date,스타벅스주식
2023-05-29,4.77423
2023-05-30,10.72763
2023-05-31,17.28501
2023-06-01,8.88697
2023-06-02,7.67903
2023-06-03,5.00431
2023-06-04,4.11274
2023-06-05,5.43572
2023-06-06,7.1901
2023-06-07,7.62151
2023-06-08,6.61489
2023-06-09,7.62151
2023-06-10,5.57952
2023-06-11,6.15473
2023-06-12,7.39142
2023-06-13,8.7144
2023-06-14,7.59275
2023-06-15,7.44895
2023-06-16,6.87374
2023-06-17,4.63042
2023-06-18,3.88265
2023-06-19,6.41357
2023-06-20,6.18349
2023-06-21,6.7587
2023-06-22,6.58613
2023-06-23,5.8096
2023-06-24,4.88927
2023-06-25,3.30744
2023-06-26,4.63042
2023-06-27,7.76531
2023-06-28,5.86712
2023-06-29,6.49985
2023-06-30,5.32067
2023-07-01,4.02645
2023-07-02,3.39373
2023-07-03,5.23439
2023-07-04,5.26315
2023-07-05,6.12597
2023-07-06,5.43572
2023-07-07,6.70117
2023-07-08,4.19902
2023-07-09,3.3362
2023-07-10,4.63042
2023-07-11,7.53523
2023-07-12,6.72993
2023-07-13,7.85159
2023-07-14,13.25855
2023-07-15,4.80299
2023-07-16,3.30744
2023-07-17,4.34282
2023-07-18,6.01092
2023-07-19,8.25424
2023-07-20,5.72332
2023-07-21,5.49324
2023-07-22,3.22116
2023-07-23,3.56629
2023-07-24,6.70117
2023-07-25,6.01092
2023-07-26,6.81622
2023-07-27,5.98216
2023-07-28,5.03307
2023-07-29,3.48001
2023-07-30,3.10612
2023-07-31,3.99769
2023-08-01,5.23439
2023-08-02,6.78746
2023-08-03,5.43572
2023-08-04,4.37158
2023-08-05,3.53753
2023-08-06,2.84728
2023-08-07,5.23439
2023-08-08,5.72332
2023-08-09,5.98216
2023-08-10,4.80299
2023-08-11,3.73885
2023-08-12,3.3362
2023-08-13,2.84728
2023-08-14,2.99108
2023-08-15,3.73885
2023-08-16,4.54414
2023-08-17,3.99769
2023-08-18,4.86051
2023-08-19,2.96232
2023-08-20,2.58843
2023-08-21,4.60166
2023-08-22,4.7167
2023-08-23,10.18119
2023-08-24,7.76531
2023-08-25,4.97555
2023-08-26,2.67471
2023-08-27,2.67471
2023-08-28,6.12597
2023-08-29,6.9025
2023-08-30,6.12597
2023-08-31,5.23439
2023-09-01,4.51538
2023-09-02,3.71009
2023-09-03,2.96232
2023-09-04,3.91141
2023-09-05,5.00431
2023-09-06,4.91803
2023-09-07,5.6658
2023-09-08,4.63042
2023-09-09,3.07736
2023-09-10,2.12827
2023-09-11,3.73885
2023-09-12,5.522
2023-09-13,4.11274
2023-09-14,4.37158
2023-09-15,3.45125
2023-09-16,2.50215
2023-09-17,2.24331
2023-09-18,3.59505
2023-09-19,4.5729
2023-09-20,4.68794
2023-09-21,3.24992
2023-09-22,3.88265
2023-09-23,2.73224
2023-09-24,2.38711
2023-09-25,3.53753
2023-09-26,3.94017
2023-09-27,3.0486
2023-09-28,3.22116
2023-09-29,2.64595
2023-09-30,2.41587
2023-10-01,2.73224
2023-10-02,4.34282
2023-10-03,3.73885
2023-10-04,5.40696
2023-10-05,3.96893
2023-10-06,4.5729
2023-10-07,2.09951
2023-10-08,1.89818
2023-10-09,2.35835
2023-10-10,3.68133
2023-10-11,3.62381
2023-10-12,4.94679
2023-10-13,3.62381
2023-10-14,1.86942
2023-10-15,2.55967
2023-10-16,3.3362
2023-10-17,4.11274
2023-10-18,4.19902
2023-10-19,5.00431
2023-10-20,3.45125
2023-10-21,2.78976
2023-10-22,1.8119
2023-10-23,2.84728
2023-10-24,3.22116
2023-10-25,3.48001
2023-10-26,3.27868
2023-10-27,3.1924
2023-10-28,2.27207
2023-10-29,1.69686
2023-10-30,2.53091
2023-10-31,3.24992
2023-11-01,4.05522
2023-11-02,10.15243
2023-11-03,12.51078
2023-11-04,5.14811
2023-11-05,3.88265
2023-11-06,5.89588
2023-11-07,5.63704
2023-11-08,4.83175
2023-11-09,4.22778
2023-11-10,3.68133
2023-11-11,2.87604
2023-11-12,2.27207
2023-11-13,3.71009
2023-11-14,4.22778
2023-11-15,4.91803
2023-11-16,6.49985
2023-11-17,4.54414
2023-11-18,2.70348
2023-11-19,2.24331
2023-11-20,3.91141
2023-11-21,5.522
2023-11-22,4.45786
2023-11-23,4.48662
2023-11-24,2.70348
2023-11-25,2.07075
2023-11-26,2.81852
2023-11-27,4.19902
2023-11-28,5.23439
2023-11-29,3.85389
2023-11-30,4.37158
2023-12-01,4.25654
2023-12-02,3.07736
2023-12-03,2.32959
2023-12-04,3.36496
2023-12-05,5.78084
2023-12-06,6.96002
2023-12-07,4.17026
2023-12-08,4.51538
2023-12-09,2.93356
2023-12-10,2.761
2023-12-11,4.51538
2023-12-12,5.11935
2023-12-13,4.54414
2023-12-14,4.83175
2023-12-15,5.46448
2023-12-16,3.59505
2023-12-17,3.39373
2023-12-18,4.97555
2023-12-19,6.06844
2023-12-20,5.40696
2023-12-21,7.07506
2023-12-22,4.37158
2023-12-23,3.91141
2023-12-24,2.58843
2023-12-25,2.53091
2023-12-26,4.25654
2023-12-27,5.40696
2023-12-28,5.32067
2023-12-29,3.99769
2023-12-30,3.76761
2023-12-31,2.70348
2024-01-01,3.42249
2024-01-02,4.54414
2024-01-03,6.67241
2024-01-04,6.67241
2024-01-05,4.83175
2024-01-06,4.51538
2024-01-07,4.11274
2024-01-08,5.09059
2024-01-09,5.37819
2024-01-10,6.26977
2024-01-11,6.52861
2024-01-12,6.78746
2024-01-13,3.99769
2024-01-14,3.56629
2024-01-15,4.63042
2024-01-16,5.63704
2024-01-17,5.6658
2024-01-18,4.31406
2024-01-19,5.86712
2024-01-20,4.11274
2024-01-21,3.10612
2024-01-22,3.76761
2024-01-23,5.69456
2024-01-24,5.37819
2024-01-25,5.26315
2024-01-26,5.00431
2024-01-27,3.10612
2024-01-28,2.87604
2024-01-29,4.40034
2024-01-30,5.89588
2024-01-31,7.24762
2024-02-01,6.24101
2024-02-02,5.63704
2024-02-03,4.19902
2024-02-04,3.82513
2024-02-05,5.11935
2024-02-06,5.69456
2024-02-07,4.68794
2024-02-08,5.17687
2024-02-09,4.88927
2024-02-10,11.82053
2024-02-11,6.41357
2024-02-12,7.79407
2024-02-13,8.02415
2024-02-14,5.69456
2024-02-15,5.14811
2024-02-16,5.43572
2024-02-17,3.71009
2024-02-18,3.13488
2024-02-19,3.85389
2024-02-20,5.57952
2024-02-21,5.20563
2024-02-22,4.1415
2024-02-23,5.43572
2024-02-24,3.24992
2024-02-25,2.50215
2024-02-26,3.82513
2024-02-27,4.60166
2024-02-28,4.37158
2024-02-29,4.5729
2024-03-01,3.73885
2024-03-02,3.36496
2024-03-03,3.36496
2024-03-04,4.17026
2024-03-05,4.7167
2024-03-06,5.32067
2024-03-07,4.74547
2024-03-08,6.06844
2024-03-09,3.96893
2024-03-10,2.18579
2024-03-11,4.11274
2024-03-12,5.06183
2024-03-13,4.88927
2024-03-14,4.63042
2024-03-15,3.53753
2024-03-16,2.81852
2024-03-17,2.96232
2024-03-18,4.02645
2024-03-19,3.96893
2024-03-20,4.51538
