date,헤지펀드
2023-05-30,1.1707
2023-05-31,1.64511
2023-06-01,1.33904
2023-06-02,1.14775
2023-06-03,0.88759
2023-06-04,0.85698
2023-06-05,1.33139
2023-06-06,1.1707
2023-06-07,1.35434
2023-06-08,1.3926
2023-06-09,1.57624
2023-06-10,1.1401
2023-06-11,1.01002
2023-06-12,1.53033
2023-06-13,1.71397
2023-06-14,1.46912
2023-06-15,1.49208
2023-06-16,1.38495
2023-06-17,1.43086
2023-06-18,1.25487
2023-06-19,1.66041
2023-06-20,2.24194
2023-06-21,2.90764
2023-06-22,2.33376
2023-06-23,1.5992
2023-06-24,1.31609
2023-06-25,1.23192
2023-06-26,1.79049
2023-06-27,1.48442
2023-06-28,1.67572
2023-06-29,1.69102
2023-06-30,1.3926
2023-07-01,1.01767
2023-07-02,1.01002
2023-07-03,1.85171
2023-07-04,1.72163
2023-07-05,1.48442
2023-07-06,1.45382
2023-07-07,1.14775
2023-07-08,0.99472
2023-07-09,0.99472
2023-07-10,1.30843
2023-07-11,1.49208
2023-07-12,2.13482
2023-07-13,1.54564
2023-07-14,1.56094
2023-07-15,0.88759
2023-07-16,1.02532
2023-07-17,1.21661
2023-07-18,2.30316
2023-07-19,1.79049
2023-07-20,1.77519
2023-07-21,1.53799
2023-07-22,0.9335
2023-07-23,1.06358
2023-07-24,1.44617
2023-07-25,1.45382
2023-07-26,1.40026
2023-07-27,1.35434
2023-07-28,1.362
2023-07-29,1.08654
2023-07-30,1.13245
2023-07-31,1.55329
2023-08-01,1.28548
2023-08-02,1.94353
2023-08-03,1.38495
2023-08-04,1.67572
2023-08-05,1.12479
2023-08-06,1.17836
2023-08-07,1.40026
2023-08-08,1.28548
2023-08-09,1.55329
2023-08-10,1.53799
2023-08-11,1.51503
2023-08-12,1.10184
2023-08-13,6.53454
2023-08-14,16.51235
2023-08-15,9.57227
2023-08-16,5.70816
2023-08-17,6.12135
2023-08-18,3.51977
2023-08-19,2.93059
2023-08-20,2.724
2023-08-21,3.36674
2023-08-22,3.03007
2023-08-23,2.88468
2023-08-24,2.18073
2023-08-25,2.2955
2023-08-26,1.55329
2023-08-27,1.59155
2023-08-28,2.17308
2023-08-29,1.85171
2023-08-30,2.0736
2023-08-31,1.71397
2023-09-01,1.43851
2023-09-02,1.29313
2023-09-03,1.40026
2023-09-04,1.47677
2023-09-05,1.46912
2023-09-06,1.42321
2023-09-07,1.68337
2023-09-08,1.40026
2023-09-09,1.27018
2023-09-10,1.44617
2023-09-11,1.62981
2023-09-12,1.66806
2023-09-13,1.69102
2023-09-14,1.63746
2023-09-15,1.29313
2023-09-16,1.25487
2023-09-17,2.21133
2023-09-18,2.87703
2023-09-19,2.2802
2023-09-20,1.53033
2023-09-21,1.50738
2023-09-22,1.29313
2023-09-23,1.11714
2023-09-24,1.33139
2023-09-25,1.48442
2023-09-26,1.98178
2023-09-27,1.6145
2023-09-28,1.04828
2023-09-29,1.10949
2023-09-30,0.99472
2023-10-01,1.20131
2023-10-02,1.28548
2023-10-03,1.62215
2023-10-04,1.47677
2023-10-05,1.57624
2023-10-06,1.33904
2023-10-07,1.03297
2023-10-08,1.17836
2023-10-09,1.57624
2023-10-10,1.71397
2023-10-11,1.80579
2023-10-12,1.67572
2023-10-13,1.59155
2023-10-14,1.31609
2023-10-15,1.34669
2023-10-16,1.30843
2023-10-17,1.41556
2023-10-18,1.45382
2023-10-19,1.69102
2023-10-20,1.75988
2023-10-21,1.03297
2023-10-22,1.09419
2023-10-23,1.81345
2023-10-24,2.21899
2023-10-25,1.40026
2023-10-26,1.30843
2023-10-27,1.27018
2023-10-28,0.97176
2023-10-29,1.17836
2023-10-30,1.28548
2023-10-31,1.53033
2023-11-01,1.27783
2023-11-02,1.67572
2023-11-03,1.21661
2023-11-04,1.03297
2023-11-05,1.36965
2023-11-06,2.08891
2023-11-07,2.70104
2023-11-08,1.82875
2023-11-09,1.94353
2023-11-10,1.69102
2023-11-11,0.86464
2023-11-12,0.91055
2023-11-13,1.362
2023-11-14,1.75223
2023-11-15,1.69867
2023-11-16,1.66806
2023-11-17,1.07888
2023-11-18,1.04828
2023-11-19,0.97176
2023-11-20,1.52268
2023-11-21,1.35434
2023-11-22,1.50738
2023-11-23,2.09656
2023-11-24,1.54564
2023-11-25,1.07888
2023-11-26,1.07123
2023-11-27,1.70632
2023-11-28,1.79814
2023-11-29,1.67572
2023-11-30,1.74458
2023-12-01,1.32374
2023-12-02,1.04063
2023-12-03,1.10949
2023-12-04,1.33139
2023-12-05,1.5992
2023-12-06,1.51503
2023-12-07,1.56859
2023-12-08,1.40791
2023-12-09,1.32374
2023-12-10,1.11714
2023-12-11,1.56859
2023-12-12,1.17836
2023-12-13,1.33139
2023-12-14,1.75988
2023-12-15,1.49973
2023-12-16,1.07888
2023-12-17,0.96411
2023-12-18,1.05593
2023-12-19,1.24722
2023-12-20,1.45382
2023-12-21,1.27018
2023-12-22,1.02532
2023-12-23,0.73456
2023-12-24,0.87229
2023-12-25,0.78812
2023-12-26,1.20131
2023-12-27,1.26252
2023-12-28,1.46912
2023-12-29,1.22427
2023-12-30,0.9182
2023-12-31,1.20896
2024-01-01,0.9335
2024-01-02,1.27018
2024-01-03,1.10949
2024-01-04,1.31609
2024-01-05,1.23192
2024-01-06,1.31609
2024-01-07,1.41556
2024-01-08,1.46147
2024-01-09,1.97413
2024-01-10,1.34669
2024-01-11,1.69867
2024-01-12,1.44617
2024-01-13,1.04063
2024-01-14,1.3926
2024-01-15,1.10184
2024-01-16,1.46147
2024-01-17,1.46912
2024-01-18,1.49973
2024-01-19,1.27783
2024-01-20,1.16305
2024-01-21,1.19366
2024-01-22,1.40791
2024-01-23,1.56094
2024-01-24,1.44617
2024-01-25,1.70632
2024-01-26,1.23957
2024-01-27,0.92585
2024-01-28,1.06358
2024-01-29,1.20131
2024-01-30,1.33904
2024-01-31,1.26252
2024-02-01,1.07123
2024-02-02,1.25487
2024-02-03,0.99472
2024-02-04,1.06358
2024-02-05,1.35434
2024-02-06,1.23957
2024-02-07,1.33139
2024-02-08,0.96411
2024-02-09,0.97941
2024-02-10,0.74221
2024-02-11,0.92585
2024-02-12,1.04828
2024-02-13,1.38495
2024-02-14,1.19366
2024-02-15,1.62981
2024-02-16,1.53799
2024-02-17,1.04063
2024-02-18,1.1707
2024-02-19,1.49973
2024-02-20,1.49208
2024-02-21,1.46147
2024-02-22,1.6145
2024-02-23,1.27783
2024-02-24,1.38495
2024-02-25,1.26252
2024-02-26,1.50738
2024-02-27,1.73693
2024-02-28,1.48442
2024-02-29,1.18601
2024-03-01,1.22427
2024-03-02,1.04828
2024-03-03,0.94115
2024-03-04,1.27018
2024-03-05,1.41556
2024-03-06,1.38495
2024-03-07,1.29313
2024-03-08,1.18601
2024-03-09,1.10184
2024-03-10,0.95646
2024-03-11,1.28548
2024-03-12,1.57624
2024-03-13,1.34669
2024-03-14,1.57624
2024-03-15,1.32374
2024-03-16,0.95646
2024-03-17,1.19366
2024-03-18,1.49208
2024-03-19,1.46147
2024-03-20,1.29313
