date,오늘순금시세
2023-05-30,32.86655
2023-05-31,31.87808
2023-06-01,30.6425
2023-06-02,28.41845
2023-06-03,18.57495
2023-06-04,15.28006
2023-06-05,30.02471
2023-06-06,20.42833
2023-06-07,28.2537
2023-06-08,27.18286
2023-06-09,25.45304
2023-06-10,20.2224
2023-06-11,17.58649
2023-06-12,26.81219
2023-06-13,28.17133
2023-06-14,29.81878
2023-06-15,30.56013
2023-06-16,28.62438
2023-06-17,20.30477
2023-06-18,16.22734
2023-06-19,29.11861
2023-06-20,27.71828
2023-06-21,26.44151
2023-06-22,26.56507
2023-06-23,26.72981
2023-06-24,18.57495
2023-06-25,13.22075
2023-06-26,27.47116
2023-06-27,27.71828
2023-06-28,25.12355
2023-06-29,23.39373
2023-06-30,24.79406
2023-07-01,18.08072
2023-07-02,15.03294
2023-07-03,26.27677
2023-07-04,26.68863
2023-07-05,25.2883
2023-07-06,23.39373
2023-07-07,22.52883
2023-07-08,16.02141
2023-07-09,13.59143
2023-07-10,25.08237
2023-07-11,20.59308
2023-07-12,22.15815
2023-07-13,22.73476
2023-07-14,21.82866
2023-07-15,16.0626
2023-07-16,13.30313
2023-07-17,23.35255
2023-07-18,23.72322
2023-07-19,21.37561
2023-07-20,24.05271
2023-07-21,25.78253
2023-07-22,18.20428
2023-07-23,15.89785
2023-07-24,27.71828
2023-07-25,27.84184
2023-07-26,24.87644
2023-07-27,27.0593
2023-07-28,23.06425
2023-07-29,15.77429
2023-07-30,11.98517
2023-07-31,21.99341
2023-08-01,20.75782
2023-08-02,22.6112
2023-08-03,21.78747
2023-08-04,19.19275
2023-08-05,16.30971
2023-08-06,13.55024
2023-08-07,24.42339
2023-08-08,23.97034
2023-08-09,21.37561
2023-08-10,20.26359
2023-08-11,22.36408
2023-08-12,15.19769
2023-08-13,13.13838
2023-08-14,23.47611
2023-08-15,17.00988
2023-08-16,24.50576
2023-08-17,22.19934
2023-08-18,21.91103
2023-08-19,17.58649
2023-08-20,13.59143
2023-08-21,23.35255
2023-08-22,21.74629
2023-08-23,21.54036
2023-08-24,23.14662
2023-08-25,22.44645
2023-08-26,15.28006
2023-08-27,12.02635
2023-08-28,23.06425
2023-08-29,21.16968
2023-08-30,22.48764
2023-08-31,23.92915
2023-09-01,22.57001
2023-09-02,16.76276
2023-09-03,15.32125
2023-09-04,23.22899
2023-09-05,22.32289
2023-09-06,22.11696
2023-09-07,21.95222
2023-09-08,20.84019
2023-09-09,19.43986
2023-09-10,14.12685
2023-09-11,22.07578
2023-09-12,20.92257
2023-09-13,18.65733
2023-09-14,22.48764
2023-09-15,18.03953
2023-09-16,13.79736
2023-09-17,11.69686
2023-09-18,20.79901
2023-09-19,22.15815
2023-09-20,20.67545
2023-09-21,19.76935
2023-09-22,18.90444
2023-09-23,12.68533
2023-09-24,10.79077
2023-09-25,19.3163
2023-09-26,18.90444
2023-09-27,15.77429
2023-09-28,11.57331
2023-09-29,10.66721
2023-09-30,12.06754
2023-10-01,13.01482
2023-10-02,14.45634
2023-10-03,16.47446
2023-10-04,24.83525
2023-10-05,21.95222
2023-10-06,20.75782
2023-10-07,16.02141
2023-10-08,11.49093
2023-10-09,18.36902
2023-10-10,27.18286
2023-10-11,25.65897
2023-10-12,27.0593
2023-10-13,25.98846
2023-10-14,18.53377
2023-10-15,14.41515
2023-10-16,30.14827
2023-10-17,25.8649
2023-10-18,27.63591
2023-10-19,35.50247
2023-10-20,35.04942
2023-10-21,19.56342
2023-10-22,16.47446
2023-10-23,32.20757
2023-10-24,28.50082
2023-10-25,28.83031
2023-10-26,31.50741
2023-10-27,27.51235
2023-10-28,19.39868
2023-10-29,19.19275
2023-10-30,37.23228
2023-10-31,45.96375
2023-11-01,43.03953
2023-11-02,37.64415
2023-11-03,32.00164
2023-11-04,21.99341
2023-11-05,19.35749
2023-11-06,33.0313
2023-11-07,29.85996
2023-11-08,31.54859
2023-11-09,27.22405
2023-11-10,26.02965
2023-11-11,17.46293
2023-11-12,16.0626
2023-11-13,29.48929
2023-11-14,26.23558
2023-11-15,27.34761
2023-11-16,24.25864
2023-11-17,22.85831
2023-11-18,22.24052
2023-11-19,19.81054
2023-11-20,27.51235
2023-11-21,26.97693
2023-11-22,24.87644
2023-11-23,28.87149
2023-11-24,23.92915
2023-11-25,18.98682
2023-11-26,15.03294
2023-11-27,27.47116
2023-11-28,30.88962
2023-11-29,31.38385
2023-11-30,30.10708
2023-12-01,28.13014
2023-12-02,20.84019
2023-12-03,24.91762
2023-12-04,45.67545
2023-12-05,39.08566
2023-12-06,37.64415
2023-12-07,33.27841
2023-12-08,30.60131
2023-12-09,27.88303
2023-12-10,21.86985
2023-12-11,32.74299
2023-12-12,30.6425
2023-12-13,28.83031
2023-12-14,30.60131
2023-12-15,29.65403
2023-12-16,17.95716
2023-12-17,16.39209
2023-12-18,28.91268
2023-12-19,25.8649
2023-12-20,25.98846
2023-12-21,23.51729
2023-12-22,24.0939
2023-12-23,17.71004
2023-12-24,15.98023
2023-12-25,18.4514
2023-12-26,28.91268
2023-12-27,28.29489
2023-12-28,30.23064
2023-12-29,26.40032
2023-12-30,20.59308
2023-12-31,16.96869
2024-01-01,22.73476
2024-01-02,31.09555
2024-01-03,31.96046
2024-01-04,29.28336
2024-01-05,30.60131
2024-01-06,28.33607
2024-01-07,20.88138
2024-01-08,28.45963
2024-01-09,27.9654
2024-01-10,28.74794
2024-01-11,28.70675
2024-01-12,27.38879
2024-01-13,22.15815
2024-01-14,18.28665
2024-01-15,29.48929
2024-01-16,33.52553
2024-01-17,31.42504
2024-01-18,33.23723
2024-01-19,30.43657
2024-01-20,24.62932
2024-01-21,19.9341
2024-01-22,28.78912
2024-01-23,30.68369
2024-01-24,30.27182
2024-01-25,29.81878
2024-01-26,29.36573
2024-01-27,21.04612
2024-01-28,19.11037
2024-01-29,28.87149
2024-01-30,26.56507
2024-01-31,26.31795
2024-02-01,29.20098
2024-02-02,27.51235
2024-02-03,18.65733
2024-02-04,16.3509
2024-02-05,25.53542
2024-02-06,23.97034
2024-02-07,21.4168
2024-02-08,19.60461
2024-02-09,13.50906
2024-02-10,12.52059
2024-02-11,16.30971
2024-02-12,18.41021
2024-02-13,29.07742
2024-02-14,29.32454
2024-02-15,27.84184
2024-02-16,25.53542
2024-02-17,19.60461
2024-02-18,17.21581
2024-02-19,28.83031
2024-02-20,26.85337
2024-02-21,23.51729
2024-02-22,24.05271
2024-02-23,22.6112
2024-02-24,17.91598
2024-02-25,16.22734
2024-02-26,25.41186
2024-02-27,27.26523
2024-02-28,23.72322
2024-02-29,23.59967
2024-03-01,19.81054
2024-03-02,18.49258
2024-03-03,16.3509
2024-03-04,33.15485
2024-03-05,58.81383
2024-03-06,59.10214
2024-03-07,52.01812
2024-03-08,46.21087
2024-03-09,39.90939
2024-03-10,35.33772
2024-03-11,53.50082
2024-03-12,47.40527
2024-03-13,42.71004
2024-03-14,43.61614
2024-03-15,43.78088
2024-03-16,32.4135
2024-03-17,31.21911
2024-03-18,42.87479
2024-03-19,45.2224
2024-03-20,43.57495
