date,주식상장
2023-06-03,4.8913
2023-06-04,6.63043
2023-06-05,8.04347
2023-06-06,5.32608
2023-06-07,8.15217
2023-06-08,18.26086
2023-06-09,16.30434
2023-06-10,6.95652
2023-06-11,8.47826
2023-06-12,11.63043
2023-06-13,17.2826
2023-06-14,12.5
2023-06-15,12.93478
2023-06-16,11.41304
2023-06-17,5.65217
2023-06-18,6.52173
2023-06-19,12.82608
2023-06-20,12.60869
2023-06-21,14.56521
2023-06-22,14.56521
2023-06-23,9.56521
2023-06-24,5.32608
2023-06-25,6.84782
2023-06-26,15.86956
2023-06-27,14.45652
2023-06-28,15.76086
2023-06-29,30.86956
2023-06-30,42.82608
2023-07-01,12.3913
2023-07-02,8.36956
2023-07-03,17.82608
2023-07-04,15.32608
2023-07-05,21.52173
2023-07-06,34.56521
2023-07-07,16.30434
2023-07-08,5.76086
2023-07-09,5.32608
2023-07-10,17.82608
2023-07-11,14.45652
2023-07-12,16.84782
2023-07-13,18.26086
2023-07-14,26.08695
2023-07-15,6.52173
2023-07-16,8.04347
2023-07-17,17.2826
2023-07-18,13.15217
2023-07-19,21.08695
2023-07-20,15.21739
2023-07-21,14.34782
2023-07-22,6.84782
2023-07-23,7.5
2023-07-24,14.13043
2023-07-25,14.34782
2023-07-26,17.06521
2023-07-27,16.19565
2023-07-28,9.23913
2023-07-29,4.34782
2023-07-30,4.8913
2023-07-31,10.86956
2023-08-01,8.91304
2023-08-02,9.7826
2023-08-03,11.63043
2023-08-04,9.67391
2023-08-05,3.04347
2023-08-06,5.76086
2023-08-07,14.13043
2023-08-08,10.86956
2023-08-09,8.36956
2023-08-10,14.45652
2023-08-11,11.08695
2023-08-12,4.56521
2023-08-13,5.0
2023-08-14,7.60869
2023-08-15,5.21739
2023-08-16,10.43478
2023-08-17,12.60869
2023-08-18,9.02173
2023-08-19,5.54347
2023-08-20,5.86956
2023-08-21,8.15217
2023-08-22,8.15217
2023-08-23,8.80434
2023-08-24,10.21739
2023-08-25,8.69565
2023-08-26,5.43478
2023-08-27,3.69565
2023-08-28,9.8913
2023-08-29,9.67391
2023-08-30,11.41304
2023-08-31,11.41304
2023-09-01,10.32608
2023-09-02,3.47826
2023-09-03,5.97826
2023-09-04,10.32608
2023-09-05,9.13043
2023-09-06,8.36956
2023-09-07,9.23913
2023-09-08,8.80434
2023-09-09,4.13043
2023-09-10,4.34782
2023-09-11,9.67391
2023-09-12,11.84782
2023-09-13,10.76086
2023-09-14,11.52173
2023-09-15,8.58695
2023-09-16,5.76086
2023-09-17,4.56521
2023-09-18,10.21739
2023-09-19,11.73913
2023-09-20,12.3913
2023-09-21,17.5
2023-09-22,15.86956
2023-09-23,5.86956
2023-09-24,7.2826
2023-09-25,17.93478
2023-09-26,10.97826
2023-09-27,12.82608
2023-09-28,4.56521
2023-09-29,4.8913
2023-09-30,6.63043
2023-10-01,5.32608
2023-10-02,5.0
2023-10-03,6.41304
2023-10-04,23.04347
2023-10-05,25.54347
2023-10-06,11.63043
2023-10-07,4.7826
2023-10-08,5.21739
2023-10-09,7.3913
2023-10-10,11.30434
2023-10-11,11.08695
2023-10-12,15.65217
2023-10-13,11.52173
2023-10-14,5.10869
2023-10-15,5.10869
2023-10-16,10.76086
2023-10-17,11.52173
2023-10-18,10.86956
2023-10-19,10.76086
2023-10-20,8.91304
2023-10-21,3.80434
2023-10-22,3.69565
2023-10-23,9.13043
2023-10-24,6.84782
2023-10-25,10.0
2023-10-26,10.32608
2023-10-27,10.65217
2023-10-28,3.58695
2023-10-29,4.67391
2023-10-30,8.26086
2023-10-31,7.60869
2023-11-01,8.36956
2023-11-02,13.47826
2023-11-03,9.56521
2023-11-04,5.54347
2023-11-05,6.30434
2023-11-06,12.60869
2023-11-07,13.58695
2023-11-08,13.26086
2023-11-09,13.15217
2023-11-10,8.26086
2023-11-11,2.3913
2023-11-12,5.32608
2023-11-13,14.13043
2023-11-14,13.69565
2023-11-15,15.21739
2023-11-16,14.23913
2023-11-17,19.7826
2023-11-18,5.76086
2023-11-19,5.86956
2023-11-20,19.34782
2023-11-21,20.86956
2023-11-22,13.91304
2023-11-23,13.69565
2023-11-24,20.97826
2023-11-25,9.67391
2023-11-26,7.5
2023-11-27,20.97826
2023-11-28,20.86956
2023-11-29,15.76086
2023-11-30,12.17391
2023-12-01,15.21739
2023-12-02,3.04347
2023-12-03,7.06521
2023-12-04,11.52173
2023-12-05,13.80434
2023-12-06,16.63043
2023-12-07,13.47826
2023-12-08,9.13043
2023-12-09,5.21739
2023-12-10,5.54347
2023-12-11,16.19565
2023-12-12,22.06521
2023-12-13,21.19565
2023-12-14,16.52173
2023-12-15,10.97826
2023-12-16,5.76086
2023-12-17,5.10869
2023-12-18,12.2826
2023-12-19,12.93478
2023-12-20,12.93478
2023-12-21,15.32608
2023-12-22,19.02173
2023-12-23,6.08695
2023-12-24,4.13043
2023-12-25,4.56521
2023-12-26,8.36956
2023-12-27,10.0
2023-12-28,10.0
2023-12-29,7.71739
2023-12-30,3.58695
2023-12-31,4.02173
2024-01-01,6.19565
2024-01-02,17.06521
2024-01-03,10.21739
2024-01-04,12.71739
2024-01-05,9.56521
2024-01-06,5.10869
2024-01-07,6.30434
2024-01-08,9.56521
2024-01-09,9.67391
2024-01-10,12.60869
2024-01-11,13.36956
2024-01-12,10.32608
2024-01-13,7.17391
2024-01-14,6.52173
2024-01-15,9.45652
2024-01-16,10.32608
2024-01-17,12.93478
2024-01-18,9.7826
2024-01-19,9.67391
2024-01-20,4.45652
2024-01-21,5.43478
2024-01-22,11.52173
2024-01-23,13.58695
2024-01-24,19.8913
2024-01-25,20.0
2024-01-26,19.02173
2024-01-27,4.02173
2024-01-28,6.08695
2024-01-29,14.45652
2024-01-30,8.26086
2024-01-31,8.15217
2024-02-01,11.73913
2024-02-02,10.21739
2024-02-03,2.71739
2024-02-04,3.80434
2024-02-05,10.21739
2024-02-06,11.84782
2024-02-07,11.95652
2024-02-08,6.84782
2024-02-09,4.34782
2024-02-10,4.34782
2024-02-11,5.32608
2024-02-12,6.63043
2024-02-13,17.06521
2024-02-14,18.80434
2024-02-15,16.41304
2024-02-16,12.93478
2024-02-17,6.30434
2024-02-18,5.54347
2024-02-19,13.26086
2024-02-20,11.41304
2024-02-21,12.60869
2024-02-22,19.34782
2024-02-23,15.10869
2024-02-24,5.65217
2024-02-25,7.93478
2024-02-26,17.82608
2024-02-27,24.23913
2024-02-28,12.3913
2024-02-29,12.2826
2024-03-01,6.63043
2024-03-02,5.86956
2024-03-03,5.32608
2024-03-04,9.34782
2024-03-05,11.41304
2024-03-06,11.30434
2024-03-07,12.3913
2024-03-08,8.58695
2024-03-09,5.76086
2024-03-10,4.23913
2024-03-11,10.76086
2024-03-12,11.41304
2024-03-13,15.21739
2024-03-14,10.86956
2024-03-15,11.08695
2024-03-16,4.7826
2024-03-17,5.21739
2024-03-18,9.56521
2024-03-19,8.80434
2024-03-20,10.76086
