date,중견기업순위
2023-05-30,37.53581
2023-05-31,29.79942
2023-06-01,32.37822
2023-06-02,30.08595
2023-06-03,15.18624
2023-06-04,26.93409
2023-06-05,20.34383
2023-06-06,22.6361
2023-06-07,26.07449
2023-06-08,24.3553
2023-06-09,32.37822
2023-06-10,23.20916
2023-06-11,17.19197
2023-06-12,30.37249
2023-06-13,30.94555
2023-06-14,30.37249
2023-06-15,37.24928
2023-06-16,24.3553
2023-06-17,18.3381
2023-06-18,20.63037
2023-06-19,24.92836
2023-06-20,28.93982
2023-06-21,22.92263
2023-06-22,26.93409
2023-06-23,26.93409
2023-06-24,17.19197
2023-06-25,19.48424
2023-06-26,28.08022
2023-06-27,26.07449
2023-06-28,24.64183
2023-06-29,22.6361
2023-06-30,18.3381
2023-07-01,15.18624
2023-07-02,16.33237
2023-07-03,24.92836
2023-07-04,23.20916
2023-07-05,23.20916
2023-07-06,22.92263
2023-07-07,21.7765
2023-07-08,10.31518
2023-07-09,14.32664
2023-07-10,20.0573
2023-07-11,19.1977
2023-07-12,18.05157
2023-07-13,18.05157
2023-07-14,15.18624
2023-07-15,12.89398
2023-07-16,14.89971
2023-07-17,22.06303
2023-07-18,25.50143
2023-07-19,19.77077
2023-07-20,18.3381
2023-07-21,22.6361
2023-07-22,15.75931
2023-07-23,18.3381
2023-07-24,20.0573
2023-07-25,23.4957
2023-07-26,17.76504
2023-07-27,22.92263
2023-07-28,20.63037
2023-07-29,17.76504
2023-07-30,13.46704
2023-07-31,14.32664
2023-08-01,20.9169
2023-08-02,19.77077
2023-08-03,23.20916
2023-08-04,13.46704
2023-08-05,12.32091
2023-08-06,13.46704
2023-08-07,18.3381
2023-08-08,19.77077
2023-08-09,18.91117
2023-08-10,23.20916
2023-08-11,21.7765
2023-08-12,12.03438
2023-08-13,14.04011
2023-08-14,16.33237
2023-08-15,15.47277
2023-08-16,21.20343
2023-08-17,17.76504
2023-08-18,22.92263
2023-08-19,16.61891
2023-08-20,13.18051
2023-08-21,19.48424
2023-08-22,25.50143
2023-08-23,26.07449
2023-08-24,26.36103
2023-08-25,25.21489
2023-08-26,18.05157
2023-08-27,14.61318
2023-08-28,26.64756
2023-08-29,24.3553
2023-08-30,27.50716
2023-08-31,23.78223
2023-09-01,25.78796
2023-09-02,14.89971
2023-09-03,17.19197
2023-09-04,27.79369
2023-09-05,33.23782
2023-09-06,28.93982
2023-09-07,26.64756
2023-09-08,21.20343
2023-09-09,17.47851
2023-09-10,16.04584
2023-09-11,26.36103
2023-09-12,30.37249
2023-09-13,26.07449
2023-09-14,23.78223
2023-09-15,24.3553
2023-09-16,18.05157
2023-09-17,17.76504
2023-09-18,34.38395
2023-09-19,39.54154
2023-09-20,37.53581
2023-09-21,28.93982
2023-09-22,24.64183
2023-09-23,13.18051
2023-09-24,21.20343
2023-09-25,26.93409
2023-09-26,27.50716
2023-09-27,22.6361
2023-09-28,12.89398
2023-09-29,12.32091
2023-09-30,12.60744
2023-10-01,16.90544
2023-10-02,17.19197
2023-10-03,16.90544
2023-10-04,22.92263
2023-10-05,26.64756
2023-10-06,22.92263
2023-10-07,13.46704
2023-10-08,20.9169
2023-10-09,20.0573
2023-10-10,30.65902
2023-10-11,29.22636
2023-10-12,24.92836
2023-10-13,26.93409
2023-10-14,16.61891
2023-10-15,18.91117
2023-10-16,28.93982
2023-10-17,30.65902
2023-10-18,26.93409
2023-10-19,28.93982
2023-10-20,18.05157
2023-10-21,16.61891
2023-10-22,14.61318
2023-10-23,30.08595
2023-10-24,28.36676
2023-10-25,27.50716
2023-10-26,26.93409
2023-10-27,25.21489
2023-10-28,16.90544
2023-10-29,19.1977
2023-10-30,24.06876
2023-10-31,24.92836
2023-11-01,25.21489
2023-11-02,24.92836
2023-11-03,26.93409
2023-11-04,15.75931
2023-11-05,16.33237
2023-11-06,18.62464
2023-11-07,25.21489
2023-11-08,31.80515
2023-11-09,24.06876
2023-11-10,21.20343
2023-11-11,13.75358
2023-11-12,16.90544
2023-11-13,22.6361
2023-11-14,26.07449
2023-11-15,22.92263
2023-11-16,22.92263
2023-11-17,18.62464
2023-11-18,16.33237
2023-11-19,16.90544
2023-11-20,24.64183
2023-11-21,25.21489
2023-11-22,30.94555
2023-11-23,20.0573
2023-11-24,18.62464
2023-11-25,16.90544
2023-11-26,12.89398
2023-11-27,19.77077
2023-11-28,22.92263
2023-11-29,21.20343
2023-11-30,26.64756
2023-12-01,23.4957
2023-12-02,14.89971
2023-12-03,24.92836
2023-12-04,21.7765
2023-12-05,28.36676
2023-12-06,22.92263
2023-12-07,29.51289
2023-12-08,28.93982
2023-12-09,17.76504
2023-12-10,24.92836
2023-12-11,28.08022
2023-12-12,28.65329
2023-12-13,30.08595
2023-12-14,32.09169
2023-12-15,34.09742
2023-12-16,16.90544
2023-12-17,22.34957
2023-12-18,22.92263
2023-12-19,35.81661
2023-12-20,27.22063
2023-12-21,25.21489
2023-12-22,23.4957
2023-12-23,16.90544
2023-12-24,15.18624
2023-12-25,14.61318
2023-12-26,29.51289
2023-12-27,29.22636
2023-12-28,26.64756
2023-12-29,23.78223
2023-12-30,12.89398
2023-12-31,16.04584
2024-01-01,15.75931
2024-01-02,21.7765
2024-01-03,24.06876
2024-01-04,26.07449
2024-01-05,24.3553
2024-01-06,18.91117
2024-01-07,19.48424
2024-01-08,24.92836
2024-01-09,28.93982
2024-01-10,24.64183
2024-01-11,21.7765
2024-01-12,25.21489
2024-01-13,16.04584
2024-01-14,15.75931
2024-01-15,24.06876
2024-01-16,17.19197
2024-01-17,21.20343
2024-01-18,20.0573
2024-01-19,24.3553
2024-01-20,18.05157
2024-01-21,17.47851
2024-01-22,21.20343
2024-01-23,22.6361
2024-01-24,23.20916
2024-01-25,17.19197
2024-01-26,21.48997
2024-01-27,16.33237
2024-01-28,16.61891
2024-01-29,20.0573
2024-01-30,22.92263
2024-01-31,22.06303
2024-02-01,22.34957
2024-02-02,20.0573
2024-02-03,10.88825
2024-02-04,14.89971
2024-02-05,21.48997
2024-02-06,26.36103
2024-02-07,18.62464
2024-02-08,16.90544
2024-02-09,15.47277
2024-02-10,17.76504
2024-02-11,16.04584
2024-02-12,14.32664
2024-02-13,16.90544
2024-02-14,19.77077
2024-02-15,22.34957
2024-02-16,19.1977
2024-02-17,16.61891
2024-02-18,9.74212
2024-02-19,27.22063
2024-02-20,22.92263
2024-02-21,23.20916
2024-02-22,20.9169
2024-02-23,17.76504
2024-02-24,14.89971
2024-02-25,16.61891
2024-02-26,19.48424
2024-02-27,26.07449
2024-02-28,25.21489
2024-02-29,16.61891
2024-03-01,14.61318
2024-03-02,15.18624
2024-03-03,11.74785
2024-03-04,23.20916
2024-03-05,28.93982
2024-03-06,31.23209
2024-03-07,30.37249
2024-03-08,23.4957
2024-03-09,15.18624
2024-03-10,14.89971
2024-03-11,34.95702
2024-03-12,27.50716
2024-03-13,26.93409
2024-03-14,27.50716
2024-03-15,21.20343
2024-03-16,20.34383
2024-03-17,18.05157
2024-03-18,27.22063
2024-03-19,29.51289
2024-03-20,33.81088
