date,자녀증여한도
2023-05-30,20.17543
2023-05-31,17.76315
2023-06-01,18.49415
2023-06-02,14.25438
2023-06-03,10.38011
2023-06-04,10.38011
2023-06-05,15.57017
2023-06-06,13.01169
2023-06-07,19.66374
2023-06-08,15.05847
2023-06-09,16.00877
2023-06-10,10.30701
2023-06-11,10.16081
2023-06-12,14.83918
2023-06-13,18.49415
2023-06-14,16.95906
2023-06-15,16.52046
2023-06-16,16.37426
2023-06-17,11.9883
2023-06-18,12.93859
2023-06-19,16.00877
2023-06-20,15.49707
2023-06-21,16.95906
2023-06-22,16.88596
2023-06-23,12.3538
2023-06-24,11.4766
2023-06-25,11.3304
2023-06-26,16.30116
2023-06-27,17.10526
2023-06-28,16.15497
2023-06-29,13.37719
2023-06-30,14.91228
2023-07-01,9.57602
2023-07-02,9.72222
2023-07-03,16.15497
2023-07-04,37.2076
2023-07-05,46.56432
2023-07-06,31.72514
2023-07-07,19.59064
2023-07-08,17.54385
2023-07-09,20.46783
2023-07-10,25.80409
2023-07-11,21.41812
2023-07-12,24.1228
2023-07-13,17.98245
2023-07-14,18.71345
2023-07-15,15.78947
2023-07-16,16.52046
2023-07-17,28.94736
2023-07-18,23.53801
2023-07-19,24.0497
2023-07-20,23.53801
2023-07-21,20.90643
2023-07-22,18.78654
2023-07-23,17.47076
2023-07-24,23.7573
2023-07-25,28.14327
2023-07-26,22.58771
2023-07-27,100.0
2023-07-28,89.25438
2023-07-29,45.97953
2023-07-30,28.14327
2023-07-31,35.08771
2023-08-01,30.92105
2023-08-02,25.21929
2023-08-03,22.58771
2023-08-04,22.66081
2023-08-05,18.20175
2023-08-06,17.32456
2023-08-07,23.31871
2023-08-08,22.88011
2023-08-09,23.61111
2023-08-10,18.34795
2023-08-11,18.05555
2023-08-12,17.10526
2023-08-13,19.51754
2023-08-14,25.80409
2023-08-15,17.69005
2023-08-16,25.80409
2023-08-17,26.09649
2023-08-18,24.8538
2023-08-19,15.42397
2023-08-20,18.85964
2023-08-21,25.73099
2023-08-22,23.31871
2023-08-23,24.1228
2023-08-24,20.61403
2023-08-25,23.53801
2023-08-26,15.05847
2023-08-27,20.02923
2023-08-28,27.41228
2023-08-29,27.99707
2023-08-30,25.21929
2023-08-31,24.6345
2023-09-01,21.19883
2023-09-02,18.12865
2023-09-03,16.95906
2023-09-04,22.58771
2023-09-05,23.02631
2023-09-06,22.66081
2023-09-07,22.58771
2023-09-08,20.54093
2023-09-09,15.64327
2023-09-10,18.34795
2023-09-11,23.02631
2023-09-12,20.17543
2023-09-13,21.34502
2023-09-14,21.12573
2023-09-15,19.22514
2023-09-16,14.61988
2023-09-17,18.64035
2023-09-18,22.29532
2023-09-19,23.39181
2023-09-20,20.54093
2023-09-21,18.27485
2023-09-22,18.05555
2023-09-23,13.23099
2023-09-24,14.40058
2023-09-25,21.63742
2023-09-26,19.44444
2023-09-27,18.56725
2023-09-28,13.30409
2023-09-29,17.03216
2023-09-30,16.22807
2023-10-01,16.08187
2023-10-02,15.05847
2023-10-03,20.97953
2023-10-04,25.07309
2023-10-05,26.24269
2023-10-06,20.32163
2023-10-07,14.69298
2023-10-08,13.30409
2023-10-09,18.42105
2023-10-10,22.80701
2023-10-11,25.29239
2023-10-12,22.73391
2023-10-13,21.12573
2023-10-14,15.35087
2023-10-15,19.44444
2023-10-16,24.4152
2023-10-17,23.17251
2023-10-18,21.49122
2023-10-19,24.8538
2023-10-20,23.46491
2023-10-21,14.98538
2023-10-22,15.78947
2023-10-23,23.02631
2023-10-24,26.02339
2023-10-25,23.46491
2023-10-26,23.09941
2023-10-27,19.22514
2023-10-28,13.52339
2023-10-29,15.86257
2023-10-30,24.4883
2023-10-31,23.61111
2023-11-01,23.24561
2023-11-02,24.0497
2023-11-03,20.46783
2023-11-04,16.22807
2023-11-05,15.78947
2023-11-06,24.5614
2023-11-07,21.12573
2023-11-08,22.14912
2023-11-09,21.63742
2023-11-10,20.24853
2023-11-11,15.78947
2023-11-12,16.59356
2023-11-13,21.41812
2023-11-14,24.4883
2023-11-15,26.68128
2023-11-16,20.32163
2023-11-17,17.39766
2023-11-18,11.769
2023-11-19,16.66666
2023-11-20,30.04385
2023-11-21,24.9269
2023-11-22,23.68421
2023-11-23,23.7573
2023-11-24,21.85672
2023-11-25,17.98245
2023-11-26,17.90935
2023-11-27,28.80116
2023-11-28,27.92397
2023-11-29,35.38011
2023-11-30,51.68128
2023-12-01,40.86257
2023-12-02,23.61111
2023-12-03,33.26023
2023-12-04,40.49707
2023-12-05,29.23976
2023-12-06,30.04385
2023-12-07,29.67836
2023-12-08,30.48245
2023-12-09,20.97953
2023-12-10,24.0497
2023-12-11,28.58187
2023-12-12,30.62865
2023-12-13,24.9269
2023-12-14,30.26315
2023-12-15,27.41228
2023-12-16,19.44444
2023-12-17,18.27485
2023-12-18,38.23099
2023-12-19,28.80116
2023-12-20,29.97076
2023-12-21,39.61988
2023-12-22,41.88596
2023-12-23,25.80409
2023-12-24,22.73391
2023-12-25,30.11695
2023-12-26,36.5497
2023-12-27,35.23391
2023-12-28,32.16374
2023-12-29,32.23684
2023-12-30,22.29532
2023-12-31,28.21637
2024-01-01,33.77192
2024-01-02,39.76608
2024-01-03,36.03801
2024-01-04,36.8421
2024-01-05,31.72514
2024-01-06,24.8538
2024-01-07,24.4883
2024-01-08,32.45614
2024-01-09,32.74853
2024-01-10,35.16081
2024-01-11,32.52923
2024-01-12,29.67836
2024-01-13,23.46491
2024-01-14,27.33918
2024-01-15,34.57602
2024-01-16,33.26023
2024-01-17,34.21052
2024-01-18,34.72222
2024-01-19,36.4035
2024-01-20,24.4152
2024-01-21,24.4152
2024-01-22,35.52631
2024-01-23,30.77485
2024-01-24,32.09064
2024-01-25,33.26023
2024-01-26,28.21637
2024-01-27,24.6345
2024-01-28,25.80409
2024-01-29,35.16081
2024-01-30,40.35087
2024-01-31,37.1345
2024-02-01,30.99415
2024-02-02,32.01754
2024-02-03,19.59064
2024-02-04,24.6345
2024-02-05,29.31286
2024-02-06,30.70175
2024-02-07,27.41228
2024-02-08,33.18713
2024-02-09,29.53216
2024-02-10,30.19005
2024-02-11,36.18421
2024-02-12,40.20467
2024-02-13,49.269
2024-02-14,41.95906
2024-02-15,40.13157
2024-02-16,31.50584
2024-02-17,27.92397
2024-02-18,26.38888
2024-02-19,34.94152
2024-02-20,39.18128
2024-02-21,39.03508
2024-02-22,38.52339
2024-02-23,35.96491
2024-02-24,25.21929
2024-02-25,28.94736
2024-02-26,37.3538
2024-02-27,38.37719
2024-02-28,35.38011
2024-02-29,32.60233
2024-03-01,25.73099
2024-03-02,24.269
2024-03-03,25.07309
2024-03-04,33.62573
2024-03-05,33.55263
2024-03-06,30.40935
2024-03-07,30.40935
2024-03-08,28.65497
2024-03-09,21.92982
2024-03-10,23.9035
2024-03-11,30.77485
2024-03-12,26.31578
2024-03-13,25.80409
2024-03-14,24.4883
2024-03-15,24.4152
2024-03-16,19.22514
2024-03-17,19.29824
2024-03-18,28.50877
2024-03-19,24.5614
2024-03-20,24.1959
