date,금융교육
2023-05-30,34.9315
2023-05-31,45.20547
2023-06-01,49.31506
2023-06-02,41.78082
2023-06-03,15.75342
2023-06-04,54.79452
2023-06-05,54.79452
2023-06-06,21.9178
2023-06-07,52.05479
2023-06-08,49.31506
2023-06-09,45.89041
2023-06-10,14.38356
2023-06-11,25.34246
2023-06-12,48.63013
2023-06-13,46.57534
2023-06-14,38.35616
2023-06-15,35.61643
2023-06-16,39.72602
2023-06-17,17.12328
2023-06-18,16.43835
2023-06-19,41.78082
2023-06-20,45.20547
2023-06-21,54.79452
2023-06-22,43.15068
2023-06-23,36.9863
2023-06-24,13.01369
2023-06-25,15.06849
2023-06-26,38.35616
2023-06-27,48.63013
2023-06-28,54.10958
2023-06-29,52.05479
2023-06-30,45.89041
2023-07-01,12.32876
2023-07-02,19.86301
2023-07-03,43.83561
2023-07-04,34.9315
2023-07-05,47.26027
2023-07-06,47.9452
2023-07-07,34.24657
2023-07-08,14.38356
2023-07-09,15.06849
2023-07-10,47.9452
2023-07-11,55.47945
2023-07-12,49.31506
2023-07-13,40.41095
2023-07-14,35.61643
2023-07-15,21.23287
2023-07-16,21.9178
2023-07-17,48.63013
2023-07-18,49.31506
2023-07-19,47.9452
2023-07-20,28.76712
2023-07-21,26.71232
2023-07-22,14.38356
2023-07-23,17.80821
2023-07-24,45.89041
2023-07-25,40.41095
2023-07-26,28.08219
2023-07-27,49.31506
2023-07-28,23.9726
2023-07-29,16.43835
2023-07-30,16.43835
2023-07-31,26.71232
2023-08-01,29.45205
2023-08-02,33.56164
2023-08-03,33.56164
2023-08-04,21.9178
2023-08-05,40.41095
2023-08-06,17.12328
2023-08-07,34.24657
2023-08-08,37.67123
2023-08-09,31.50684
2023-08-10,29.45205
2023-08-11,47.26027
2023-08-12,17.80821
2023-08-13,21.9178
2023-08-14,30.82191
2023-08-15,19.86301
2023-08-16,34.24657
2023-08-17,46.57534
2023-08-18,29.45205
2023-08-19,21.23287
2023-08-20,23.9726
2023-08-21,45.20547
2023-08-22,42.46575
2023-08-23,52.73972
2023-08-24,41.09589
2023-08-25,39.72602
2023-08-26,12.32876
2023-08-27,21.9178
2023-08-28,48.63013
2023-08-29,43.83561
2023-08-30,54.10958
2023-08-31,46.57534
2023-09-01,26.02739
2023-09-02,17.80821
2023-09-03,15.06849
2023-09-04,40.41095
2023-09-05,32.19178
2023-09-06,38.35616
2023-09-07,45.20547
2023-09-08,38.35616
2023-09-09,20.54794
2023-09-10,13.69863
2023-09-11,34.9315
2023-09-12,30.13698
2023-09-13,37.67123
2023-09-14,31.50684
2023-09-15,25.34246
2023-09-16,15.75342
2023-09-17,14.38356
2023-09-18,40.41095
2023-09-19,39.72602
2023-09-20,28.08219
2023-09-21,34.9315
2023-09-22,30.13698
2023-09-23,13.01369
2023-09-24,10.27397
2023-09-25,29.45205
2023-09-26,36.9863
2023-09-27,30.13698
2023-09-28,8.9041
2023-09-29,9.58904
2023-09-30,6.16438
2023-10-01,15.06849
2023-10-02,14.38356
2023-10-03,17.12328
2023-10-04,35.61643
2023-10-05,45.20547
2023-10-06,26.02739
2023-10-07,8.21917
2023-10-08,22.60273
2023-10-09,13.69863
2023-10-10,43.15068
2023-10-11,40.41095
2023-10-12,35.61643
2023-10-13,36.9863
2023-10-14,19.17808
2023-10-15,15.06849
2023-10-16,32.19178
2023-10-17,48.63013
2023-10-18,35.61643
2023-10-19,28.08219
2023-10-20,35.61643
2023-10-21,10.27397
2023-10-22,15.06849
2023-10-23,36.30136
2023-10-24,36.30136
2023-10-25,40.41095
2023-10-26,23.9726
2023-10-27,33.56164
2023-10-28,17.80821
2023-10-29,26.71232
2023-10-30,44.52054
2023-10-31,48.63013
2023-11-01,44.52054
2023-11-02,43.83561
2023-11-03,34.24657
2023-11-04,23.28767
2023-11-05,26.71232
2023-11-06,55.47945
2023-11-07,51.36986
2023-11-08,47.26027
2023-11-09,46.57534
2023-11-10,37.67123
2023-11-11,6.84931
2023-11-12,18.49315
2023-11-13,46.57534
2023-11-14,39.04109
2023-11-15,40.41095
2023-11-16,30.82191
2023-11-17,34.9315
2023-11-18,19.86301
2023-11-19,13.69863
2023-11-20,43.15068
2023-11-21,41.09589
2023-11-22,44.52054
2023-11-23,36.9863
2023-11-24,43.83561
2023-11-25,8.9041
2023-11-26,16.43835
2023-11-27,50.68493
2023-11-28,45.89041
2023-11-29,63.69863
2023-11-30,71.9178
2023-12-01,39.72602
2023-12-02,17.12328
2023-12-03,21.23287
2023-12-04,47.26027
2023-12-05,52.73972
2023-12-06,47.9452
2023-12-07,43.83561
2023-12-08,30.82191
2023-12-09,15.75342
2023-12-10,22.60273
2023-12-11,41.09589
2023-12-12,34.24657
2023-12-13,43.83561
2023-12-14,41.78082
2023-12-15,33.56164
2023-12-16,13.69863
2023-12-17,23.28767
2023-12-18,25.34246
2023-12-19,31.50684
2023-12-20,32.19178
2023-12-21,24.65753
2023-12-22,36.9863
2023-12-23,13.01369
2023-12-24,15.06849
2023-12-25,20.54794
2023-12-26,36.30136
2023-12-27,27.39726
2023-12-28,31.50684
2023-12-29,30.13698
2023-12-30,7.53424
2023-12-31,14.38356
2024-01-01,14.38356
2024-01-02,41.78082
2024-01-03,52.05479
2024-01-04,29.45205
2024-01-05,32.87671
2024-01-06,17.12328
2024-01-07,21.9178
2024-01-08,50.0
2024-01-09,56.84931
2024-01-10,41.78082
2024-01-11,43.83561
2024-01-12,26.71232
2024-01-13,15.06849
2024-01-14,9.58904
2024-01-15,57.53424
2024-01-16,42.46575
2024-01-17,37.67123
2024-01-18,36.9863
2024-01-19,36.9863
2024-01-20,19.86301
2024-01-21,15.75342
2024-01-22,30.82191
2024-01-23,47.26027
2024-01-24,40.41095
2024-01-25,28.08219
2024-01-26,33.56164
2024-01-27,18.49315
2024-01-28,15.75342
2024-01-29,37.67123
2024-01-30,36.30136
2024-01-31,35.61643
2024-02-01,43.83561
2024-02-02,26.71232
2024-02-03,11.64383
2024-02-04,16.43835
2024-02-05,41.78082
2024-02-06,46.57534
2024-02-07,45.20547
2024-02-08,26.71232
2024-02-09,10.9589
2024-02-10,28.76712
2024-02-11,25.34246
2024-02-12,30.13698
2024-02-13,39.04109
2024-02-14,51.36986
2024-02-15,47.9452
2024-02-16,26.71232
2024-02-17,16.43835
2024-02-18,17.12328
2024-02-19,38.35616
2024-02-20,45.89041
2024-02-21,37.67123
2024-02-22,35.61643
2024-02-23,27.39726
2024-02-24,26.02739
2024-02-25,14.38356
2024-02-26,38.35616
2024-02-27,43.15068
2024-02-28,56.16438
2024-02-29,27.39726
2024-03-01,20.54794
2024-03-02,10.9589
2024-03-03,15.06849
2024-03-04,40.41095
2024-03-05,40.41095
2024-03-06,43.83561
2024-03-07,50.68493
2024-03-08,33.56164
2024-03-09,15.75342
2024-03-10,12.32876
2024-03-11,47.9452
2024-03-12,45.89041
2024-03-13,47.9452
2024-03-14,39.04109
2024-03-15,34.9315
2024-03-16,14.38356
2024-03-17,21.23287
2024-03-18,56.84931
2024-03-19,49.31506
2024-03-20,48.63013
