date,핸드폰부업
2023-09-01,21.42857
2023-09-02,28.57142
2023-09-03,19.04761
2023-09-04,21.42857
2023-09-05,21.42857
2023-09-06,45.23809
2023-09-07,50.0
2023-09-08,26.19047
2023-09-09,19.04761
2023-09-10,35.71428
2023-09-11,28.57142
2023-09-12,35.71428
2023-09-13,28.57142
2023-09-14,33.33333
2023-09-15,23.80952
2023-09-16,26.19047
2023-09-17,30.95238
2023-09-18,30.95238
2023-09-19,28.57142
2023-09-20,33.33333
2023-09-21,14.28571
2023-09-22,26.19047
2023-09-24,11.90476
2023-09-25,28.57142
2023-09-26,26.19047
2023-09-27,35.71428
2023-09-28,30.95238
2023-10-01,11.90476
2023-10-02,26.19047
2023-10-03,30.95238
2023-10-04,30.95238
2023-10-05,26.19047
2023-10-06,26.19047
2023-10-07,16.66666
2023-10-08,14.28571
2023-10-09,35.71428
2023-10-10,42.85714
2023-10-11,38.09523
2023-10-12,45.23809
2023-10-13,26.19047
2023-10-14,38.09523
2023-10-15,45.23809
2023-10-16,38.09523
2023-10-17,66.66666
2023-10-18,33.33333
2023-10-19,33.33333
2023-10-20,28.57142
2023-10-21,33.33333
2023-10-22,19.04761
2023-10-23,38.09523
2023-10-24,50.0
2023-10-25,52.38095
2023-10-26,59.5238
2023-10-27,16.66666
2023-10-28,21.42857
2023-10-29,21.42857
2023-10-30,30.95238
2023-10-31,38.09523
2023-11-01,57.14285
2023-11-02,28.57142
2023-11-03,33.33333
2023-11-04,19.04761
2023-11-05,23.80952
2023-11-06,38.09523
2023-11-07,45.23809
2023-11-08,52.38095
2023-11-09,42.85714
2023-11-10,28.57142
2023-11-11,21.42857
2023-11-12,21.42857
2023-11-13,35.71428
2023-11-14,35.71428
2023-11-15,28.57142
2023-11-16,30.95238
2023-11-17,40.47619
2023-11-18,28.57142
2023-11-19,52.38095
2023-11-20,47.61904
2023-11-21,33.33333
2023-11-22,61.90476
2023-11-23,64.28571
2023-11-24,52.38095
2023-11-25,23.80952
2023-11-26,40.47619
2023-11-27,33.33333
2023-11-28,45.23809
2023-11-29,52.38095
2023-11-30,59.5238
2023-12-01,21.42857
2023-12-02,42.85714
2023-12-03,45.23809
2023-12-04,59.5238
2023-12-05,76.19047
2023-12-06,85.71428
2023-12-07,40.47619
2023-12-08,45.23809
2023-12-09,21.42857
2023-12-10,33.33333
2023-12-11,80.95238
2023-12-12,73.80952
2023-12-13,45.23809
2023-12-14,30.95238
2023-12-15,28.57142
2023-12-16,14.28571
2023-12-17,38.09523
2023-12-18,42.85714
2023-12-19,21.42857
2023-12-20,47.61904
2023-12-21,38.09523
2023-12-22,33.33333
2023-12-25,23.80952
2023-12-26,76.19047
2023-12-27,61.90476
2023-12-28,38.09523
2023-12-29,33.33333
2023-12-30,30.95238
2023-12-31,35.71428
2024-01-01,35.71428
2024-01-02,42.85714
2024-01-03,45.23809
2024-01-04,47.61904
2024-01-05,73.80952
2024-01-06,35.71428
2024-01-07,38.09523
2024-01-08,40.47619
2024-01-09,54.7619
2024-01-10,45.23809
2024-01-11,52.38095
2024-01-12,30.95238
2024-01-13,26.19047
2024-01-14,23.80952
2024-01-15,100.0
2024-01-16,85.71428
2024-01-17,28.57142
2024-01-18,52.38095
2024-01-19,28.57142
2024-01-20,28.57142
2024-01-21,76.19047
2024-01-22,50.0
2024-01-23,45.23809
2024-01-24,83.33333
2024-01-25,97.61904
2024-01-26,40.47619
2024-01-27,45.23809
2024-01-28,61.90476
2024-01-29,33.33333
2024-01-30,85.71428
2024-01-31,59.5238
2024-02-01,57.14285
2024-02-02,40.47619
2024-02-03,33.33333
2024-02-04,30.95238
2024-02-05,38.09523
2024-02-06,33.33333
2024-02-07,16.66666
2024-02-08,23.80952
2024-02-09,21.42857
2024-02-10,21.42857
2024-02-11,26.19047
2024-02-12,47.61904
2024-02-13,30.95238
2024-02-14,47.61904
2024-02-15,57.14285
2024-02-16,57.14285
2024-02-17,50.0
2024-02-18,26.19047
2024-02-19,57.14285
2024-02-20,19.04761
2024-02-21,14.28571
2024-02-22,50.0
2024-02-23,28.57142
2024-02-24,21.42857
2024-02-25,21.42857
2024-02-26,40.47619
2024-02-27,57.14285
2024-02-28,59.5238
2024-02-29,45.23809
2024-03-01,35.71428
2024-03-02,52.38095
2024-03-03,69.04761
2024-03-04,61.90476
2024-03-05,45.23809
2024-03-06,57.14285
2024-03-07,38.09523
2024-03-08,47.61904
2024-03-09,26.19047
2024-03-10,26.19047
2024-03-11,40.47619
2024-03-12,30.95238
2024-03-13,50.0
2024-03-14,35.71428
2024-03-15,40.47619
2024-03-16,33.33333
2024-03-17,28.57142
2024-03-18,57.14285
2024-03-19,90.47619
2024-03-20,66.66666
