date,손부업사이트
2023-09-08,28.4153
2023-09-09,25.68306
2023-09-10,31.14754
2023-09-11,33.33333
2023-09-12,30.60109
2023-09-13,26.77595
2023-09-14,35.51912
2023-09-15,28.96174
2023-09-16,31.69398
2023-09-17,20.76502
2023-09-18,44.80874
2023-09-19,37.70491
2023-09-20,30.05464
2023-09-21,32.78688
2023-09-22,26.77595
2023-09-23,15.30054
2023-09-24,15.30054
2023-09-25,36.06557
2023-09-26,29.50819
2023-09-27,33.33333
2023-09-28,15.30054
2023-09-29,7.65027
2023-09-30,20.76502
2023-10-01,21.31147
2023-10-02,26.2295
2023-10-03,34.97267
2023-10-04,38.79781
2023-10-05,38.25136
2023-10-06,34.42622
2023-10-07,22.40437
2023-10-08,21.85792
2023-10-09,30.60109
2023-10-10,56.8306
2023-10-11,46.44808
2023-10-12,37.70491
2023-10-13,28.96174
2023-10-14,28.96174
2023-10-15,24.04371
2023-10-16,36.61202
2023-10-17,34.42622
2023-10-18,29.50819
2023-10-19,25.13661
2023-10-20,28.4153
2023-10-21,18.03278
2023-10-22,24.59016
2023-10-23,45.90163
2023-10-24,46.99453
2023-10-25,33.87978
2023-10-26,38.25136
2023-10-27,31.69398
2023-10-28,25.13661
2023-10-29,26.77595
2023-10-30,45.90163
2023-10-31,42.62295
2023-11-01,50.81967
2023-11-02,46.44808
2023-11-03,34.42622
2023-11-04,19.12568
2023-11-05,27.86885
2023-11-06,34.97267
2023-11-07,39.89071
2023-11-08,42.62295
2023-11-09,38.79781
2023-11-10,21.31147
2023-11-11,15.30054
2023-11-12,15.30054
2023-11-13,35.51912
2023-11-14,36.06557
2023-11-15,42.62295
2023-11-16,33.87978
2023-11-17,27.3224
2023-11-18,27.3224
2023-11-19,33.87978
2023-11-20,42.0765
2023-11-21,39.34426
2023-11-22,45.35519
2023-11-23,50.27322
2023-11-24,42.0765
2023-11-25,36.06557
2023-11-26,27.3224
2023-11-27,60.10928
2023-11-28,48.63387
2023-11-29,62.29508
2023-11-30,44.80874
2023-12-01,37.70491
2023-12-02,37.70491
2023-12-03,34.42622
2023-12-04,45.90163
2023-12-05,53.00546
2023-12-06,63.93442
2023-12-07,57.37704
2023-12-08,48.08743
2023-12-09,39.34426
2023-12-10,33.33333
2023-12-11,57.37704
2023-12-12,78.14207
2023-12-13,66.66666
2023-12-14,67.21311
2023-12-15,53.00546
2023-12-16,33.87978
2023-12-17,43.16939
2023-12-18,42.0765
2023-12-19,49.72677
2023-12-20,44.26229
2023-12-21,36.06557
2023-12-22,26.77595
2023-12-23,18.03278
2023-12-24,22.40437
2023-12-25,22.40437
2023-12-26,30.60109
2023-12-27,34.42622
2023-12-28,46.99453
2023-12-29,30.60109
2023-12-30,20.21857
2023-12-31,22.95081
2024-01-01,39.89071
2024-01-02,49.72677
2024-01-03,44.26229
2024-01-04,53.00546
2024-01-05,42.62295
2024-01-06,31.14754
2024-01-07,48.08743
2024-01-08,53.55191
2024-01-09,60.65573
2024-01-10,50.81967
2024-01-11,55.19125
2024-01-12,40.43715
2024-01-13,30.05464
2024-01-14,47.54098
2024-01-15,65.02732
2024-01-16,67.21311
2024-01-17,55.19125
2024-01-18,45.90163
2024-01-19,46.99453
2024-01-20,34.42622
2024-01-21,61.74863
2024-01-22,43.16939
2024-01-23,53.55191
2024-01-24,60.65573
2024-01-25,59.01639
2024-01-26,51.91256
2024-01-27,38.79781
2024-01-28,51.36612
2024-01-29,46.99453
2024-01-30,57.37704
2024-01-31,33.87978
2024-02-01,33.33333
2024-02-02,34.42622
2024-02-03,33.87978
2024-02-04,28.4153
2024-02-05,29.50819
2024-02-06,38.79781
2024-02-07,29.50819
2024-02-08,28.4153
2024-02-09,18.57923
2024-02-10,27.86885
2024-02-11,20.21857
2024-02-12,28.96174
2024-02-13,43.16939
2024-02-14,43.16939
2024-02-15,37.70491
2024-02-16,26.2295
2024-02-17,26.2295
2024-02-18,23.49726
2024-02-19,45.90163
2024-02-20,44.80874
2024-02-21,39.34426
2024-02-22,39.89071
2024-02-23,33.33333
2024-02-24,24.59016
2024-02-25,24.59016
2024-02-26,36.61202
2024-02-27,38.79781
2024-02-28,35.51912
2024-02-29,27.3224
2024-03-01,32.78688
2024-03-02,26.77595
2024-03-03,34.42622
2024-03-04,37.70491
2024-03-05,43.16939
2024-03-06,53.00546
2024-03-07,48.63387
2024-03-08,31.69398
2024-03-09,16.39344
2024-03-10,21.85792
2024-03-11,33.87978
2024-03-12,49.18032
2024-03-13,43.71584
2024-03-14,33.33333
2024-03-15,31.69398
2024-03-16,18.57923
2024-03-17,24.04371
2024-03-18,36.06557
2024-03-19,32.78688
2024-03-20,31.69398
