date,인지
2023-05-31,74.97536
2023-06-01,73.00492
2023-06-02,73.20197
2023-06-03,41.57635
2023-06-04,46.50246
2023-06-05,65.22167
2023-06-06,51.03448
2023-06-07,79.50738
2023-06-08,79.50738
2023-06-09,79.1133
2023-06-10,46.20689
2023-06-11,52.70935
2023-06-12,72.80788
2023-06-13,79.31034
2023-06-14,79.70443
2023-06-15,80.19704
2023-06-16,69.65517
2023-06-17,39.80295
2023-06-18,42.85714
2023-06-19,69.3596
2023-06-20,71.33004
2023-06-21,65.51724
2023-06-22,65.91133
2023-06-23,65.61576
2023-06-24,39.90147
2023-06-25,38.91625
2023-06-26,64.82758
2023-06-27,64.72906
2023-06-28,70.2463
2023-06-29,68.76847
2023-06-30,62.56157
2023-07-01,45.41871
2023-07-02,33.69458
2023-07-03,70.83743
2023-07-04,72.0197
2023-07-05,64.9261
2023-07-06,69.16256
2023-07-07,61.67487
2023-07-08,35.66502
2023-07-09,40.29556
2023-07-10,60.88669
2023-07-11,66.00985
2023-07-12,66.40394
2023-07-13,67.48768
2023-07-14,63.1527
2023-07-15,39.40886
2023-07-16,40.29556
2023-07-17,67.09359
2023-07-18,68.4729
2023-07-19,67.5862
2023-07-20,64.13793
2023-07-21,62.95566
2023-07-22,34.38423
2023-07-23,33.00492
2023-07-24,60.09852
2023-07-25,62.36453
2023-07-26,62.16748
2023-07-27,61.57635
2023-07-28,58.12807
2023-07-29,32.21674
2023-07-30,32.11822
2023-07-31,53.10344
2023-08-01,60.0
2023-08-02,67.88177
2023-08-03,63.1527
2023-08-04,54.08866
2023-08-05,34.6798
2023-08-06,33.30049
2023-08-07,60.68965
2023-08-08,66.99507
2023-08-09,61.77339
2023-08-10,62.66009
2023-08-11,62.266
2023-08-12,42.16748
2023-08-13,38.2266
2023-08-14,54.97536
2023-08-15,38.02955
2023-08-16,76.84729
2023-08-17,70.73891
2023-08-18,64.63054
2023-08-19,39.21182
2023-08-20,39.60591
2023-08-21,68.66995
2023-08-22,64.72906
2023-08-23,72.70935
2023-08-24,73.10344
2023-08-25,63.25123
2023-08-26,40.68965
2023-08-27,42.06896
2023-08-28,69.95073
2023-08-29,69.65517
2023-08-30,75.96059
2023-08-31,66.79802
2023-09-01,65.32019
2023-09-02,37.83251
2023-09-03,40.29556
2023-09-04,95.36945
2023-09-05,72.31527
2023-09-06,76.74876
2023-09-07,76.15763
2023-09-08,69.55665
2023-09-09,44.9261
2023-09-10,45.22167
2023-09-11,73.00492
2023-09-12,81.28078
2023-09-13,73.49753
2023-09-14,78.52216
2023-09-15,66.50246
2023-09-16,48.37438
2023-09-17,42.85714
2023-09-18,71.03448
2023-09-19,78.02955
2023-09-20,73.39901
2023-09-21,69.75369
2023-09-22,61.08374
2023-09-23,43.64532
2023-09-24,47.38916
2023-09-25,71.62561
2023-09-26,68.27586
2023-09-27,59.90147
2023-09-28,27.98029
2023-09-29,28.66995
2023-09-30,29.26108
2023-10-01,30.2463
2023-10-02,35.36945
2023-10-03,43.74384
2023-10-04,70.93596
2023-10-05,73.39901
2023-10-06,64.53201
2023-10-07,42.266
2023-10-08,42.46305
2023-10-09,47.68472
2023-10-10,76.55172
2023-10-11,74.97536
2023-10-12,77.04433
2023-10-13,67.38916
2023-10-14,44.13793
2023-10-15,49.85221
2023-10-16,80.98522
2023-10-17,78.2266
2023-10-18,78.52216
2023-10-19,74.6798
2023-10-20,66.20689
2023-10-21,43.05418
2023-10-22,46.20689
2023-10-23,79.90147
2023-10-24,72.61083
2023-10-25,76.15763
2023-10-26,74.77832
2023-10-27,62.85714
2023-10-28,39.31034
2023-10-29,42.16748
2023-10-30,68.17733
2023-10-31,70.04926
2023-11-01,66.79802
2023-11-02,76.55172
2023-11-03,66.20689
2023-11-04,41.57635
2023-11-05,45.61576
2023-11-06,70.83743
2023-11-07,72.80788
2023-11-08,73.39901
2023-11-09,69.45812
2023-11-10,62.75862
2023-11-11,37.73399
2023-11-12,39.1133
2023-11-13,63.25123
2023-11-14,66.99507
2023-11-15,67.29064
2023-11-16,65.22167
2023-11-17,62.95566
2023-11-18,38.02955
2023-11-19,40.29556
2023-11-20,61.87192
2023-11-21,69.06403
2023-11-22,70.93596
2023-11-23,70.64039
2023-11-24,61.37931
2023-11-25,42.66009
2023-11-26,39.60591
2023-11-27,71.33004
2023-11-28,74.77832
2023-11-29,69.95073
2023-11-30,66.89655
2023-12-01,62.06896
2023-12-02,42.46305
2023-12-03,42.56157
2023-12-04,66.89655
2023-12-05,73.49753
2023-12-06,74.28571
2023-12-07,75.17241
2023-12-08,70.54187
2023-12-09,43.05418
2023-12-10,44.53201
2023-12-11,65.41871
2023-12-12,70.54187
2023-12-13,70.83743
2023-12-14,64.0394
2023-12-15,59.40886
2023-12-16,38.2266
2023-12-17,40.09852
2023-12-18,60.68965
2023-12-19,60.78817
2023-12-20,61.37931
2023-12-21,57.83251
2023-12-22,53.89162
2023-12-23,32.51231
2023-12-24,24.0394
2023-12-25,29.55665
2023-12-26,54.6798
2023-12-27,55.96059
2023-12-28,59.31034
2023-12-29,47.29064
2023-12-30,27.98029
2023-12-31,25.8128
2024-01-01,30.83743
2024-01-02,54.58128
2024-01-03,61.47783
2024-01-04,63.25123
2024-01-05,62.16748
2024-01-06,37.24137
2024-01-07,39.31034
2024-01-08,54.38423
2024-01-09,63.94088
2024-01-10,68.96551
2024-01-11,66.00985
2024-01-12,57.73399
2024-01-13,35.96059
2024-01-14,36.4532
2024-01-15,60.09852
2024-01-16,59.21182
2024-01-17,66.60098
2024-01-18,65.71428
2024-01-19,60.49261
2024-01-20,40.98522
2024-01-21,33.49753
2024-01-22,55.17241
2024-01-23,64.9261
2024-01-24,66.00985
2024-01-25,67.78325
2024-01-26,55.96059
2024-01-27,39.21182
2024-01-28,39.80295
2024-01-29,67.09359
2024-01-30,65.02463
2024-01-31,63.05418
2024-02-01,65.12315
2024-02-02,60.59113
2024-02-03,36.94581
2024-02-04,34.77832
2024-02-05,60.29556
2024-02-06,69.85221
2024-02-07,61.08374
2024-02-08,52.31527
2024-02-09,23.44827
2024-02-10,22.16748
2024-02-11,23.84236
2024-02-12,36.55172
2024-02-13,58.2266
2024-02-14,59.21182
2024-02-15,70.83743
2024-02-16,68.37438
2024-02-17,36.84729
2024-02-18,34.58128
2024-02-19,58.52216
2024-02-20,69.26108
2024-02-21,66.20689
2024-02-22,66.30541
2024-02-23,53.49753
2024-02-24,36.25615
2024-02-25,37.24137
2024-02-26,57.24137
2024-02-27,66.6995
2024-02-28,63.44827
2024-02-29,62.16748
2024-03-01,32.21674
2024-03-02,37.04433
2024-03-03,40.09852
2024-03-04,72.11822
2024-03-05,84.13793
2024-03-06,82.46305
2024-03-07,79.90147
2024-03-08,68.76847
2024-03-09,42.46305
2024-03-10,41.87192
2024-03-11,81.87192
2024-03-12,90.04926
2024-03-13,90.04926
2024-03-14,84.33497
2024-03-15,64.43349
2024-03-16,47.29064
2024-03-17,61.97044
2024-03-18,87.78325
2024-03-19,84.9261
2024-03-20,87.48768
