date,관세
2023-05-31,45.47751
2023-06-01,43.20363
2023-06-02,40.47498
2023-06-03,31.02577
2023-06-04,31.48054
2023-06-05,41.63719
2023-06-06,38.30217
2023-06-07,50.73269
2023-06-08,49.41889
2023-06-09,44.4669
2023-06-10,36.58413
2023-06-11,39.46437
2023-06-12,62.86003
2023-06-13,58.76705
2023-06-14,55.17938
2023-06-15,55.98787
2023-06-16,50.22738
2023-06-17,40.12127
2023-06-18,39.5149
2023-06-19,49.2673
2023-06-20,55.28044
2023-06-21,54.97726
2023-06-22,46.74077
2023-06-23,44.71955
2023-06-24,37.44315
2023-06-25,36.23041
2023-06-26,51.49065
2023-06-27,52.4002
2023-06-28,48.40828
2023-06-29,45.47751
2023-06-30,42.49621
2023-07-01,31.53107
2023-07-02,35.42193
2023-07-03,44.56796
2023-07-04,45.12379
2023-07-05,45.42698
2023-07-06,44.66902
2023-07-07,43.50682
2023-07-08,33.60282
2023-07-09,31.12683
2023-07-10,48.35775
2023-07-11,57.50378
2023-07-12,54.01718
2023-07-13,49.9242
2023-07-14,43.70894
2023-07-15,31.98585
2023-07-16,33.50176
2023-07-17,48.762
2023-07-18,50.78322
2023-07-19,47.95351
2023-07-20,44.87114
2023-07-21,40.27286
2023-07-22,26.93279
2023-07-23,29.15613
2023-07-24,42.74886
2023-07-25,39.46437
2023-07-26,41.73825
2023-07-27,39.21172
2023-07-28,39.76755
2023-07-29,26.62961
2023-07-30,27.9434
2023-07-31,41.83931
2023-08-01,41.18241
2023-08-02,42.59727
2023-08-03,40.22233
2023-08-04,39.46437
2023-08-05,31.53107
2023-08-06,32.64274
2023-08-07,43.50682
2023-08-08,45.07326
2023-08-09,42.84992
2023-08-10,43.70894
2023-08-11,40.57604
2023-08-12,30.11622
2023-08-13,31.12683
2023-08-14,40.62657
2023-08-15,36.07882
2023-08-16,47.54926
2023-08-17,45.57857
2023-08-18,46.69024
2023-08-19,31.02577
2023-08-20,28.90348
2023-08-21,55.58362
2023-08-22,53.20869
2023-08-23,54.26983
2023-08-24,49.62102
2023-08-25,44.51743
2023-08-26,31.73319
2023-08-27,32.64274
2023-08-28,50.48004
2023-08-29,50.88428
2023-08-30,52.70338
2023-08-31,45.47751
2023-09-01,50.27791
2023-09-02,35.8767
2023-09-03,34.91662
2023-09-04,51.84436
2023-09-05,48.66093
2023-09-06,49.21677
2023-09-07,50.12632
2023-09-08,54.01718
2023-09-09,36.63466
2023-09-10,39.5149
2023-09-11,55.63415
2023-09-12,57.90803
2023-09-13,65.03284
2023-09-14,55.28044
2023-09-15,52.70338
2023-09-16,40.12127
2023-09-17,40.42445
2023-09-18,62.50631
2023-09-19,57.65538
2023-09-20,51.18746
2023-09-21,50.98534
2023-09-22,46.13441
2023-09-23,38.30217
2023-09-24,43.50682
2023-09-25,55.33097
2023-09-26,51.0864
2023-09-27,46.08388
2023-09-28,34.00707
2023-09-29,32.44062
2023-09-30,35.2198
2023-10-01,39.21172
2023-10-02,41.73825
2023-10-03,45.37645
2023-10-04,58.05962
2023-10-05,58.26174
2023-10-06,54.92673
2023-10-07,38.858
2023-10-08,47.19555
2023-10-09,47.90298
2023-10-10,60.78827
2023-10-11,54.06771
2023-10-12,59.12076
2023-10-13,54.82566
2023-10-14,38.858
2023-10-15,48.40828
2023-10-16,66.4477
2023-10-17,58.91864
2023-10-18,55.22991
2023-10-19,58.96917
2023-10-20,56.29105
2023-10-21,40.22233
2023-10-22,41.9909
2023-10-23,67.10459
2023-10-24,61.24305
2023-10-25,58.76705
2023-10-26,52.4002
2023-10-27,50.37897
2023-10-28,34.31025
2023-10-29,40.62657
2023-10-30,57.09954
2023-10-31,52.65285
2023-11-01,49.11571
2023-11-02,52.9055
2023-11-03,52.04648
2023-11-04,42.29408
2023-11-05,44.9722
2023-11-06,58.26174
2023-11-07,59.32289
2023-11-08,68.31733
2023-11-09,66.19504
2023-11-10,57.95856
2023-11-11,74.48206
2023-11-12,58.5144
2023-11-13,69.17635
2023-11-14,67.55937
2023-11-15,65.63921
2023-11-16,72.10712
2023-11-17,59.0197
2023-11-18,49.2673
2023-11-19,49.06518
2023-11-20,71.45022
2023-11-21,75.84638
2023-11-22,73.0672
2023-11-23,85.39666
2023-11-24,77.00859
2023-11-25,55.68468
2023-11-26,54.8762
2023-11-27,68.62051
2023-11-28,64.88125
2023-11-29,68.2668
2023-11-30,66.04345
2023-12-01,59.27235
2023-12-02,41.58665
2023-12-03,44.11318
2023-12-04,62.20313
2023-12-05,62.40525
2023-12-06,62.75896
2023-12-07,56.64477
2023-12-08,49.11571
2023-12-09,40.42445
2023-12-10,44.4669
2023-12-11,52.55179
2023-12-12,58.26174
2023-12-13,57.70591
2023-12-14,52.80444
2023-12-15,46.9429
2023-12-16,35.06821
2023-12-17,36.33148
2023-12-18,48.66093
2023-12-19,50.63163
2023-12-20,48.762
2023-12-21,45.93228
2023-12-22,40.57604
2023-12-23,32.64274
2023-12-24,32.33956
2023-12-25,30.87417
2023-12-26,45.88175
2023-12-27,49.57049
2023-12-28,43.86053
2023-12-29,40.42445
2023-12-30,32.33956
2023-12-31,31.78372
2024-01-01,33.80495
2024-01-02,41.03082
2024-01-03,41.43506
2024-01-04,48.15563
2024-01-05,44.4669
2024-01-06,35.47246
2024-01-07,35.67458
2024-01-08,42.14249
2024-01-09,46.43759
2024-01-10,44.9722
2024-01-11,48.15563
2024-01-12,49.01465
2024-01-13,34.56291
2024-01-14,38.858
2024-01-15,48.96412
2024-01-16,45.57857
2024-01-17,49.67155
2024-01-18,49.72208
2024-01-19,47.49873
2024-01-20,37.94845
2024-01-21,39.5149
2024-01-22,51.28852
2024-01-23,54.37089
2024-01-24,50.73269
2024-01-25,49.41889
2024-01-26,50.53057
2024-01-27,36.23041
2024-01-28,43.50682
2024-01-29,53.10763
2024-01-30,55.88681
2024-01-31,52.19807
2024-02-01,46.74077
2024-02-02,46.84183
2024-02-03,36.17988
2024-02-04,41.03082
2024-02-05,54.06771
2024-02-06,52.80444
2024-02-07,43.65841
2024-02-08,43.96159
2024-02-09,37.0389
2024-02-10,39.61596
2024-02-11,38.60535
2024-02-12,48.15563
2024-02-13,63.51692
2024-02-14,55.98787
2024-02-15,54.57301
2024-02-16,51.03587
2024-02-17,38.95907
2024-02-18,38.55482
2024-02-19,54.57301
2024-02-20,59.72713
2024-02-21,55.68468
2024-02-22,57.65538
2024-02-23,51.84436
2024-02-24,38.95907
2024-02-25,38.25164
2024-02-26,53.61293
2024-02-27,54.11824
2024-02-28,50.5811
2024-02-29,42.79939
2024-03-01,39.86862
2024-03-02,39.21172
2024-03-03,38.55482
2024-03-04,50.07579
2024-03-05,52.50126
2024-03-06,48.66093
2024-03-07,52.95603
2024-03-08,49.06518
2024-03-09,37.94845
2024-03-10,39.06013
2024-03-11,54.2193
2024-03-12,61.24305
2024-03-13,55.33097
2024-03-14,55.28044
2024-03-15,51.99595
2024-03-16,33.19858
2024-03-17,38.15058
2024-03-18,78.37291
2024-03-19,65.33602
2024-03-20,66.2961
