date,SCHDETF
2023-08-26,32.58655
2023-08-27,31.43245
2023-08-28,51.18805
2023-08-29,50.91649
2023-08-30,52.81737
2023-08-31,42.97352
2023-09-01,48.4725
2023-09-02,31.56822
2023-09-03,27.76646
2023-09-04,32.926
2023-09-05,41.07264
2023-09-06,42.90563
2023-09-07,38.96809
2023-09-08,39.17175
2023-09-09,24.91513
2023-09-10,21.11337
2023-09-11,33.12966
2023-09-12,37.27087
2023-09-13,37.27087
2023-09-14,39.37542
2023-09-15,40.12219
2023-09-16,27.56279
2023-09-17,17.65105
2023-09-18,28.03801
2023-09-19,38.42498
2023-09-20,42.4983
2023-09-21,41.20841
2023-09-22,38.22131
2023-09-23,27.63068
2023-09-24,19.61982
2023-09-25,30.14256
2023-09-26,38.35709
2023-09-27,38.01765
2023-09-28,30.27834
2023-09-29,27.69857
2023-09-30,25.05091
2023-10-01,18.5336
2023-10-02,24.23625
2023-10-03,47.18262
2023-10-04,43.72029
2023-10-05,39.03598
2023-10-06,35.98099
2023-10-07,27.56279
2023-10-08,16.97216
2023-10-09,26.00135
2023-10-10,34.48744
2023-10-11,35.57365
2023-10-12,32.24711
2023-10-13,28.58112
2023-10-14,19.89137
2023-10-15,16.49694
2023-10-16,26.3408
2023-10-17,31.02511
2023-10-18,30.68567
2023-10-19,30.27834
2023-10-20,30.61778
2023-10-21,21.18126
2023-10-22,12.01629
2023-10-23,25.39035
2023-10-24,37.20298
2023-10-25,36.11676
2023-10-26,39.78275
2023-10-27,40.32586
2023-10-28,41.8873
2023-10-29,20.97759
2023-10-30,38.96809
2023-10-31,43.78818
2023-11-01,41.34419
2023-11-02,48.13306
2023-11-03,42.56619
2023-11-04,34.21588
2023-11-05,20.23082
2023-11-06,32.45078
2023-11-07,41.8873
2023-11-08,39.10386
2023-11-09,40.46164
2023-11-10,37.47454
2023-11-11,29.9389
2023-11-12,20.09504
2023-11-13,25.86558
2023-11-14,38.08553
2023-11-15,46.70739
2023-11-16,44.53496
2023-11-17,45.75695
2023-11-18,35.23421
2023-11-19,24.16836
2023-11-20,33.46911
2023-11-21,49.28716
2023-11-22,50.71283
2023-11-23,42.09097
2023-11-24,38.2892
2023-11-25,35.16632
2023-11-26,27.83435
2023-11-27,39.57909
2023-11-28,49.49083
2023-11-29,52.13849
2023-11-30,59.33469
2023-12-01,55.0577
2023-12-02,45.68906
2023-12-03,32.58655
2023-12-04,46.43584
2023-12-05,64.76578
2023-12-06,66.463
2023-12-07,59.47046
2023-12-08,59.67413
2023-12-09,43.31296
2023-12-10,29.73523
2023-12-11,44.53496
2023-12-12,63.47589
2023-12-13,62.05023
2023-12-14,68.8391
2023-12-15,71.62253
2023-12-16,51.79904
2023-12-17,35.3021
2023-12-18,53.56415
2023-12-19,79.83706
2023-12-20,77.1894
2023-12-21,64.83367
2023-12-22,61.43923
2023-12-23,43.31296
2023-12-24,29.9389
2023-12-25,34.82688
2023-12-26,51.59538
2023-12-27,63.27223
2023-12-28,61.77868
2023-12-29,52.61371
2023-12-30,37.94976
2023-12-31,29.05634
2024-01-01,31.43245
2024-01-02,49.01561
2024-01-03,73.99864
2024-01-04,69.17854
2024-01-05,61.84657
2024-01-06,39.44331
2024-01-07,31.63611
2024-01-08,41.75152
2024-01-09,57.77325
2024-01-10,61.6429
2024-01-11,57.02647
2024-01-12,49.55872
2024-01-13,41.61575
2024-01-14,30.41412
2024-01-15,38.08553
2024-01-16,43.78818
2024-01-17,51.93482
2024-01-18,49.62661
2024-01-19,55.46503
2024-01-20,44.05974
2024-01-21,32.11133
2024-01-22,49.42294
2024-01-23,60.28513
2024-01-24,60.62457
2024-01-25,57.77325
2024-01-26,58.38424
2024-01-27,37.74609
2024-01-28,29.80312
2024-01-29,46.16429
2024-01-30,61.30346
2024-01-31,59.94568
2024-02-01,58.92735
2024-02-02,54.85403
2024-02-03,52.0706
2024-02-04,35.03054
2024-02-05,52.27427
2024-02-06,63.95112
2024-02-07,63.61167
2024-02-08,56.14392
2024-02-09,57.16225
2024-02-10,50.37338
2024-02-11,38.76442
2024-02-12,54.51459
2024-02-13,78.54718
2024-02-14,71.75831
2024-02-15,65.37678
2024-02-16,53.69993
2024-02-17,43.17718
2024-02-18,33.67277
2024-02-19,44.39918
2024-02-20,55.73659
2024-02-21,64.63
2024-02-22,58.72369
2024-02-23,62.79701
2024-02-24,49.89816
2024-02-25,43.31296
2024-02-26,49.49083
2024-02-27,61.6429
2024-02-28,54.17515
2024-02-29,55.87236
2024-03-01,51.86693
2024-03-02,55.87236
2024-03-03,39.03598
2024-03-04,51.73116
2024-03-05,65.98778
2024-03-06,56.34758
2024-03-07,65.51255
2024-03-08,58.38424
2024-03-09,49.42294
2024-03-10,40.32586
2024-03-11,57.56958
2024-03-12,70.26476
2024-03-13,64.22267
2024-03-14,60.96401
2024-03-15,59.8778
2024-03-16,42.4983
2024-03-17,32.04344
2024-03-18,49.6945
2024-03-19,67.0061
2024-03-20,71.35098
