date,주식투자
2023-05-29,6.93821
2023-05-30,12.32309
2023-05-31,11.80531
2023-06-01,9.59613
2023-06-02,9.25094
2023-06-03,5.35036
2023-06-04,5.76458
2023-06-05,9.80324
2023-06-06,7.31791
2023-06-07,10.35554
2023-06-08,10.42457
2023-06-09,10.73524
2023-06-10,6.62754
2023-06-11,6.69658
2023-06-12,11.9779
2023-06-13,12.42664
2023-06-14,12.35761
2023-06-15,10.63168
2023-06-16,10.56265
2023-06-17,6.14428
2023-06-18,7.31791
2023-06-19,12.11598
2023-06-20,11.49464
2023-06-21,10.80428
2023-06-22,9.66517
2023-06-23,9.52709
2023-06-24,4.34932
2023-06-25,4.34932
2023-06-26,9.94131
2023-06-27,9.21643
2023-06-28,8.21539
2023-06-29,9.56161
2023-06-30,7.76665
2023-07-01,3.96962
2023-07-02,4.21125
2023-07-03,9.25094
2023-07-04,10.07939
2023-07-05,10.42457
2023-07-06,8.83672
2023-07-07,8.9748
2023-07-08,3.52088
2023-07-09,4.21125
2023-07-10,10.70072
2023-07-11,10.42457
2023-07-12,10.18294
2023-07-13,10.70072
2023-07-14,9.63065
2023-07-15,6.52399
2023-07-16,6.90369
2023-07-17,11.66724
2023-07-18,12.1505
2023-07-19,11.01139
2023-07-20,11.01139
2023-07-21,9.7342
2023-07-22,7.14532
2023-07-23,9.04383
2023-07-24,12.59924
2023-07-25,12.25405
2023-07-26,11.39109
2023-07-27,10.97687
2023-07-28,9.21643
2023-07-29,5.21228
2023-07-30,5.66102
2023-07-31,9.3545
2023-08-01,10.07939
2023-08-02,10.56265
2023-08-03,10.14842
2023-08-04,8.73317
2023-08-05,6.04073
2023-08-06,7.1108
2023-08-07,9.63065
2023-08-08,8.38798
2023-08-09,9.04383
2023-08-10,8.8022
2023-08-11,6.80013
2023-08-12,4.41836
2023-08-13,4.90162
2023-08-14,8.31895
2023-08-15,6.04073
2023-08-16,9.83776
2023-08-17,9.83776
2023-08-18,10.39005
2023-08-19,4.55643
2023-08-20,5.35036
2023-08-21,10.07939
2023-08-22,9.21643
2023-08-23,11.80531
2023-08-24,9.18191
2023-08-25,8.35346
2023-08-26,4.10769
2023-08-27,5.07421
2023-08-28,9.14739
2023-08-29,10.21746
2023-08-30,9.56161
2023-08-31,9.04383
2023-09-01,8.35346
2023-09-02,3.86606
2023-09-03,5.52295
2023-09-04,8.94028
2023-09-05,8.62961
2023-09-06,8.35346
2023-09-07,8.66413
2023-09-08,7.66309
2023-09-09,5.7991
2023-09-10,6.76561
2023-09-11,8.73317
2023-09-12,9.76872
2023-09-13,10.04487
2023-09-14,8.38798
2023-09-15,8.69865
2023-09-16,4.4874
2023-09-17,4.34932
2023-09-18,8.69865
2023-09-19,9.3545
2023-09-20,8.69865
2023-09-21,9.83776
2023-09-22,7.97376
2023-09-23,3.90058
2023-09-24,4.07317
2023-09-25,7.38695
2023-09-26,6.48947
2023-09-27,6.24784
2023-09-28,4.34932
2023-09-29,3.5554
2023-09-30,3.58992
2023-10-01,4.03866
2023-10-02,4.24577
2023-10-03,5.00517
2023-10-04,8.56057
2023-10-05,8.49154
2023-10-06,7.52502
2023-10-07,3.9351
2023-10-08,3.72799
2023-10-09,5.86813
2023-10-10,10.42457
2023-10-11,12.9099
2023-10-12,6.90369
2023-10-13,6.48947
2023-10-14,4.55643
2023-10-15,5.45391
2023-10-16,9.69968
2023-10-17,6.69658
2023-10-18,9.42354
2023-10-19,8.21539
2023-10-20,8.76769
2023-10-21,5.14325
2023-10-22,5.7991
2023-10-23,7.66309
2023-10-24,8.38798
2023-10-25,8.31895
2023-10-26,8.66413
2023-10-27,7.04176
2023-10-28,3.62443
2023-10-29,4.4874
2023-10-30,7.52502
2023-10-31,8.56057
2023-11-01,7.73213
2023-11-02,8.31895
2023-11-03,6.1788
2023-11-04,3.86606
2023-11-05,4.52191
2023-11-06,9.63065
2023-11-07,8.73317
2023-11-08,8.69865
2023-11-09,8.18087
2023-11-10,7.24887
2023-11-11,3.10666
2023-11-12,3.90058
2023-11-13,8.73317
2023-11-14,9.25094
2023-11-15,8.07732
2023-11-16,8.90576
2023-11-17,8.14635
2023-11-18,4.17673
2023-11-19,4.10769
2023-11-20,8.31895
2023-11-21,8.35346
2023-11-22,9.25094
2023-11-23,7.28339
2023-11-24,7.24887
2023-11-25,4.03866
2023-11-26,5.31584
2023-11-27,8.73317
2023-11-28,8.45702
2023-11-29,9.42354
2023-11-30,7.90472
2023-12-01,5.90265
2023-12-02,4.14221
2023-12-03,4.76354
2023-12-04,7.93924
2023-12-05,7.17984
2023-12-06,8.38798
2023-12-07,7.59406
2023-12-08,7.73213
2023-12-09,4.90162
2023-12-10,5.62651
2023-12-11,8.24991
2023-12-12,8.73317
2023-12-13,7.55954
2023-12-14,8.66413
2023-12-15,7.66309
2023-12-16,4.79806
2023-12-17,5.14325
2023-12-18,7.31791
2023-12-19,7.4905
2023-12-20,7.07628
2023-12-21,7.28339
2023-12-22,8.45702
2023-12-23,4.97065
2023-12-24,3.79703
2023-12-25,4.14221
2023-12-26,7.38695
2023-12-27,7.21435
2023-12-28,8.00828
2023-12-29,5.69554
2023-12-30,4.62547
2023-12-31,4.93614
2024-01-01,5.69554
2024-01-02,9.04383
2024-01-03,9.3545
2024-01-04,7.83569
2024-01-05,6.80013
2024-01-06,5.52295
2024-01-07,6.00621
2024-01-08,8.38798
2024-01-09,9.9068
2024-01-10,8.28443
2024-01-11,8.45702
2024-01-12,7.24887
2024-01-13,5.35036
2024-01-14,5.97169
2024-01-15,9.04383
2024-01-16,7.69761
2024-01-17,8.07732
2024-01-18,8.49154
2024-01-19,14.25612
2024-01-20,14.49775
2024-01-21,13.18605
2024-01-22,12.39212
2024-01-23,13.22057
2024-01-24,13.53123
2024-01-25,14.18709
2024-01-26,13.8419
2024-01-27,12.84086
2024-01-28,14.08353
2024-01-29,15.36071
2024-01-30,13.87642
2024-01-31,13.32412
2024-02-01,12.42664
2024-02-02,10.83879
2024-02-03,12.9099
2024-02-04,14.2216
2024-02-05,13.11701
2024-02-06,12.28857
2024-02-07,11.18398
2024-02-08,11.08042
2024-02-09,12.25405
2024-02-10,14.49775
2024-02-11,13.32412
2024-02-12,13.97997
2024-02-13,15.77493
2024-02-14,13.94546
2024-02-15,13.15153
2024-02-16,11.49464
2024-02-17,13.32412
2024-02-18,14.7739
2024-02-19,14.70486
2024-02-20,14.15257
2024-02-21,16.60338
2024-02-22,14.49775
2024-02-23,14.87745
2024-02-24,12.80635
2024-02-25,15.36071
2024-02-26,14.56679
2024-02-27,14.29064
2024-02-28,14.70486
2024-02-29,15.11908
2024-03-01,13.08249
2024-03-02,13.15153
2024-03-03,14.04901
2024-03-04,14.15257
2024-03-05,15.56782
2024-03-06,14.49775
2024-03-07,15.05005
2024-03-08,14.80842
2024-03-09,12.80635
2024-03-10,13.63479
2024-03-11,14.56679
2024-03-12,16.25819
2024-03-13,15.08457
2024-03-14,13.56575
2024-03-15,13.53123
2024-03-16,12.70279
2024-03-17,12.25405
2024-03-18,14.46323
2024-03-19,14.42871
2024-03-20,14.94649
