date,위안화환율
2023-05-30,38.25181
2023-05-31,37.50305
2023-06-01,37.30772
2023-06-02,35.24049
2023-06-03,18.99568
2023-06-04,17.1482
2023-06-05,36.20086
2023-06-06,24.85553
2023-06-07,39.26914
2023-06-08,41.80841
2023-06-09,41.45031
2023-06-10,22.10466
2023-06-11,20.82689
2023-06-12,44.35582
2023-06-13,60.74713
2023-06-14,58.25669
2023-06-15,51.65622
2023-06-16,47.22877
2023-06-17,24.89623
2023-06-18,22.3244
2023-06-19,46.98461
2023-06-20,50.03662
2023-06-21,43.44429
2023-06-22,40.03418
2023-06-23,36.96589
2023-06-24,21.21754
2023-06-25,21.48612
2023-06-26,42.89899
2023-06-27,41.77586
2023-06-28,42.19907
2023-06-29,40.97826
2023-06-30,39.44819
2023-07-01,21.61634
2023-07-02,19.20729
2023-07-03,48.99487
2023-07-04,48.14031
2023-07-05,43.33848
2023-07-06,38.68316
2023-07-07,36.91706
2023-07-08,18.92243
2023-07-09,20.08627
2023-07-10,37.02286
2023-07-11,40.49808
2023-07-12,46.48001
2023-07-13,45.28363
2023-07-14,48.34377
2023-07-15,21.62448
2023-07-16,21.33148
2023-07-17,46.7079
2023-07-18,47.22063
2023-07-19,44.14421
2023-07-20,45.01505
2023-07-21,41.48286
2023-07-22,20.40367
2023-07-23,20.41995
2023-07-24,42.77691
2023-07-25,40.88874
2023-07-26,38.99243
2023-07-27,38.04834
2023-07-28,36.12761
2023-07-29,21.16871
2023-07-30,19.96418
2023-07-31,36.90078
2023-08-01,36.76243
2023-08-02,38.93546
2023-08-03,37.19378
2023-08-04,37.84487
2023-08-05,21.01407
2023-08-06,19.45959
2023-08-07,39.88768
2023-08-08,40.21323
2023-08-09,41.04337
2023-08-10,39.44005
2023-08-11,39.22031
2023-08-12,23.95214
2023-08-13,21.22568
2023-08-14,44.6895
2023-08-15,36.21714
2023-08-16,55.49768
2023-08-17,73.41906
2023-08-18,65.71986
2023-08-19,29.08765
2023-08-20,28.56677
2023-08-21,61.79702
2023-08-22,54.41523
2023-08-23,46.8137
2023-08-24,49.56458
2023-08-25,43.62334
2023-08-26,23.36615
2023-08-27,22.85342
2023-08-28,44.75461
2023-08-29,45.8045
2023-08-30,41.10034
2023-08-31,38.34133
2023-09-01,42.63856
2023-09-02,26.01123
2023-09-03,22.3244
2023-09-04,41.70261
2023-09-05,39.66794
2023-09-06,42.32115
2023-09-07,37.21819
2023-09-08,40.6283
2023-09-09,23.46382
2023-09-10,21.79539
2023-09-11,40.59575
2023-09-12,37.86929
2023-09-13,35.33816
2023-09-14,34.32896
2023-09-15,33.69414
2023-09-16,20.37926
2023-09-17,20.16765
2023-09-18,38.83779
2023-09-19,37.50305
2023-09-20,35.22422
2023-09-21,38.91918
2023-09-22,34.76845
2023-09-23,20.72108
2023-09-24,20.50134
2023-09-25,36.80312
2023-09-26,40.24578
2023-09-27,39.0494
2023-09-28,24.43232
2023-09-29,20.97338
2023-09-30,20.04557
2023-10-01,21.87678
2023-10-02,23.0813
2023-10-03,27.19947
2023-10-04,44.20932
2023-10-05,36.23341
2023-10-06,33.58834
2023-10-07,21.47798
2023-10-08,22.96736
2023-10-09,27.93196
2023-10-10,41.62936
2023-10-11,38.78896
2023-10-12,36.70546
2023-10-13,33.77553
2023-10-14,20.36298
2023-10-15,21.14429
2023-10-16,39.27728
2023-10-17,37.75535
2023-10-18,35.11027
2023-10-19,36.17644
2023-10-20,34.73589
2023-10-21,18.93871
2023-10-22,19.50842
2023-10-23,35.17538
2023-10-24,36.81126
2023-10-25,35.06144
2023-10-26,36.12761
2023-10-27,34.10922
2023-10-28,18.37714
2023-10-29,19.67933
2023-10-30,37.82859
2023-10-31,37.99951
2023-11-01,37.11239
2023-11-02,40.40042
2023-11-03,49.18206
2023-11-04,25.25433
2023-11-05,23.68356
2023-11-06,52.8526
2023-11-07,46.14633
2023-11-08,42.7525
2023-11-09,40.19695
2023-11-10,36.63221
2023-11-11,23.59404
2023-11-12,23.60218
2023-11-13,38.1867
2023-11-14,37.19378
2023-11-15,41.44217
2023-11-16,40.71783
2023-11-17,37.31586
2023-11-18,20.63156
2023-11-19,19.38634
2023-11-20,40.6283
2023-11-21,40.13998
2023-11-22,37.70651
2023-11-23,37.41352
2023-11-24,36.33108
2023-11-25,20.62342
2023-11-26,21.34776
2023-11-27,37.60885
2023-11-28,36.94148
2023-11-29,34.06852
2023-11-30,33.21396
2023-12-01,32.53845
2023-12-02,18.69455
2023-12-03,20.9978
2023-12-04,36.61593
2023-12-05,38.64246
2023-12-06,37.59257
2023-12-07,38.98429
2023-12-08,38.13786
2023-12-09,21.97444
2023-12-10,20.97338
2023-12-11,36.52641
2023-12-12,39.45633
2023-12-13,37.34841
2023-12-14,42.67925
2023-12-15,36.9252
2023-12-16,21.45356
2023-12-17,19.54911
2023-12-18,36.41246
2023-12-19,34.07666
2023-12-20,33.77553
2023-12-21,32.92097
2023-12-22,31.04907
2023-12-23,19.76886
2023-12-24,17.31097
2023-12-25,21.63261
2023-12-26,36.8194
2023-12-27,33.16513
2023-12-28,34.58126
2023-12-29,34.77659
2023-12-30,21.54309
2023-12-31,18.77594
2024-01-01,22.45462
2024-01-02,36.71359
2024-01-03,36.44502
2024-01-04,34.58126
2024-01-05,32.864
2024-01-06,21.92561
2024-01-07,22.23488
2024-01-08,36.49385
2024-01-09,36.59151
2024-01-10,35.93228
2024-01-11,35.75323
2024-01-12,33.49068
2024-01-13,24.22072
2024-01-14,22.49532
2024-01-15,37.75535
2024-01-16,41.51542
2024-01-17,44.90925
2024-01-18,43.55009
2024-01-19,36.43688
2024-01-20,23.23594
2024-01-21,21.98258
2024-01-22,39.62724
2024-01-23,40.75038
2024-01-24,38.33319
2024-01-25,36.64849
2024-01-26,33.54765
2024-01-27,21.08732
2024-01-28,21.45356
2024-01-29,36.72987
2024-01-30,35.5579
2024-01-31,33.08374
2024-02-01,31.43159
2024-02-02,30.13754
2024-02-03,19.29681
2024-02-04,19.05265
2024-02-05,34.83356
2024-02-06,31.30951
2024-02-07,30.21079
2024-02-08,27.28086
2024-02-09,18.74338
2024-02-10,19.61422
2024-02-11,17.74232
2024-02-12,21.51867
2024-02-13,32.05827
2024-02-14,29.96663
2024-02-15,28.6156
2024-02-16,27.29714
2024-02-17,18.7678
2024-02-18,20.90013
2024-02-19,33.97086
2024-02-20,32.73378
2024-02-21,33.1163
2024-02-22,36.01367
2024-02-23,34.71962
2024-02-24,22.5767
2024-02-25,21.80353
2024-02-26,35.19166
2024-02-27,34.64637
2024-02-28,34.16619
2024-02-29,31.59436
2024-03-01,25.01831
2024-03-02,23.32546
2024-03-03,21.68959
2024-03-04,34.74403
2024-03-05,33.0756
2024-03-06,33.18954
2024-03-07,33.38487
2024-03-08,33.49881
2024-03-09,21.58378
2024-03-10,20.93269
2024-03-11,36.42874
2024-03-12,36.66476
2024-03-13,35.03703
2024-03-14,31.48042
2024-03-15,32.96166
2024-03-16,19.92349
2024-03-17,21.74656
2024-03-18,34.92308
2024-03-19,35.73695
2024-03-20,33.90575
