date,뉴욕증시
2023-05-29,1.47367
2023-05-30,3.44519
2023-05-31,4.70011
2023-06-01,4.70433
2023-06-02,4.30804
2023-06-03,2.77701
2023-06-04,0.53285
2023-06-05,1.29117
2023-06-06,3.52936
2023-06-07,4.00561
2023-06-08,4.57621
2023-06-09,4.00412
2023-06-10,2.53864
2023-06-11,0.51398
2023-06-12,1.56504
2023-06-13,4.40736
2023-06-14,4.4168
2023-06-15,4.60277
2023-06-16,3.97556
2023-06-17,2.39313
2023-06-18,0.46581
2023-06-19,1.34654
2023-06-20,3.05461
2023-06-21,4.09102
2023-06-22,4.38104
2023-06-23,3.85563
2023-06-24,2.32311
2023-06-25,0.43403
2023-06-26,1.41755
2023-06-27,4.13373
2023-06-28,4.15682
2023-06-29,3.88295
2023-06-30,3.59367
2023-07-01,2.30598
2023-07-02,0.41913
2023-07-03,1.44189
2023-07-04,3.44469
2023-07-05,2.57762
2023-07-06,4.03987
2023-07-07,3.95197
2023-07-08,2.45173
2023-07-09,0.44396
2023-07-10,1.49676
2023-07-11,3.8236
2023-07-12,4.13323
2023-07-13,4.11784
2023-07-14,3.72577
2023-07-15,2.49792
2023-07-16,0.47897
2023-07-17,1.49378
2023-07-18,3.91547
2023-07-19,3.98972
2023-07-20,3.96464
2023-07-21,4.1084
2023-07-22,2.21758
2023-07-23,0.41963
2023-07-24,1.46448
2023-07-25,3.66891
2023-07-26,3.83626
2023-07-27,4.09127
2023-07-28,3.98897
2023-07-29,2.22379
2023-07-30,0.40075
2023-07-31,1.30954
2023-08-01,3.56884
2023-08-02,4.0652
2023-08-03,4.55833
2023-08-04,3.71857
2023-08-05,2.46936
2023-08-06,0.42087
2023-08-07,1.45927
2023-08-08,3.98698
2023-08-09,3.90629
2023-08-10,4.19084
2023-08-11,3.83924
2023-08-12,2.20343
2023-08-13,0.39355
2023-08-14,1.15013
2023-08-15,3.15865
2023-08-16,3.87152
2023-08-17,4.49873
2023-08-18,4.29637
2023-08-19,2.55825
2023-08-20,0.47847
2023-08-21,1.50222
2023-08-22,3.92963
2023-08-23,3.91299
2023-08-24,4.27303
2023-08-25,4.83146
2023-08-26,2.99973
2023-08-27,0.44297
2023-08-28,1.44636
2023-08-29,3.82037
2023-08-30,4.34851
2023-08-31,3.87227
2023-09-01,3.59218
2023-09-02,2.21957
2023-09-03,0.42087
2023-09-04,1.39372
2023-09-05,2.90165
2023-09-06,3.69299
2023-09-07,4.00238
2023-09-08,3.55742
2023-09-09,2.14756
2023-09-10,0.40994
2023-09-11,1.37261
2023-09-12,3.56934
2023-09-13,3.85414
2023-09-14,3.7285
2023-09-15,3.51347
2023-09-16,2.72089
2023-09-17,0.44346
2023-09-18,1.51141
2023-09-19,3.79033
2023-09-20,3.8529
2023-09-21,4.73413
2023-09-22,3.94477
2023-09-23,2.51157
2023-09-24,0.42062
2023-09-25,1.41656
2023-09-26,3.81367
2023-09-27,3.56562
2023-09-28,2.41548
2023-09-29,2.32833
2023-09-30,1.94569
2023-10-01,0.61132
2023-10-02,0.97259
2023-10-03,3.01712
2023-10-04,4.30878
2023-10-05,4.43815
2023-10-06,4.06296
2023-10-07,2.90712
2023-10-08,0.42856
2023-10-09,1.78752
2023-10-10,4.16502
2023-10-11,4.3135
2023-10-12,4.39221
2023-10-13,4.27179
2023-10-14,2.78197
2023-10-15,0.45687
2023-10-16,1.6003
2023-10-17,4.26707
2023-10-18,4.21219
2023-10-19,4.75995
2023-10-20,4.75722
2023-10-21,3.0479
2023-10-22,0.48245
2023-10-23,1.77834
2023-10-24,4.42598
2023-10-25,4.48334
2023-10-26,5.70399
2023-10-27,4.94171
2023-10-28,2.95926
2023-10-29,0.5187
2023-10-30,1.64376
2023-10-31,4.46745
2023-11-01,4.37707
2023-11-02,4.81184
2023-11-03,4.35373
2023-11-04,2.72412
2023-11-05,0.47773
2023-11-06,1.99883
2023-11-07,4.63853
2023-11-08,4.29811
2023-11-09,4.11858
2023-11-10,4.12181
2023-11-11,3.14474
2023-11-12,0.48294
2023-11-13,1.29911
2023-11-14,4.05725
2023-11-15,4.54144
2023-11-16,4.606
2023-11-17,4.12156
2023-11-18,2.5287
2023-11-19,0.46209
2023-11-20,1.28968
2023-11-21,4.08904
2023-11-22,4.19928
2023-11-23,3.90504
2023-11-24,2.50934
2023-11-25,1.85357
2023-11-26,0.41367
2023-11-27,1.169
2023-11-28,3.51819
2023-11-29,3.63663
2023-11-30,3.97084
2023-12-01,3.85439
2023-12-02,2.5148
2023-12-03,0.41913
2023-12-04,1.17844
2023-12-05,3.92168
2023-12-06,3.7943
2023-12-07,3.85091
2023-12-08,3.75432
2023-12-09,2.53615
2023-12-10,0.44371
2023-12-11,1.18191
2023-12-12,3.9475
2023-12-13,3.95297
2023-12-14,4.51686
2023-12-15,4.00933
2023-12-16,2.51778
2023-12-17,0.44123
2023-12-18,1.13002
2023-12-19,3.57133
2023-12-20,3.66643
2023-12-21,4.97746
2023-12-22,3.75855
2023-12-23,2.3827
2023-12-24,0.35383
2023-12-25,0.54725
2023-12-26,1.51663
2023-12-27,3.37467
2023-12-28,3.35977
2023-12-29,2.47557
2023-12-30,1.3664
2023-12-31,0.23787
2024-01-01,0.43254
2024-01-02,1.63656
2024-01-03,4.59706
2024-01-04,4.71898
2024-01-05,4.24869
2024-01-06,2.64069
2024-01-07,0.42683
2024-01-08,1.14864
2024-01-09,4.28346
2024-01-10,3.94005
2024-01-11,4.00288
2024-01-12,4.06123
2024-01-13,2.40108
2024-01-14,0.39455
2024-01-15,1.10171
2024-01-16,2.77005
2024-01-17,3.99567
2024-01-18,4.1161
2024-01-19,3.94378
2024-01-20,2.88502
2024-01-21,0.45191
2024-01-22,1.20153
2024-01-23,3.79232
2024-01-24,3.7367
2024-01-25,3.86159
2024-01-26,3.52117
2024-01-27,2.29977
2024-01-28,0.38809
2024-01-29,1.07415
2024-01-30,3.61925
2024-01-31,3.98723
2024-02-01,4.22014
2024-02-02,3.78089
2024-02-03,2.76161
2024-02-04,0.42732
2024-02-05,1.11661
2024-02-06,3.67239
2024-02-07,3.84843
2024-02-08,3.0777
2024-02-09,2.27022
2024-02-10,1.61023
2024-02-11,0.40796
2024-02-12,0.89537
2024-02-13,3.38162
2024-02-14,4.48409
2024-02-15,3.98251
2024-02-16,3.58598
2024-02-17,2.52101
2024-02-18,0.46631
2024-02-19,1.14641
2024-02-20,2.7996
2024-02-21,4.07116
2024-02-22,4.1243
2024-02-23,3.7362
2024-02-24,2.24539
2024-02-25,0.39703
2024-02-26,1.03219
2024-02-27,3.33445
2024-02-28,3.28826
2024-02-29,3.21675
2024-03-01,2.56148
2024-03-02,1.90795
2024-03-03,0.38238
2024-03-04,1.06869
2024-03-05,3.61602
2024-03-06,4.10667
2024-03-07,3.81566
2024-03-08,3.4514
2024-03-09,2.91382
2024-03-10,0.45017
2024-03-11,1.29961
2024-03-12,3.75159
2024-03-13,3.72577
2024-03-14,3.68281
2024-03-15,3.57331
2024-03-16,2.25284
2024-03-17,0.40945
2024-03-18,1.24548
2024-03-19,3.60783
2024-03-20,3.62347
