date,파이코인가격
2023-10-14,7.42913
2023-10-15,8.8954
2023-10-16,12.02346
2023-10-17,11.04594
2023-10-18,9.48191
2023-10-19,9.48191
2023-10-20,9.97067
2023-10-21,7.82013
2023-10-22,10.26392
2023-10-23,8.99315
2023-10-24,12.70772
2023-10-25,10.75268
2023-10-26,11.14369
2023-10-27,8.79765
2023-10-28,8.50439
2023-10-29,10.85043
2023-10-30,8.99315
2023-10-31,10.45943
2023-11-01,7.23362
2023-11-02,9.48191
2023-11-03,9.48191
2023-11-04,8.6999
2023-11-05,9.28641
2023-11-06,12.60997
2023-11-07,11.9257
2023-11-08,8.30889
2023-11-09,8.40664
2023-11-10,11.04594
2023-11-11,9.38416
2023-11-12,9.87292
2023-11-13,10.06842
2023-11-14,9.48191
2023-11-15,9.77517
2023-11-16,10.36168
2023-11-17,11.04594
2023-11-18,7.82013
2023-11-19,9.0909
2023-11-20,10.65493
2023-11-21,9.57966
2023-11-22,9.48191
2023-11-23,9.48191
2023-11-24,8.01564
2023-11-25,8.8954
2023-11-26,10.26392
2023-11-27,8.6999
2023-11-28,10.94819
2023-11-29,9.87292
2023-11-30,10.06842
2023-12-01,11.82795
2023-12-02,9.38416
2023-12-03,8.01564
2023-12-04,12.60997
2023-12-05,13.19648
2023-12-06,15.15151
2023-12-07,12.51221
2023-12-08,11.82795
2023-12-09,11.82795
2023-12-10,10.65493
2023-12-11,9.87292
2023-12-12,10.55718
2023-12-13,11.33919
2023-12-14,10.75268
2023-12-15,9.38416
2023-12-16,8.60215
2023-12-17,8.21114
2023-12-18,8.40664
2023-12-19,10.65493
2023-12-20,7.62463
2023-12-21,8.30889
2023-12-22,9.28641
2023-12-23,8.21114
2023-12-24,9.0909
2023-12-25,8.8954
2023-12-26,12.41446
2023-12-27,12.02346
2023-12-28,12.21896
2023-12-29,9.87292
2023-12-30,10.94819
2023-12-31,10.94819
2024-01-01,12.90322
2024-01-02,15.64027
2024-01-03,13.00097
2024-01-04,14.66275
2024-01-05,12.21896
2024-01-06,12.90322
2024-01-07,12.12121
2024-01-08,10.75268
2024-01-09,14.17399
2024-01-10,13.78299
2024-01-11,16.81329
2024-01-12,20.33235
2024-01-13,12.70772
2024-01-14,13.19648
2024-01-15,11.63245
2024-01-16,13.19648
2024-01-17,12.31671
2024-01-18,16.81329
2024-01-19,15.83577
2024-01-20,15.05376
2024-01-21,14.85826
2024-01-22,18.57282
2024-01-23,15.24926
2024-01-24,16.03128
2024-01-25,17.10654
2024-01-26,14.565
2024-01-27,17.30205
2024-01-28,13.68523
2024-01-29,12.80547
2024-01-30,14.95601
2024-01-31,16.03128
2024-02-01,12.80547
2024-02-02,15.83577
2024-02-03,12.70772
2024-02-04,14.565
2024-02-05,16.81329
2024-02-06,14.95601
2024-02-07,14.3695
2024-02-08,15.05376
2024-02-09,13.48973
2024-02-10,16.81329
2024-02-11,15.24926
2024-02-12,15.73802
2024-02-13,20.13685
2024-02-14,16.81329
2024-02-15,17.5953
2024-02-16,14.07624
2024-02-17,14.85826
2024-02-18,12.41446
2024-02-19,17.2043
2024-02-20,18.27956
2024-02-21,16.42228
2024-02-22,15.15151
2024-02-23,15.24926
2024-02-24,13.58748
2024-02-25,14.17399
2024-02-26,17.2043
2024-02-27,22.67839
2024-02-28,28.05474
2024-02-29,31.9648
2024-03-01,22.58064
2024-03-02,23.75366
2024-03-03,20.2346
2024-03-04,23.55816
2024-03-05,31.08504
2024-03-06,26.0997
2024-03-07,25.61094
2024-03-08,21.40762
2024-03-09,38.51417
2024-03-10,35.28836
2024-03-11,40.17595
2024-03-12,64.32062
2024-03-13,100.0
2024-03-14,80.05865
2024-03-15,64.71163
2024-03-16,49.36461
2024-03-17,43.40175
2024-03-18,48.7781
2024-03-19,41.64222
2024-03-20,32.84457
