date,이자높은적금
2023-06-01,22.51082
2023-06-02,32.68398
2023-06-03,13.41991
2023-06-04,14.71861
2023-06-05,27.27272
2023-06-06,20.77922
2023-06-07,21.64502
2023-06-08,21.21212
2023-06-09,34.63203
2023-06-10,15.58441
2023-06-11,17.31601
2023-06-12,29.00432
2023-06-13,27.05627
2023-06-14,27.70562
2023-06-15,30.95238
2023-06-16,32.68398
2023-06-17,15.80086
2023-06-18,14.93506
2023-06-19,26.40692
2023-06-20,24.67532
2023-06-21,30.08658
2023-06-22,29.22077
2023-06-23,21.86147
2023-06-24,14.71861
2023-06-25,14.93506
2023-06-26,24.02597
2023-06-27,29.22077
2023-06-28,24.67532
2023-06-29,23.37662
2023-06-30,22.07792
2023-07-01,16.88311
2023-07-02,19.48051
2023-07-03,24.02597
2023-07-04,22.51082
2023-07-05,22.51082
2023-07-06,25.54112
2023-07-07,19.26406
2023-07-08,11.90476
2023-07-09,11.68831
2023-07-10,34.63203
2023-07-11,27.05627
2023-07-12,27.92207
2023-07-13,23.80952
2023-07-14,24.45887
2023-07-15,12.33766
2023-07-16,17.53246
2023-07-17,27.92207
2023-07-18,19.69696
2023-07-19,21.64502
2023-07-20,22.07792
2023-07-21,19.48051
2023-07-22,9.30735
2023-07-23,14.28571
2023-07-24,24.02597
2023-07-25,31.38528
2023-07-26,21.64502
2023-07-27,25.54112
2023-07-28,22.51082
2023-07-29,16.23376
2023-07-30,18.18181
2023-07-31,33.76623
2023-08-01,30.30303
2023-08-02,31.38528
2023-08-03,20.56277
2023-08-04,19.04761
2023-08-05,10.60606
2023-08-06,13.85281
2023-08-07,23.37662
2023-08-08,31.81818
2023-08-09,23.80952
2023-08-10,28.78787
2023-08-11,18.18181
2023-08-12,19.48051
2023-08-13,16.01731
2023-08-14,25.10822
2023-08-15,17.31601
2023-08-16,26.19047
2023-08-17,20.99567
2023-08-18,22.07792
2023-08-19,12.98701
2023-08-20,17.09956
2023-08-21,24.67532
2023-08-22,26.83982
2023-08-23,24.24242
2023-08-24,24.67532
2023-08-25,30.73593
2023-08-26,18.83116
2023-08-27,19.04761
2023-08-28,27.70562
2023-08-29,35.71428
2023-08-30,26.40692
2023-08-31,21.42857
2023-09-01,29.43722
2023-09-02,20.56277
2023-09-03,13.41991
2023-09-04,23.37662
2023-09-05,30.30303
2023-09-06,31.81818
2023-09-07,25.54112
2023-09-08,29.65367
2023-09-09,20.99567
2023-09-10,19.69696
2023-09-11,28.78787
2023-09-12,29.43722
2023-09-13,22.72727
2023-09-14,25.97402
2023-09-15,24.67532
2023-09-16,15.15151
2023-09-17,15.36796
2023-09-18,24.02597
2023-09-19,20.12987
2023-09-20,21.42857
2023-09-21,24.02597
2023-09-22,23.37662
2023-09-23,11.03896
2023-09-24,14.50216
2023-09-25,28.13852
2023-09-26,27.70562
2023-09-27,28.35497
2023-09-28,14.28571
2023-09-29,12.12121
2023-09-30,12.55411
2023-10-01,19.91341
2023-10-02,26.19047
2023-10-03,19.91341
2023-10-04,32.46753
2023-10-05,38.74458
2023-10-06,32.03463
2023-10-07,14.71861
2023-10-08,17.53246
2023-10-09,19.69696
2023-10-10,35.71428
2023-10-11,35.49783
2023-10-12,29.87012
2023-10-13,25.75757
2023-10-14,16.66666
2023-10-15,19.04761
2023-10-16,27.27272
2023-10-17,32.03463
2023-10-18,38.74458
2023-10-19,40.90909
2023-10-20,50.4329
2023-10-21,30.51948
2023-10-22,24.24242
2023-10-23,40.04329
2023-10-24,44.80519
2023-10-25,48.70129
2023-10-26,44.58874
2023-10-27,37.66233
2023-10-28,25.54112
2023-10-29,29.87012
2023-10-30,60.82251
2023-10-31,43.93939
2023-11-01,46.32034
2023-11-02,38.31168
2023-11-03,37.22943
2023-11-04,24.45887
2023-11-05,26.83982
2023-11-06,34.41558
2023-11-07,35.06493
2023-11-08,34.41558
2023-11-09,36.79653
2023-11-10,43.29004
2023-11-11,21.42857
2023-11-12,27.70562
2023-11-13,34.63203
2023-11-14,38.52813
2023-11-15,37.01298
2023-11-16,33.11688
2023-11-17,29.22077
2023-11-18,21.21212
2023-11-19,16.66666
2023-11-20,36.58008
2023-11-21,31.16883
2023-11-22,35.06493
2023-11-23,31.81818
2023-11-24,35.49783
2023-11-25,25.10822
2023-11-26,25.75757
2023-11-27,35.93073
2023-11-28,37.22943
2023-11-29,33.54978
2023-11-30,35.06493
2023-12-01,34.84848
2023-12-02,25.32467
2023-12-03,22.51082
2023-12-04,40.69264
2023-12-05,37.44588
2023-12-06,34.41558
2023-12-07,29.22077
2023-12-08,30.95238
2023-12-09,18.18181
2023-12-10,22.94372
2023-12-11,37.66233
2023-12-12,37.44588
2023-12-13,36.14718
2023-12-14,29.22077
2023-12-15,34.41558
2023-12-16,21.64502
2023-12-17,20.56277
2023-12-18,24.89177
2023-12-19,28.13852
2023-12-20,33.54978
2023-12-21,23.80952
2023-12-22,35.49783
2023-12-23,23.80952
2023-12-24,21.21212
2023-12-25,22.72727
2023-12-26,39.82683
2023-12-27,41.55844
2023-12-28,36.58008
2023-12-29,35.06493
2023-12-30,29.65367
2023-12-31,28.78787
2024-01-01,32.90043
2024-01-02,60.82251
2024-01-03,49.56709
2024-01-04,49.35064
2024-01-05,56.70995
2024-01-06,31.60173
2024-01-07,41.34199
2024-01-08,45.45454
2024-01-09,56.0606
2024-01-10,54.7619
2024-01-11,49.13419
2024-01-12,44.37229
2024-01-13,31.81818
2024-01-14,35.93073
2024-01-15,47.83549
2024-01-16,50.4329
2024-01-17,48.48484
2024-01-18,44.37229
2024-01-19,45.23809
2024-01-20,35.93073
2024-01-21,28.13852
2024-01-22,50.21645
2024-01-23,58.658
2024-01-24,63.20346
2024-01-25,69.91341
2024-01-26,59.74025
2024-01-27,37.87878
2024-01-28,41.34199
2024-01-29,53.24675
2024-01-30,68.83116
2024-01-31,64.93506
2024-02-01,73.80952
2024-02-02,56.27705
2024-02-03,33.54978
2024-02-04,42.85714
2024-02-05,59.5238
2024-02-06,55.1948
2024-02-07,46.32034
2024-02-08,52.1645
2024-02-09,29.87012
2024-02-10,40.04329
2024-02-11,40.04329
2024-02-12,44.37229
2024-02-13,82.90043
2024-02-14,69.48051
2024-02-15,57.3593
2024-02-16,52.38095
2024-02-17,39.39393
2024-02-18,36.58008
2024-02-19,70.77922
2024-02-20,77.48917
2024-02-21,82.25108
2024-02-22,91.55844
2024-02-23,81.38528
2024-02-24,58.2251
2024-02-25,58.2251
2024-02-26,82.90043
2024-02-27,84.84848
2024-02-28,90.69264
2024-02-29,71.64502
2024-03-01,46.53679
2024-03-02,51.7316
2024-03-03,39.61038
2024-03-04,77.70562
2024-03-05,80.95238
2024-03-06,59.74025
2024-03-07,51.94805
2024-03-08,51.08225
2024-03-09,33.54978
2024-03-10,37.01298
2024-03-11,55.6277
2024-03-12,48.48484
2024-03-13,50.4329
2024-03-14,44.15584
2024-03-15,45.45454
2024-03-16,28.35497
2024-03-17,30.30303
2024-03-18,39.82683
2024-03-19,41.99134
2024-03-20,45.45454
