date,캐시백카드
2021-11-18,8.82352
2021-11-19,9.80392
2021-11-20,5.39215
2021-11-21,3.92156
2021-11-22,16.66666
2021-11-23,13.23529
2021-11-24,12.2549
2021-11-25,7.84313
2021-11-26,5.88235
2021-11-28,5.39215
2021-11-29,12.74509
2021-11-30,18.62745
2021-12-01,16.17647
2021-12-02,15.68627
2021-12-03,7.84313
2021-12-04,9.80392
2021-12-05,2.94117
2021-12-06,14.21568
2021-12-07,15.68627
2021-12-08,8.82352
2021-12-09,8.33333
2021-12-10,21.56862
2021-12-11,5.88235
2021-12-12,5.39215
2021-12-13,7.35294
2021-12-14,8.82352
2021-12-15,12.2549
2021-12-16,12.2549
2021-12-17,8.82352
2021-12-18,2.94117
2021-12-19,7.35294
2021-12-20,15.19607
2021-12-21,18.62745
2021-12-22,9.31372
2021-12-23,12.2549
2021-12-24,12.2549
2021-12-25,7.84313
2021-12-26,7.35294
2021-12-27,8.33333
2021-12-28,16.66666
2021-12-29,13.23529
2021-12-30,9.31372
2021-12-31,11.2745
2022-01-01,8.33333
2022-01-02,16.17647
2022-01-03,15.68627
2022-01-04,13.72549
2022-01-05,18.62745
2022-01-06,9.31372
2022-01-07,10.78431
2022-01-08,8.82352
2022-01-09,8.33333
2022-01-10,11.7647
2022-01-11,9.80392
2022-01-12,17.15686
2022-01-13,17.64705
2022-01-14,10.29411
2022-01-15,6.37254
2022-01-16,15.68627
2022-01-17,17.15686
2022-01-18,10.29411
2022-01-19,11.2745
2022-01-20,11.7647
2022-01-21,12.2549
2022-01-22,3.92156
2022-01-23,7.84313
2022-01-24,12.2549
2022-01-25,10.29411
2022-01-26,13.23529
2022-01-27,10.29411
2022-01-28,12.74509
2022-01-29,4.90196
2022-01-30,5.39215
2022-01-31,9.31372
2022-02-01,10.29411
2022-02-02,6.86274
2022-02-03,9.80392
2022-02-04,7.35294
2022-02-05,14.21568
2022-02-06,10.78431
2022-02-07,10.78431
2022-02-08,15.19607
2022-02-09,9.80392
2022-02-10,17.15686
2022-02-11,4.90196
2022-02-12,6.37254
2022-02-13,11.2745
2022-02-14,14.70588
2022-02-15,11.7647
2022-02-16,13.72549
2022-02-17,11.7647
2022-02-18,7.84313
2022-02-19,12.2549
2022-02-20,13.23529
2022-02-21,10.78431
2022-02-22,12.74509
2022-02-23,11.2745
2022-02-24,5.88235
2022-02-25,9.80392
2022-02-26,4.90196
2022-02-27,4.41176
2022-02-28,12.74509
2022-03-01,11.7647
2022-03-02,12.2549
2022-03-03,11.2745
2022-03-04,6.37254
2022-03-05,9.80392
2022-03-06,5.88235
2022-03-07,10.78431
2022-03-08,11.7647
2022-03-09,5.88235
2022-03-10,10.29411
2022-03-11,7.35294
2022-03-12,6.86274
2022-03-13,9.80392
2022-03-14,4.41176
2022-03-15,6.86274
2022-03-16,12.2549
2022-03-17,14.70588
2022-03-18,7.84313
2022-03-19,6.37254
2022-03-20,6.86274
2022-03-21,15.19607
2022-03-22,11.2745
2022-03-23,7.35294
2022-03-24,8.82352
2022-03-25,12.74509
2022-03-26,10.29411
2022-03-27,15.19607
2022-03-28,9.31372
2022-03-29,15.68627
2022-03-30,12.2549
2022-03-31,10.78431
2022-04-01,11.2745
2022-04-02,11.7647
2022-04-03,8.82352
2022-04-04,14.70588
2022-04-05,8.82352
2022-04-06,17.64705
2022-04-07,8.82352
2022-04-08,8.33333
2022-04-09,5.39215
2022-04-10,3.92156
2022-04-11,6.37254
2022-04-12,6.86274
2022-04-13,11.7647
2022-04-14,13.23529
2022-04-15,12.2549
2022-04-16,8.82352
2022-04-17,6.37254
2022-04-18,7.35294
2022-04-19,12.2549
2022-04-20,5.88235
2022-04-21,10.78431
2022-04-23,5.88235
2022-04-24,6.86274
2022-04-25,4.41176
2022-04-26,10.29411
2022-04-27,14.70588
2022-04-28,6.37254
2022-04-29,9.31372
2022-04-30,4.41176
2022-05-01,6.86274
2022-05-02,11.7647
2022-05-03,14.70588
2022-05-04,14.70588
2022-05-05,5.39215
2022-05-06,2.94117
2022-05-07,7.35294
2022-05-09,8.82352
2022-05-10,5.39215
2022-05-11,7.84313
2022-05-12,7.35294
2022-05-13,14.70588
2022-05-14,3.92156
2022-05-15,4.90196
2022-05-16,10.29411
2022-05-17,8.33333
2022-05-18,9.31372
2022-05-19,5.88235
2022-05-20,7.35294
2022-05-21,2.45098
2022-05-22,3.92156
2022-05-23,8.82352
2022-05-24,5.88235
2022-05-25,13.72549
2022-05-26,12.74509
2022-05-27,9.31372
2022-05-28,6.86274
2022-05-29,12.74509
2022-05-30,6.37254
2022-05-31,10.78431
2022-06-01,6.86274
2022-06-02,9.80392
2022-06-03,15.19607
2022-06-04,5.39215
2022-06-05,10.78431
2022-06-06,7.84313
2022-06-07,7.84313
2022-06-08,11.2745
2022-06-09,11.2745
2022-06-10,11.7647
2022-06-11,5.88235
2022-06-12,4.41176
2022-06-13,14.70588
2022-06-14,11.7647
2022-06-15,8.82352
2022-06-16,6.37254
2022-06-17,5.88235
2022-06-18,5.39215
2022-06-19,8.82352
2022-06-20,10.29411
2022-06-21,6.86274
2022-06-22,13.72549
2022-06-23,15.19607
2022-06-24,6.37254
2022-06-25,2.94117
2022-06-26,4.90196
2022-06-27,6.86274
2022-06-28,10.29411
2022-06-29,12.74509
2022-06-30,21.07843
2022-07-01,16.17647
2022-07-02,6.86274
2022-07-03,7.35294
2022-07-04,10.29411
2022-07-05,13.72549
2022-07-06,17.15686
2022-07-07,11.7647
2022-07-08,6.37254
2022-07-09,7.35294
2022-07-10,6.37254
2022-07-11,14.21568
2022-07-12,11.7647
2022-07-13,15.19607
2022-07-14,14.21568
2022-07-15,12.74509
2022-07-16,3.43137
2022-07-17,7.84313
2022-07-18,6.86274
2022-07-19,9.80392
2022-07-20,12.74509
2022-07-21,7.35294
2022-07-22,12.74509
2022-07-23,8.33333
2022-07-24,14.70588
2022-07-25,13.72549
2022-07-26,9.80392
2022-07-27,16.17647
2022-07-28,15.68627
2022-07-29,9.31372
2022-07-30,11.2745
2022-07-31,6.86274
2022-08-01,17.15686
2022-08-02,14.21568
2022-08-03,10.78431
2022-08-04,8.82352
2022-08-05,4.41176
2022-08-06,8.33333
2022-08-07,8.82352
2022-08-08,17.64705
2022-08-09,8.82352
2022-08-10,18.62745
2022-08-11,14.21568
2022-08-12,9.80392
2022-08-13,10.29411
2022-08-14,7.35294
2022-08-15,5.88235
2022-08-16,11.7647
2022-08-17,18.13725
2022-08-18,11.7647
2022-08-19,12.2549
2022-08-20,7.84313
2022-08-21,10.29411
2022-08-22,11.7647
2022-08-23,18.62745
2022-08-24,17.64705
2022-08-25,12.74509
2022-08-26,14.21568
2022-08-27,8.33333
2022-08-28,14.70588
2022-08-29,18.13725
2022-08-30,14.70588
2022-08-31,19.11764
2022-09-01,15.68627
2022-09-02,13.23529
2022-09-03,7.35294
2022-09-04,7.84313
2022-09-05,17.64705
2022-09-06,13.72549
2022-09-07,14.70588
2022-09-08,13.72549
2022-09-09,10.29411
2022-09-10,7.84313
2022-09-11,8.33333
2022-09-12,13.23529
2022-09-13,16.17647
2022-09-14,19.11764
2022-09-15,22.05882
2022-09-16,8.82352
2022-09-17,8.82352
2022-09-18,12.2549
2022-09-19,16.17647
2022-09-20,17.64705
2022-09-21,17.15686
2022-09-22,17.64705
2022-09-23,16.66666
2022-09-24,5.39215
2022-09-25,8.82352
2022-09-26,19.11764
2022-09-27,12.2549
2022-09-28,13.72549
2022-09-29,11.7647
2022-09-30,15.19607
2022-10-01,9.31372
2022-10-02,12.74509
2022-10-03,18.62745
2022-10-04,12.74509
2022-10-05,15.68627
2022-10-06,13.72549
2022-10-07,16.66666
2022-10-08,5.88235
2022-10-09,14.21568
2022-10-10,6.86274
2022-10-11,21.56862
2022-10-12,16.17647
2022-10-13,16.17647
2022-10-14,11.2745
2022-10-15,13.23529
2022-10-16,9.31372
2022-10-17,16.66666
2022-10-18,13.72549
2022-10-19,10.78431
2022-10-20,12.2549
2022-10-21,17.15686
2022-10-22,7.35294
2022-10-23,6.37254
2022-10-24,21.56862
2022-10-25,22.05882
2022-10-26,10.29411
2022-10-27,11.7647
2022-10-28,7.84313
2022-10-29,8.82352
2022-10-30,8.82352
2022-10-31,15.68627
2022-11-01,19.60784
2022-11-02,21.07843
2022-11-03,11.7647
2022-11-04,13.72549
2022-11-05,8.82352
2022-11-06,5.39215
2022-11-07,20.58823
2022-11-08,10.78431
2022-11-09,20.58823
2022-11-10,14.70588
2022-11-11,16.17647
2022-11-12,10.29411
2022-11-13,11.7647
2022-11-14,17.64705
2022-11-15,18.13725
2022-11-16,17.64705
2022-11-17,15.68627
2022-11-18,11.2745
2022-11-19,9.31372
2022-11-20,4.90196
2022-11-21,8.82352
2022-11-22,12.74509
2022-11-23,17.15686
2022-11-24,14.21568
2022-11-25,11.7647
2022-11-26,11.2745
2022-11-27,13.72549
2022-11-28,9.80392
2022-11-29,14.21568
2022-11-30,22.54901
2022-12-01,14.70588
2022-12-02,23.03921
2022-12-03,16.17647
2022-12-04,20.09803
2022-12-05,25.98039
2022-12-06,16.66666
2022-12-07,19.60784
2022-12-08,15.19607
2022-12-09,16.66666
2022-12-10,8.82352
2022-12-11,6.37254
2022-12-12,14.70588
2022-12-13,18.62745
2022-12-14,23.52941
2022-12-15,21.07843
2022-12-16,15.68627
2022-12-17,6.37254
2022-12-18,14.70588
2022-12-19,8.33333
2022-12-20,19.11764
2022-12-21,16.17647
2022-12-22,20.09803
2022-12-23,16.17647
2022-12-24,12.74509
2022-12-25,11.7647
2022-12-26,20.09803
2022-12-27,15.68627
2022-12-28,16.17647
2022-12-29,21.07843
2022-12-30,14.70588
2022-12-31,6.37254
2023-01-01,18.13725
2023-01-02,24.5098
2023-01-03,28.43137
2023-01-04,32.84313
2023-01-05,23.52941
2023-01-06,23.03921
2023-01-07,9.80392
2023-01-08,13.23529
2023-01-09,19.11764
2023-01-10,27.94117
2023-01-11,18.62745
2023-01-12,16.66666
2023-01-13,15.19607
2023-01-14,15.68627
2023-01-15,9.31372
2023-01-16,11.2745
2023-01-17,18.13725
2023-01-18,18.13725
2023-01-19,20.09803
2023-01-20,15.68627
2023-01-21,4.90196
2023-01-22,12.2549
2023-01-23,8.82352
2023-01-24,13.23529
2023-01-25,19.60784
2023-01-26,21.56862
2023-01-27,16.17647
2023-01-28,12.2549
2023-01-29,11.2745
2023-01-30,21.07843
2023-01-31,27.45098
2023-02-01,37.2549
2023-02-02,31.86274
2023-02-03,26.96078
2023-02-04,15.68627
2023-02-05,14.21568
2023-02-06,22.54901
2023-02-07,23.03921
2023-02-08,34.80392
2023-02-09,22.54901
2023-02-10,24.5098
2023-02-11,14.70588
2023-02-12,10.78431
2023-02-13,25.49019
2023-02-14,26.47058
2023-02-15,30.39215
2023-02-16,23.52941
2023-02-17,24.0196
2023-02-18,16.66666
2023-02-19,21.07843
2023-02-20,28.92156
2023-02-21,25.49019
2023-02-22,25.49019
2023-02-23,25.0
2023-02-24,23.03921
2023-02-25,16.66666
2023-02-26,25.49019
2023-02-27,22.05882
2023-02-28,30.39215
2023-03-01,32.35294
2023-03-02,32.35294
2023-03-03,25.98039
2023-03-04,15.19607
2023-03-05,15.68627
2023-03-06,20.58823
2023-03-07,25.49019
2023-03-08,18.62745
2023-03-09,24.0196
2023-03-10,14.21568
2023-03-11,9.80392
2023-03-12,7.84313
2023-03-13,20.58823
2023-03-14,19.60784
2023-03-15,24.0196
2023-03-16,18.62745
2023-03-17,20.09803
2023-03-18,13.72549
2023-03-19,14.21568
2023-03-20,12.2549
2023-03-21,22.54901
2023-03-22,18.13725
2023-03-23,17.15686
2023-03-24,11.2745
2023-03-25,10.29411
2023-03-26,12.2549
2023-03-27,17.64705
2023-03-28,16.17647
2023-03-29,22.05882
2023-03-30,13.23529
2023-03-31,15.68627
2023-04-01,14.70588
2023-04-02,5.39215
2023-04-03,22.54901
2023-04-04,16.17647
2023-04-05,17.64705
2023-04-06,24.5098
2023-04-07,26.47058
2023-04-08,6.86274
2023-04-09,22.54901
2023-04-10,17.15686
2023-04-11,23.03921
2023-04-12,19.11764
2023-04-13,12.74509
2023-04-14,14.70588
2023-04-15,11.2745
2023-04-16,14.21568
2023-04-17,17.64705
2023-04-18,18.62745
2023-04-19,9.80392
2023-04-20,15.19607
2023-04-21,19.11764
2023-04-22,10.78431
2023-04-23,10.29411
2023-04-24,15.68627
2023-04-25,20.09803
2023-04-26,18.13725
2023-04-27,24.5098
2023-04-28,14.70588
2023-04-29,15.19607
2023-04-30,13.72549
2023-05-01,21.07843
2023-05-02,23.52941
2023-05-03,19.11764
2023-05-04,24.5098
2023-05-05,15.19607
2023-05-06,13.23529
2023-05-07,14.21568
2023-05-08,26.47058
2023-05-09,27.94117
2023-05-10,20.09803
2023-05-11,20.58823
2023-05-12,14.70588
2023-05-13,13.72549
2023-05-14,11.7647
2023-05-15,17.64705
2023-05-16,13.72549
2023-05-17,19.60784
2023-05-18,13.23529
2023-05-19,16.66666
2023-05-20,15.19607
2023-05-21,5.39215
2023-05-22,14.70588
2023-05-23,20.09803
2023-05-24,18.62745
2023-05-25,22.05882
2023-05-26,10.78431
2023-05-27,11.2745
2023-05-28,7.84313
2023-05-29,9.80392
2023-05-30,16.17647
2023-05-31,16.17647
2023-06-01,28.92156
2023-06-02,18.13725
2023-06-03,16.66666
2023-06-04,14.21568
2023-06-05,18.13725
2023-06-06,12.2549
2023-06-07,11.2745
2023-06-08,17.15686
2023-06-09,19.11764
2023-06-10,6.37254
2023-06-11,10.29411
2023-06-12,20.58823
2023-06-13,25.0
2023-06-14,12.74509
2023-06-15,21.56862
2023-06-16,13.72549
2023-06-17,12.74509
2023-06-18,18.62745
2023-06-19,13.23529
2023-06-20,17.64705
