date,일본환율
2023-05-30,33.89998
2023-05-31,26.77983
2023-06-01,23.53377
2023-06-02,33.23689
2023-06-03,16.24387
2023-06-04,12.92448
2023-06-05,39.3417
2023-06-06,18.24905
2023-06-07,34.4459
2023-06-08,36.88304
2023-06-09,50.30802
2023-06-10,19.95457
2023-06-11,16.62482
2023-06-12,48.13947
2023-06-13,76.49252
2023-06-14,82.54552
2023-06-15,79.55289
2023-06-16,76.19605
2023-06-17,28.53556
2023-06-18,26.55269
2023-06-19,90.69216
2023-06-20,90.70651
2023-06-21,67.93066
2023-06-22,56.29009
2023-06-23,53.46005
2023-06-24,22.74158
2023-06-25,19.62781
2023-06-26,55.36561
2023-06-27,56.8679
2023-06-28,49.84339
2023-06-29,43.24367
2023-06-30,38.4451
2023-07-01,18.11356
2023-07-02,16.72524
2023-07-03,54.33751
2023-07-04,87.1568
2023-07-05,72.71169
2023-07-06,45.52779
2023-07-07,38.92169
2023-07-08,21.59633
2023-07-09,18.64913
2023-07-10,44.68141
2023-07-11,44.29966
2023-07-12,45.77246
2023-07-13,43.09782
2023-07-14,36.74118
2023-07-15,17.21139
2023-07-16,15.33691
2023-07-17,35.03566
2023-07-18,37.27116
2023-07-19,40.38573
2023-07-20,34.98864
2023-07-21,32.09005
2023-07-22,14.99183
2023-07-23,14.54473
2023-07-24,36.72843
2023-07-25,39.83183
2023-07-26,30.98545
2023-07-27,31.54174
2023-07-28,43.62701
2023-07-29,18.96473
2023-07-30,14.75831
2023-07-31,76.93723
2023-08-01,57.12372
2023-08-02,42.45228
2023-08-03,35.7346
2023-08-04,35.77366
2023-08-05,18.69296
2023-08-06,16.4471
2023-08-07,36.63917
2023-08-08,34.02749
2023-08-09,30.7097
2023-08-10,28.15142
2023-08-11,28.33552
2023-08-12,14.33193
2023-08-13,13.30783
2023-08-14,28.32277
2023-08-15,18.787
2023-08-16,32.54194
2023-08-17,29.93185
2023-08-18,27.68041
2023-08-19,14.63558
2023-08-20,13.91591
2023-08-21,32.32357
2023-08-22,30.36062
2023-08-23,26.19326
2023-08-24,40.71807
2023-08-25,37.00896
2023-08-26,16.0773
2023-08-27,14.35744
2023-08-28,40.3395
2023-08-29,37.69356
2023-08-30,31.95776
2023-08-31,29.15799
2023-09-01,25.92628
2023-09-02,14.19725
2023-09-03,12.67264
2023-09-04,37.13966
2023-09-05,32.96114
2023-09-06,30.1048
2023-09-07,26.74955
2023-09-08,23.9992
2023-09-09,11.71627
2023-09-10,11.30424
2023-09-11,28.58418
2023-09-12,28.82645
2023-09-13,36.52361
2023-09-14,35.54174
2023-09-15,39.72823
2023-09-16,13.63777
2023-09-17,12.4981
2023-09-18,46.53277
2023-09-19,53.80115
2023-09-20,38.60131
2023-09-21,34.34229
2023-09-22,32.2869
2023-09-23,14.2626
2023-09-24,12.88782
2023-09-25,33.00019
2023-09-26,29.9988
2023-09-27,27.32974
2023-09-28,13.35883
2023-09-29,12.44152
2023-09-30,12.32914
2023-10-01,12.14345
2023-10-02,16.21279
2023-10-03,17.22175
2023-10-04,39.71149
2023-10-05,29.59314
2023-10-06,24.30842
2023-10-07,13.42896
2023-10-08,11.6565
2023-10-09,14.75273
2023-10-10,27.46762
2023-10-11,36.90456
2023-10-12,41.19784
2023-10-13,26.74636
2023-10-14,13.0241
2023-10-15,12.06375
2023-10-16,26.44032
2023-10-17,24.06455
2023-10-18,25.09663
2023-10-19,24.59613
2023-10-20,25.26638
2023-10-21,13.40506
2023-10-22,12.73002
2023-10-23,25.36043
2023-10-24,39.0779
2023-10-25,31.43016
2023-10-26,27.00298
2023-10-27,27.56804
2023-10-28,15.19665
2023-10-29,14.75433
2023-10-30,27.81589
2023-10-31,39.4724
2023-11-01,44.17453
2023-11-02,59.71149
2023-11-03,100.0
2023-11-04,38.41322
2023-11-05,29.31978
2023-11-06,97.78999
2023-11-07,74.74955
2023-11-08,74.32237
2023-11-09,63.02928
2023-11-10,48.80494
2023-11-11,25.79796
2023-11-12,24.40804
2023-11-13,47.01574
2023-11-14,48.65032
2023-11-15,76.4734
2023-11-16,85.39549
2023-11-17,62.37178
2023-11-18,29.25044
2023-11-19,26.86431
2023-11-20,55.82466
2023-11-21,54.95915
2023-11-22,47.19346
2023-11-23,41.92548
2023-11-24,38.33432
2023-11-25,20.57461
2023-11-26,19.682
2023-11-27,39.84459
2023-11-28,37.87447
2023-11-29,37.24247
2023-11-30,39.57282
2023-12-01,39.33532
2023-12-02,24.16895
2023-12-03,22.00757
2023-12-04,46.69216
2023-12-05,48.98186
2023-12-06,42.99342
2023-12-07,60.5252
2023-12-08,66.58378
2023-12-09,30.38533
2023-12-10,26.15102
2023-12-11,52.16816
2023-12-12,45.20581
2023-12-13,39.46124
2023-12-14,57.66646
2023-12-15,47.38234
2023-12-16,27.32416
2023-12-17,24.0789
2023-12-18,48.32994
2023-12-19,50.77346
2023-12-20,42.4722
2023-12-21,37.53177
2023-12-22,34.35664
2023-12-23,19.57521
2023-12-24,16.25582
2023-12-25,17.93026
2023-12-26,35.74098
2023-12-27,35.79677
2023-12-28,34.71528
2023-12-29,31.8677
2023-12-30,21.8936
2023-12-31,18.2347
2024-01-01,25.15242
2024-01-02,49.17314
2024-01-03,44.7364
2024-01-04,47.13767
2024-01-05,45.56365
2024-01-06,22.34469
2024-01-07,19.41024
2024-01-08,32.54353
2024-01-09,34.37497
2024-01-10,40.42159
2024-01-11,46.82526
2024-01-12,38.74716
2024-01-13,20.72046
2024-01-14,19.17832
2024-01-15,35.60071
2024-01-16,35.01494
2024-01-17,38.67463
2024-01-18,38.38772
2024-01-19,47.75453
2024-01-20,21.99721
2024-01-21,19.1034
2024-01-22,38.48176
2024-01-23,38.1311
2024-01-24,32.41761
2024-01-25,31.13927
2024-01-26,28.81769
2024-01-27,17.07272
2024-01-28,16.69655
2024-01-29,30.53038
2024-01-30,29.44411
2024-01-31,28.26618
2024-02-01,32.02151
2024-02-02,33.24805
2024-02-03,22.9472
2024-02-04,16.61127
2024-02-05,46.21797
2024-02-06,54.88663
2024-02-07,38.48017
2024-02-08,38.0785
2024-02-09,24.62402
2024-02-10,19.91233
2024-02-11,17.47997
2024-02-12,20.78182
2024-02-13,50.12791
2024-02-14,48.58258
2024-02-15,43.14724
2024-02-16,35.54572
2024-02-17,20.08288
2024-02-18,18.33751
2024-02-19,33.83223
2024-02-20,32.08846
2024-02-21,28.9723
2024-02-22,44.51245
2024-02-23,35.89639
2024-02-24,19.22056
2024-02-25,17.87846
2024-02-26,34.06017
2024-02-27,30.02829
2024-02-28,29.19864
2024-02-29,27.90436
2024-03-01,19.21259
2024-03-02,15.93624
2024-03-03,14.83163
2024-03-04,32.49013
2024-03-05,28.50448
2024-03-06,27.4453
2024-03-07,32.56505
2024-03-08,31.67483
2024-03-09,16.48774
2024-03-10,15.08427
2024-03-11,31.27475
2024-03-12,33.684
2024-03-13,28.89738
2024-03-14,25.1046
2024-03-15,26.53436
2024-03-16,14.25782
2024-03-17,14.12313
2024-03-18,30.36222
2024-03-19,48.01912
2024-03-20,57.05439
