date,NH투자증권
2023-05-30,5.23782
2023-05-31,5.59595
2023-06-01,5.07552
2023-06-02,4.79541
2023-06-03,1.02758
2023-06-04,1.16803
2023-06-05,4.63468
2023-06-06,1.27804
2023-06-07,4.80009
2023-06-08,4.51218
2023-06-09,4.46927
2023-06-10,1.11419
2023-06-11,0.97843
2023-06-12,4.79463
2023-06-13,5.23547
2023-06-14,5.12468
2023-06-15,5.16837
2023-06-16,5.1395
2023-06-17,2.49211
2023-06-18,2.7496
2023-06-19,10.09253
2023-06-20,10.96173
2023-06-21,11.20361
2023-06-22,4.72675
2023-06-23,4.99204
2023-06-24,0.97219
2023-06-25,0.88402
2023-06-26,4.30151
2023-06-27,4.04013
2023-06-28,4.22817
2023-06-29,4.20554
2023-06-30,5.06538
2023-07-01,1.03071
2023-07-02,0.92459
2023-07-03,4.88514
2023-07-04,4.45756
2023-07-05,4.21257
2023-07-06,4.2586
2023-07-07,3.8872
2023-07-08,0.89728
2023-07-09,0.93395
2023-07-10,4.40529
2023-07-11,4.46303
2023-07-12,4.60191
2023-07-13,4.70178
2023-07-14,5.21909
2023-07-15,1.38728
2023-07-16,1.20002
2023-07-17,4.86486
2023-07-18,5.02715
2023-07-19,4.67525
2023-07-20,5.22611
2023-07-21,4.946
2023-07-22,1.53943
2023-07-23,1.86479
2023-07-24,6.39024
2023-07-25,9.28419
2023-07-26,9.39733
2023-07-27,8.54608
2023-07-28,6.8779
2023-07-29,1.15086
2023-07-30,1.10249
2023-07-31,6.25916
2023-08-01,6.61964
2023-08-02,5.52417
2023-08-03,5.47813
2023-08-04,5.02169
2023-08-05,1.2601
2023-08-06,1.20392
2023-08-07,6.47061
2023-08-08,5.52885
2023-08-09,4.8118
2023-08-10,4.61986
2023-08-11,4.9421
2023-08-12,1.0744
2023-08-13,0.9402
2023-08-14,4.56134
2023-08-15,1.28507
2023-08-16,4.7564
2023-08-17,4.49268
2023-08-18,4.0573
2023-08-19,0.85515
2023-08-20,0.88012
2023-08-21,4.27889
2023-08-22,4.2508
2023-08-23,4.02453
2023-08-24,4.3296
2023-08-25,4.04481
2023-08-26,1.06348
2023-08-27,0.91289
2023-08-28,4.49112
2023-08-29,4.07524
2023-08-30,4.35301
2023-08-31,4.28201
2023-09-01,4.1283
2023-09-02,0.94566
2023-09-03,0.89728
2023-09-04,4.35223
2023-09-05,4.08148
2023-09-06,3.84117
2023-09-07,3.63674
2023-09-08,3.68668
2023-09-09,0.86217
2023-09-10,0.86997
2023-09-11,4.32804
2023-09-12,3.91919
2023-09-13,3.87394
2023-09-14,4.18838
2023-09-15,4.57694
2023-09-16,1.02134
2023-09-17,1.02524
2023-09-18,4.34755
2023-09-19,4.47941
2023-09-20,5.69426
2023-09-21,5.578
2023-09-22,6.04147
2023-09-23,1.00496
2023-09-24,0.94956
2023-09-25,4.59333
2023-09-26,4.0534
2023-09-27,3.39018
2023-09-28,0.82784
2023-09-29,0.5922
2023-09-30,0.66789
2023-10-01,0.703
2023-10-02,0.92537
2023-10-03,1.01198
2023-10-04,4.19774
2023-10-05,4.25782
2023-10-06,3.81464
2023-10-07,0.80755
2023-10-08,0.74669
2023-10-09,1.02134
2023-10-10,4.59333
2023-10-11,4.68462
2023-10-12,4.09007
2023-10-13,3.85443
2023-10-14,0.93161
2023-10-15,1.01744
2023-10-16,3.8279
2023-10-17,3.95899
2023-10-18,3.73505
2023-10-19,4.00424
2023-10-20,4.21491
2023-10-21,0.98623
2023-10-22,1.23279
2023-10-23,7.06204
2023-10-24,7.47245
2023-10-25,4.35379
2023-10-26,4.71349
2023-10-27,3.70462
2023-10-28,0.80599
2023-10-29,0.79507
2023-10-30,4.36315
2023-10-31,4.6339
2023-11-01,5.58113
2023-11-02,5.26356
2023-11-03,4.74782
2023-11-04,1.17817
2023-11-05,1.29365
2023-11-06,7.39755
2023-11-07,6.83343
2023-11-08,5.70284
2023-11-09,6.3645
2023-11-10,3.93948
2023-11-11,0.87778
2023-11-12,0.93083
2023-11-13,4.78917
2023-11-14,5.48906
2023-11-15,5.09893
2023-11-16,4.58553
2023-11-17,3.94416
2023-11-18,0.83798
2023-11-19,0.82628
2023-11-20,4.37252
2023-11-21,4.51374
2023-11-22,3.98395
2023-11-23,3.93558
2023-11-24,4.60893
2023-11-25,0.8809
2023-11-26,0.91835
2023-11-27,4.16341
2023-11-28,4.42167
2023-11-29,4.28201
2023-11-30,4.60347
2023-12-01,4.49346
2023-12-02,1.09703
2023-12-03,1.04709
2023-12-04,5.08489
2023-12-05,4.47863
2023-12-06,4.45522
2023-12-07,4.23207
2023-12-08,4.02921
2023-12-09,1.19378
2023-12-10,1.14228
2023-12-11,4.58865
2023-12-12,4.9975
2023-12-13,5.17462
2023-12-14,7.60509
2023-12-15,8.16922
2023-12-16,1.31316
2023-12-17,1.31316
2023-12-18,5.93302
2023-12-19,5.04665
2023-12-20,4.84379
2023-12-21,4.50672
2023-12-22,5.0131
2023-12-23,1.31784
2023-12-24,1.16413
2023-12-25,1.35919
2023-12-26,5.79647
2023-12-27,5.48203
2023-12-28,5.57488
2023-12-29,3.79279
2023-12-30,1.25776
2023-12-31,1.13916
2024-01-01,1.34827
2024-01-02,5.89479
2024-01-03,4.68462
2024-01-04,4.37954
2024-01-05,4.36706
2024-01-06,1.14384
2024-01-07,1.30926
2024-01-08,4.55354
2024-01-09,4.41075
2024-01-10,4.34287
2024-01-11,4.63
2024-01-12,4.76888
2024-01-13,1.21719
2024-01-14,1.29521
2024-01-15,5.47657
2024-01-16,6.93486
2024-01-17,7.53643
2024-01-18,4.85471
2024-01-19,4.49034
2024-01-20,1.2086
2024-01-21,1.19612
2024-01-22,4.63624
2024-01-23,4.10021
2024-01-24,4.4919
2024-01-25,5.69972
2024-01-26,5.24406
2024-01-27,1.55347
2024-01-28,1.60887
2024-01-29,6.04928
2024-01-30,5.54367
2024-01-31,5.24172
2024-02-01,8.15439
2024-02-02,7.42798
2024-02-03,1.70094
2024-02-04,1.66349
2024-02-05,6.18582
2024-02-06,5.48515
2024-02-07,5.54914
2024-02-08,5.47033
2024-02-09,1.45906
2024-02-10,1.24918
2024-02-11,1.50276
2024-02-12,2.19484
2024-02-13,11.02103
2024-02-14,10.18382
2024-02-15,6.97855
2024-02-16,7.23135
2024-02-17,1.60107
2024-02-18,1.66583
2024-02-19,7.62382
2024-02-20,6.32314
2024-02-21,6.55566
2024-02-22,6.97231
2024-02-23,6.60715
2024-02-24,1.88742
2024-02-25,2.11994
2024-02-26,8.83711
2024-02-27,8.82463
2024-02-28,6.07034
2024-02-29,6.88492
2024-03-01,1.88508
2024-03-02,1.59951
2024-03-03,1.7064
2024-03-04,9.55416
2024-03-05,10.66134
2024-03-06,8.13801
2024-03-07,7.92032
2024-03-08,6.99728
2024-03-09,1.98495
2024-03-10,1.93346
2024-03-11,10.10658
2024-03-12,10.2478
2024-03-13,13.25645
2024-03-14,13.28844
2024-03-15,11.57891
2024-03-16,1.44424
2024-03-17,1.48637
2024-03-18,6.79129
2024-03-19,7.30626
2024-03-20,6.80456
