date,코인거래
2023-07-09,3.4965
2023-07-10,6.7599
2023-07-11,5.8275
2023-07-12,4.8951
2023-07-13,4.4289
2023-07-14,9.7902
2023-07-15,6.7599
2023-07-16,4.1958
2023-07-17,5.3613
2023-07-18,6.5268
2023-07-19,6.5268
2023-07-20,8.3916
2023-07-21,8.6247
2023-07-22,11.88811
2023-07-23,13.75291
2023-07-24,18.64801
2023-07-25,12.35431
2023-07-26,9.324
2023-07-27,7.2261
2023-07-28,7.4592
2023-07-29,4.1958
2023-07-30,4.662
2023-07-31,5.1282
2023-08-01,6.5268
2023-08-02,9.324
2023-08-03,8.3916
2023-08-04,4.4289
2023-08-05,6.2937
2023-08-06,3.4965
2023-08-07,5.3613
2023-08-08,7.4592
2023-08-09,5.8275
2023-08-10,4.8951
2023-08-11,6.7599
2023-08-12,3.0303
2023-08-13,5.3613
2023-08-14,2.0979
2023-08-15,4.662
2023-08-16,9.0909
2023-08-17,3.9627
2023-08-18,4.1958
2023-08-19,5.1282
2023-08-20,2.0979
2023-08-21,6.0606
2023-08-22,5.8275
2023-08-23,6.993
2023-08-24,2.331
2023-08-25,5.1282
2023-08-26,4.4289
2023-08-27,1.8648
2023-08-28,4.1958
2023-08-29,5.3613
2023-08-30,8.8578
2023-08-31,4.8951
2023-09-01,4.1958
2023-09-02,3.2634
2023-09-03,3.7296
2023-09-04,5.3613
2023-09-05,7.2261
2023-09-06,4.1958
2023-09-07,4.4289
2023-09-08,5.8275
2023-09-09,2.5641
2023-09-10,1.8648
2023-09-11,4.1958
2023-09-12,5.8275
2023-09-13,5.1282
2023-09-14,4.4289
2023-09-15,5.1282
2023-09-16,5.8275
2023-09-17,3.0303
2023-09-18,6.5268
2023-09-19,4.662
2023-09-20,6.5268
2023-09-21,5.3613
2023-09-22,3.7296
2023-09-23,3.9627
2023-09-24,2.7972
2023-09-25,5.5944
2023-09-26,4.8951
2023-09-27,5.5944
2023-09-28,3.9627
2023-09-29,1.6317
2023-09-30,2.331
2023-10-01,2.0979
2023-10-02,3.0303
2023-10-03,3.7296
2023-10-04,5.3613
2023-10-05,4.8951
2023-10-06,2.0979
2023-10-07,2.331
2023-10-08,3.4965
2023-10-09,3.0303
2023-10-10,4.8951
2023-10-11,6.0606
2023-10-12,4.1958
2023-10-13,4.662
2023-10-14,4.1958
2023-10-15,3.4965
2023-10-16,4.8951
2023-10-17,4.1958
2023-10-18,4.662
2023-10-19,4.1958
2023-10-20,3.4965
2023-10-21,1.6317
2023-10-22,3.4965
2023-10-23,5.1282
2023-10-24,10.72261
2023-10-25,10.25641
2023-10-26,6.7599
2023-10-27,8.8578
2023-10-28,4.662
2023-10-29,5.3613
2023-10-30,6.7599
2023-10-31,6.2937
2023-11-01,5.8275
2023-11-02,8.3916
2023-11-03,7.6923
2023-11-04,6.5268
2023-11-05,3.7296
2023-11-06,9.5571
2023-11-07,7.2261
2023-11-08,7.6923
2023-11-09,7.6923
2023-11-10,11.18881
2023-11-11,6.7599
2023-11-12,8.1585
2023-11-13,8.8578
2023-11-14,7.9254
2023-11-15,6.7599
2023-11-16,6.993
2023-11-17,7.4592
2023-11-18,7.9254
2023-11-19,3.4965
2023-11-20,8.8578
2023-11-21,6.2937
2023-11-22,6.5268
2023-11-23,12.35431
2023-11-24,6.5268
2023-11-25,3.4965
2023-11-26,3.0303
2023-11-27,5.8275
2023-11-28,6.993
2023-11-29,4.662
2023-11-30,6.0606
2023-12-01,6.5268
2023-12-02,4.4289
2023-12-03,6.5268
2023-12-04,13.51981
2023-12-05,8.6247
2023-12-06,17.01631
2023-12-07,12.35431
2023-12-08,8.8578
2023-12-09,7.6923
2023-12-10,8.6247
2023-12-11,10.48951
2023-12-12,8.1585
2023-12-13,10.25641
2023-12-14,6.5268
2023-12-15,5.8275
2023-12-16,3.2634
2023-12-17,5.3613
2023-12-18,7.6923
2023-12-19,10.48951
2023-12-20,7.2261
2023-12-21,8.3916
2023-12-22,6.7599
2023-12-23,4.1958
2023-12-24,6.2937
2023-12-25,4.1958
2023-12-26,9.7902
2023-12-27,6.0606
2023-12-28,4.8951
2023-12-29,17.71561
2023-12-30,12.58741
2023-12-31,7.9254
2024-01-01,7.9254
2024-01-02,8.6247
2024-01-03,12.35431
2024-01-04,10.95571
2024-01-05,10.02331
2024-01-06,5.3613
2024-01-07,4.1958
2024-01-08,11.88811
2024-01-09,11.88811
2024-01-10,5.8275
2024-01-11,23.31002
2024-01-12,14.68531
2024-01-13,6.993
2024-01-14,11.42191
2024-01-15,6.0606
2024-01-16,8.6247
2024-01-17,7.2261
2024-01-18,4.8951
2024-01-19,6.993
2024-01-20,2.0979
2024-01-21,4.8951
2024-01-22,6.0606
2024-01-23,6.993
2024-01-24,5.8275
2024-01-25,6.993
2024-01-26,3.7296
2024-01-27,4.1958
2024-01-28,5.1282
2024-01-29,8.3916
2024-01-30,6.5268
2024-01-31,9.324
2024-02-01,6.2937
2024-02-02,8.8578
2024-02-03,6.993
2024-02-04,7.4592
2024-02-05,7.2261
2024-02-06,7.6923
2024-02-07,7.6923
2024-02-08,4.8951
2024-02-09,5.5944
2024-02-10,4.8951
2024-02-11,3.0303
2024-02-12,2.7972
2024-02-13,11.42191
2024-02-14,9.324
2024-02-15,16.31701
2024-02-16,12.35431
2024-02-17,9.5571
2024-02-18,6.0606
2024-02-19,14.91841
2024-02-20,16.78321
2024-02-21,11.65501
2024-02-22,18.18181
2024-02-23,13.98601
2024-02-24,10.02331
2024-02-25,10.02331
2024-02-26,10.95571
2024-02-27,20.74592
2024-02-28,23.31002
2024-02-29,33.56643
2024-03-01,21.91142
2024-03-02,20.04662
2024-03-03,15.85081
2024-03-04,21.67832
2024-03-05,42.65734
2024-03-06,29.83682
2024-03-07,19.58041
2024-03-08,23.07692
2024-03-09,17.94871
2024-03-10,22.14452
2024-03-11,33.10023
2024-03-12,38.69463
2024-03-13,33.10023
2024-03-14,33.56643
2024-03-15,24.70862
2024-03-16,12.58741
2024-03-17,12.58741
2024-03-18,15.38461
2024-03-19,17.48251
2024-03-20,16.31701
