date,판화
2023-05-31,39.56262
2023-06-01,35.98409
2023-06-02,36.1829
2023-06-03,21.27236
2023-06-04,18.68787
2023-06-05,31.61033
2023-06-06,28.0318
2023-06-07,34.79125
2023-06-08,39.165
2023-06-09,35.78528
2023-06-10,20.47713
2023-06-11,27.23658
2023-06-12,36.97813
2023-06-13,38.56858
2023-06-14,38.56858
2023-06-15,41.7495
2023-06-16,36.3817
2023-06-17,22.2664
2023-06-18,25.44731
2023-06-19,39.96023
2023-06-20,38.17097
2023-06-21,40.95427
2023-06-22,40.35785
2023-06-23,31.41153
2023-06-24,21.47117
2023-06-25,24.65208
2023-06-26,32.80318
2023-06-27,36.97813
2023-06-28,32.40556
2023-06-29,35.98409
2023-06-30,29.82107
2023-07-01,18.68787
2023-07-02,20.27833
2023-07-03,29.22465
2023-07-04,30.21868
2023-07-05,37.77335
2023-07-06,52.68389
2023-07-07,28.82703
2023-07-08,19.88071
2023-07-09,24.45328
2023-07-10,31.41153
2023-07-11,34.79125
2023-07-12,33.99602
2023-07-13,34.79125
2023-07-14,27.03777
2023-07-15,18.88667
2023-07-16,24.45328
2023-07-17,29.62226
2023-07-18,29.22465
2023-07-19,28.23061
2023-07-20,22.4652
2023-07-21,23.65805
2023-07-22,24.05566
2023-07-23,23.85685
2023-07-24,20.07952
2023-07-25,23.26043
2023-07-26,24.45328
2023-07-27,24.45328
2023-07-28,21.66998
2023-07-29,19.88071
2023-07-30,15.50695
2023-07-31,23.26043
2023-08-01,22.4652
2023-08-02,26.83896
2023-08-03,25.0497
2023-08-04,23.06163
2023-08-05,21.27236
2023-08-06,20.07952
2023-08-07,21.86878
2023-08-08,32.40556
2023-08-09,21.27236
2023-08-10,26.64015
2023-08-11,23.65805
2023-08-12,22.86282
2023-08-13,19.28429
2023-08-14,26.04373
2023-08-15,25.44731
2023-08-16,36.97813
2023-08-17,49.70178
2023-08-18,34.59244
2023-08-19,19.4831
2023-08-20,20.87475
2023-08-21,39.96023
2023-08-22,47.51491
2023-08-23,50.69582
2023-08-24,42.34592
2023-08-25,42.54473
2023-08-26,15.50695
2023-08-27,23.45924
2023-08-28,55.26838
2023-08-29,38.36978
2023-08-30,49.70178
2023-08-31,43.73757
2023-09-01,45.32803
2023-09-02,22.86282
2023-09-03,20.07952
2023-09-04,44.73161
2023-09-05,39.165
2023-09-06,33.99602
2023-09-07,41.7495
2023-09-08,45.12922
2023-09-09,27.03777
2023-09-10,30.8151
2023-09-11,45.72564
2023-09-12,46.32206
2023-09-13,43.93638
2023-09-14,64.0159
2023-09-15,52.28628
2023-09-16,23.06163
2023-09-17,28.23061
2023-09-18,47.11729
2023-09-19,45.32803
2023-09-20,48.90656
2023-09-21,48.50894
2023-09-22,40.35785
2023-09-23,24.85089
2023-09-24,24.85089
2023-09-25,35.78528
2023-09-26,37.17693
2023-09-27,32.80318
2023-09-28,15.70576
2023-09-29,13.12127
2023-09-30,12.72365
2023-10-01,17.29622
2023-10-02,15.30815
2023-10-03,21.27236
2023-10-04,34.19483
2023-10-05,51.29224
2023-10-06,37.37574
2023-10-07,19.08548
2023-10-08,15.50695
2023-10-09,23.45924
2023-10-10,55.26838
2023-10-11,45.72564
2023-10-12,46.91848
2023-10-13,38.76739
2023-10-14,21.27236
2023-10-15,25.2485
2023-10-16,41.35188
2023-10-17,46.32206
2023-10-18,40.15904
2023-10-19,87.47514
2023-10-20,37.57455
2023-10-21,22.4652
2023-10-22,29.02584
2023-10-23,50.0994
2023-10-24,46.12326
2023-10-25,38.17097
2023-10-26,44.33399
2023-10-27,42.54473
2023-10-28,18.29025
2023-10-29,21.86878
2023-10-30,41.35188
2023-10-31,36.58051
2023-11-01,38.9662
2023-11-02,36.3817
2023-11-03,35.58648
2023-11-04,19.08548
2023-11-05,26.44135
2023-11-06,35.78528
2023-11-07,37.77335
2023-11-08,35.78528
2023-11-09,42.74353
2023-11-10,35.78528
2023-11-11,24.25447
2023-11-12,20.87475
2023-11-13,42.94234
2023-11-14,38.36978
2023-11-15,38.17097
2023-11-16,31.01391
2023-11-17,30.01988
2023-11-18,19.88071
2023-11-19,24.45328
2023-11-20,37.57455
2023-11-21,45.12922
2023-11-22,40.55666
2023-11-23,36.58051
2023-11-24,32.20675
2023-11-25,21.66998
2023-11-26,28.23061
2023-11-27,38.36978
2023-11-28,34.79125
2023-11-29,34.39363
2023-11-30,33.5984
2023-12-01,30.6163
2023-12-02,29.22465
2023-12-03,20.47713
2023-12-04,28.42942
2023-12-05,27.23658
2023-12-06,29.82107
2023-12-07,35.58648
2023-12-08,32.60437
2023-12-09,20.47713
2023-12-10,24.85089
2023-12-11,32.00795
2023-12-12,30.6163
2023-12-13,35.38767
2023-12-14,36.58051
2023-12-15,31.01391
2023-12-16,25.0497
2023-12-17,24.85089
2023-12-18,29.42345
2023-12-19,27.833
2023-12-20,34.19483
2023-12-21,27.03777
2023-12-22,23.06163
2023-12-23,23.26043
2023-12-24,20.27833
2023-12-25,22.86282
2023-12-26,26.24254
2023-12-27,27.63419
2023-12-28,27.23658
2023-12-29,23.26043
2023-12-30,20.07952
2023-12-31,26.44135
2024-01-01,13.51888
2024-01-02,25.44731
2024-01-03,21.66998
2024-01-04,25.0497
2024-01-05,21.07355
2024-01-06,23.65805
2024-01-07,19.08548
2024-01-08,20.47713
2024-01-09,25.2485
2024-01-10,24.85089
2024-01-11,29.22465
2024-01-12,27.23658
2024-01-13,25.64612
2024-01-14,28.0318
2024-01-15,26.24254
2024-01-16,33.3996
2024-01-17,29.02584
2024-01-18,27.03777
2024-01-19,28.0318
2024-01-20,32.00795
2024-01-21,28.0318
2024-01-22,29.82107
2024-01-23,32.40556
2024-01-24,30.41749
2024-01-25,26.83896
2024-01-26,26.04373
2024-01-27,26.83896
2024-01-28,29.82107
2024-01-29,24.05566
2024-01-30,28.82703
2024-01-31,32.40556
2024-02-01,26.64015
2024-02-02,29.62226
2024-02-03,22.2664
2024-02-04,29.22465
2024-02-05,21.47117
2024-02-06,25.0497
2024-02-07,27.03777
2024-02-08,18.09145
2024-02-09,20.87475
2024-02-10,19.4831
2024-02-11,24.85089
2024-02-12,27.63419
2024-02-13,27.03777
2024-02-14,30.21868
2024-02-15,26.04373
2024-02-16,21.86878
2024-02-17,23.06163
2024-02-18,20.27833
2024-02-19,23.65805
2024-02-20,22.4652
2024-02-21,26.83896
2024-02-22,25.64612
2024-02-23,24.05566
2024-02-24,21.07355
2024-02-25,28.0318
2024-02-26,28.62823
2024-02-27,26.24254
2024-02-28,19.6819
2024-02-29,25.84493
2024-03-01,21.86878
2024-03-02,27.03777
2024-03-03,21.66998
2024-03-04,25.2485
2024-03-05,27.03777
2024-03-06,34.59244
2024-03-07,42.14711
2024-03-08,33.00198
2024-03-09,22.86282
2024-03-10,30.41749
2024-03-11,34.39363
2024-03-12,44.73161
2024-03-13,37.17693
2024-03-14,35.78528
2024-03-15,36.97813
2024-03-16,26.64015
2024-03-17,29.62226
2024-03-18,40.55666
2024-03-19,31.80914
2024-03-20,35.98409
