date,경정청구
2023-05-31,72.45579
2023-06-01,54.34184
2023-06-02,42.39685
2023-06-03,15.1277
2023-06-04,63.26129
2023-06-05,59.05697
2023-06-06,27.81925
2023-06-07,100.0
2023-06-08,66.91552
2023-06-09,53.75245
2023-06-10,57.40667
2023-06-11,40.47151
2023-06-12,66.40471
2023-06-13,62.94695
2023-06-14,53.24165
2023-06-15,46.40471
2023-06-16,39.92141
2023-06-17,17.36738
2023-06-18,16.62082
2023-06-19,44.44007
2023-06-20,42.23968
2023-06-21,46.67976
2023-06-22,43.14341
2023-06-23,40.19646
2023-06-24,15.44204
2023-06-25,15.24557
2023-06-26,40.35363
2023-06-27,47.34774
2023-06-28,41.17878
2023-06-29,41.80746
2023-06-30,37.95677
2023-07-01,13.75245
2023-07-02,11.70923
2023-07-03,34.34184
2023-07-04,40.39292
2023-07-05,43.37917
2023-07-06,41.02161
2023-07-07,33.4774
2023-07-08,14.06679
2023-07-09,12.22003
2023-07-10,39.4106
2023-07-11,42.08251
2023-07-12,40.58939
2023-07-13,39.9607
2023-07-14,33.55599
2023-07-15,14.38113
2023-07-16,13.39882
2023-07-17,42.75049
2023-07-18,48.33005
2023-07-19,51.15913
2023-07-20,41.13948
2023-07-21,34.14538
2023-07-22,11.27701
2023-07-23,10.7662
2023-07-24,37.64243
2023-07-25,92.9273
2023-07-26,51.82711
2023-07-27,83.45776
2023-07-28,49.66601
2023-07-29,32.02357
2023-07-30,17.60314
2023-07-31,45.8939
2023-08-01,35.04911
2023-08-02,36.97445
2023-08-03,33.87033
2023-08-04,33.08447
2023-08-05,13.94891
2023-08-06,11.90569
2023-08-07,32.29862
2023-08-08,33.75245
2023-08-09,43.96856
2023-08-10,34.85265
2023-08-11,31.8664
2023-08-12,14.30255
2023-08-13,12.14145
2023-08-14,29.66601
2023-08-15,15.75638
2023-08-16,34.65618
2023-08-17,36.69941
2023-08-18,35.24557
2023-08-19,12.61296
2023-08-20,14.73477
2023-08-21,37.01375
2023-08-22,35.6385
2023-08-23,33.63457
2023-08-24,37.99607
2023-08-25,30.45186
2023-08-26,12.02357
2023-08-27,8.80157
2023-08-28,28.33005
2023-08-29,33.71316
2023-08-30,29.31237
2023-08-31,31.04125
2023-09-01,27.74066
2023-09-02,9.43025
2023-09-03,9.46954
2023-09-04,29.98035
2023-09-05,31.08055
2023-09-06,33.90962
2023-09-07,33.71316
2023-09-08,27.07269
2023-09-09,11.08055
2023-09-10,11.59135
2023-09-11,33.90962
2023-09-12,33.04518
2023-09-13,32.49508
2023-09-14,31.11984
2023-09-15,27.93713
2023-09-16,10.88408
2023-09-17,10.88408
2023-09-18,30.53045
2023-09-19,35.52062
2023-09-20,30.29469
2023-09-21,33.39882
2023-09-22,28.56581
2023-09-23,11.35559
2023-09-24,10.8055
2023-09-25,26.71905
2023-09-26,28.52652
2023-09-27,20.31434
2023-09-28,8.36935
2023-09-29,6.05108
2023-09-30,5.8939
2023-10-01,5.9332
2023-10-02,9.35166
2023-10-03,9.78388
2023-10-04,23.7721
2023-10-05,28.33005
2023-10-06,27.07269
2023-10-07,11.11984
2023-10-08,9.27308
2023-10-09,10.41257
2023-10-10,29.03732
2023-10-11,32.10216
2023-10-12,37.91748
2023-10-13,30.7662
2023-10-14,14.0275
2023-10-15,10.68762
2023-10-16,29.82318
2023-10-17,30.41257
2023-10-18,30.88408
2023-10-19,28.21218
2023-10-20,25.50098
2023-10-21,9.94106
2023-10-22,13.59528
2023-10-23,33.83104
2023-10-24,33.51669
2023-10-25,30.05893
2023-10-26,35.87426
2023-10-27,27.34774
2023-10-28,13.67387
2023-10-29,12.37721
2023-10-30,29.07662
2023-10-31,35.59921
2023-11-01,29.7053
2023-11-02,40.03929
2023-11-03,31.00196
2023-11-04,12.61296
2023-11-05,9.82318
2023-11-06,28.80157
2023-11-07,33.00589
2023-11-08,27.38703
2023-11-09,28.40864
2023-11-10,26.95481
2023-11-11,9.31237
2023-11-12,8.13359
2023-11-13,26.64047
2023-11-14,30.88408
2023-11-15,28.68369
2023-11-16,32.06286
2023-11-17,25.30451
2023-11-18,11.35559
2023-11-19,10.2554
2023-11-20,30.33398
2023-11-21,34.06679
2023-11-22,33.00589
2023-11-23,32.06286
2023-11-24,29.94106
2023-11-25,8.48722
2023-11-26,8.36935
2023-11-27,28.80157
2023-11-28,30.21611
2023-11-29,28.21218
2023-11-30,29.1552
2023-12-01,24.2829
2023-12-02,7.38703
2023-12-03,7.70137
2023-12-04,25.30451
2023-12-05,26.83693
2023-12-06,28.055
2023-12-07,32.22003
2023-12-08,24.833
2023-12-09,7.34774
2023-12-10,8.25147
2023-12-11,25.81532
2023-12-12,32.9273
2023-12-13,30.09823
2023-12-14,31.8664
2023-12-15,27.22986
2023-12-16,10.13752
2023-12-17,10.84479
2023-12-18,30.88408
2023-12-19,31.8664
2023-12-20,30.29469
2023-12-21,28.0943
2023-12-22,29.39096
2023-12-23,10.88408
2023-12-24,7.70137
2023-12-25,8.40864
2023-12-26,28.88015
2023-12-27,35.71709
2023-12-28,30.09823
2023-12-29,24.87229
2023-12-30,11.19842
2023-12-31,8.80157
2024-01-01,8.48722
2024-01-02,28.13359
2024-01-03,32.06286
2024-01-04,31.15913
2024-01-05,30.84479
2024-01-06,11.04125
2024-01-07,10.05893
2024-01-08,30.33398
2024-01-09,36.7387
2024-01-10,36.34577
2024-01-11,38.31041
2024-01-12,32.88801
2024-01-13,14.45972
2024-01-14,13.71316
2024-01-15,67.30844
2024-01-16,79.52848
2024-01-17,78.82121
2024-01-18,77.64243
2024-01-19,68.52652
2024-01-20,24.40078
2024-01-21,24.47937
2024-01-22,97.7996
2024-01-23,96.85658
2024-01-24,94.65618
2024-01-25,82.55402
2024-01-26,65.3831
2024-01-27,22.43614
2024-01-28,22.23968
2024-01-29,66.28683
2024-01-30,65.97249
2024-01-31,65.18664
2024-02-01,51.51277
2024-02-02,50.05893
2024-02-03,17.72102
2024-02-04,17.36738
2024-02-05,51.43418
2024-02-06,52.18074
2024-02-07,51.00196
2024-02-08,39.60707
2024-02-09,13.59528
2024-02-10,9.39096
2024-02-11,10.7662
2024-02-12,12.22003
2024-02-13,51.15913
2024-02-14,50.53045
2024-02-15,51.35559
2024-02-16,46.09037
2024-02-17,12.45579
2024-02-18,10.56974
2024-02-19,48.01571
2024-02-20,51.39489
2024-02-21,54.18467
2024-02-22,46.24754
2024-02-23,42.86836
2024-02-24,13.20235
2024-02-25,10.84479
2024-02-26,44.3222
2024-02-27,42.78978
2024-02-28,38.97838
2024-02-29,35.24557
2024-03-01,9.7053
2024-03-02,10.01964
2024-03-03,9.78388
2024-03-04,37.32809
2024-03-05,52.02357
2024-03-06,44.47937
2024-03-07,39.68565
2024-03-08,41.68958
2024-03-09,13.12377
2024-03-10,14.65618
2024-03-11,42.6719
2024-03-12,40.82514
2024-03-13,40.03929
2024-03-14,38.46758
2024-03-15,33.94891
2024-03-16,14.65618
2024-03-17,12.45579
2024-03-18,40.58939
2024-03-19,44.00785
2024-03-20,36.89587
