date,마이데이터
2023-05-29,0.60593
2023-05-30,2.82682
2023-05-31,4.15572
2023-06-01,2.58237
2023-06-02,2.15067
2023-06-03,0.81138
2023-06-04,0.81918
2023-06-05,1.3887
2023-06-06,0.931
2023-06-07,1.89061
2023-06-08,1.3809
2023-06-09,1.27168
2023-06-10,0.51751
2023-06-11,0.65274
2023-06-12,1.34449
2023-06-13,1.28728
2023-06-14,1.45372
2023-06-15,1.29508
2023-06-16,1.3627
2023-06-17,0.49671
2023-06-18,0.50451
2023-06-19,1.13385
2023-06-20,1.20926
2023-06-21,1.15985
2023-06-22,1.16505
2023-06-23,0.96741
2023-06-24,0.43169
2023-06-25,0.4759
2023-06-26,1.22487
2023-06-27,1.15725
2023-06-28,1.13645
2023-06-29,1.11304
2023-06-30,1.13905
2023-07-01,0.40829
2023-07-02,0.44209
2023-07-03,1.07403
2023-07-04,0.95181
2023-07-05,1.20406
2023-07-06,0.95441
2023-07-07,1.19106
2023-07-08,0.38748
2023-07-09,0.42389
2023-07-10,1.39911
2023-07-11,1.26128
2023-07-12,1.11824
2023-07-13,1.09484
2023-07-14,1.04543
2023-07-15,0.39008
2023-07-16,0.4785
2023-07-17,1.10004
2023-07-18,1.15985
2023-07-19,1.01682
2023-07-20,0.98561
2023-07-21,0.80617
2023-07-22,0.44209
2023-07-23,0.4577
2023-07-24,0.89979
2023-07-25,0.9258
2023-07-26,0.85298
2023-07-27,0.83218
2023-07-28,0.79837
2023-07-29,0.37448
2023-07-30,0.38488
2023-07-31,0.82698
2023-08-01,0.87119
2023-08-02,0.85819
2023-08-03,0.76456
2023-08-04,0.65534
2023-08-05,0.32247
2023-08-06,0.35887
2023-08-07,1.01942
2023-08-08,0.85558
2023-08-09,0.9102
2023-08-10,0.83998
2023-08-11,0.67875
2023-08-12,0.28866
2023-08-13,0.33547
2023-08-14,0.72816
2023-08-15,0.89459
2023-08-16,1.3757
2023-08-17,2.7176
2023-08-18,1.43291
2023-08-19,0.40569
2023-08-20,0.36148
2023-08-21,1.06883
2023-08-22,1.23527
2023-08-23,1.08964
2023-08-24,0.99602
2023-08-25,0.75676
2023-08-26,0.4759
2023-08-27,0.35107
2023-08-28,0.81918
2023-08-29,0.99081
2023-08-30,1.00382
2023-08-31,0.85038
2023-09-01,1.17546
2023-09-02,0.4837
2023-09-03,0.49931
2023-09-04,1.09224
2023-09-05,1.40171
2023-09-06,1.33929
2023-09-07,1.04803
2023-09-08,0.83998
2023-09-09,0.40048
2023-09-10,0.4785
2023-09-11,1.06883
2023-09-12,1.14685
2023-09-13,1.02722
2023-09-14,1.10524
2023-09-15,1.07143
2023-09-16,0.53831
2023-09-17,0.61113
2023-09-18,1.27168
2023-09-19,0.9232
2023-09-20,1.07403
2023-09-21,1.02462
2023-09-22,0.76977
2023-09-23,0.35627
2023-09-24,0.41609
2023-09-25,0.83998
2023-09-26,0.76977
2023-09-27,0.63974
2023-09-28,0.31466
2023-09-29,0.22885
2023-09-30,0.25225
2023-10-01,0.36148
2023-10-02,0.4577
2023-10-03,0.36928
2023-10-04,1.01942
2023-10-05,0.83218
2023-10-06,0.75156
2023-10-07,0.29906
2023-10-08,0.33807
2023-10-09,0.4655
2023-10-10,0.77757
2023-10-11,0.79577
2023-10-12,0.87379
2023-10-13,0.87639
2023-10-14,0.4785
2023-10-15,0.43169
2023-10-16,0.9076
2023-10-17,0.9206
2023-10-18,0.80617
2023-10-19,0.905
2023-10-20,0.66574
2023-10-21,0.41349
2023-10-22,0.33547
2023-10-23,0.85038
2023-10-24,0.88419
2023-10-25,1.24827
2023-10-26,1.24307
2023-10-27,0.79317
2023-10-28,0.32767
2023-10-29,0.42389
2023-10-30,0.98301
2023-10-31,0.95961
2023-11-01,1.48232
2023-11-02,1.00382
2023-11-03,1.01422
2023-11-04,0.60333
2023-11-05,0.59293
2023-11-06,1.12344
2023-11-07,1.16765
2023-11-08,1.16245
2023-11-09,1.34969
2023-11-10,1.06623
2023-11-11,0.4551
2023-11-12,0.51751
2023-11-13,0.95701
2023-11-14,1.15725
2023-11-15,1.15205
2023-11-16,1.01422
2023-11-17,1.14945
2023-11-18,0.4629
2023-11-19,0.38228
2023-11-20,0.95441
2023-11-21,1.05583
2023-11-22,0.97781
2023-11-23,1.12604
2023-11-24,1.3705
2023-11-25,0.97781
2023-11-26,0.63714
2023-11-27,0.95181
2023-11-28,0.89979
2023-11-29,0.88159
2023-11-30,1.07663
2023-12-01,0.83218
2023-12-02,0.44729
2023-12-03,0.44209
2023-12-04,1.26908
2023-12-05,1.07923
2023-12-06,1.10784
2023-12-07,1.27688
2023-12-08,0.9258
2023-12-09,0.44729
2023-12-10,0.4655
2023-12-11,0.9154
2023-12-12,1.05843
2023-12-13,1.15465
2023-12-14,0.88679
2023-12-15,0.70995
2023-12-16,0.34327
2023-12-17,0.34587
2023-12-18,0.82178
2023-12-19,0.69955
2023-12-20,0.66314
2023-12-21,0.71255
2023-12-22,0.58252
2023-12-23,0.34587
2023-12-24,0.27306
2023-12-25,0.31206
2023-12-26,0.75676
2023-12-27,0.73596
2023-12-28,0.60333
2023-12-29,0.4707
2023-12-30,0.26785
2023-12-31,0.26265
2024-01-01,0.31727
2024-01-02,0.62933
2024-01-03,0.67615
2024-01-04,0.76456
2024-01-05,0.61893
2024-01-06,0.28606
2024-01-07,0.28866
2024-01-08,1.8386
2024-01-09,1.8022
2024-01-10,1.70337
2024-01-11,1.22747
2024-01-12,0.95441
2024-01-13,0.35107
2024-01-14,0.4863
2024-01-15,0.944
2024-01-16,1.01422
2024-01-17,0.79057
2024-01-18,0.72556
2024-01-19,0.75676
2024-01-20,0.37968
2024-01-21,0.34327
2024-01-22,0.76456
2024-01-23,0.80097
2024-01-24,0.76196
2024-01-25,0.74636
2024-01-26,0.69955
2024-01-27,0.4811
2024-01-28,0.74376
2024-01-29,1.19626
2024-01-30,1.07923
2024-01-31,0.81398
2024-02-01,0.98561
2024-02-02,0.83998
2024-02-03,0.41089
2024-02-04,0.35367
2024-02-05,0.82438
2024-02-06,0.85038
2024-02-07,0.66574
2024-02-08,0.56172
2024-02-09,0.26525
2024-02-10,0.24965
2024-02-11,0.29906
2024-02-12,0.38748
2024-02-13,0.9076
2024-02-14,0.78017
2024-02-15,0.82958
2024-02-16,0.87639
2024-02-17,0.33547
2024-02-18,0.42389
2024-02-19,1.11824
2024-02-20,1.49273
2024-02-21,0.9128
2024-02-22,1.30288
2024-02-23,0.89459
2024-02-24,0.32507
2024-02-25,0.39528
2024-02-26,1.11824
2024-02-27,0.9206
2024-02-28,0.85558
2024-02-29,1.04283
2024-03-01,0.52271
2024-03-02,0.50451
2024-03-03,0.4577
2024-03-04,0.9362
2024-03-05,0.918
2024-03-06,0.94661
2024-03-07,0.9128
2024-03-08,0.82698
2024-03-09,0.38228
2024-03-10,0.38748
2024-03-11,1.02202
2024-03-12,1.14425
2024-03-13,1.03763
2024-03-14,1.02202
2024-03-15,0.72556
2024-03-16,0.42129
2024-03-17,0.44209
2024-03-18,1.00122
2024-03-19,1.00122
2024-03-20,0.87119
