date,홍콩증시
2023-05-30,5.94749
2023-05-31,6.74012
2023-06-01,4.55337
2023-06-02,6.84692
2023-06-03,1.37725
2023-06-04,0.66895
2023-06-05,4.78385
2023-06-06,4.46343
2023-06-07,4.88504
2023-06-08,4.17111
2023-06-09,4.10365
2023-06-10,0.61273
2023-06-11,0.4216
2023-06-12,4.00247
2023-06-13,4.55337
2023-06-14,4.29478
2023-06-15,4.84569
2023-06-16,5.138
2023-06-17,0.73078
2023-06-18,0.62398
2023-06-19,4.38473
2023-06-20,5.2167
2023-06-21,4.76136
2023-06-22,3.40097
2023-06-23,4.64331
2023-06-24,0.56776
2023-06-25,0.51155
2023-06-26,3.2773
2023-06-27,3.7495
2023-06-28,3.60897
2023-06-29,3.58648
2023-06-30,3.45157
2023-07-01,0.53965
2023-07-02,0.4216
2023-07-03,4.21046
2023-07-04,3.89004
2023-07-05,3.77199
2023-07-06,7.34161
2023-07-07,4.15987
2023-07-08,0.68581
2023-07-09,0.5003
2023-07-10,3.79447
2023-07-11,3.50216
2023-07-12,3.90128
2023-07-13,4.69953
2023-07-14,4.26106
2023-07-15,0.69143
2023-07-16,0.54528
2023-07-17,12.84501
2023-07-18,5.4528
2023-07-19,4.5871
2023-07-20,4.01371
2023-07-21,3.83945
2023-07-22,0.6577
2023-07-23,0.5003
2023-07-24,5.01995
2023-07-25,8.17359
2023-07-26,5.2167
2023-07-27,5.5034
2023-07-28,6.133
2023-07-29,1.35476
2023-07-30,0.84321
2023-07-31,6.48715
2023-08-01,6.25667
2023-08-02,5.41907
2023-08-03,4.70515
2023-08-04,4.42408
2023-08-05,0.78138
2023-08-06,0.56776
2023-08-07,4.351
2023-08-08,4.84006
2023-08-09,3.71577
2023-08-10,3.95188
2023-08-11,3.58648
2023-08-12,0.66333
2023-08-13,0.53403
2023-08-14,4.73888
2023-08-15,4.28354
2023-08-16,4.76136
2023-08-17,5.13238
2023-08-18,4.99747
2023-08-19,1.28169
2023-08-20,0.77576
2023-08-21,6.12176
2023-08-22,6.34661
2023-08-23,5.18297
2023-08-24,5.37972
2023-08-25,4.23295
2023-08-26,0.64646
2023-08-27,0.5003
2023-08-28,4.96374
2023-08-29,5.01995
2023-08-30,4.96936
2023-08-31,4.77823
2023-09-01,10.26477
2023-09-02,0.88256
2023-09-03,0.51717
2023-09-04,5.8182
2023-09-05,5.52026
2023-09-06,4.5871
2023-09-07,4.20484
2023-09-08,10.59081
2023-09-09,0.97251
2023-09-10,0.46095
2023-09-11,4.67142
2023-09-12,4.14863
2023-09-13,3.54713
2023-09-14,3.80572
2023-09-15,3.92377
2023-09-16,0.68019
2023-09-17,0.40474
2023-09-18,4.02495
2023-09-19,3.55837
2023-09-20,3.22671
2023-09-21,3.56962
2023-09-22,4.54213
2023-09-23,0.70268
2023-09-24,0.48344
2023-09-25,3.80572
2023-09-26,3.31665
2023-09-27,3.39535
2023-09-28,3.13114
2023-09-29,3.47967
2023-09-30,1.15801
2023-10-01,0.61273
2023-10-02,2.39473
2023-10-03,11.92871
2023-10-04,5.32913
2023-10-05,4.12052
2023-10-06,3.69329
2023-10-07,0.76451
2023-10-08,0.51717
2023-10-09,12.24914
2023-10-10,5.12676
2023-10-11,4.54213
2023-10-12,4.55337
2023-10-13,4.10928
2023-10-14,0.59587
2023-10-15,0.4216
2023-10-16,3.46281
2023-10-17,3.53589
2023-10-18,3.29979
2023-10-19,3.564
2023-10-20,3.1199
2023-10-21,0.58463
2023-10-22,0.41598
2023-10-23,3.55275
2023-10-24,4.12052
2023-10-25,4.45781
2023-10-26,3.77199
2023-10-27,3.58648
2023-10-28,0.75889
2023-10-29,0.48906
2023-10-30,3.58648
2023-10-31,3.96874
2023-11-01,3.80572
2023-11-02,4.13176
2023-11-03,4.12052
2023-11-04,0.73641
2023-11-05,0.6577
2023-11-06,5.55961
2023-11-07,4.30603
2023-11-08,3.55275
2023-11-09,3.45719
2023-11-10,3.15925
2023-11-11,0.46095
2023-11-12,0.32604
2023-11-13,3.81134
2023-11-14,3.82258
2023-11-15,4.8232
2023-11-16,5.58772
2023-11-17,4.28354
2023-11-18,0.5509
2023-11-19,0.37663
2023-11-20,3.96312
2023-11-21,4.68829
2023-11-22,3.48529
2023-11-23,4.05868
2023-11-24,4.45218
2023-11-25,1.32666
2023-11-26,1.28169
2023-11-27,6.30164
2023-11-28,5.2167
2023-11-29,7.49339
2023-11-30,5.09865
2023-12-01,4.9806
2023-12-02,1.51779
2023-12-03,1.02872
2023-12-04,5.10427
2023-12-05,6.04306
2023-12-06,4.94125
2023-12-07,4.80634
2023-12-08,4.73326
2023-12-09,1.19736
2023-12-10,0.85446
2023-12-11,5.55399
2023-12-12,4.21608
2023-12-13,4.04182
2023-12-14,4.54775
2023-12-15,6.05992
2023-12-16,1.36601
2023-12-17,0.61273
2023-12-18,4.09241
2023-12-19,3.91253
2023-12-20,4.28354
2023-12-21,3.84507
2023-12-22,7.53274
2023-12-23,1.85507
2023-12-24,1.0231
2023-12-25,1.90567
2023-12-26,5.36286
2023-12-27,5.23357
2023-12-28,6.23981
2023-12-29,4.89628
2023-12-30,1.35476
2023-12-31,0.88818
2024-01-01,1.08494
2024-01-02,5.01433
2024-01-03,4.41846
2024-01-04,3.83382
2024-01-05,3.86193
2024-01-06,0.787
2024-01-07,0.88818
2024-01-08,5.75636
2024-01-09,5.25605
2024-01-10,4.77823
2024-01-11,4.61521
2024-01-12,3.82258
2024-01-13,0.89943
2024-01-14,1.37163
2024-01-15,4.54213
2024-01-16,5.66642
2024-01-17,11.74321
2024-01-18,6.38034
2024-01-19,6.10489
2024-01-20,1.92815
2024-01-21,1.64146
2024-01-22,10.87188
2024-01-23,18.54516
2024-01-24,12.56394
2024-01-25,10.05677
2024-01-26,7.53836
2024-01-27,1.82135
2024-01-28,1.08494
2024-01-29,7.76884
2024-01-30,8.01618
2024-01-31,6.68952
2024-02-01,5.56523
2024-02-02,5.94187
2024-02-03,1.55152
2024-02-04,1.19736
2024-02-05,5.93625
2024-02-06,9.34847
2024-02-07,8.0724
2024-02-08,5.9756
2024-02-09,5.346
2024-02-10,1.42222
2024-02-11,1.04558
2024-02-12,2.60273
2024-02-13,5.50902
2024-02-14,6.04306
2024-02-15,5.32351
2024-02-16,7.128
2024-02-17,1.67519
2024-02-18,1.00061
2024-02-19,5.71139
2024-02-20,5.15487
2024-02-21,7.16172
2024-02-22,6.11051
2024-02-23,5.90814
2024-02-24,1.23671
2024-02-25,0.88256
2024-02-26,4.59272
2024-02-27,5.22232
2024-02-28,6.00933
2024-02-29,4.9806
2024-03-01,3.68767
2024-03-02,1.1805
2024-03-03,0.72516
2024-03-04,4.72201
2024-03-05,6.59396
2024-03-06,5.50902
2024-03-07,4.85131
2024-03-08,4.143
2024-03-09,0.96126
2024-03-10,0.63522
2024-03-11,4.67704
2024-03-12,7.60582
2024-03-13,5.67204
2024-03-14,4.47467
2024-03-15,4.41283
2024-03-16,0.87694
2024-03-17,0.50593
2024-03-18,3.95188
2024-03-19,3.91253
2024-03-20,3.71015
