date,주식계좌개설
2023-05-30,2.83757
2023-05-31,2.44618
2023-06-01,2.33855
2023-06-02,2.10371
2023-06-03,1.44814
2023-06-04,1.76125
2023-06-05,2.41682
2023-06-06,1.72211
2023-06-07,2.55381
2023-06-08,2.16242
2023-06-09,2.17221
2023-06-10,1.56555
2023-06-11,1.64383
2023-06-12,2.9452
2023-06-13,3.17025
2023-06-14,2.66144
2023-06-15,2.6908
2023-06-16,2.76908
2023-06-17,1.31115
2023-06-18,1.68297
2023-06-19,2.79843
2023-06-20,2.30919
2023-06-21,2.77886
2023-06-22,1.86888
2023-06-23,2.09393
2023-06-24,1.35029
2023-06-25,1.48727
2023-06-26,2.60273
2023-06-27,2.65166
2023-06-28,2.33855
2023-06-29,2.33855
2023-06-30,2.03522
2023-07-01,1.63405
2023-07-02,1.58512
2023-07-03,2.89628
2023-07-04,2.70058
2023-07-05,3.57142
2023-07-06,3.0724
2023-07-07,2.74951
2023-07-08,1.65362
2023-07-09,1.97651
2023-07-10,3.37573
2023-07-11,3.21917
2023-07-12,3.41487
2023-07-13,2.71037
2023-07-14,3.3953
2023-07-15,1.99608
2023-07-16,2.38747
2023-07-17,3.47358
2023-07-18,4.5499
2023-07-19,4.10958
2023-07-20,3.40508
2023-07-21,4.05088
2023-07-22,2.33855
2023-07-23,2.97455
2023-07-24,5.36203
2023-07-25,5.67514
2023-07-26,7.86692
2023-07-27,4.59882
2023-07-28,3.51272
2023-07-29,2.28962
2023-07-30,2.27005
2023-07-31,3.89432
2023-08-01,5.34246
2023-08-02,4.50097
2023-08-03,3.9041
2023-08-04,3.30724
2023-08-05,1.72211
2023-08-06,2.35812
2023-08-07,3.80626
2023-08-08,3.68884
2023-08-09,3.2681
2023-08-10,3.25831
2023-08-11,3.12133
2023-08-12,1.83953
2023-08-13,2.32876
2023-08-14,3.68884
2023-08-15,2.9452
2023-08-16,4.26614
2023-08-17,3.53228
2023-08-18,2.85714
2023-08-19,1.82974
2023-08-20,2.09393
2023-08-21,3.11154
2023-08-22,3.10176
2023-08-23,2.79843
2023-08-24,2.72015
2023-08-25,2.6223
2023-08-26,1.54598
2023-08-27,1.9178
2023-08-28,3.1996
2023-08-29,2.91585
2023-08-30,2.73972
2023-08-31,2.90606
2023-09-01,2.52446
2023-09-02,1.87866
2023-09-03,1.78082
2023-09-04,2.78864
2023-09-05,2.76908
2023-09-06,2.34833
2023-09-07,2.34833
2023-09-08,2.07436
2023-09-09,1.49706
2023-09-10,1.7906
2023-09-11,2.76908
2023-09-12,2.78864
2023-09-13,1.89823
2023-09-14,2.33855
2023-09-15,2.14285
2023-09-16,1.46771
2023-09-17,1.63405
2023-09-18,2.84735
2023-09-19,2.77886
2023-09-20,2.47553
2023-09-21,2.99412
2023-09-22,2.47553
2023-09-23,1.18395
2023-09-24,1.42857
2023-09-25,2.3679
2023-09-26,2.42661
2023-09-27,1.69275
2023-09-28,1.16438
2023-09-29,1.43835
2023-09-30,1.5362
2023-10-01,1.35029
2023-10-02,1.73189
2023-10-03,1.74168
2023-10-04,2.40704
2023-10-05,2.52446
2023-10-06,2.2407
2023-10-07,1.15459
2023-10-08,1.31115
2023-10-09,1.86888
2023-10-10,2.55381
2023-10-11,2.48532
2023-10-12,2.21135
2023-10-13,1.70254
2023-10-14,1.26223
2023-10-15,1.409
2023-10-16,2.44618
2023-10-17,2.045
2023-10-18,2.13307
2023-10-19,2.23091
2023-10-20,1.65362
2023-10-21,0.91976
2023-10-22,1.15459
2023-10-23,2.42661
2023-10-24,2.13307
2023-10-25,2.10371
2023-10-26,2.21135
2023-10-27,1.85909
2023-10-28,1.37964
2023-10-29,1.29158
2023-10-30,2.09393
2023-10-31,2.06457
2023-11-01,2.14285
2023-11-02,2.48532
2023-11-03,2.44618
2023-11-04,1.46771
2023-11-05,1.75146
2023-11-06,3.25831
2023-11-07,2.64187
2023-11-08,2.38747
2023-11-09,2.15264
2023-11-10,1.81017
2023-11-11,1.12524
2023-11-12,1.17416
2023-11-13,1.93737
2023-11-14,2.12328
2023-11-15,2.3679
2023-11-16,2.10371
2023-11-17,2.08414
2023-11-18,1.44814
2023-11-19,1.37964
2023-11-20,2.43639
2023-11-21,2.50489
2023-11-22,2.17221
2023-11-23,1.9863
2023-11-24,1.7906
2023-11-25,1.2818
2023-11-26,1.32093
2023-11-27,2.45596
2023-11-28,2.46575
2023-11-29,2.50489
2023-11-30,2.79843
2023-12-01,2.43639
2023-12-02,1.409
2023-12-03,1.82974
2023-12-04,2.9452
2023-12-05,2.54403
2023-12-06,3.95303
2023-12-07,2.55381
2023-12-08,2.23091
2023-12-09,1.52641
2023-12-10,1.85909
2023-12-11,2.65166
2023-12-12,3.03326
2023-12-13,2.96477
2023-12-14,2.67123
2023-12-15,2.61252
2023-12-16,1.74168
2023-12-17,2.28962
2023-12-18,2.9452
2023-12-19,3.03326
2023-12-20,2.47553
2023-12-21,2.46575
2023-12-22,2.65166
2023-12-23,1.84931
2023-12-24,1.61448
2023-12-25,1.69275
2023-12-26,2.77886
2023-12-27,3.34637
2023-12-28,2.74951
2023-12-29,2.3679
2023-12-30,2.07436
2023-12-31,1.86888
2024-01-01,3.12133
2024-01-02,4.91193
2024-01-03,4.07045
2024-01-04,3.92367
2024-01-05,3.25831
2024-01-06,2.05479
2024-01-07,2.44618
2024-01-08,3.34637
2024-01-09,3.50293
2024-01-10,4.03131
2024-01-11,3.94324
2024-01-12,3.20939
2024-01-13,2.39726
2024-01-14,2.31898
2024-01-15,3.46379
2024-01-16,3.76712
2024-01-17,4.30528
2024-01-18,3.60078
2024-01-19,4.08023
2024-01-20,2.74951
2024-01-21,2.73972
2024-01-22,3.9041
2024-01-23,4.24657
2024-01-24,4.41291
2024-01-25,4.51076
2024-01-26,4.04109
2024-01-27,2.53424
2024-01-28,2.71037
2024-01-29,4.51076
2024-01-30,3.82583
2024-01-31,3.46379
2024-02-01,3.55185
2024-02-02,3.67906
2024-02-03,2.87671
2024-02-04,2.85714
2024-02-05,3.85518
2024-02-06,3.73776
2024-02-07,3.70841
2024-02-08,3.45401
2024-02-09,2.98434
2024-02-10,3.58121
2024-02-11,3.89432
2024-02-12,4.18786
2024-02-13,5.636
2024-02-14,5.2544
2024-02-15,5.0587
2024-02-16,3.76712
2024-02-17,3.20939
2024-02-18,3.12133
2024-02-19,3.91389
2024-02-20,4.19765
2024-02-21,4.50097
2024-02-22,4.38356
2024-02-23,4.95107
2024-02-24,3.12133
2024-02-25,3.9041
2024-02-26,4.45205
2024-02-27,3.88454
2024-02-28,4.27592
2024-02-29,3.89432
2024-03-01,2.79843
2024-03-02,3.44422
2024-03-03,3.1409
2024-03-04,4.37377
2024-03-05,5.01956
2024-03-06,4.09001
2024-03-07,4.11937
2024-03-08,4.40313
2024-03-09,2.72015
2024-03-10,3.35616
2024-03-11,4.24657
2024-03-12,4.56947
2024-03-13,4.38356
2024-03-14,4.00195
2024-03-15,3.62035
2024-03-16,2.71037
2024-03-17,3.08219
2024-03-18,4.17808
2024-03-19,3.73776
2024-03-20,4.26614
