date,증권시세
2023-06-03,3.72023
2023-06-04,1.72023
2023-06-05,11.99404
2023-06-06,5.11309
2023-06-07,14.40476
2023-06-08,14.76785
2023-06-09,14.80952
2023-06-10,3.73214
2023-06-11,2.02976
2023-06-12,13.43452
2023-06-13,16.16071
2023-06-14,17.15476
2023-06-15,17.50595
2023-06-16,15.32142
2023-06-17,3.74404
2023-06-18,1.83928
2023-06-19,13.73809
2023-06-20,14.23214
2023-06-21,14.33928
2023-06-22,15.25595
2023-06-23,14.20238
2023-06-24,3.40476
2023-06-25,1.67261
2023-06-26,12.5
2023-06-27,14.28571
2023-06-28,14.34523
2023-06-29,14.70238
2023-06-30,14.16071
2023-07-01,3.5238
2023-07-02,1.63095
2023-07-03,13.35714
2023-07-04,14.28571
2023-07-05,13.63095
2023-07-06,14.33928
2023-07-07,14.19642
2023-07-08,3.83928
2023-07-09,1.59523
2023-07-10,12.75
2023-07-11,14.61904
2023-07-12,14.47619
2023-07-13,15.07738
2023-07-14,15.11309
2023-07-15,4.15476
2023-07-16,1.96428
2023-07-17,13.22619
2023-07-18,15.3988
2023-07-19,15.32738
2023-07-20,14.80952
2023-07-21,15.08928
2023-07-22,3.82142
2023-07-23,2.06547
2023-07-24,14.61904
2023-07-25,15.57142
2023-07-26,22.58928
2023-07-27,19.08928
2023-07-28,17.10119
2023-07-29,3.97619
2023-07-30,2.08928
2023-07-31,15.35714
2023-08-01,15.76785
2023-08-02,18.46428
2023-08-03,17.28571
2023-08-04,16.32142
2023-08-05,3.625
2023-08-06,1.79761
2023-08-07,13.71428
2023-08-08,15.60119
2023-08-09,15.05357
2023-08-10,15.46428
2023-08-11,15.32142
2023-08-12,3.60119
2023-08-13,2.0119
2023-08-14,13.48214
2023-08-15,5.375
2023-08-16,16.0
2023-08-17,16.30357
2023-08-18,15.49404
2023-08-19,4.25
2023-08-20,1.96428
2023-08-21,13.04166
2023-08-22,14.1369
2023-08-23,15.17857
2023-08-24,15.38095
2023-08-25,14.67261
2023-08-26,4.1488
2023-08-27,1.90476
2023-08-28,13.7619
2023-08-29,14.2619
2023-08-30,14.28571
2023-08-31,15.32738
2023-09-01,13.70238
2023-09-02,3.63095
2023-09-03,1.94047
2023-09-04,12.66071
2023-09-05,13.70238
2023-09-06,13.70238
2023-09-07,13.5
2023-09-08,13.23214
2023-09-09,3.41666
2023-09-10,1.99404
2023-09-11,11.3869
2023-09-12,14.0119
2023-09-13,13.85714
2023-09-14,13.39285
2023-09-15,13.86904
2023-09-16,3.76785
2023-09-17,1.6369
2023-09-18,11.875
2023-09-19,12.85119
2023-09-20,13.35714
2023-09-21,13.14285
2023-09-22,12.69047
2023-09-23,3.30357
2023-09-24,1.44642
2023-09-25,11.20833
2023-09-26,12.98809
2023-09-27,12.54166
2023-09-28,3.41071
2023-09-29,3.23809
2023-09-30,2.69642
2023-10-01,1.43452
2023-10-02,2.94047
2023-10-03,4.09523
2023-10-04,14.51785
2023-10-05,14.66071
2023-10-06,12.60119
2023-10-07,3.5119
2023-10-08,1.45833
2023-10-09,3.81547
2023-10-10,14.8988
2023-10-11,14.75
2023-10-12,14.17857
2023-10-13,13.05357
2023-10-14,3.60119
2023-10-15,1.35714
2023-10-16,11.64285
2023-10-17,12.50595
2023-10-18,13.07142
2023-10-19,13.85714
2023-10-20,14.35119
2023-10-21,4.26785
2023-10-22,1.69047
2023-10-23,12.3988
2023-10-24,14.06547
2023-10-25,13.60119
2023-10-26,15.875
2023-10-27,15.1369
2023-10-28,3.69047
2023-10-29,1.60714
2023-10-30,12.51785
2023-10-31,15.2738
2023-11-01,14.3988
2023-11-02,14.61904
2023-11-03,14.92261
2023-11-04,4.05357
2023-11-05,2.11309
2023-11-06,19.57738
2023-11-07,21.41666
2023-11-08,17.06547
2023-11-09,16.09523
2023-11-10,14.6369
2023-11-11,3.90476
2023-11-12,1.48809
2023-11-13,13.54761
2023-11-14,14.42857
2023-11-15,15.66071
2023-11-16,18.41071
2023-11-17,15.3869
2023-11-18,3.77976
2023-11-19,1.57738
2023-11-20,13.71428
2023-11-21,15.92857
2023-11-22,15.3988
2023-11-23,15.29761
2023-11-24,14.20238
2023-11-25,3.48809
2023-11-26,1.51785
2023-11-27,12.32738
2023-11-28,14.17261
2023-11-29,15.09523
2023-11-30,15.48214
2023-12-01,14.11309
2023-12-02,3.86904
2023-12-03,1.83333
2023-12-04,13.34523
2023-12-05,13.74404
2023-12-06,14.15476
2023-12-07,14.18452
2023-12-08,14.83928
2023-12-09,4.15476
2023-12-10,1.75
2023-12-11,13.0119
2023-12-12,14.32142
2023-12-13,14.38095
2023-12-14,15.72023
2023-12-15,14.75595
2023-12-16,3.99404
2023-12-17,2.05357
2023-12-18,14.04166
2023-12-19,14.24404
2023-12-20,15.8988
2023-12-21,16.45833
2023-12-22,15.78571
2023-12-23,3.84523
2023-12-24,1.46428
2023-12-25,2.02976
2023-12-26,13.1488
2023-12-27,14.85714
2023-12-28,15.96428
2023-12-29,10.61309
2023-12-30,2.84523
2023-12-31,1.58333
2024-01-01,1.92857
2024-01-02,16.44047
2024-01-03,15.95238
2024-01-04,15.54166
2024-01-05,16.05952
2024-01-06,4.86904
2024-01-07,1.91666
2024-01-08,12.98214
2024-01-09,15.14285
2024-01-10,15.01785
2024-01-11,15.8869
2024-01-12,15.08928
2024-01-13,3.90476
2024-01-14,1.98809
2024-01-15,12.81547
2024-01-16,13.91071
2024-01-17,17.20833
2024-01-18,16.03571
2024-01-19,14.94642
2024-01-20,4.68452
2024-01-21,1.91071
2024-01-22,14.12499
2024-01-23,15.3869
2024-01-24,15.88095
2024-01-25,15.79761
2024-01-26,14.72619
2024-01-27,4.16666
2024-01-28,2.15476
2024-01-29,14.90476
2024-01-30,15.08928
2024-01-31,14.39285
2024-02-01,15.19642
2024-02-02,15.67261
2024-02-03,5.36309
2024-02-04,2.79761
2024-02-05,14.20238
2024-02-06,14.1369
2024-02-07,15.65476
2024-02-08,14.00595
2024-02-09,4.98809
2024-02-10,3.47619
2024-02-11,2.25
2024-02-12,3.36904
2024-02-13,14.73214
2024-02-14,14.61904
2024-02-15,15.76785
2024-02-16,14.69642
2024-02-17,4.57738
2024-02-18,2.2738
2024-02-19,14.12499
2024-02-20,13.26785
2024-02-21,14.50595
2024-02-22,15.16666
2024-02-23,14.78571
2024-02-24,4.32142
2024-02-25,2.32738
2024-02-26,13.32142
2024-02-27,13.8869
2024-02-28,15.19047
2024-02-29,14.70238
2024-03-01,5.54166
2024-03-02,3.60714
2024-03-03,1.97619
2024-03-04,13.02976
2024-03-05,14.70238
2024-03-06,13.89285
2024-03-07,13.90476
2024-03-08,14.2619
2024-03-09,4.70238
2024-03-10,2.42261
2024-03-11,13.24404
2024-03-12,14.75595
2024-03-13,15.14285
2024-03-14,16.22023
2024-03-15,15.32142
2024-03-16,3.69642
2024-03-17,1.97023
2024-03-18,13.48809
2024-03-19,15.7619
2024-03-20,14.93452
