date,상속세
2023-05-31,1.04669
2023-06-01,1.35086
2023-06-02,0.99017
2023-06-03,0.74205
2023-06-04,0.72919
2023-06-05,1.02969
2023-06-06,1.17304
2023-06-07,1.24288
2023-06-08,0.91436
2023-06-09,0.81143
2023-06-10,0.70162
2023-06-11,0.75216
2023-06-12,0.99523
2023-06-13,0.81511
2023-06-14,0.80684
2023-06-15,0.81189
2023-06-16,0.81925
2023-06-17,0.69335
2023-06-18,0.669
2023-06-19,0.86657
2023-06-20,0.88955
2023-06-21,1.24059
2023-06-22,1.1974
2023-06-23,0.85049
2023-06-24,0.74665
2023-06-25,0.65797
2023-06-26,0.87714
2023-06-27,0.82981
2023-06-28,0.88909
2023-06-29,0.9966
2023-06-30,0.85417
2023-07-01,0.61478
2023-07-02,0.68416
2023-07-03,0.76365
2023-07-04,0.91252
2023-07-05,0.96674
2023-07-06,0.82062
2023-07-07,0.78662
2023-07-08,0.66256
2023-07-09,0.78662
2023-07-10,0.92676
2023-07-11,0.85463
2023-07-12,0.88495
2023-07-13,0.81281
2023-07-14,0.7347
2023-07-15,0.68048
2023-07-16,0.70943
2023-07-17,0.94652
2023-07-18,0.9309
2023-07-19,0.78203
2023-07-20,0.74895
2023-07-21,0.65613
2023-07-22,0.64418
2023-07-23,0.64924
2023-07-24,1.01866
2023-07-25,0.88955
2023-07-26,0.74757
2023-07-27,1.1078
2023-07-28,1.03336
2023-07-29,0.70346
2023-07-30,0.652
2023-07-31,0.93963
2023-08-01,0.81511
2023-08-02,0.78846
2023-08-03,0.74297
2023-08-04,0.68646
2023-08-05,0.56975
2023-08-06,0.64281
2023-08-07,0.81879
2023-08-08,0.77192
2023-08-09,0.85692
2023-08-10,0.68094
2023-08-11,0.67037
2023-08-12,0.60467
2023-08-13,0.69519
2023-08-14,0.83119
2023-08-15,0.68829
2023-08-16,0.84176
2023-08-17,0.78616
2023-08-18,0.86336
2023-08-19,0.60559
2023-08-20,0.68048
2023-08-21,0.92722
2023-08-22,0.78203
2023-08-23,0.78157
2023-08-24,0.75538
2023-08-25,0.71816
2023-08-26,0.6088
2023-08-27,0.63499
2023-08-28,0.86565
2023-08-29,0.85968
2023-08-30,0.82706
2023-08-31,0.80224
2023-09-01,0.71081
2023-09-02,0.6621
2023-09-03,0.73103
2023-09-04,0.86611
2023-09-05,0.91803
2023-09-06,0.856
2023-09-07,0.78249
2023-09-08,0.69978
2023-09-09,0.60329
2023-09-10,0.63178
2023-09-11,0.91436
2023-09-12,0.79535
2023-09-13,0.74849
2023-09-14,0.72046
2023-09-15,0.95249
2023-09-16,0.59686
2023-09-17,0.65291
2023-09-18,0.84314
2023-09-19,0.77146
2023-09-20,0.76641
2023-09-21,0.71173
2023-09-22,0.6451
2023-09-23,0.60605
2023-09-24,0.66991
2023-09-25,1.02969
2023-09-26,0.96536
2023-09-27,0.78478
2023-09-28,0.79535
2023-09-29,1.07196
2023-09-30,0.8027
2023-10-01,0.72551
2023-10-02,0.92676
2023-10-03,0.80592
2023-10-04,0.99155
2023-10-05,0.95203
2023-10-06,0.85049
2023-10-07,0.68921
2023-10-08,0.82981
2023-10-09,0.89552
2023-10-10,0.96306
2023-10-11,0.98282
2023-10-12,0.91436
2023-10-13,0.788
2023-10-14,0.71265
2023-10-15,0.89001
2023-10-16,1.04669
2023-10-17,0.95571
2023-10-18,0.93366
2023-10-19,0.84773
2023-10-20,0.92171
2023-10-21,0.65016
2023-10-22,0.65337
2023-10-23,0.85279
2023-10-24,0.84865
2023-10-25,0.79535
2023-10-26,0.78295
2023-10-27,0.80684
2023-10-28,0.64189
2023-10-29,0.73654
2023-10-30,0.97041
2023-10-31,0.84819
2023-11-01,0.82706
2023-11-02,0.86473
2023-11-03,0.80224
2023-11-04,0.65245
2023-11-05,0.81603
2023-11-06,1.21486
2023-11-07,0.93871
2023-11-08,1.79518
2023-11-09,1.41335
2023-11-10,1.03336
2023-11-11,2.08373
2023-11-12,1.74555
2023-11-13,1.75704
2023-11-14,1.42024
2023-11-15,1.19877
2023-11-16,1.0568
2023-11-17,1.03934
2023-11-18,0.85187
2023-11-19,0.93411
2023-11-20,1.32835
2023-11-21,1.10228
2023-11-22,1.00625
2023-11-23,0.94974
2023-11-24,0.85554
2023-11-25,0.71494
2023-11-26,0.71265
2023-11-27,0.97868
2023-11-28,1.64309
2023-11-29,1.3164
2023-11-30,1.2461
2023-12-01,0.93182
2023-12-02,0.7324
2023-12-03,0.80133
2023-12-04,1.05909
2023-12-05,1.01544
2023-12-06,0.96582
2023-12-07,0.93457
2023-12-08,0.84911
2023-12-09,0.72873
2023-12-10,0.77514
2023-12-11,0.96076
2023-12-12,0.90792
2023-12-13,0.86427
2023-12-14,0.84268
2023-12-15,0.79627
2023-12-16,0.61524
2023-12-17,0.65751
2023-12-18,0.91528
2023-12-19,0.98604
2023-12-20,0.81235
2023-12-21,1.67479
2023-12-22,1.04255
2023-12-23,0.75032
2023-12-24,0.66991
2023-12-25,0.84038
2023-12-26,0.99017
2023-12-27,0.90057
2023-12-28,0.86841
2023-12-29,0.90241
2023-12-30,0.70024
2023-12-31,0.75813
2024-01-01,0.75538
2024-01-02,1.00579
2024-01-03,0.88403
2024-01-04,1.00717
2024-01-05,0.8073
2024-01-06,0.67451
2024-01-07,0.68875
2024-01-08,0.85692
2024-01-09,0.89092
2024-01-10,0.94836
2024-01-11,1.35775
2024-01-12,1.09493
2024-01-13,0.90471
2024-01-14,0.79811
2024-01-15,1.02923
2024-01-16,1.11147
2024-01-17,2.54229
2024-01-18,2.42099
2024-01-19,1.69363
2024-01-20,1.16156
2024-01-21,1.1055
2024-01-22,1.34902
2024-01-23,1.43357
2024-01-24,1.18085
2024-01-25,1.00442
2024-01-26,0.93411
2024-01-27,0.88541
2024-01-28,1.09493
2024-01-29,1.61047
2024-01-30,1.37384
2024-01-31,1.19142
2024-02-01,1.19923
2024-02-02,1.00028
2024-02-03,0.75124
2024-02-04,0.93274
2024-02-05,1.16937
2024-02-06,1.07472
2024-02-07,0.91298
2024-02-08,0.93963
2024-02-09,0.94514
2024-02-10,1.29343
2024-02-11,1.01912
2024-02-12,1.08436
2024-02-13,1.36419
2024-02-14,1.19188
2024-02-15,1.08436
2024-02-16,1.05266
2024-02-17,0.80179
2024-02-18,0.97731
2024-02-19,1.56774
2024-02-20,1.23737
2024-02-21,1.20015
2024-02-22,1.20061
2024-02-23,0.98741
2024-02-24,0.89965
2024-02-25,0.94147
2024-02-26,1.16064
2024-02-27,1.1418
2024-02-28,0.95158
2024-02-29,0.94606
2024-03-01,0.77146
2024-03-02,0.78432
2024-03-03,0.84727
2024-03-04,1.05955
2024-03-05,0.9649
2024-03-06,1.02279
2024-03-07,0.97317
2024-03-08,0.8606
2024-03-09,0.85508
2024-03-10,0.8969
2024-03-11,1.00258
2024-03-12,0.99017
2024-03-13,0.9626
2024-03-14,0.91941
2024-03-15,0.87346
2024-03-16,0.69335
2024-03-17,0.69335
2024-03-18,1.0568
2024-03-19,0.99523
2024-03-20,1.19418
