date,대출조회
2023-06-04,31.57894
2023-06-05,60.26315
2023-06-06,32.10526
2023-06-07,64.73684
2023-06-08,71.8421
2023-06-09,56.31578
2023-06-10,35.78947
2023-06-11,31.8421
2023-06-12,68.94736
2023-06-13,72.89473
2023-06-14,71.31578
2023-06-15,58.94736
2023-06-16,55.0
2023-06-17,26.57894
2023-06-18,30.52631
2023-06-19,70.78947
2023-06-20,61.57894
2023-06-21,62.89473
2023-06-22,49.47368
2023-06-23,46.31578
2023-06-24,26.57894
2023-06-25,34.21052
2023-06-26,77.89473
2023-06-27,61.31578
2023-06-28,54.47368
2023-06-29,52.89473
2023-06-30,51.05263
2023-07-01,30.78947
2023-07-02,25.26315
2023-07-03,65.26315
2023-07-04,57.89473
2023-07-05,60.52631
2023-07-06,56.57894
2023-07-07,47.10526
2023-07-08,27.36842
2023-07-09,31.31578
2023-07-10,64.21052
2023-07-11,52.63157
2023-07-12,53.42105
2023-07-13,55.26315
2023-07-14,54.21052
2023-07-15,31.31578
2023-07-16,30.52631
2023-07-17,63.94736
2023-07-18,59.21052
2023-07-19,62.10526
2023-07-20,57.10526
2023-07-21,45.52631
2023-07-22,29.47368
2023-07-23,28.94736
2023-07-24,69.21052
2023-07-25,72.89473
2023-07-26,55.26315
2023-07-27,56.05263
2023-07-28,54.47368
2023-07-29,26.05263
2023-07-30,24.47368
2023-07-31,57.89473
2023-08-01,51.57894
2023-08-02,55.78947
2023-08-03,53.42105
2023-08-04,55.26315
2023-08-05,22.89473
2023-08-06,27.36842
2023-08-07,64.21052
2023-08-08,65.52631
2023-08-09,55.0
2023-08-10,54.21052
2023-08-11,54.47368
2023-08-12,28.68421
2023-08-13,25.78947
2023-08-14,64.73684
2023-08-15,45.26315
2023-08-16,73.15789
2023-08-17,60.78947
2023-08-18,54.21052
2023-08-19,25.78947
2023-08-20,37.36842
2023-08-21,61.05263
2023-08-22,68.15789
2023-08-23,64.73684
2023-08-24,64.21052
2023-08-25,58.15789
2023-08-26,41.31578
2023-08-27,31.57894
2023-08-28,65.52631
2023-08-29,69.73684
2023-08-30,59.47368
2023-08-31,52.36842
2023-09-01,47.10526
2023-09-02,32.10526
2023-09-03,26.8421
2023-09-04,64.21052
2023-09-05,62.63157
2023-09-06,56.05263
2023-09-07,51.05263
2023-09-08,50.26315
2023-09-09,28.68421
2023-09-10,28.94736
2023-09-11,61.57894
2023-09-12,53.42105
2023-09-13,63.42105
2023-09-14,60.26315
2023-09-15,52.63157
2023-09-16,31.05263
2023-09-17,23.68421
2023-09-18,77.10526
2023-09-19,66.05263
2023-09-20,58.68421
2023-09-21,63.68421
2023-09-22,52.10526
2023-09-23,28.15789
2023-09-24,24.21052
2023-09-25,62.63157
2023-09-26,56.05263
2023-09-27,45.0
2023-09-28,30.0
2023-09-29,18.68421
2023-09-30,25.78947
2023-10-01,23.42105
2023-10-02,31.57894
2023-10-03,34.21052
2023-10-04,74.21052
2023-10-05,64.47368
2023-10-06,57.63157
2023-10-07,32.36842
2023-10-08,35.78947
2023-10-09,35.78947
2023-10-10,74.21052
2023-10-11,73.42105
2023-10-12,73.94736
2023-10-13,56.57894
2023-10-14,30.26315
2023-10-15,31.31578
2023-10-16,73.15789
2023-10-17,56.57894
2023-10-18,60.78947
2023-10-19,55.0
2023-10-20,53.42105
2023-10-21,35.0
2023-10-22,32.10526
2023-10-23,68.68421
2023-10-24,66.8421
2023-10-25,67.36842
2023-10-26,71.05263
2023-10-27,56.8421
2023-10-28,30.78947
2023-10-29,37.63157
2023-10-30,64.21052
2023-10-31,61.57894
2023-11-01,68.94736
2023-11-02,52.89473
2023-11-03,50.78947
2023-11-04,28.94736
2023-11-05,24.47368
2023-11-06,66.05263
2023-11-07,69.47368
2023-11-08,53.68421
2023-11-09,57.36842
2023-11-10,50.52631
2023-11-11,27.89473
2023-11-12,33.42105
2023-11-13,66.05263
2023-11-14,61.05263
2023-11-15,63.68421
2023-11-16,58.68421
2023-11-17,60.26315
2023-11-18,33.42105
2023-11-19,31.31578
2023-11-20,72.10526
2023-11-21,63.68421
2023-11-22,60.26315
2023-11-23,61.05263
2023-11-24,52.36842
2023-11-25,23.42105
2023-11-26,35.0
2023-11-27,58.68421
2023-11-28,72.10526
2023-11-29,55.0
2023-11-30,53.15789
2023-12-01,46.05263
2023-12-02,27.10526
2023-12-03,33.68421
2023-12-04,62.89473
2023-12-05,56.57894
2023-12-06,56.31578
2023-12-07,52.10526
2023-12-08,51.8421
2023-12-09,32.10526
2023-12-10,40.0
2023-12-11,70.0
2023-12-12,67.10526
2023-12-13,58.68421
2023-12-14,63.68421
2023-12-15,55.78947
2023-12-16,34.73684
2023-12-17,26.57894
2023-12-18,61.05263
2023-12-19,57.36842
2023-12-20,53.15789
2023-12-21,53.94736
2023-12-22,52.10526
2023-12-23,26.8421
2023-12-24,27.10526
2023-12-25,41.31578
2023-12-26,73.42105
2023-12-27,72.63157
2023-12-28,62.36842
2023-12-29,50.26315
2023-12-30,31.05263
2023-12-31,23.42105
2024-01-01,25.78947
2024-01-02,64.73684
2024-01-03,62.36842
2024-01-04,61.31578
2024-01-05,56.57894
2024-01-06,32.63157
2024-01-07,37.10526
2024-01-08,65.26315
2024-01-09,81.57894
2024-01-10,84.73684
2024-01-11,70.26315
2024-01-12,60.52631
2024-01-13,35.78947
2024-01-14,34.47368
2024-01-15,86.57894
2024-01-16,65.26315
2024-01-17,65.0
2024-01-18,59.73684
2024-01-19,78.15789
2024-01-20,53.42105
2024-01-21,45.78947
2024-01-22,88.94736
2024-01-23,77.63157
2024-01-24,80.0
2024-01-25,85.52631
2024-01-26,81.31578
2024-01-27,45.52631
2024-01-28,48.15789
2024-01-29,95.26315
2024-01-30,77.36842
2024-01-31,74.47368
2024-02-01,65.0
2024-02-02,67.10526
2024-02-03,43.94736
2024-02-04,47.10526
2024-02-05,74.73684
2024-02-06,75.26315
2024-02-07,68.94736
2024-02-08,61.8421
2024-02-09,42.10526
2024-02-10,44.47368
2024-02-11,36.31578
2024-02-12,41.57894
2024-02-13,88.94736
2024-02-14,88.15789
2024-02-15,63.94736
2024-02-16,71.31578
2024-02-17,49.21052
2024-02-18,47.89473
2024-02-19,87.10526
2024-02-20,81.31578
2024-02-21,79.47368
2024-02-22,69.21052
2024-02-23,68.94736
2024-02-24,58.42105
2024-02-25,58.94736
2024-02-26,87.89473
2024-02-27,71.8421
2024-02-28,72.63157
2024-02-29,62.10526
2024-03-01,51.57894
2024-03-02,46.57894
2024-03-03,36.05263
2024-03-04,82.10526
2024-03-05,78.68421
2024-03-06,66.31578
2024-03-07,67.10526
2024-03-08,62.10526
2024-03-09,48.15789
2024-03-10,40.0
2024-03-11,76.57894
2024-03-12,82.63157
2024-03-13,76.8421
2024-03-14,66.8421
2024-03-15,65.0
2024-03-16,53.42105
2024-03-17,38.42105
2024-03-18,79.47368
2024-03-19,67.36842
2024-03-20,73.68421
