date,은퇴
2023-05-31,26.57252
2023-06-01,25.54557
2023-06-02,20.79589
2023-06-03,22.33632
2023-06-04,21.05263
2023-06-05,32.86264
2023-06-06,32.34916
2023-06-07,31.3222
2023-06-08,28.88318
2023-06-09,24.39024
2023-06-10,22.72143
2023-06-11,21.05263
2023-06-12,28.49807
2023-06-13,28.62644
2023-06-14,25.67394
2023-06-15,24.64698
2023-06-16,25.4172
2023-06-17,19.51219
2023-06-18,22.33632
2023-06-19,26.95763
2023-06-20,28.88318
2023-06-21,26.57252
2023-06-22,29.52503
2023-06-23,25.4172
2023-06-24,16.04621
2023-06-25,20.66752
2023-06-26,24.51861
2023-06-27,31.06546
2023-06-28,29.52503
2023-06-29,29.78177
2023-06-30,26.82926
2023-07-01,16.17458
2023-07-02,21.30937
2023-07-03,22.46469
2023-07-04,23.23491
2023-07-05,20.92426
2023-07-06,18.48523
2023-07-07,39.66623
2023-07-08,20.79589
2023-07-09,17.32991
2023-07-10,19.8973
2023-07-11,24.00513
2023-07-12,18.99871
2023-07-13,20.15404
2023-07-14,21.181
2023-07-15,14.89088
2023-07-16,17.20154
2023-07-17,20.79589
2023-07-18,21.05263
2023-07-19,22.97817
2023-07-20,20.53915
2023-07-21,21.43774
2023-07-22,15.14762
2023-07-23,16.55969
2023-07-24,19.38382
2023-07-25,27.47111
2023-07-26,20.53915
2023-07-27,20.28241
2023-07-28,17.84338
2023-07-29,15.27599
2023-07-30,18.6136
2023-07-31,18.35686
2023-08-01,22.8498
2023-08-02,21.69448
2023-08-03,25.03209
2023-08-04,15.6611
2023-08-05,15.01925
2023-08-06,15.27599
2023-08-07,18.99871
2023-08-08,20.28241
2023-08-09,22.59306
2023-08-10,19.38382
2023-08-11,21.69448
2023-08-12,15.78947
2023-08-13,19.76893
2023-08-14,21.30937
2023-08-15,18.10012
2023-08-16,24.90372
2023-08-17,28.62644
2023-08-18,24.77535
2023-08-19,20.79589
2023-08-20,20.53915
2023-08-21,25.93068
2023-08-22,25.80231
2023-08-23,28.49807
2023-08-24,26.31578
2023-08-25,25.4172
2023-08-26,18.22849
2023-08-27,100.0
2023-08-28,37.09884
2023-08-29,35.04492
2023-08-30,28.24133
2023-08-31,24.39024
2023-09-01,26.57252
2023-09-02,22.59306
2023-09-03,22.33632
2023-09-04,26.57252
2023-09-05,23.10654
2023-09-06,22.72143
2023-09-07,25.03209
2023-09-08,22.20795
2023-09-09,15.91784
2023-09-10,22.07958
2023-09-11,23.62002
2023-09-12,22.59306
2023-09-13,27.98459
2023-09-14,26.44415
2023-09-15,23.49165
2023-09-16,22.59306
2023-09-17,23.49165
2023-09-18,23.87676
2023-09-19,22.46469
2023-09-20,19.8973
2023-09-21,21.69448
2023-09-22,21.56611
2023-09-23,18.74197
2023-09-24,18.48523
2023-09-25,22.33632
2023-09-26,22.59306
2023-09-27,17.97175
2023-09-28,16.9448
2023-09-29,18.35686
2023-09-30,17.20154
2023-10-01,18.35686
2023-10-02,16.55969
2023-10-03,20.15404
2023-10-04,20.79589
2023-10-05,17.84338
2023-10-06,22.72143
2023-10-07,14.89088
2023-10-08,17.97175
2023-10-09,19.25545
2023-10-10,25.67394
2023-10-11,23.10654
2023-10-12,21.82284
2023-10-13,26.05905
2023-10-14,15.53273
2023-10-15,23.49165
2023-10-16,32.34916
2023-10-17,31.19383
2023-10-18,28.62644
2023-10-19,22.33632
2023-10-20,24.1335
2023-10-21,17.07317
2023-10-22,18.10012
2023-10-23,22.20795
2023-10-24,25.54557
2023-10-25,24.00513
2023-10-26,28.88318
2023-10-27,22.72143
2023-10-28,26.95763
2023-10-29,23.49165
2023-10-30,34.65982
2023-10-31,30.55198
2023-11-01,28.11296
2023-11-02,27.086
2023-11-03,26.31578
2023-11-04,18.48523
2023-11-05,27.086
2023-11-06,23.23491
2023-11-07,22.46469
2023-11-08,26.31578
2023-11-09,26.95763
2023-11-10,20.41078
2023-11-11,22.97817
2023-11-12,23.74839
2023-11-13,27.21437
2023-11-14,25.4172
2023-11-15,22.97817
2023-11-16,25.16046
2023-11-17,26.57252
2023-11-18,20.41078
2023-11-19,21.69448
2023-11-20,22.07958
2023-11-21,27.34274
2023-11-22,27.086
2023-11-23,24.90372
2023-11-24,22.46469
2023-11-25,21.181
2023-11-26,31.06546
2023-11-27,31.70731
2023-11-28,27.98459
2023-11-29,25.54557
2023-11-30,25.54557
2023-12-01,27.34274
2023-12-02,20.28241
2023-12-03,27.34274
2023-12-04,27.086
2023-12-05,26.05905
2023-12-06,23.36328
2023-12-07,26.82926
2023-12-08,23.74839
2023-12-09,23.23491
2023-12-10,26.44415
2023-12-11,25.93068
2023-12-12,23.49165
2023-12-13,27.21437
2023-12-14,30.03851
2023-12-15,27.85622
2023-12-16,23.10654
2023-12-17,25.67394
2023-12-18,24.77535
2023-12-19,25.80231
2023-12-20,21.82284
2023-12-21,23.87676
2023-12-22,21.69448
2023-12-23,20.02567
2023-12-24,18.22849
2023-12-25,20.79589
2023-12-26,21.56611
2023-12-27,25.28883
2023-12-28,28.3697
2023-12-29,27.98459
2023-12-30,20.15404
2023-12-31,26.05905
2024-01-01,19.25545
2024-01-02,21.30937
2024-01-03,21.95121
2024-01-04,25.80231
2024-01-05,29.52503
2024-01-06,32.09242
2024-01-07,24.1335
2024-01-08,23.10654
2024-01-09,26.82926
2024-01-10,28.3697
2024-01-11,22.72143
2024-01-12,23.87676
2024-01-13,19.12708
2024-01-14,22.46469
2024-01-15,21.82284
2024-01-16,22.97817
2024-01-17,21.95121
2024-01-18,22.46469
2024-01-19,24.77535
2024-01-20,21.69448
2024-01-21,23.49165
2024-01-22,22.72143
2024-01-23,26.82926
2024-01-24,22.46469
2024-01-25,22.07958
2024-01-26,23.87676
2024-01-27,18.48523
2024-01-28,19.51219
2024-01-29,22.8498
2024-01-30,22.72143
2024-01-31,26.18741
2024-02-01,24.00513
2024-02-02,23.74839
2024-02-03,21.82284
2024-02-04,18.74197
2024-02-05,20.41078
2024-02-06,23.87676
2024-02-07,48.52374
2024-02-08,25.28883
2024-02-09,21.43774
2024-02-10,19.12708
2024-02-11,15.40436
2024-02-12,20.41078
2024-02-13,22.33632
2024-02-14,78.04878
2024-02-15,58.40821
2024-02-16,36.8421
2024-02-17,21.43774
2024-02-18,22.8498
2024-02-19,35.43003
2024-02-20,26.31578
2024-02-21,29.39666
2024-02-22,25.4172
2024-02-23,27.72785
2024-02-24,20.15404
2024-02-25,24.77535
2024-02-26,26.05905
2024-02-27,61.36071
2024-02-28,45.69961
2024-02-29,36.58536
2024-03-01,22.97817
2024-03-02,35.81514
2024-03-03,26.31578
2024-03-04,25.28883
2024-03-05,27.21437
2024-03-06,24.39024
2024-03-07,27.21437
2024-03-08,25.67394
2024-03-09,18.10012
2024-03-10,25.03209
2024-03-11,21.82284
2024-03-12,24.64698
2024-03-13,25.16046
2024-03-14,25.28883
2024-03-15,24.1335
2024-03-16,16.04621
2024-03-17,20.53915
2024-03-18,27.086
2024-03-19,26.44415
2024-03-20,24.90372
