date,환율계산
2023-05-30,80.69892
2023-05-31,79.19354
2023-06-01,78.8172
2023-06-02,82.58064
2023-06-03,44.4086
2023-06-04,49.30107
2023-06-05,76.6129
2023-06-06,56.45161
2023-06-07,94.62365
2023-06-08,82.31182
2023-06-09,79.24731
2023-06-10,45.75268
2023-06-11,51.55913
2023-06-12,89.62365
2023-06-13,100.0
2023-06-14,95.86021
2023-06-15,87.74193
2023-06-16,80.10752
2023-06-17,50.4301
2023-06-18,50.16129
2023-06-19,84.94623
2023-06-20,86.34408
2023-06-21,82.04301
2023-06-22,82.09677
2023-06-23,74.73118
2023-06-24,47.15053
2023-06-25,48.49462
2023-06-26,83.97849
2023-06-27,87.25806
2023-06-28,88.44086
2023-06-29,77.15053
2023-06-30,80.86021
2023-07-01,47.04301
2023-07-02,46.77419
2023-07-03,80.05376
2023-07-04,79.89247
2023-07-05,77.31182
2023-07-06,78.76344
2023-07-07,65.69892
2023-07-08,45.26881
2023-07-09,46.29032
2023-07-10,86.93548
2023-07-11,84.51612
2023-07-12,87.36559
2023-07-13,88.11827
2023-07-14,78.44086
2023-07-15,51.12903
2023-07-16,42.52688
2023-07-17,81.0215
2023-07-18,84.46236
2023-07-19,89.67741
2023-07-20,81.07526
2023-07-21,76.98924
2023-07-22,43.97849
2023-07-23,45.37634
2023-07-24,80.0
2023-07-25,81.0215
2023-07-26,76.98924
2023-07-27,75.75268
2023-07-28,70.05376
2023-07-29,43.11827
2023-07-30,45.64516
2023-07-31,76.6129
2023-08-01,76.55913
2023-08-02,76.45161
2023-08-03,76.34408
2023-08-04,68.38709
2023-08-05,44.30107
2023-08-06,42.95698
2023-08-07,74.35483
2023-08-08,78.8172
2023-08-09,73.76344
2023-08-10,69.51612
2023-08-11,58.70967
2023-08-12,34.78494
2023-08-13,37.47311
2023-08-14,66.23655
2023-08-15,48.70967
2023-08-16,78.8172
2023-08-17,75.91397
2023-08-18,71.98924
2023-08-19,41.55913
2023-08-20,39.35483
2023-08-21,86.50537
2023-08-22,78.01075
2023-08-23,76.34408
2023-08-24,77.6344
2023-08-25,68.97849
2023-08-26,41.39784
2023-08-27,42.2043
2023-08-28,75.32258
2023-08-29,74.89247
2023-08-30,73.33333
2023-08-31,72.2043
2023-09-01,68.60215
2023-09-02,39.08602
2023-09-03,39.4086
2023-09-04,73.97849
2023-09-05,67.84946
2023-09-06,70.32258
2023-09-07,75.64516
2023-09-08,70.96774
2023-09-09,38.38709
2023-09-10,37.68817
2023-09-11,73.01075
2023-09-12,69.46236
2023-09-13,82.15053
2023-09-14,71.93548
2023-09-15,69.56989
2023-09-16,42.09677
2023-09-17,41.45161
2023-09-18,78.65591
2023-09-19,71.18279
2023-09-20,64.30107
2023-09-21,82.09677
2023-09-22,69.03225
2023-09-23,39.67741
2023-09-24,40.69892
2023-09-25,77.84946
2023-09-26,75.80645
2023-09-27,62.04301
2023-09-28,43.2258
2023-09-29,38.92473
2023-09-30,37.52688
2023-10-01,38.06451
2023-10-02,43.70967
2023-10-03,52.04301
2023-10-04,82.25806
2023-10-05,76.39784
2023-10-06,74.46236
2023-10-07,42.25806
2023-10-08,40.53763
2023-10-09,54.4086
2023-10-10,79.78494
2023-10-11,76.77419
2023-10-12,81.77419
2023-10-13,68.76344
2023-10-14,43.97849
2023-10-15,43.2258
2023-10-16,76.0215
2023-10-17,70.53763
2023-10-18,68.49462
2023-10-19,76.82795
2023-10-20,83.70967
2023-10-21,44.30107
2023-10-22,45.21505
2023-10-23,79.56989
2023-10-24,85.16129
2023-10-25,81.39784
2023-10-26,84.08602
2023-10-27,67.15053
2023-10-28,37.90322
2023-10-29,41.39784
2023-10-30,74.78494
2023-10-31,76.07526
2023-11-01,75.21505
2023-11-02,87.41935
2023-11-03,98.49462
2023-11-04,48.49462
2023-11-05,45.48387
2023-11-06,95.0
2023-11-07,93.27956
2023-11-08,87.2043
2023-11-09,87.09677
2023-11-10,80.16129
2023-11-11,56.6129
2023-11-12,52.36559
2023-11-13,83.49462
2023-11-14,78.65591
2023-11-15,92.58064
2023-11-16,92.52688
2023-11-17,78.38709
2023-11-18,50.32258
2023-11-19,49.73118
2023-11-20,89.03225
2023-11-21,94.51612
2023-11-22,82.15053
2023-11-23,83.27956
2023-11-24,71.55913
2023-11-25,41.77419
2023-11-26,46.6129
2023-11-27,78.97849
2023-11-28,76.39784
2023-11-29,78.33333
2023-11-30,68.76344
2023-12-01,64.08602
2023-12-02,43.38709
2023-12-03,40.91397
2023-12-04,77.15053
2023-12-05,67.47311
2023-12-06,72.6344
2023-12-07,72.31182
2023-12-08,74.46236
2023-12-09,46.98924
2023-12-10,47.04301
2023-12-11,75.21505
2023-12-12,74.4086
2023-12-13,72.04301
2023-12-14,70.53763
2023-12-15,67.41935
2023-12-16,39.46236
2023-12-17,42.09677
2023-12-18,64.56989
2023-12-19,60.59139
2023-12-20,59.89247
2023-12-21,60.21505
2023-12-22,54.94623
2023-12-23,36.0215
2023-12-24,36.82795
2023-12-25,40.0
2023-12-26,65.75268
2023-12-27,57.2043
2023-12-28,54.8387
2023-12-29,54.89247
2023-12-30,38.27956
2023-12-31,37.74193
2024-01-01,34.03225
2024-01-02,58.54838
2024-01-03,58.87096
2024-01-04,64.78494
2024-01-05,57.25806
2024-01-06,38.70967
2024-01-07,38.38709
2024-01-08,58.17204
2024-01-09,69.73118
2024-01-10,76.29032
2024-01-11,72.15053
2024-01-12,67.04301
2024-01-13,42.58064
2024-01-14,45.80645
2024-01-15,71.29032
2024-01-16,68.97849
2024-01-17,70.32258
2024-01-18,73.44086
2024-01-19,73.06451
2024-01-20,47.95698
2024-01-21,44.51612
2024-01-22,75.4301
2024-01-23,78.70967
2024-01-24,76.0215
2024-01-25,82.74193
2024-01-26,72.25806
2024-01-27,43.27956
2024-01-28,44.67741
2024-01-29,74.94623
2024-01-30,74.03225
2024-01-31,70.16129
2024-02-01,73.92473
2024-02-02,67.36559
2024-02-03,42.09677
2024-02-04,45.64516
2024-02-05,71.29032
2024-02-06,73.06451
2024-02-07,69.73118
2024-02-08,58.97849
2024-02-09,38.17204
2024-02-10,34.94623
2024-02-11,40.16129
2024-02-12,40.86021
2024-02-13,70.80645
2024-02-14,66.77419
2024-02-15,70.86021
2024-02-16,65.75268
2024-02-17,37.79569
2024-02-18,37.95698
2024-02-19,72.58064
2024-02-20,68.97849
2024-02-21,65.86021
2024-02-22,72.47311
2024-02-23,65.96774
2024-02-24,41.34408
2024-02-25,40.05376
2024-02-26,73.27956
2024-02-27,69.19354
2024-02-28,69.03225
2024-02-29,67.90322
2024-03-01,44.51612
2024-03-02,38.97849
2024-03-03,34.35483
2024-03-04,64.78494
2024-03-05,65.21505
2024-03-06,69.24731
2024-03-07,65.32258
2024-03-08,63.2258
2024-03-09,36.93548
2024-03-10,38.70967
2024-03-11,72.52688
2024-03-12,74.62365
2024-03-13,76.18279
2024-03-14,69.24731
2024-03-15,63.27956
2024-03-16,36.6129
2024-03-17,38.2258
2024-03-18,77.36559
2024-03-19,74.89247
2024-03-20,66.93548
