date,순금시세
2023-05-30,44.4574
2023-05-31,43.70478
2023-06-01,42.33955
2023-06-02,37.4504
2023-06-03,28.74562
2023-06-04,24.91831
2023-06-05,39.62077
2023-06-06,31.83197
2023-06-07,43.4014
2023-06-08,38.93232
2023-06-09,38.49474
2023-06-10,30.26837
2023-06-11,27.45624
2023-06-12,41.13185
2023-06-13,42.77129
2023-06-14,46.70361
2023-06-15,45.63593
2023-06-16,41.35939
2023-06-17,30.37922
2023-06-18,26.88448
2023-06-19,42.91131
2023-06-20,39.61493
2023-06-21,38.71645
2023-06-22,38.30221
2023-06-23,36.52858
2023-06-24,27.28704
2023-06-25,23.85647
2023-06-26,39.27071
2023-06-27,39.49824
2023-06-28,36.73278
2023-06-29,34.31155
2023-06-30,34.79579
2023-07-01,27.67794
2023-07-02,24.31738
2023-07-03,36.51691
2023-07-04,35.18086
2023-07-05,35.2042
2023-07-06,35.05834
2023-07-07,31.93115
2023-07-08,26.02683
2023-07-09,22.67794
2023-07-10,35.4084
2023-07-11,32.76546
2023-07-12,33.72228
2023-07-13,32.73628
2023-07-14,32.12952
2023-07-15,25.4084
2023-07-16,21.47607
2023-07-17,35.15752
2023-07-18,35.21586
2023-07-19,34.74329
2023-07-20,34.34655
2023-07-21,32.94632
2023-07-22,26.20186
2023-07-23,22.98716
2023-07-24,36.01516
2023-07-25,35.8343
2023-07-26,33.16219
2023-07-27,33.05134
2023-07-28,30.23337
2023-07-29,24.48658
2023-07-30,20.34422
2023-07-31,30.90431
2023-08-01,31.2252
2023-08-02,30.66511
2023-08-03,31.14352
2023-08-04,28.79229
2023-08-05,24.39323
2023-08-06,21.69778
2023-08-07,34.49241
2023-08-08,32.45624
2023-08-09,33.55309
2023-08-10,31.94865
2023-08-11,32.70128
2023-08-12,25.4434
2023-08-13,22.77712
2023-08-14,33.05717
2023-08-15,28.17386
2023-08-16,37.10035
2023-08-17,33.54142
2023-08-18,33.08051
2023-08-19,26.8203
2023-08-20,22.70711
2023-08-21,33.72812
2023-08-22,33.26721
2023-08-23,33.82147
2023-08-24,34.18319
2023-08-25,31.42357
2023-08-26,24.27654
2023-08-27,21.2427
2023-08-28,32.64877
2023-08-29,31.66861
2023-08-30,32.91715
2023-08-31,32.71878
2023-09-01,31.68028
2023-09-02,25.79346
2023-09-03,22.94049
2023-09-04,34.15402
2023-09-05,34.34072
2023-09-06,32.4154
2023-09-07,32.75379
2023-09-08,31.58693
2023-09-09,24.84247
2023-09-10,23.16802
2023-09-11,35.15752
2023-09-12,32.22287
2023-09-13,30.57759
2023-09-14,29.38739
2023-09-15,28.69894
2023-09-16,22.53792
2023-09-17,20.28004
2023-09-18,31.021
2023-09-19,31.72112
2023-09-20,29.34072
2023-09-21,31.35355
2023-09-22,28.50058
2023-09-23,21.24854
2023-09-24,19.10735
2023-09-25,35.14002
2023-09-26,31.16102
2023-09-27,26.81446
2023-09-28,20.70011
2023-09-29,19.14819
2023-09-30,20.76429
2023-10-01,21.77362
2023-10-02,24.25904
2023-10-03,28.71645
2023-10-04,41.38856
2023-10-05,38.55892
2023-10-06,35.53675
2023-10-07,24.99416
2023-10-08,21.24854
2023-10-09,28.51808
2023-10-10,42.40373
2023-10-11,39.13652
2023-10-12,37.77712
2023-10-13,35.2042
2023-10-14,28.73978
2023-10-15,25.59509
2023-10-16,42.48541
2023-10-17,40.34422
2023-10-18,41.021
2023-10-19,49.59743
2023-10-20,47.61376
2023-10-21,32.52625
2023-10-22,26.88448
2023-10-23,46.4469
2023-10-24,43.73395
2023-10-25,42.00116
2023-10-26,44.85414
2023-10-27,40.60676
2023-10-28,29.2357
2023-10-29,26.8028
2023-10-30,54.38739
2023-10-31,71.28354
2023-11-01,60.25087
2023-11-02,49.20653
2023-11-03,44.56242
2023-11-04,31.33022
2023-11-05,28.45974
2023-11-06,44.95915
2023-11-07,42.71878
2023-11-08,40.05834
2023-11-09,38.57642
2023-11-10,36.48774
2023-11-11,25.50758
2023-11-12,22.75379
2023-11-13,39.39323
2023-11-14,36.04434
2023-11-15,35.70011
2023-11-16,33.17969
2023-11-17,32.17036
2023-11-18,36.68028
2023-11-19,32.99299
2023-11-20,39.53908
2023-11-21,39.31155
2023-11-22,36.13768
2023-11-23,38.85647
2023-11-24,37.16452
2023-11-25,28.05134
2023-11-26,22.75379
2023-11-27,40.28588
2023-11-28,44.10735
2023-11-29,41.38273
2023-11-30,43.57642
2023-12-01,38.97899
2023-12-02,29.67327
2023-12-03,35.02333
2023-12-04,65.30921
2023-12-05,62.74795
2023-12-06,51.76779
2023-12-07,48.12718
2023-12-08,43.50641
2023-12-09,34.88331
2023-12-10,29.95332
2023-12-11,46.40023
2023-12-12,42.96382
2023-12-13,41.90198
2023-12-14,42.50291
2023-12-15,42.03617
2023-12-16,29.6266
2023-12-17,25.36756
2023-12-18,38.89148
2023-12-19,38.10385
2023-12-20,37.89381
2023-12-21,36.45274
2023-12-22,35.65344
2023-12-23,27.72462
2023-12-24,25.35589
2023-12-25,29.79579
2023-12-26,42.64294
2023-12-27,42.4154
2023-12-28,43.92065
2023-12-29,40.26837
2023-12-30,31.2252
2023-12-31,25.82263
2024-01-01,37.07701
2024-01-02,47.71878
2024-01-03,46.71528
2024-01-04,45.45507
2024-01-05,45.72928
2024-01-06,37.08284
2024-01-07,30.48424
2024-01-08,40.54842
2024-01-09,41.69194
2024-01-10,41.82613
2024-01-11,42.01866
2024-01-12,40.07584
2024-01-13,31.2427
2024-01-14,27.19953
2024-01-15,45.47841
2024-01-16,49.04317
2024-01-17,48.75729
2024-01-18,46.4294
2024-01-19,45.17502
2024-01-20,32.57876
2024-01-21,29.41073
2024-01-22,45.43173
2024-01-23,44.62077
2024-01-24,43.18553
2024-01-25,40.73512
2024-01-26,38.8273
2024-01-27,29.98249
2024-01-28,27.31038
2024-01-29,41.81446
2024-01-30,40.51341
2024-01-31,41.17269
2024-02-01,41.69778
2024-02-02,39.95332
2024-02-03,29.2007
2024-02-04,27.36872
2024-02-05,39.52742
2024-02-06,38.12718
2024-02-07,36.10851
2024-02-08,31.92532
2024-02-09,22.71878
2024-02-10,24.90081
2024-02-11,25.18669
2024-02-12,28.79813
2024-02-13,41.97199
2024-02-14,45.23337
2024-02-15,41.56359
2024-02-16,38.72228
2024-02-17,29.8133
2024-02-18,27.46791
2024-02-19,40.40256
2024-02-20,38.87981
2024-02-21,39.19486
2024-02-22,37.04784
2024-02-23,35.73512
2024-02-24,28.37222
2024-02-25,24.51575
2024-02-26,37.48541
2024-02-27,36.84947
2024-02-28,35.86931
2024-02-29,36.0035
2024-03-01,29.70828
2024-03-02,29.31738
2024-03-03,27.68961
2024-03-04,49.44574
2024-03-05,82.8413
2024-03-06,81.91948
2024-03-07,78.33138
2024-03-08,77.74212
2024-03-09,62.07701
2024-03-10,51.79113
2024-03-11,79.92415
2024-03-12,73.72812
2024-03-13,66.58693
2024-03-14,65.0
2024-03-15,67.48541
2024-03-16,47.68961
2024-03-17,47.15869
2024-03-18,66.50525
2024-03-19,67.40373
2024-03-20,63.36639
