date,AIG생명보험
2023-05-29,23.04409
2023-05-30,58.74822
2023-05-31,56.47226
2023-06-01,53.34281
2023-06-02,42.532
2023-06-03,16.35846
2023-06-04,12.94452
2023-06-05,46.08819
2023-06-06,18.77667
2023-06-07,46.51493
2023-06-08,52.20483
2023-06-09,48.93314
2023-06-10,18.06543
2023-06-11,10.52631
2023-06-12,51.63584
2023-06-13,48.93314
2023-06-14,46.08819
2023-06-15,49.92887
2023-06-16,47.79516
2023-06-17,15.93172
2023-06-18,13.08677
2023-06-19,51.06685
2023-06-20,52.06258
2023-06-21,49.78662
2023-06-22,47.93741
2023-06-23,42.532
2023-06-24,15.22048
2023-06-25,11.66429
2023-06-26,52.77382
2023-06-27,54.76529
2023-06-28,47.93741
2023-06-29,46.79943
2023-06-30,49.64438
2023-07-01,19.4879
2023-07-02,14.65149
2023-07-03,45.80369
2023-07-04,47.93741
2023-07-05,44.95021
2023-07-06,40.96728
2023-07-07,41.82076
2023-07-08,19.91465
2023-07-09,16.35846
2023-07-10,52.77382
2023-07-11,46.65718
2023-07-12,43.52773
2023-07-13,42.38975
2023-07-14,43.81223
2023-07-15,10.95305
2023-07-16,17.49644
2023-07-17,50.07112
2023-07-18,53.05832
2023-07-19,40.25604
2023-07-20,45.66145
2023-07-21,46.23044
2023-07-22,14.50924
2023-07-23,17.49644
2023-07-24,60.31294
2023-07-25,53.05832
2023-07-26,53.48506
2023-07-27,48.5064
2023-07-28,46.37268
2023-07-29,17.92318
2023-07-30,19.20341
2023-07-31,55.04978
2023-08-01,49.78662
2023-08-02,43.38549
2023-08-03,47.36842
2023-08-04,41.10953
2023-08-05,14.0825
2023-08-06,15.07823
2023-08-07,46.94167
2023-08-08,49.21763
2023-08-09,44.80796
2023-08-10,48.64864
2023-08-11,49.78662
2023-08-12,19.63015
2023-08-13,17.21194
2023-08-14,54.33854
2023-08-15,16.7852
2023-08-16,48.5064
2023-08-17,47.79516
2023-08-18,43.10099
2023-08-19,13.798
2023-08-20,13.37126
2023-08-21,53.9118
2023-08-22,48.93314
2023-08-23,50.9246
2023-08-24,34.1394
2023-08-25,37.55334
2023-08-26,14.79374
2023-08-27,13.94025
2023-08-28,41.10953
2023-08-29,37.1266
2023-08-30,35.41963
2023-08-31,44.52347
2023-09-01,39.5448
2023-09-02,12.37553
2023-09-03,12.09103
2023-09-04,54.48079
2023-09-05,48.64864
2023-09-06,47.65291
2023-09-07,44.80796
2023-09-08,44.52347
2023-09-09,12.80227
2023-09-10,13.65576
2023-09-11,51.06685
2023-09-12,43.24324
2023-09-13,42.532
2023-09-14,43.52773
2023-09-15,47.65291
2023-09-16,25.32005
2023-09-17,21.19487
2023-09-18,53.05832
2023-09-19,48.2219
2023-09-20,49.50213
2023-09-21,46.65718
2023-09-22,37.69559
2023-09-23,12.94452
2023-09-24,10.52631
2023-09-25,59.74395
2023-09-26,48.2219
2023-09-27,33.14366
2023-09-28,10.52631
2023-09-29,10.52631
2023-09-30,12.09103
2023-10-01,11.0953
2023-10-02,14.22475
2023-10-03,14.50924
2023-10-04,54.76529
2023-10-05,46.23044
2023-10-06,47.93741
2023-10-07,11.0953
2023-10-08,8.67709
2023-10-09,17.78093
2023-10-10,61.30867
2023-10-11,57.46799
2023-10-12,46.79943
2023-10-13,47.93741
2023-10-14,15.64722
2023-10-15,15.07823
2023-10-16,51.49359
2023-10-17,43.66998
2023-10-18,47.08392
2023-10-19,50.21337
2023-10-20,44.23897
2023-10-21,15.22048
2023-10-22,18.34992
2023-10-23,64.29587
2023-10-24,54.48079
2023-10-25,60.88193
2023-10-26,55.76102
2023-10-27,45.66145
2023-10-28,20.19914
2023-10-29,16.50071
2023-10-30,62.87339
2023-10-31,61.30867
2023-11-01,44.95021
2023-11-02,47.08392
2023-11-03,41.67852
2023-11-04,14.22475
2023-11-05,15.64722
2023-11-06,49.21763
2023-11-07,50.64011
2023-11-08,47.08392
2023-11-09,44.38122
2023-11-10,46.79943
2023-11-11,17.49644
2023-11-12,12.80227
2023-11-13,55.19203
2023-11-14,47.22617
2023-11-15,46.94167
2023-11-16,45.80369
2023-11-17,38.12233
2023-11-18,11.52204
2023-11-19,16.07396
2023-11-20,57.89473
2023-11-21,56.6145
2023-11-22,56.04551
2023-11-23,45.37695
2023-11-24,39.40256
2023-11-25,17.35419
2023-11-26,16.64295
2023-11-27,71.266
2023-11-28,57.61024
2023-11-29,52.48933
2023-11-30,61.30867
2023-12-01,41.53627
2023-12-02,14.79374
2023-12-03,18.49217
2023-12-04,55.61877
2023-12-05,48.93314
2023-12-06,48.79089
2023-12-07,44.09672
2023-12-08,42.95874
2023-12-09,17.49644
2023-12-10,15.64722
2023-12-11,56.18776
2023-12-12,48.2219
2023-12-13,56.33001
2023-12-14,42.67425
2023-12-15,41.53627
2023-12-16,16.35846
2023-12-17,17.78093
2023-12-18,60.17069
2023-12-19,57.18349
2023-12-20,51.2091
2023-12-21,50.21337
2023-12-22,42.67425
2023-12-23,19.4879
2023-12-24,13.22901
2023-12-25,12.80227
2023-12-26,68.13655
2023-12-27,64.43812
2023-12-28,56.899
2023-12-29,48.5064
2023-12-30,16.50071
2023-12-31,15.07823
2024-01-01,18.34992
2024-01-02,55.76102
2024-01-03,55.61877
2024-01-04,55.47652
2024-01-05,45.2347
2024-01-06,17.78093
2024-01-07,16.92745
2024-01-08,47.65291
2024-01-09,60.88193
2024-01-10,60.59743
2024-01-11,57.32574
2024-01-12,47.51066
2024-01-13,16.35846
2024-01-14,17.21194
2024-01-15,67.99431
2024-01-16,61.73541
2024-01-17,48.79089
2024-01-18,53.9118
2024-01-19,50.07112
2024-01-20,20.34139
2024-01-21,20.76813
2024-01-22,66.28733
2024-01-23,57.89473
2024-01-24,51.77809
2024-01-25,62.16216
2024-01-26,52.91607
2024-01-27,22.33285
2024-01-28,14.93598
2024-01-29,63.15789
2024-01-30,58.32147
2024-01-31,61.30867
2024-02-01,49.07539
2024-02-02,50.21337
2024-02-03,21.19487
2024-02-04,16.64295
2024-02-05,61.30867
2024-02-06,57.61024
2024-02-07,47.93741
2024-02-08,46.23044
2024-02-09,18.34992
2024-02-10,18.49217
2024-02-11,14.50924
2024-02-12,20.48364
2024-02-13,71.55049
2024-02-14,52.91607
2024-02-15,51.92034
2024-02-16,50.21337
2024-02-17,16.35846
2024-02-18,16.64295
2024-02-19,48.79089
2024-02-20,60.73968
2024-02-21,56.899
2024-02-22,55.76102
2024-02-23,53.76955
2024-02-24,19.63015
2024-02-25,12.51778
2024-02-26,59.45945
2024-02-27,57.46799
2024-02-28,49.78662
2024-02-29,54.90753
2024-03-01,16.7852
2024-03-02,15.50497
2024-03-03,14.50924
2024-03-04,50.07112
2024-03-05,48.64864
2024-03-06,45.66145
2024-03-07,42.10526
2024-03-08,48.36415
2024-03-09,18.63442
2024-03-10,18.06543
2024-03-11,54.76529
2024-03-12,55.47652
2024-03-13,56.04551
2024-03-14,48.93314
2024-03-15,49.92887
2024-03-16,20.48364
2024-03-17,15.93172
2024-03-18,50.35561
2024-03-19,54.33854
2024-03-20,57.75248
