date,장기채권
2023-10-25,6.92307
2023-10-26,8.84615
2023-10-27,5.0
2023-10-28,3.07692
2023-10-30,8.46153
2023-10-31,7.6923
2023-11-01,9.23076
2023-11-02,11.92307
2023-11-03,7.30769
2023-11-04,3.84615
2023-11-05,4.61538
2023-11-06,6.92307
2023-11-07,6.92307
2023-11-08,29.61538
2023-11-09,19.23076
2023-11-10,13.46153
2023-11-11,8.46153
2023-11-12,8.07692
2023-11-13,8.07692
2023-11-14,11.92307
2023-11-15,10.38461
2023-11-16,11.15384
2023-11-17,5.38461
2023-11-18,4.61538
2023-11-19,3.84615
2023-11-20,5.38461
2023-11-21,11.15384
2023-11-22,9.23076
2023-11-23,6.15384
2023-11-25,1.92307
2023-11-26,3.46153
2023-11-27,8.46153
2023-11-28,6.15384
2023-11-29,10.0
2023-11-30,7.30769
2023-12-01,2.30769
2023-12-02,2.30769
2023-12-04,6.15384
2023-12-05,8.46153
2023-12-06,8.07692
2023-12-07,8.07692
2023-12-08,6.92307
2023-12-09,3.07692
2023-12-10,2.6923
2023-12-11,6.53846
2023-12-12,5.38461
2023-12-13,5.76923
2023-12-14,7.30769
2023-12-15,10.0
2023-12-16,3.84615
2023-12-17,6.15384
2023-12-18,7.30769
2023-12-19,11.53846
2023-12-20,11.15384
2023-12-21,6.92307
2023-12-22,10.76923
2023-12-23,3.84615
2023-12-24,3.07692
2023-12-25,5.0
2023-12-26,6.15384
2023-12-27,10.0
2023-12-28,10.76923
2023-12-29,13.46153
2023-12-30,6.92307
2023-12-31,3.07692
2024-01-01,7.6923
2024-01-02,10.76923
2024-01-03,14.61538
2024-01-04,8.84615
2024-01-05,9.61538
2024-01-06,8.07692
2024-01-07,7.6923
2024-01-08,13.46153
2024-01-09,13.84615
2024-01-10,12.30769
2024-01-11,9.61538
2024-01-12,4.23076
2024-01-13,3.46153
2024-01-14,6.15384
2024-01-15,10.0
2024-01-16,8.46153
2024-01-17,9.61538
2024-01-18,5.38461
2024-01-19,8.07692
2024-01-20,2.30769
2024-01-21,4.23076
2024-01-22,8.84615
2024-01-23,8.84615
2024-01-24,8.46153
2024-01-25,9.23076
2024-01-26,7.6923
2024-01-27,3.84615
2024-01-28,3.84615
2024-01-29,8.84615
2024-01-30,10.38461
2024-01-31,8.84615
2024-02-01,5.76923
2024-02-02,7.6923
2024-02-03,3.07692
2024-02-04,2.30769
2024-02-05,10.38461
2024-02-06,7.30769
2024-02-07,3.84615
2024-02-08,8.46153
2024-02-09,6.15384
2024-02-10,3.84615
2024-02-11,4.61538
2024-02-12,3.84615
2024-02-13,6.15384
2024-02-14,14.23076
2024-02-15,5.38461
2024-02-16,7.6923
2024-02-17,1.92307
2024-02-18,5.38461
2024-02-19,9.61538
2024-02-20,8.07692
2024-02-21,9.61538
2024-02-22,10.38461
2024-02-23,6.53846
2024-02-24,3.46153
2024-02-25,3.07692
2024-02-26,6.92307
2024-02-27,5.0
2024-02-28,9.61538
2024-02-29,8.84615
2024-03-01,3.07692
2024-03-02,3.84615
2024-03-03,5.0
2024-03-04,9.61538
2024-03-05,6.53846
2024-03-06,8.46153
2024-03-07,8.84615
2024-03-08,6.53846
2024-03-09,6.92307
2024-03-11,4.23076
2024-03-12,10.76923
2024-03-13,10.0
2024-03-14,8.46153
2024-03-15,7.6923
2024-03-16,3.07692
2024-03-17,2.30769
2024-03-18,6.15384
2024-03-19,5.76923
2024-03-20,10.38461
