date,엘지전자주가
2023-05-30,11.28049
2023-05-31,8.86809
2023-06-01,7.06901
2023-06-02,7.15464
2023-06-03,0.65961
2023-06-04,0.71438
2023-06-05,9.16202
2023-06-06,0.97668
2023-06-07,7.48638
2023-06-08,6.84914
2023-06-09,6.99418
2023-06-10,0.62566
2023-06-11,0.503
2023-06-12,6.48346
2023-06-13,6.43332
2023-06-14,6.27054
2023-06-15,5.76985
2023-06-16,5.81382
2023-06-17,0.47368
2023-06-18,0.36027
2023-06-19,6.09773
2023-06-20,5.37948
2023-06-21,6.12781
2023-06-22,5.80842
2023-06-23,4.82094
2023-06-24,0.36799
2023-06-25,0.31784
2023-06-26,5.58778
2023-06-27,5.11872
2023-06-28,5.27996
2023-06-29,6.8098
2023-06-30,6.26822
2023-07-01,0.54234
2023-07-02,0.37956
2023-07-03,6.55907
2023-07-04,7.51184
2023-07-05,6.36388
2023-07-06,5.67881
2023-07-07,6.43486
2023-07-08,0.69818
2023-07-09,0.41505
2023-07-10,6.40091
2023-07-11,6.21885
2023-07-12,6.64084
2023-07-13,7.00652
2023-07-14,7.859
2023-07-15,0.73212
2023-07-16,0.49451
2023-07-17,6.13167
2023-07-18,5.91411
2023-07-19,5.83851
2023-07-20,5.39183
2023-07-21,5.02075
2023-07-22,0.57089
2023-07-23,0.35024
2023-07-24,5.46203
2023-07-25,4.99683
2023-07-26,5.55615
2023-07-27,6.72416
2023-07-28,7.60364
2023-07-29,0.61563
2023-07-30,0.35256
2023-07-31,6.35694
2023-08-01,6.55675
2023-08-02,5.96812
2023-08-03,5.66956
2023-08-04,5.28845
2023-08-05,0.48294
2023-08-06,0.32864
2023-08-07,5.56387
2023-08-08,5.21747
2023-08-09,5.36174
2023-08-10,5.00146
2023-08-11,5.58007
2023-08-12,0.45131
2023-08-13,0.31707
2023-08-14,4.63964
2023-08-15,0.63878
2023-08-16,5.18276
2023-08-17,5.21902
2023-08-18,4.95672
2023-08-19,0.42353
2023-08-20,0.32247
2023-08-21,5.14418
2023-08-22,4.75073
2023-08-23,4.46606
2023-08-24,4.88343
2023-08-25,4.09266
2023-08-26,0.34176
2023-08-27,0.24687
2023-08-28,4.57638
2023-08-29,4.74919
2023-08-30,4.8788
2023-08-31,4.37965
2023-09-01,5.31159
2023-09-02,0.48217
2023-09-03,0.37185
2023-09-04,6.01055
2023-09-05,5.16501
2023-09-06,4.46606
2023-09-07,4.51003
2023-09-08,4.22382
2023-09-09,0.36645
2023-09-10,0.25612
2023-09-11,4.39894
2023-09-12,4.38505
2023-09-13,6.04449
2023-09-14,5.57621
2023-09-15,6.4742
2023-09-16,0.45979
2023-09-17,0.31707
2023-09-18,4.87417
2023-09-19,4.36654
2023-09-20,4.08649
2023-09-21,4.10964
2023-09-22,3.81416
2023-09-23,0.29393
2023-09-24,0.20984
2023-09-25,3.65138
2023-09-26,3.53103
2023-09-27,3.25484
2023-09-28,0.28698
2023-09-29,0.18129
2023-09-30,0.21292
2023-10-01,0.17126
2023-10-02,0.33944
2023-10-03,0.2461
2023-10-04,3.85274
2023-10-05,3.94377
2023-10-06,3.54878
2023-10-07,0.32864
2023-10-08,0.20058
2023-10-09,0.34639
2023-10-10,5.65721
2023-10-11,6.07767
2023-10-12,4.94669
2023-10-13,3.94531
2023-10-14,0.33636
2023-10-15,0.24455
2023-10-16,3.95689
2023-10-17,4.57021
2023-10-18,4.09498
2023-10-19,3.95071
2023-10-20,3.47317
2023-10-21,0.3271
2023-10-22,0.20212
2023-10-23,3.57732
2023-10-24,3.7509
2023-10-25,4.47223
2023-10-26,3.9106
2023-10-27,4.39508
2023-10-28,0.33559
2023-10-29,0.22141
2023-10-30,4.16981
2023-10-31,3.997
2023-11-01,4.03326
2023-11-02,4.50926
2023-11-03,4.1405
2023-11-04,0.32093
2023-11-05,0.30936
2023-11-06,6.51586
2023-11-07,4.90194
2023-11-08,4.38197
2023-11-09,4.25467
2023-11-10,3.59275
2023-11-11,0.34407
2023-11-12,0.21061
2023-11-13,3.63518
2023-11-14,4.17907
2023-11-15,5.02538
2023-11-16,5.61555
2023-11-17,4.47454
2023-11-18,0.35102
2023-11-19,0.24995
2023-11-20,4.63578
2023-11-21,4.91737
2023-11-22,4.02477
2023-11-23,4.04329
2023-11-24,3.45234
2023-11-25,0.30241
2023-11-26,0.20752
2023-11-27,3.6969
2023-11-28,3.86122
2023-11-29,3.69921
2023-11-30,3.75784
2023-12-01,3.40142
2023-12-02,0.2947
2023-12-03,0.18901
2023-12-04,3.7725
2023-12-05,3.45851
2023-12-06,3.74164
2023-12-07,4.82711
2023-12-08,5.00455
2023-12-09,0.48294
2023-12-10,0.35564
2023-12-11,4.72604
2023-12-12,4.6273
2023-12-13,4.07183
2023-12-14,4.96212
2023-12-15,4.68207
2023-12-16,0.41042
2023-12-17,0.30318
2023-12-18,4.33336
2023-12-19,4.91737
2023-12-20,5.18276
2023-12-21,4.89114
2023-12-22,4.66278
2023-12-23,0.46134
2023-12-24,0.24918
2023-12-25,0.3487
2023-12-26,4.47917
2023-12-27,4.66818
2023-12-28,5.58084
2023-12-29,2.2095
2023-12-30,0.39113
2023-12-31,0.33019
2024-01-01,0.30858
2024-01-02,5.11641
2024-01-03,4.32102
2024-01-04,4.08649
2024-01-05,3.90828
2024-01-06,0.37262
2024-01-07,0.28698
2024-01-08,4.48457
2024-01-09,4.96829
2024-01-10,4.17598
2024-01-11,4.59798
2024-01-12,4.18293
2024-01-13,0.43665
2024-01-14,0.31013
2024-01-15,4.22382
2024-01-16,3.82188
2024-01-17,4.35882
2024-01-18,4.35805
2024-01-19,4.43366
2024-01-20,0.41273
2024-01-21,0.27927
2024-01-22,4.17058
2024-01-23,4.48843
2024-01-24,4.24156
2024-01-25,4.21687
2024-01-26,4.27859
2024-01-27,0.42353
2024-01-28,0.31861
2024-01-29,4.95363
2024-01-30,4.6219
2024-01-31,3.88668
2024-02-01,4.68516
2024-02-02,5.82154
2024-02-03,0.59712
2024-02-04,0.39576
2024-02-05,4.94591
2024-02-06,4.6543
2024-02-07,5.04698
2024-02-08,4.64581
2024-02-09,0.41196
2024-02-10,0.28775
2024-02-11,0.25998
2024-02-12,0.29316
2024-02-13,5.63176
2024-02-14,5.003
2024-02-15,4.55863
2024-02-16,4.65893
2024-02-17,0.45825
2024-02-18,0.29778
2024-02-19,5.49598
2024-02-20,4.47069
2024-02-21,4.43751
2024-02-22,4.41668
2024-02-23,4.31793
2024-02-24,0.39962
2024-02-25,0.33096
2024-02-26,4.78776
2024-02-27,4.16133
2024-02-28,4.73762
2024-02-29,4.4892
2024-03-01,0.59866
2024-03-02,0.34099
2024-03-03,0.29238
2024-03-04,4.74302
2024-03-05,4.20299
2024-03-06,4.13432
2024-03-07,4.02246
2024-03-08,4.34108
2024-03-09,0.42353
2024-03-10,0.3217
2024-03-11,4.14667
2024-03-12,5.07089
2024-03-13,4.62035
2024-03-14,4.6165
2024-03-15,4.1891
2024-03-16,0.36567
2024-03-17,0.25535
2024-03-18,4.08649
2024-03-19,3.72699
2024-03-20,4.27936
