date,코덱스2차전지산업
2023-06-11,1.17969
2023-06-12,22.42179
2023-06-13,24.30169
2023-06-14,23.27422
2023-06-15,22.04886
2023-06-16,20.11568
2023-06-17,1.87989
2023-06-18,1.28624
2023-06-19,17.87807
2023-06-20,17.6193
2023-06-21,16.9267
2023-06-22,17.52797
2023-06-23,15.48824
2023-06-24,1.23297
2023-06-25,0.97419
2023-06-26,15.86117
2023-06-27,17.01042
2023-06-28,17.77913
2023-06-29,15.55673
2023-06-30,15.32841
2023-07-01,1.52218
2023-07-02,1.12641
2023-07-03,20.18418
2023-07-04,20.84633
2023-07-05,20.08524
2023-07-06,16.60704
2023-07-07,17.25397
2023-07-08,2.17672
2023-07-09,1.84184
2023-07-10,18.41844
2023-07-11,17.8324
2023-07-12,16.01339
2023-07-13,15.92967
2023-07-14,16.13517
2023-07-15,1.72007
2023-07-16,1.14163
2023-07-17,14.06499
2023-07-18,24.53763
2023-07-19,28.88347
2023-07-20,27.23951
2023-07-21,24.81924
2023-07-22,3.05959
2023-07-23,2.38983
2023-07-24,33.62508
2023-07-25,33.71641
2023-07-26,55.9936
2023-07-27,39.61488
2023-07-28,33.93713
2023-07-29,3.15092
2023-07-30,2.59532
2023-07-31,30.64921
2023-08-01,31.62341
2023-08-02,25.10845
2023-08-03,25.9076
2023-08-04,22.02602
2023-08-05,2.19955
2023-08-06,1.37757
2023-08-07,23.59388
2023-08-08,22.58923
2023-08-09,21.53131
2023-08-10,19.08059
2023-08-11,18.92838
2023-08-12,1.65157
2023-08-13,1.15686
2023-08-14,16.91909
2023-08-15,2.35177
2023-08-16,16.66032
2023-08-17,19.16431
2023-08-18,15.79267
2023-08-19,1.47652
2023-08-20,1.1188
2023-08-21,16.79732
2023-08-22,16.12755
2023-08-23,13.82144
2023-08-24,16.97237
2023-08-25,14.51404
2023-08-26,1.52979
2023-08-27,0.99703
2023-08-28,16.96476
2023-08-29,16.42438
2023-08-30,15.884
2023-08-31,13.49417
2023-09-01,13.91277
2023-09-02,1.14163
2023-09-03,0.95897
2023-09-04,14.94025
2023-09-05,13.53984
2023-09-06,13.3724
2023-09-07,14.5597
2023-09-08,13.50939
2023-09-09,1.24819
2023-09-10,1.06553
2023-09-11,13.09079
2023-09-12,13.654
2023-09-13,12.55803
2023-09-14,14.59776
2023-09-15,13.88233
2023-09-16,1.27102
2023-09-17,0.85242
2023-09-18,12.32209
2023-09-19,10.41175
2023-09-20,11.08151
2023-09-21,10.78468
2023-09-22,10.06164
2023-09-23,0.92853
2023-09-24,0.59365
2023-09-25,10.48024
2023-09-26,10.70096
2023-09-27,8.71451
2023-09-28,0.97419
2023-09-29,0.67737
2023-09-30,0.60887
2023-10-01,0.59365
2023-10-02,0.95136
2023-10-03,0.99703
2023-10-04,10.18342
2023-10-05,10.23669
2023-10-06,8.95045
2023-10-07,1.08836
2023-10-08,0.50232
2023-10-09,1.01225
2023-10-10,10.10731
2023-10-11,12.10898
2023-10-12,11.92632
2023-10-13,9.27011
2023-10-14,1.11119
2023-10-15,0.62409
2023-10-16,8.73734
2023-10-17,10.1682
2023-10-18,8.83628
2023-10-19,8.58512
2023-10-20,7.86208
2023-10-21,0.92853
2023-10-22,0.72303
2023-10-23,9.08744
2023-10-24,9.49082
2023-10-25,10.83035
2023-10-26,10.78468
2023-10-27,9.67349
2023-10-28,0.92853
2023-10-29,0.7002
2023-10-30,9.65065
2023-10-31,9.92465
2023-11-01,9.88659
2023-11-02,11.72083
2023-11-03,12.21554
2023-11-04,1.05791
2023-11-05,0.81436
2023-11-06,26.40231
2023-11-07,20.78544
2023-11-08,14.43793
2023-11-09,12.8853
2023-11-10,10.7999
2023-11-11,1.17969
2023-11-12,0.73826
2023-11-13,11.05868
2023-11-14,12.87769
2023-11-15,14.30093
2023-11-16,12.42103
2023-11-17,9.58215
2023-11-18,0.86764
2023-11-19,0.6317
2023-11-20,11.34028
2023-11-21,11.92632
2023-11-22,9.4756
2023-11-23,10.11492
2023-11-24,9.17878
2023-11-25,0.79153
2023-11-26,0.61648
2023-11-27,8.58512
2023-11-28,8.96567
2023-11-29,10.01598
2023-11-30,10.34325
2023-12-01,9.20922
2023-12-02,0.78392
2023-12-03,0.59365
2023-12-04,11.34789
2023-12-05,9.90942
2023-12-06,9.20922
2023-12-07,9.07983
2023-12-08,9.73437
2023-12-09,0.89047
2023-12-10,0.73826
2023-12-11,9.84854
2023-12-12,10.32803
2023-12-13,8.69168
2023-12-14,10.96734
2023-12-15,11.37072
2023-12-16,1.0503
2023-12-17,0.67737
2023-12-18,11.69799
2023-12-19,10.53352
2023-12-20,11.7056
2023-12-21,10.57158
2023-12-22,9.33099
2023-12-23,0.9057
2023-12-24,0.66215
2023-12-25,0.88286
2023-12-26,8.92
2023-12-27,9.27011
2023-12-28,10.89123
2023-12-29,4.8786
2023-12-30,0.86003
2023-12-31,0.71542
2024-01-01,0.66976
2024-01-02,10.3128
2024-01-03,8.9885
2024-01-04,8.71451
2024-01-05,9.60499
2024-01-06,0.88286
2024-01-07,0.63931
2024-01-08,7.83925
2024-01-09,8.5699
2024-01-10,7.94581
2024-01-11,8.49379
2024-01-12,7.62615
2024-01-13,0.85242
2024-01-14,0.50993
2024-01-15,7.86208
2024-01-16,7.8697
2024-01-17,7.41304
2024-01-18,9.22444
2024-01-19,8.94284
2024-01-20,0.89047
2024-01-21,0.69259
2024-01-22,9.97792
2024-01-23,10.02359
2024-01-24,8.37963
2024-01-25,9.194
2024-01-26,9.1255
2024-01-27,0.95136
2024-01-28,0.74587
2024-01-29,9.28533
2024-01-30,9.07222
2024-01-31,7.75553
2024-02-01,8.25785
2024-02-02,10.82274
2024-02-03,1.12641
2024-02-04,0.60126
2024-02-05,8.88195
2024-02-06,7.78598
2024-02-07,10.06164
2024-02-08,9.80287
2024-02-09,1.07314
2024-02-10,0.62409
2024-02-11,0.54037
2024-02-12,0.73064
2024-02-13,10.87601
2024-02-14,9.04939
2024-02-15,10.21386
2024-02-16,12.09376
2024-02-17,1.38518
2024-02-18,0.69259
2024-02-19,10.67052
2024-02-20,10.45741
2024-02-21,10.20625
2024-02-22,11.21089
2024-02-23,10.59441
2024-02-24,0.63931
2024-02-25,0.63931
2024-02-26,10.3128
2024-02-27,9.71154
2024-02-28,9.93987
2024-02-29,9.22444
2024-03-01,1.29385
2024-03-02,0.79914
2024-03-03,0.75348
2024-03-04,11.31745
2024-03-05,8.23502
2024-03-06,8.62318
2024-03-07,10.17581
2024-03-08,10.3128
2024-03-09,1.01986
2024-03-10,0.72303
2024-03-11,9.30055
2024-03-12,13.61595
2024-03-13,12.83202
2024-03-14,10.54113
2024-03-15,9.14072
2024-03-16,0.7687
2024-03-17,0.4186
2024-03-18,11.59905
2024-03-19,10.3128
2024-03-20,10.11492
