date,신탁등기
2023-05-31,13.70242
2023-06-01,12.31833
2023-06-02,13.4948
2023-06-03,9.41176
2023-06-04,7.40484
2023-06-05,13.01038
2023-06-06,7.47404
2023-06-07,11.90311
2023-06-08,12.17993
2023-06-09,11.90311
2023-06-10,7.75086
2023-06-11,4.84429
2023-06-12,16.26297
2023-06-13,15.98615
2023-06-14,11.83391
2023-06-15,12.17993
2023-06-16,10.93425
2023-06-17,6.50519
2023-06-18,5.39792
2023-06-19,12.66435
2023-06-20,13.91003
2023-06-21,13.91003
2023-06-22,13.84083
2023-06-23,11.83391
2023-06-24,6.08996
2023-06-25,5.39792
2023-06-26,13.3564
2023-06-27,13.3564
2023-06-28,15.70934
2023-06-29,9.48096
2023-06-30,11.41868
2023-07-01,7.33564
2023-07-02,4.91349
2023-07-03,11.14186
2023-07-04,12.11072
2023-07-05,14.32525
2023-07-06,14.18685
2023-07-07,12.73356
2023-07-08,6.85121
2023-07-09,3.59861
2023-07-10,11.7647
2023-07-11,12.11072
2023-07-12,12.17993
2023-07-13,13.07958
2023-07-14,10.17301
2023-07-15,5.95155
2023-07-16,5.0519
2023-07-17,13.63321
2023-07-18,14.11764
2023-07-19,12.04152
2023-07-20,11.28027
2023-07-21,12.73356
2023-07-22,6.98961
2023-07-23,4.22145
2023-07-24,19.03114
2023-07-25,14.46366
2023-07-26,11.14186
2023-07-27,9.48096
2023-07-28,11.00346
2023-07-29,6.08996
2023-07-30,3.66782
2023-07-31,10.38062
2023-08-01,10.31141
2023-08-02,10.86505
2023-08-03,10.72664
2023-08-04,10.58823
2023-08-05,6.22837
2023-08-06,5.53633
2023-08-07,11.6955
2023-08-08,12.17993
2023-08-09,11.90311
2023-08-10,12.38754
2023-08-11,10.1038
2023-08-12,7.12802
2023-08-13,5.67474
2023-08-14,12.38754
2023-08-15,6.92041
2023-08-16,13.84083
2023-08-17,13.01038
2023-08-18,13.3564
2023-08-19,6.36678
2023-08-20,5.1211
2023-08-21,11.21107
2023-08-22,14.46366
2023-08-23,11.48788
2023-08-24,14.04844
2023-08-25,11.62629
2023-08-26,7.82006
2023-08-27,5.95155
2023-08-28,16.88581
2023-08-29,14.53287
2023-08-30,14.11764
2023-08-31,9.75778
2023-09-01,9.68858
2023-09-02,6.85121
2023-09-03,6.7128
2023-09-04,11.97231
2023-09-05,15.70934
2023-09-06,13.3564
2023-09-07,14.67128
2023-09-08,10.79584
2023-09-09,6.7128
2023-09-10,5.95155
2023-09-11,12.04152
2023-09-12,12.73356
2023-09-13,11.7647
2023-09-14,12.11072
2023-09-15,9.82698
2023-09-16,8.23529
2023-09-17,4.56747
2023-09-18,13.4256
2023-09-19,13.14878
2023-09-20,11.62629
2023-09-21,13.97923
2023-09-22,10.44982
2023-09-23,7.82006
2023-09-24,6.08996
2023-09-25,12.45674
2023-09-26,13.56401
2023-09-27,8.4429
2023-09-28,2.76816
2023-09-29,1.7301
2023-09-30,3.4602
2023-10-01,2.07612
2023-10-02,4.49826
2023-10-03,4.77508
2023-10-04,11.21107
2023-10-05,12.52595
2023-10-06,12.66435
2023-10-07,6.85121
2023-10-08,4.22145
2023-10-09,6.7128
2023-10-10,13.84083
2023-10-11,11.97231
2023-10-12,11.90311
2023-10-13,11.41868
2023-10-14,5.67474
2023-10-15,5.60553
2023-10-16,15.98615
2023-10-17,12.66435
2023-10-18,11.62629
2023-10-19,11.07266
2023-10-20,10.79584
2023-10-21,10.31141
2023-10-22,5.0519
2023-10-23,12.52595
2023-10-24,15.1557
2023-10-25,11.83391
2023-10-26,12.66435
2023-10-27,11.83391
2023-10-28,5.0519
2023-10-29,4.63667
2023-10-30,9.75778
2023-10-31,10.1038
2023-11-01,9.68858
2023-11-02,7.88927
2023-11-03,9.89619
2023-11-04,6.7128
2023-11-05,6.29757
2023-11-06,12.59515
2023-11-07,11.14186
2023-11-08,11.28027
2023-11-09,10.58823
2023-11-10,9.48096
2023-11-11,5.25951
2023-11-12,5.67474
2023-11-13,16.40138
2023-11-14,13.4256
2023-11-15,12.24913
2023-11-16,13.70242
2023-11-17,8.99653
2023-11-18,5.46712
2023-11-19,5.0519
2023-11-20,9.27335
2023-11-21,9.82698
2023-11-22,9.34256
2023-11-23,9.34256
2023-11-24,9.61937
2023-11-25,4.70588
2023-11-26,4.56747
2023-11-27,10.93425
2023-11-28,12.04152
2023-11-29,9.06574
2023-11-30,9.75778
2023-12-01,8.85813
2023-12-02,5.74394
2023-12-03,3.52941
2023-12-04,11.00346
2023-12-05,11.07266
2023-12-06,10.0346
2023-12-07,11.28027
2023-12-08,9.82698
2023-12-09,4.56747
2023-12-10,4.49826
2023-12-11,10.0346
2023-12-12,8.58131
2023-12-13,11.83391
2023-12-14,9.41176
2023-12-15,10.58823
2023-12-16,6.15916
2023-12-17,4.77508
2023-12-18,9.82698
2023-12-19,8.85813
2023-12-20,8.58131
2023-12-21,7.75086
2023-12-22,7.12802
2023-12-23,4.84429
2023-12-24,4.01384
2023-12-25,3.391
2023-12-26,8.23529
2023-12-27,9.61937
2023-12-28,10.17301
2023-12-29,7.12802
2023-12-30,3.66782
2023-12-31,3.18339
2024-01-01,3.25259
2024-01-02,8.92733
2024-01-03,9.06574
2024-01-04,10.86505
2024-01-05,10.58823
2024-01-06,6.22837
2024-01-07,4.08304
2024-01-08,12.11072
2024-01-09,11.48788
2024-01-10,10.93425
2024-01-11,11.6955
2024-01-12,11.48788
2024-01-13,6.29757
2024-01-14,4.98269
2024-01-15,12.45674
2024-01-16,16.19377
2024-01-17,12.17993
2024-01-18,11.48788
2024-01-19,9.82698
2024-01-20,7.05882
2024-01-21,5.67474
2024-01-22,11.28027
2024-01-23,11.21107
2024-01-24,11.07266
2024-01-25,10.79584
2024-01-26,10.1038
2024-01-27,5.81314
2024-01-28,5.1211
2024-01-29,12.24913
2024-01-30,12.31833
2024-01-31,14.39446
2024-02-01,14.80968
2024-02-02,11.90311
2024-02-03,6.85121
2024-02-04,5.88235
2024-02-05,13.4948
2024-02-06,12.80276
2024-02-07,10.93425
2024-02-08,7.40484
2024-02-09,2.56055
2024-02-10,2.07612
2024-02-11,3.52941
2024-02-12,4.42906
2024-02-13,14.53287
2024-02-14,12.45674
2024-02-15,13.01038
2024-02-16,11.7647
2024-02-17,7.54325
2024-02-18,6.57439
2024-02-19,14.46366
2024-02-20,15.0173
2024-02-21,13.21799
2024-02-22,13.4256
2024-02-23,12.17993
2024-02-24,15.91695
2024-02-25,8.85813
2024-02-26,14.80968
2024-02-27,13.28719
2024-02-28,12.31833
2024-02-29,10.93425
2024-03-01,6.22837
2024-03-02,5.39792
2024-03-03,6.85121
2024-03-04,11.14186
2024-03-05,11.21107
2024-03-06,12.24913
2024-03-07,12.17993
2024-03-08,11.07266
2024-03-09,6.92041
2024-03-10,6.29757
2024-03-11,11.34948
2024-03-12,11.07266
2024-03-13,11.48788
2024-03-14,10.0346
2024-03-15,9.61937
2024-03-16,6.57439
2024-03-17,5.32871
2024-03-18,11.62629
2024-03-19,12.80276
2024-03-20,12.45674
