date,유니슨주가
2023-05-29,0.50775
2023-05-30,3.46439
2023-05-31,3.17232
2023-06-01,3.72051
2023-06-02,9.63828
2023-06-03,1.69849
2023-06-04,1.49179
2023-06-05,6.64569
2023-06-06,0.98404
2023-06-07,30.28083
2023-06-08,29.39114
2023-06-09,15.89305
2023-06-10,2.13435
2023-06-11,2.13884
2023-06-12,14.98988
2023-06-13,13.26443
2023-06-14,12.02426
2023-06-15,9.79555
2023-06-16,9.45854
2023-06-17,1.21321
2023-06-18,1.03796
2023-06-19,10.88744
2023-06-20,18.09031
2023-06-21,11.69624
2023-06-22,11.32779
2023-06-23,11.13008
2023-06-24,1.80633
2023-06-25,1.17277
2023-06-26,14.19006
2023-06-27,10.61334
2023-06-28,9.04965
2023-06-29,8.21837
2023-06-30,8.07908
2023-07-01,0.76836
2023-07-02,0.68299
2023-07-03,8.0611
2023-07-04,7.14446
2023-07-05,6.439
2023-07-06,5.54482
2023-07-07,5.18984
2023-07-08,0.62907
2023-07-09,0.56616
2023-07-10,6.28622
2023-07-11,6.24578
2023-07-12,5.93574
2023-07-13,5.88182
2023-07-14,5.20781
2023-07-15,0.83576
2023-07-16,0.60211
2023-07-17,5.37856
2023-07-18,4.87081
2023-07-19,4.81689
2023-07-20,4.68209
2023-07-21,4.07548
2023-07-22,0.68299
2023-07-23,0.45383
2023-07-24,3.89575
2023-07-25,4.41249
2023-07-26,4.47989
2023-07-27,5.48191
2023-07-28,5.51336
2023-07-29,0.73691
2023-07-30,0.80431
2023-07-31,5.59874
2023-08-01,5.03707
2023-08-02,5.51336
2023-08-03,4.3361
2023-08-04,4.05302
2023-08-05,0.55717
2023-08-06,0.53471
2023-08-07,4.08447
2023-08-08,3.71601
2023-08-09,4.18332
2023-08-10,3.70253
2023-08-11,4.35407
2023-08-12,0.55268
2023-08-13,0.39541
2023-08-14,3.44641
2023-08-15,0.58863
2023-08-16,3.25769
2023-08-17,3.26668
2023-08-18,3.03302
2023-08-19,0.37294
2023-08-20,0.30554
2023-08-21,3.61716
2023-08-22,3.49135
2023-08-23,4.15636
2023-08-24,4.07998
2023-08-25,4.22376
2023-08-26,0.39991
2023-08-27,0.34598
2023-08-28,4.49786
2023-08-29,4.40799
2023-08-30,4.02156
2023-08-31,3.77443
2023-09-01,3.78341
2023-09-02,0.32352
2023-09-03,0.22466
2023-09-04,3.51381
2023-09-05,3.1184
2023-09-06,3.31161
2023-09-07,3.28016
2023-09-08,3.17681
2023-09-09,0.44035
2023-09-10,0.3325
2023-09-11,3.76993
2023-09-12,3.49135
2023-09-13,3.33857
2023-09-14,3.46439
2023-09-15,3.85531
2023-09-16,0.44933
2023-09-17,0.42237
2023-09-18,3.08694
2023-09-19,3.19478
2023-09-20,2.5747
2023-09-21,2.71399
2023-09-22,2.47135
2023-09-23,0.27858
2023-09-24,0.25162
2023-09-25,2.80386
2023-09-26,2.48034
2023-09-27,2.41294
2023-09-28,0.19321
2023-09-29,0.25612
2023-09-30,0.17524
2023-10-01,0.15726
2023-10-02,0.31004
2023-10-03,0.24713
2023-10-04,2.71399
2023-10-05,2.94765
2023-10-06,2.92069
2023-10-07,0.65603
2023-10-08,0.22466
2023-10-09,0.41339
2023-10-10,2.87126
2023-10-11,3.71152
2023-10-12,4.04403
2023-10-13,3.3835
2023-10-14,0.24713
2023-10-15,0.24713
2023-10-16,3.28914
2023-10-17,3.61267
2023-10-18,3.03302
2023-10-19,2.9791
2023-10-20,2.95214
2023-10-21,0.337
2023-10-22,0.24713
2023-10-23,2.81734
2023-10-24,3.08245
2023-10-25,2.90721
2023-10-26,2.39047
2023-10-27,2.87126
2023-10-28,0.23814
2023-10-29,0.1977
2023-10-30,2.6421
2023-10-31,2.73646
2023-11-01,2.78139
2023-11-02,3.00606
2023-11-03,3.10042
2023-11-04,0.34149
2023-11-05,0.2696
2023-11-06,5.31116
2023-11-07,3.77443
2023-11-08,3.55875
2023-11-09,3.39249
2023-11-10,2.74095
2023-11-11,0.32801
2023-11-12,0.22466
2023-11-13,2.78139
2023-11-14,3.16333
2023-11-15,4.20579
2023-11-16,4.3361
2023-11-17,3.04201
2023-11-18,0.27409
2023-11-19,0.21118
2023-11-20,3.09593
2023-11-21,3.08245
2023-11-22,3.9272
2023-11-23,14.8416
2023-11-24,8.86991
2023-11-25,0.8088
2023-11-26,0.59312
2023-11-27,5.33363
2023-11-28,4.70006
2023-11-29,4.43046
2023-11-30,5.11345
2023-12-01,3.80139
2023-12-02,0.34149
2023-12-03,0.2022
2023-12-04,4.73152
2023-12-05,4.65064
2023-12-06,5.04156
2023-12-07,3.69355
2023-12-08,3.63064
2023-12-09,0.38643
2023-12-10,0.2651
2023-12-11,3.75196
2023-12-12,4.35407
2023-12-13,3.63513
2023-12-14,4.84834
2023-12-15,4.89328
2023-12-16,0.50775
2023-12-17,0.43585
2023-12-18,4.46641
2023-12-19,3.83733
2023-12-20,3.81487
2023-12-21,3.34756
2023-12-22,3.47787
2023-12-23,0.36396
2023-12-24,0.32352
2023-12-25,0.32801
2023-12-26,3.1184
2023-12-27,3.3161
2023-12-28,4.09795
2023-12-29,1.50977
2023-12-30,0.3325
2023-12-31,0.15277
2024-01-01,0.22466
2024-01-02,3.58121
2024-01-03,3.09593
2024-01-04,2.88923
2024-01-05,3.05549
2024-01-06,0.32801
2024-01-07,0.21118
2024-01-08,2.81285
2024-01-09,3.49135
2024-01-10,3.26668
2024-01-11,3.33408
2024-01-12,2.86677
2024-01-13,0.36845
2024-01-14,0.21568
2024-01-15,3.10042
2024-01-16,2.88474
2024-01-17,2.83531
2024-01-18,2.95663
2024-01-19,2.79038
2024-01-20,0.2696
2024-01-21,0.2696
2024-01-22,2.88923
2024-01-23,2.78139
2024-01-24,2.75893
2024-01-25,2.43091
2024-01-26,2.60615
2024-01-27,0.26061
2024-01-28,0.28757
2024-01-29,2.65558
2024-01-30,2.57919
2024-01-31,2.36351
2024-02-01,2.5702
2024-02-02,3.66209
2024-02-03,0.42687
2024-02-04,0.39541
2024-02-05,2.97011
2024-02-06,2.7769
2024-02-07,3.06447
2024-02-08,3.83733
2024-02-09,0.4718
2024-02-10,0.31902
2024-02-11,0.29656
2024-02-12,0.2696
2024-02-13,6.99618
2024-02-14,5.5583
2024-02-15,4.71804
2024-02-16,8.50146
2024-02-17,1.13682
2024-02-18,0.90316
2024-02-19,5.17636
2024-02-20,4.1294
2024-02-21,3.7924
2024-02-22,3.76544
2024-02-23,3.87328
2024-02-24,0.4718
2024-02-25,0.43136
2024-02-26,3.96764
2024-02-27,3.60817
2024-02-28,3.4509
2024-02-29,3.60368
2024-03-01,0.55717
2024-03-02,0.42237
2024-03-03,0.31902
2024-03-04,3.75196
2024-03-05,4.69108
2024-03-06,11.35924
2024-03-07,8.50146
2024-03-08,4.89328
2024-03-09,0.61109
2024-03-10,0.71893
2024-03-11,4.59222
2024-03-12,4.05751
2024-03-13,4.08896
2024-03-14,4.30465
2024-03-15,3.72051
2024-03-16,0.50775
2024-03-17,0.36396
2024-03-18,6.68613
2024-03-19,5.72006
2024-03-20,4.78544
