date,다우존스
2023-05-30,23.88255
2023-05-31,32.27685
2023-06-01,30.66664
2023-06-02,29.24863
2023-06-03,29.65069
2023-06-04,4.06378
2023-06-05,10.68899
2023-06-06,26.72249
2023-06-07,29.48986
2023-06-08,35.12071
2023-06-09,25.01421
2023-06-10,15.66477
2023-06-11,2.44179
2023-06-12,10.91454
2023-06-13,28.85245
2023-06-14,28.5308
2023-06-15,34.0577
2023-06-16,33.25749
2023-06-17,14.67825
2023-06-18,2.3653
2023-06-19,6.77231
2023-06-20,19.4579
2023-06-21,30.57838
2023-06-22,34.75003
2023-06-23,25.48885
2023-06-24,15.45884
2023-06-25,2.44179
2023-06-26,11.24992
2023-06-27,28.43469
2023-06-28,26.89312
2023-06-29,27.61292
2023-06-30,29.14076
2023-07-01,15.29213
2023-07-02,2.48298
2023-07-03,10.86355
2023-07-04,20.49934
2023-07-05,15.35293
2023-07-06,27.06964
2023-07-07,29.12114
2023-07-08,17.89671
2023-07-09,2.63204
2023-07-10,13.1661
2023-07-11,31.49626
2023-07-12,32.18271
2023-07-13,27.23439
2023-07-14,24.5082
2023-07-15,18.36154
2023-07-16,2.90466
2023-07-17,11.83831
2023-07-18,28.96032
2023-07-19,34.44995
2023-07-20,33.21827
2023-07-21,36.52891
2023-07-22,15.77657
2023-07-23,2.83993
2023-07-24,12.28548
2023-07-25,28.96816
2023-07-26,26.03604
2023-07-27,30.41951
2023-07-28,27.29715
2023-07-29,13.94865
2023-07-30,2.25743
2023-07-31,9.6907
2023-08-01,27.87377
2023-08-02,32.82013
2023-08-03,34.32051
2023-08-04,26.64012
2023-08-05,18.54394
2023-08-06,2.57516
2023-08-07,13.38968
2023-08-08,37.30951
2023-08-09,32.09249
2023-08-10,31.84929
2023-08-11,29.9037
2023-08-12,19.26765
2023-08-13,2.8772
2023-08-14,9.40828
2023-08-15,22.58614
2023-08-16,33.91844
2023-08-17,37.60174
2023-08-18,37.13887
2023-08-19,23.28044
2023-08-20,3.51266
2023-08-21,13.95649
2023-08-22,31.29817
2023-08-23,29.89389
2023-08-24,29.89977
2023-08-25,34.07535
2023-08-26,23.04705
2023-08-27,2.88112
2023-08-28,12.28352
2023-08-29,28.43273
2023-08-30,29.48986
2023-08-31,25.77715
2023-09-01,27.11867
2023-09-02,16.6513
2023-09-03,2.83993
2023-09-04,7.81179
2023-09-05,19.22646
2023-09-06,28.77596
2023-09-07,31.73357
2023-09-08,30.12728
2023-09-09,16.31984
2023-09-10,2.75168
2023-09-11,10.56936
2023-09-12,24.79847
2023-09-13,28.18757
2023-09-14,26.69503
2023-09-15,24.87889
2023-09-16,17.51819
2023-09-17,2.79875
2023-09-18,12.39923
2023-09-19,26.92647
2023-09-20,28.44254
2023-09-21,39.30805
2023-09-22,30.76862
2023-09-23,19.13232
2023-09-24,2.70461
2023-09-25,13.09157
2023-09-26,29.32708
2023-09-27,28.23857
2023-09-28,17.48484
2023-09-29,15.39608
2023-09-30,16.58069
2023-10-01,4.50899
2023-10-02,9.59656
2023-10-03,30.76078
2023-10-04,45.42138
2023-10-05,33.83019
2023-10-06,31.01771
2023-10-07,18.42038
2023-10-08,2.73599
2023-10-09,17.66528
2023-10-10,36.76623
2023-10-11,30.19789
2023-10-12,32.8672
2023-10-13,33.19865
2023-10-14,22.93133
2023-10-15,3.27534
2023-10-16,13.13472
2023-10-17,30.71763
2023-10-18,32.11014
2023-10-19,36.67013
2023-10-20,38.21758
2023-10-21,25.54376
2023-10-22,3.44401
2023-10-23,17.2691
2023-10-24,36.45831
2023-10-25,32.31608
2023-10-26,45.67046
2023-10-27,41.34583
2023-10-28,35.31292
2023-10-29,4.62274
2023-10-30,14.13889
2023-10-31,39.20607
2023-11-01,32.09249
2023-11-02,32.3298
2023-11-03,31.01967
2023-11-04,19.48732
2023-11-05,2.98311
2023-11-06,15.32547
2023-11-07,32.42787
2023-11-08,27.59526
2023-11-09,26.46753
2023-11-10,26.45184
2023-11-11,19.6501
2023-11-12,3.01253
2023-11-13,9.14154
2023-11-14,28.64063
2023-11-15,30.65487
2023-11-16,33.64975
2023-11-17,27.01669
2023-11-18,17.8163
2023-11-19,2.21428
2023-11-20,7.92162
2023-11-21,27.72275
2023-11-22,25.01421
2023-11-23,25.61633
2023-11-24,15.24702
2023-11-25,16.16686
2023-11-26,3.05568
2023-11-27,8.27073
2023-11-28,22.78031
2023-11-29,24.6553
2023-11-30,29.35846
2023-12-01,46.30395
2023-12-02,23.02939
2023-12-03,3.26553
2023-12-04,9.08662
2023-12-05,27.87965
2023-12-06,26.24002
2023-12-07,26.30278
2023-12-08,22.84503
2023-12-09,16.83958
2023-12-10,2.4869
2023-12-11,8.07656
2023-12-12,28.54453
2023-12-13,27.1677
2023-12-14,35.07953
2023-12-15,27.94045
2023-12-16,18.25171
2023-12-17,2.73206
2023-12-18,7.39796
2023-12-19,24.41995
2023-12-20,26.97942
2023-12-21,34.13811
2023-12-22,25.87914
2023-12-23,14.28991
2023-12-24,2.03973
2023-12-25,2.31235
2023-12-26,7.89416
2023-12-27,22.43905
2023-12-28,20.87983
2023-12-29,16.58461
2023-12-30,9.31217
2023-12-31,1.81026
2024-01-01,2.31431
2024-01-02,10.638
2024-01-03,38.76478
2024-01-04,37.07219
2024-01-05,35.95622
2024-01-06,18.54394
2024-01-07,2.32019
2024-01-08,8.39233
2024-01-09,28.81322
2024-01-10,27.1677
2024-01-11,27.33441
2024-01-12,27.87181
2024-01-13,17.09455
2024-01-14,2.36923
2024-01-15,5.56808
2024-01-16,16.39241
2024-01-17,32.59654
2024-01-18,34.62843
2024-01-19,27.13436
2024-01-20,20.5974
2024-01-21,3.0851
2024-01-22,8.30407
2024-01-23,27.57957
2024-01-24,25.77519
2024-01-25,27.57565
2024-01-26,26.72838
2024-01-27,17.02786
2024-01-28,2.71049
2024-01-29,7.72942
2024-01-30,25.06717
2024-01-31,31.43742
2024-02-01,29.45652
2024-02-02,26.01447
2024-02-03,18.7989
2024-02-04,2.38688
2024-02-05,7.18222
2024-02-06,25.83795
2024-02-07,27.08337
2024-02-08,19.93253
2024-02-09,13.64073
2024-02-10,11.10479
2024-02-11,2.81444
2024-02-12,6.47027
2024-02-13,26.88332
2024-02-14,36.08566
2024-02-15,26.26355
2024-02-16,29.09172
2024-02-17,16.5905
2024-02-18,2.77129
2024-02-19,5.97407
2024-02-20,17.61625
2024-02-21,28.8446
2024-02-22,31.12754
2024-02-23,25.54768
2024-02-24,16.63953
2024-02-25,2.82424
2024-02-26,7.59409
2024-02-27,21.22305
2024-02-28,22.52731
2024-02-29,20.3189
2024-03-01,15.55102
2024-03-02,12.04424
2024-03-03,2.38492
2024-03-04,6.76446
2024-03-05,22.05464
2024-03-06,26.49891
2024-03-07,24.28854
2024-03-08,20.52876
2024-03-09,17.21223
2024-03-10,2.5732
2024-03-11,8.94149
2024-03-12,27.57369
2024-03-13,24.79259
2024-03-14,28.15031
2024-03-15,22.62145
2024-03-16,15.31959
2024-03-17,2.69872
2024-03-18,8.18836
2024-03-19,24.60431
2024-03-20,28.82303
