date,IRP연금저축
2023-06-01,14.66275
2023-06-02,16.42228
2023-06-03,5.8651
2023-06-04,7.33137
2023-06-05,15.83577
2023-06-06,10.55718
2023-06-07,13.19648
2023-06-08,12.02346
2023-06-09,12.02346
2023-06-10,7.03812
2023-06-11,8.79765
2023-06-12,12.90322
2023-06-13,11.43695
2023-06-14,16.71554
2023-06-15,17.30205
2023-06-16,12.90322
2023-06-17,8.79765
2023-06-18,9.67741
2023-06-19,11.43695
2023-06-20,12.02346
2023-06-21,18.47507
2023-06-22,15.83577
2023-06-23,14.95601
2023-06-24,10.26392
2023-06-25,7.91788
2023-06-26,15.24926
2023-06-27,12.60997
2023-06-28,13.48973
2023-06-29,13.48973
2023-06-30,10.26392
2023-07-01,7.91788
2023-07-02,8.79765
2023-07-03,14.66275
2023-07-04,13.19648
2023-07-05,14.07624
2023-07-06,9.97067
2023-07-07,12.31671
2023-07-08,5.27859
2023-07-09,7.91788
2023-07-10,12.90322
2023-07-11,12.90322
2023-07-12,13.48973
2023-07-13,13.19648
2023-07-14,8.21114
2023-07-15,8.21114
2023-07-16,7.62463
2023-07-17,11.14369
2023-07-18,13.78299
2023-07-19,8.50439
2023-07-20,12.02346
2023-07-21,12.90322
2023-07-22,8.79765
2023-07-23,8.21114
2023-07-24,10.55718
2023-07-25,15.24926
2023-07-26,17.5953
2023-07-27,10.85043
2023-07-28,12.31671
2023-07-29,8.79765
2023-07-30,11.43695
2023-07-31,15.24926
2023-08-01,16.71554
2023-08-02,9.97067
2023-08-03,14.95601
2023-08-04,14.3695
2023-08-05,8.21114
2023-08-06,7.62463
2023-08-07,10.55718
2023-08-08,15.54252
2023-08-09,13.48973
2023-08-10,15.24926
2023-08-11,12.90322
2023-08-12,8.79765
2023-08-13,10.26392
2023-08-14,15.54252
2023-08-15,10.26392
2023-08-16,17.00879
2023-08-17,17.88856
2023-08-18,10.55718
2023-08-19,6.45161
2023-08-20,7.03812
2023-08-21,14.07624
2023-08-22,16.71554
2023-08-23,14.07624
2023-08-24,14.66275
2023-08-25,15.83577
2023-08-26,10.26392
2023-08-27,8.79765
2023-08-28,17.00879
2023-08-29,21.11436
2023-08-30,18.18181
2023-08-31,17.5953
2023-09-01,12.02346
2023-09-02,11.7302
2023-09-03,16.12903
2023-09-04,12.90322
2023-09-05,14.66275
2023-09-06,13.48973
2023-09-07,19.06158
2023-09-08,11.7302
2023-09-09,5.8651
2023-09-10,9.67741
2023-09-11,15.54252
2023-09-12,12.90322
2023-09-13,14.3695
2023-09-14,14.07624
2023-09-15,9.0909
2023-09-16,11.14369
2023-09-17,9.38416
2023-09-18,14.07624
2023-09-19,11.43695
2023-09-20,13.78299
2023-09-21,14.66275
2023-09-22,9.38416
2023-09-23,11.7302
2023-09-24,8.50439
2023-09-25,15.83577
2023-09-26,11.14369
2023-09-27,9.0909
2023-09-28,4.69208
2023-09-29,5.27859
2023-09-30,3.51906
2023-10-01,7.62463
2023-10-02,9.0909
2023-10-03,7.91788
2023-10-04,12.90322
2023-10-05,10.85043
2023-10-06,13.78299
2023-10-07,6.45161
2023-10-08,14.07624
2023-10-09,9.0909
2023-10-10,13.78299
2023-10-11,14.3695
2023-10-12,12.60997
2023-10-13,13.19648
2023-10-14,5.27859
2023-10-15,5.8651
2023-10-16,16.71554
2023-10-17,15.54252
2023-10-18,14.95601
2023-10-19,10.55718
2023-10-20,13.19648
2023-10-21,7.33137
2023-10-22,5.27859
2023-10-23,14.66275
2023-10-24,19.64809
2023-10-25,19.35483
2023-10-26,14.66275
2023-10-27,13.19648
2023-10-28,9.67741
2023-10-29,9.97067
2023-10-30,15.54252
2023-10-31,14.3695
2023-11-01,22.8739
2023-11-02,17.30205
2023-11-03,17.5953
2023-11-04,12.60997
2023-11-05,9.0909
2023-11-06,26.0997
2023-11-07,17.5953
2023-11-08,17.5953
2023-11-09,18.18181
2023-11-10,18.47507
2023-11-11,9.67741
2023-11-12,10.85043
2023-11-13,23.16715
2023-11-14,22.8739
2023-11-15,19.94134
2023-11-16,20.52785
2023-11-17,24.92668
2023-11-18,11.43695
2023-11-19,12.02346
2023-11-20,26.68621
2023-11-21,31.08504
2023-11-22,19.06158
2023-11-23,25.80645
2023-11-24,24.34017
2023-11-25,12.02346
2023-11-26,16.71554
2023-11-27,32.55131
2023-11-28,29.32551
2023-11-29,38.41642
2023-11-30,28.44574
2023-12-01,27.85923
2023-12-02,14.07624
2023-12-03,20.2346
2023-12-04,34.89736
2023-12-05,36.65689
2023-12-06,31.67155
2023-12-07,31.37829
2023-12-08,35.19061
2023-12-09,17.88856
2023-12-10,19.35483
2023-12-11,34.01759
2023-12-12,43.40175
2023-12-13,36.65689
2023-12-14,38.12316
2023-12-15,43.69501
2023-12-16,28.739
2023-12-17,30.20527
2023-12-18,40.76246
2023-12-19,49.56011
2023-12-20,51.31964
2023-12-21,53.66568
2023-12-22,52.49266
2023-12-23,31.08504
2023-12-24,21.11436
2023-12-25,31.37829
2023-12-26,76.83284
2023-12-27,84.75073
2023-12-28,84.16422
2023-12-29,73.31378
2023-12-30,20.52785
2023-12-31,20.82111
2024-01-01,13.78299
2024-01-02,26.68621
2024-01-03,19.35483
2024-01-04,18.18181
2024-01-05,18.76832
2024-01-06,9.67741
2024-01-07,11.43695
2024-01-08,10.55718
2024-01-09,19.06158
2024-01-10,14.95601
2024-01-11,19.06158
2024-01-12,19.94134
2024-01-13,5.8651
2024-01-14,11.14369
2024-01-15,32.55131
2024-01-16,35.48387
2024-01-17,43.69501
2024-01-18,40.4692
2024-01-19,40.4692
2024-01-20,26.0997
2024-01-21,27.85923
2024-01-22,60.99706
2024-01-23,61.58357
2024-01-24,65.10263
2024-01-25,72.14076
2024-01-26,43.69501
2024-01-27,45.45454
2024-01-28,32.55131
2024-01-29,46.04105
2024-01-30,43.40175
2024-01-31,43.69501
2024-02-01,37.2434
2024-02-02,29.03225
2024-02-03,20.82111
2024-02-04,17.00879
2024-02-05,28.739
2024-02-06,38.70967
2024-02-07,32.84457
2024-02-08,22.58064
2024-02-09,22.58064
2024-02-10,22.58064
2024-02-11,21.70087
2024-02-12,24.04692
2024-02-13,40.4692
2024-02-14,46.04105
2024-02-15,34.31085
2024-02-16,36.36363
2024-02-17,24.04692
2024-02-18,20.82111
2024-02-19,28.15249
2024-02-20,34.6041
2024-02-21,37.2434
2024-02-22,36.95014
2024-02-23,44.28152
2024-02-24,18.76832
2024-02-25,24.34017
2024-02-26,39.00293
2024-02-27,39.88269
2024-02-28,27.85923
2024-02-29,32.55131
2024-03-01,17.88856
2024-03-02,15.83577
2024-03-03,14.07624
2024-03-04,26.97947
2024-03-05,26.97947
2024-03-06,26.68621
2024-03-07,23.75366
2024-03-08,23.16715
2024-03-09,14.95601
2024-03-10,14.07624
2024-03-11,19.64809
2024-03-12,17.30205
2024-03-13,17.88856
2024-03-14,16.12903
2024-03-15,17.00879
2024-03-16,8.21114
2024-03-17,15.24926
2024-03-18,17.5953
2024-03-19,19.06158
2024-03-20,23.46041
