date,공공분양
2023-05-31,17.07961
2023-06-01,29.73192
2023-06-02,22.40048
2023-06-03,12.08367
2023-06-04,11.71811
2023-06-05,18.74492
2023-06-06,13.93176
2023-06-07,63.87083
2023-06-08,57.51421
2023-06-09,48.51746
2023-06-10,21.14134
2023-06-11,22.1974
2023-06-12,33.14378
2023-06-13,23.5987
2023-06-14,23.17221
2023-06-15,25.26401
2023-06-16,21.24289
2023-06-17,14.88627
2023-06-18,18.07473
2023-06-19,51.05605
2023-06-20,30.32087
2023-06-21,30.80828
2023-06-22,15.77985
2023-06-23,18.66368
2023-06-24,11.35255
2023-06-25,9.13891
2023-06-26,18.13566
2023-06-27,12.75385
2023-06-28,11.71811
2023-06-29,11.59626
2023-06-30,10.74329
2023-07-01,6.7831
2023-07-02,6.51909
2023-07-03,10.92607
2023-07-04,11.47441
2023-07-05,17.26238
2023-07-06,12.34768
2023-07-07,10.17465
2023-07-08,6.15353
2023-07-09,8.34687
2023-07-10,10.7636
2023-07-11,9.03736
2023-07-12,8.20471
2023-07-13,8.22502
2023-07-14,7.00649
2023-07-15,5.28025
2023-07-16,6.47847
2023-07-17,7.87977
2023-07-18,8.28594
2023-07-19,7.14865
2023-07-20,5.76766
2023-07-21,6.25507
2023-07-22,4.28513
2023-07-23,5.32087
2023-07-24,6.43785
2023-07-25,7.18927
2023-07-26,7.06742
2023-07-27,5.97075
2023-07-28,6.01137
2023-07-29,4.42729
2023-07-30,4.93501
2023-07-31,7.75792
2023-08-01,7.22989
2023-08-02,7.16896
2023-08-03,6.316
2023-08-04,6.29569
2023-08-05,4.58976
2023-08-06,4.95532
2023-08-07,7.47359
2023-08-08,8.40779
2023-08-09,7.45329
2023-08-10,5.07717
2023-08-11,5.90982
2023-08-12,4.87408
2023-08-13,4.71161
2023-08-14,6.84402
2023-08-15,6.19415
2023-08-16,11.27132
2023-08-17,12.18521
2023-08-18,8.4281
2023-08-19,5.95044
2023-08-20,7.16896
2023-08-21,8.69212
2023-08-22,9.68724
2023-08-23,16.61251
2023-08-24,11.31194
2023-08-25,7.92038
2023-08-26,5.82859
2023-08-27,7.39236
2023-08-28,9.32168
2023-08-29,12.95694
2023-08-30,13.05848
2023-08-31,10.92607
2023-09-01,10.94638
2023-09-02,8.26563
2023-09-03,8.06255
2023-09-04,11.2307
2023-09-05,11.14947
2023-09-06,10.43866
2023-09-07,10.21527
2023-09-08,8.87489
2023-09-09,6.70186
2023-09-10,7.45329
2023-09-11,12.65231
2023-09-12,10.96669
2023-09-13,10.58082
2023-09-14,10.23558
2023-09-15,8.50934
2023-09-16,6.29569
2023-09-17,8.36718
2023-09-18,10.80422
2023-09-19,10.17465
2023-09-20,11.98212
2023-09-21,14.5004
2023-09-22,14.58164
2023-09-23,8.67181
2023-09-24,7.67668
2023-09-25,12.26645
2023-09-26,11.51502
2023-09-27,8.38748
2023-09-28,4.89439
2023-09-29,4.89439
2023-09-30,5.19902
2023-10-01,6.37692
2023-10-02,6.96588
2023-10-03,8.67181
2023-10-04,12.26645
2023-10-05,13.80991
2023-10-06,9.95125
2023-10-07,5.74735
2023-10-08,7.85946
2023-10-09,6.92526
2023-10-10,9.97156
2023-10-11,11.37286
2023-10-12,9.66693
2023-10-13,13.42404
2023-10-14,9.34199
2023-10-15,9.44354
2023-10-16,15.88139
2023-10-17,13.72867
2023-10-18,13.5662
2023-10-19,10.92607
2023-10-20,11.19008
2023-10-21,7.14865
2023-10-22,6.60032
2023-10-23,11.27132
2023-10-24,10.987
2023-10-25,8.36718
2023-10-26,7.18927
2023-10-27,6.45816
2023-10-28,4.32575
2023-10-29,6.03168
2023-10-30,9.24045
2023-10-31,8.97644
2023-11-01,10.5199
2023-11-02,11.79935
2023-11-03,9.46385
2023-11-04,6.21445
2023-11-05,6.68155
2023-11-06,9.44354
2023-11-07,8.26563
2023-11-08,8.38748
2023-11-09,7.20958
2023-11-10,6.05199
2023-11-11,5.42242
2023-11-12,4.63038
2023-11-13,7.00649
2023-11-14,7.27051
2023-11-15,7.0268
2023-11-16,6.03168
2023-11-17,4.50852
2023-11-18,4.00081
2023-11-19,4.26482
2023-11-20,6.66125
2023-11-21,6.43785
2023-11-22,6.17384
2023-11-23,5.56458
2023-11-24,5.11779
2023-11-25,3.79772
2023-11-26,3.87896
2023-11-27,5.93013
2023-11-28,6.03168
2023-11-29,7.90008
2023-11-30,8.24532
2023-12-01,6.5597
2023-12-02,4.58976
2023-12-03,5.19902
2023-12-04,6.47847
2023-12-05,6.90495
2023-12-06,6.51909
2023-12-07,5.42242
2023-12-08,5.40211
2023-12-09,4.36636
2023-12-10,3.81803
2023-12-11,6.66125
2023-12-12,7.33143
2023-12-13,7.83915
2023-12-14,8.69212
2023-12-15,6.7831
2023-12-16,4.79285
2023-12-17,5.19902
2023-12-18,7.69699
2023-12-19,6.98619
2023-12-20,7.16896
2023-12-21,6.45816
2023-12-22,5.44272
2023-12-23,4.63038
2023-12-24,4.38667
2023-12-25,5.28025
2023-12-26,7.79853
2023-12-27,11.73842
2023-12-28,12.06336
2023-12-29,10.88545
2023-12-30,5.60519
2023-12-31,5.80828
2024-01-01,6.37692
2024-01-02,9.01705
2024-01-03,8.28594
2024-01-04,9.52477
2024-01-05,8.28594
2024-01-06,5.11779
2024-01-07,6.68155
2024-01-08,8.4281
2024-01-09,9.60601
2024-01-10,8.34687
2024-01-11,8.59057
2024-01-12,6.05199
2024-01-13,5.78797
2024-01-14,6.01137
2024-01-15,9.40292
2024-01-16,7.75792
2024-01-17,8.06255
2024-01-18,7.63606
2024-01-19,5.36149
2024-01-20,5.28025
2024-01-21,7.92038
2024-01-22,12.59138
2024-01-23,8.61088
2024-01-24,9.60601
2024-01-25,7.27051
2024-01-26,6.23476
2024-01-27,3.9805
2024-01-28,5.54427
2024-01-29,7.08773
2024-01-30,6.86433
2024-01-31,6.19415
2024-02-01,7.47359
2024-02-02,7.06742
2024-02-03,5.23964
2024-02-04,4.79285
2024-02-05,6.66125
2024-02-06,6.66125
2024-02-07,6.35662
2024-02-08,4.79285
2024-02-09,4.2242
2024-02-10,3.41186
2024-02-11,4.08204
2024-02-12,6.72217
2024-02-13,8.67181
2024-02-14,7.06742
2024-02-15,5.93013
2024-02-16,4.65069
2024-02-17,4.10235
2024-02-18,4.26482
2024-02-19,6.70186
2024-02-20,7.59545
2024-02-21,8.83428
2024-02-22,6.53939
2024-02-23,6.47847
2024-02-24,4.65069
2024-02-25,5.34118
2024-02-26,7.16896
2024-02-27,6.47847
2024-02-28,5.93013
2024-02-29,7.39236
2024-03-01,6.58001
2024-03-02,6.37692
2024-03-03,6.15353
2024-03-04,6.98619
2024-03-05,8.87489
2024-03-06,6.90495
2024-03-07,6.39723
2024-03-08,5.56458
2024-03-09,4.26482
2024-03-10,6.49878
2024-03-11,8.20471
2024-03-12,7.79853
2024-03-13,7.73761
2024-03-14,6.82372
2024-03-15,5.56458
2024-03-16,3.9805
2024-03-17,3.93988
2024-03-18,6.51909
2024-03-19,7.61575
2024-03-20,7.4939
