date,아시아나항공주가
2023-05-30,6.35701
2023-05-31,5.40017
2023-06-01,4.54017
2023-06-02,5.22197
2023-06-03,0.98783
2023-06-04,0.78639
2023-06-05,4.41233
2023-06-06,1.24351
2023-06-07,6.04323
2023-06-08,4.88494
2023-06-09,5.14836
2023-06-10,0.96846
2023-06-11,0.97621
2023-06-12,4.50918
2023-06-13,5.95413
2023-06-14,6.68242
2023-06-15,5.32656
2023-06-16,7.22476
2023-06-17,1.25513
2023-06-18,0.92585
2023-06-19,6.1362
2023-06-20,5.84566
2023-06-21,4.99341
2023-06-22,5.17161
2023-06-23,4.38909
2023-06-24,0.67792
2023-06-25,0.6818
2023-06-26,4.51305
2023-06-27,4.21089
2023-06-28,4.81521
2023-06-29,4.85395
2023-06-30,4.59828
2023-07-01,0.69729
2023-07-02,0.76315
2023-07-03,4.87332
2023-07-04,4.19152
2023-07-05,5.15611
2023-07-06,4.73386
2023-07-07,4.02494
2023-07-08,0.67017
2023-07-09,0.64693
2023-07-10,4.49755
2023-07-11,5.0089
2023-07-12,5.21809
2023-07-13,4.90044
2023-07-14,5.65197
2023-07-15,0.96846
2023-07-16,0.8445
2023-07-17,5.31107
2023-07-18,5.2026
2023-07-19,4.699
2023-07-20,5.32269
2023-07-21,4.55179
2023-07-22,0.79026
2023-07-23,0.72053
2023-07-24,4.88107
2023-07-25,5.05539
2023-07-26,5.25296
2023-07-27,5.16386
2023-07-28,4.49368
2023-07-29,0.86387
2023-07-30,0.69729
2023-07-31,4.75323
2023-08-01,4.71836
2023-08-02,4.57116
2023-08-03,4.04819
2023-08-04,3.89711
2023-08-05,0.64693
2023-08-06,0.68567
2023-08-07,4.64089
2023-08-08,5.11737
2023-08-09,4.38909
2023-08-10,8.968
2023-08-11,6.67467
2023-08-12,1.06143
2023-08-13,0.88711
2023-08-14,4.86945
2023-08-15,1.18152
2023-08-16,4.73773
2023-08-17,4.29224
2023-08-18,4.27674
2023-08-19,0.86387
2023-08-20,0.73216
2023-08-21,4.38134
2023-08-22,4.01332
2023-08-23,4.31936
2023-08-24,4.46656
2023-08-25,3.52521
2023-08-26,0.63144
2023-08-27,0.5772
2023-08-28,4.24963
2023-08-29,4.0753
2023-08-30,4.12954
2023-08-31,3.71116
2023-09-01,3.4981
2023-09-02,0.68567
2023-09-03,0.4881
2023-09-04,3.95134
2023-09-05,3.31215
2023-09-06,3.6608
2023-09-07,3.4981
2023-09-08,3.4826
2023-09-09,0.56558
2023-09-10,0.49972
2023-09-11,3.70341
2023-09-12,3.4981
2023-09-13,3.55233
2023-09-14,3.84287
2023-09-15,4.04819
2023-09-16,0.72053
2023-09-17,0.65855
2023-09-18,3.26179
2023-09-19,2.99837
2023-09-20,2.98287
2023-09-21,3.18044
2023-09-22,2.8163
2023-09-23,0.58108
2023-09-24,0.48035
2023-09-25,3.31215
2023-09-26,3.17657
2023-09-27,2.89377
2023-09-28,0.53459
2023-09-29,0.48423
2023-09-30,0.51522
2023-10-01,0.38738
2023-10-02,0.60819
2023-10-03,0.60044
2023-10-04,3.20756
2023-10-05,3.43224
2023-10-06,3.39738
2023-10-07,0.64693
2023-10-08,0.55008
2023-10-09,0.66243
2023-10-10,3.54458
2023-10-11,3.67629
2023-10-12,3.38963
2023-10-13,3.16107
2023-10-14,0.69729
2023-10-15,0.57333
2023-10-16,3.61819
2023-10-17,3.54846
2023-10-18,3.21918
2023-10-19,3.80026
2023-10-20,3.67242
2023-10-21,0.68954
2023-10-22,0.58882
2023-10-23,3.17269
2023-10-24,3.95521
2023-10-25,3.90098
2023-10-26,3.48648
2023-10-27,3.82738
2023-10-28,0.79801
2023-10-29,0.71666
2023-10-30,23.3013
2023-10-31,16.33997
2023-11-01,7.8562
2023-11-02,18.00185
2023-11-03,8.38692
2023-11-04,1.15828
2023-11-05,1.09243
2023-11-06,7.3371
2023-11-07,6.00449
2023-11-08,5.53962
2023-11-09,6.388
2023-11-10,4.93143
2023-11-11,0.72441
2023-11-12,0.60432
2023-11-13,4.66413
2023-11-14,4.96629
2023-11-15,5.28782
2023-11-16,5.46215
2023-11-17,5.31107
2023-11-18,0.81738
2023-11-19,0.79026
2023-11-20,5.46215
2023-11-21,4.97017
2023-11-22,4.30773
2023-11-23,4.59053
2023-11-24,3.32765
2023-11-25,0.58495
2023-11-26,0.52297
2023-11-27,3.68404
2023-11-28,3.76539
2023-11-29,3.28503
2023-11-30,3.56783
2023-12-01,3.33539
2023-12-02,0.49585
2023-12-03,0.46873
2023-12-04,3.89711
2023-12-05,3.62593
2023-12-06,3.33539
2023-12-07,5.76044
2023-12-08,4.60215
2023-12-09,0.68567
2023-12-10,0.72053
2023-12-11,3.89323
2023-12-12,4.30773
2023-12-13,4.28837
2023-12-14,4.24188
2023-12-15,4.29611
2023-12-16,0.71666
2023-12-17,0.63144
2023-12-18,3.77702
2023-12-19,3.61819
2023-12-20,4.21476
2023-12-21,3.70341
2023-12-22,3.62981
2023-12-23,0.85225
2023-12-24,0.52297
2023-12-25,0.59657
2023-12-26,3.94747
2023-12-27,3.76927
2023-12-28,4.0017
2023-12-29,1.99891
2023-12-30,0.59657
2023-12-31,0.47261
2024-01-01,0.45711
2024-01-02,4.66026
2024-01-03,5.20647
2024-01-04,4.04819
2024-01-05,4.16053
2024-01-06,0.69729
2024-01-07,0.6508
2024-01-08,4.22638
2024-01-09,5.76044
2024-01-10,5.23359
2024-01-11,4.81521
2024-01-12,4.17602
2024-01-13,2.60323
2024-01-14,1.04207
2024-01-15,10.88943
2024-01-16,6.51584
2024-01-17,7.07368
2024-01-18,6.4616
2024-01-19,6.25242
2024-01-20,1.03432
2024-01-21,0.78639
2024-01-22,5.17161
2024-01-23,4.58278
2024-01-24,4.42395
2024-01-25,4.29224
2024-01-26,4.27287
2024-01-27,0.78252
2024-01-28,0.79414
2024-01-29,4.33873
2024-01-30,4.39683
2024-01-31,7.83295
2024-02-01,10.29673
2024-02-02,6.86449
2024-02-03,1.04207
2024-02-04,1.38684
2024-02-05,6.78314
2024-02-06,7.96854
2024-02-07,7.04656
2024-02-08,6.69791
2024-02-09,1.24738
2024-02-10,0.92198
2024-02-11,0.94134
2024-02-12,1.02657
2024-02-13,14.12411
2024-02-14,19.11365
2024-02-15,9.83962
2024-02-16,8.32106
2024-02-17,1.34035
2024-02-18,1.24351
2024-02-19,7.88719
2024-02-20,6.28341
2024-02-21,5.73719
2024-02-22,5.528
2024-02-23,5.55125
2024-02-24,0.99945
2024-02-25,0.74378
2024-02-26,5.22584
2024-02-27,4.89269
2024-02-28,4.83458
2024-02-29,4.50143
2024-03-01,1.01495
2024-03-02,0.65855
2024-03-03,0.62756
2024-03-04,4.52467
2024-03-05,4.31936
2024-03-06,3.76927
2024-03-07,4.59053
2024-03-08,4.668
2024-03-09,0.96846
2024-03-10,0.63918
2024-03-11,4.3426
2024-03-12,4.38134
2024-03-13,4.40458
2024-03-14,4.24963
2024-03-15,4.06756
2024-03-16,0.83675
2024-03-17,0.51909
2024-03-18,3.95909
2024-03-19,4.02107
2024-03-20,4.41233
