date,예금금리계산기
2023-05-31,17.52577
2023-06-01,20.28718
2023-06-02,15.68483
2023-06-03,9.05743
2023-06-04,8.76288
2023-06-05,15.75846
2023-06-06,11.74521
2023-06-07,17.74668
2023-06-08,15.86892
2023-06-09,14.98527
2023-06-10,8.83652
2023-06-11,8.35787
2023-06-12,15.8321
2023-06-13,14.72754
2023-06-14,15.75846
2023-06-15,17.7835
2023-06-16,15.35346
2023-06-17,8.54197
2023-06-18,9.09425
2023-06-19,16.67893
2023-06-20,15.64801
2023-06-21,16.27393
2023-06-22,16.20029
2023-06-23,13.8807
2023-06-24,9.53608
2023-06-25,9.13107
2023-06-26,16.64212
2023-06-27,14.02798
2023-06-28,15.61119
2023-06-29,14.35935
2023-06-30,15.27982
2023-07-01,9.20471
2023-07-02,9.68335
2023-07-03,17.15758
2023-07-04,17.08394
2023-07-05,18.70397
2023-07-06,19.18262
2023-07-07,17.37849
2023-07-08,9.3888
2023-07-09,9.46244
2023-07-10,16.4212
2023-07-11,16.49484
2023-07-12,15.90574
2023-07-13,16.05301
2023-07-14,14.4698
2023-07-15,8.13696
2023-07-16,8.0265
2023-07-17,16.64212
2023-07-18,16.45802
2023-07-19,13.65979
2023-07-20,14.17525
2023-07-21,14.4698
2023-07-22,7.76877
2023-07-23,8.72606
2023-07-24,15.13254
2023-07-25,17.23122
2023-07-26,15.72164
2023-07-27,15.8321
2023-07-28,14.4698
2023-07-29,9.46244
2023-07-30,8.43151
2023-07-31,18.18851
2023-08-01,18.92488
2023-08-02,15.94256
2023-08-03,14.54344
2023-08-04,13.51251
2023-08-05,9.09425
2023-08-06,8.54197
2023-08-07,16.75257
2023-08-08,14.61708
2023-08-09,16.86303
2023-08-10,15.94256
2023-08-11,15.13254
2023-08-12,8.68924
2023-08-13,10.08836
2023-08-14,17.89396
2023-08-15,12.5184
2023-08-16,17.59941
2023-08-17,16.05301
2023-08-18,15.79528
2023-08-19,9.60972
2023-08-20,9.3888
2023-08-21,16.0162
2023-08-22,16.08983
2023-08-23,14.50662
2023-08-24,15.09572
2023-08-25,15.97938
2023-08-26,10.19882
2023-08-27,11.22974
2023-08-28,16.75257
2023-08-29,17.67304
2023-08-30,17.96759
2023-08-31,16.4212
2023-09-01,16.49484
2023-09-02,8.39469
2023-09-03,10.08836
2023-09-04,18.9617
2023-09-05,16.53166
2023-09-06,15.16936
2023-09-07,15.8321
2023-09-08,15.97938
2023-09-09,11.19293
2023-09-10,9.16789
2023-09-11,17.67304
2023-09-12,17.0103
2023-09-13,15.90574
2023-09-14,15.68483
2023-09-15,17.67304
2023-09-16,10.34609
2023-09-17,10.30927
2023-09-18,20.06627
2023-09-19,16.4212
2023-09-20,17.56259
2023-09-21,16.56848
2023-09-22,16.45802
2023-09-23,9.64653
2023-09-24,11.30338
2023-09-25,21.24447
2023-09-26,19.58762
2023-09-27,18.92488
2023-09-28,11.11929
2023-09-29,8.50515
2023-09-30,10.53019
2023-10-01,12.00294
2023-10-02,11.5243
2023-10-03,13.65979
2023-10-04,26.80412
2023-10-05,20.80265
2023-10-06,20.87628
2023-10-07,12.96023
2023-10-08,12.29749
2023-10-09,14.6539
2023-10-10,24.15316
2023-10-11,24.18998
2023-10-12,24.0427
2023-10-13,21.24447
2023-10-14,14.13843
2023-10-15,12.18703
2023-10-16,24.37407
2023-10-17,26.36229
2023-10-18,26.54639
2023-10-19,26.28865
2023-10-20,26.7673
2023-10-21,17.12076
2023-10-22,14.32253
2023-10-23,28.86597
2023-10-24,31.48011
2023-10-25,31.40648
2023-10-26,28.31369
2023-10-27,26.14138
2023-10-28,15.42709
2023-10-29,17.23122
2023-10-30,33.39469
2023-10-31,30.89101
2023-11-01,31.73784
2023-11-02,30.63328
2023-11-03,25.69955
2023-11-04,17.1944
2023-11-05,15.05891
2023-11-06,27.5405
2023-11-07,26.69366
2023-11-08,29.56553
2023-11-09,25.07363
2023-11-10,25.18409
2023-11-11,13.40206
2023-11-12,13.51251
2023-11-13,23.08541
2023-11-14,26.98821
2023-11-15,25.88365
2023-11-16,22.60677
2023-11-17,21.5022
2023-11-18,11.59793
2023-11-19,14.13843
2023-11-20,26.95139
2023-11-21,25.62592
2023-11-22,22.8645
2023-11-23,21.17083
2023-11-24,23.12223
2023-11-25,12.88659
2023-11-26,13.84388
2023-11-27,25.73637
2023-11-28,23.60088
2023-11-29,25.95729
2023-11-30,25.62592
2023-12-01,23.74815
2023-12-02,13.80706
2023-12-03,13.47569
2023-12-04,24.70544
2023-12-05,27.39322
2023-12-06,26.28865
2023-12-07,22.12812
2023-12-08,21.31811
2023-12-09,11.26656
2023-12-10,13.14432
2023-12-11,22.05449
2023-12-12,21.98085
2023-12-13,22.45949
2023-12-14,19.58762
2023-12-15,20.17673
2023-12-16,10.7511
2023-12-17,12.22385
2023-12-18,22.68041
2023-12-19,21.75994
2023-12-20,29.23416
2023-12-21,28.27687
2023-12-22,19.44035
2023-12-23,11.81885
2023-12-24,9.79381
2023-12-25,11.89248
2023-12-26,26.03092
2023-12-27,24.77908
2023-12-28,23.85861
2023-12-29,20.98674
2023-12-30,12.88659
2023-12-31,14.39617
2024-01-01,17.74668
2024-01-02,28.46097
2024-01-03,25.92047
2024-01-04,26.10456
2024-01-05,24.48453
2024-01-06,13.95434
2024-01-07,15.79528
2024-01-08,23.4536
2024-01-09,23.67452
2024-01-10,25.66273
2024-01-11,23.96907
2024-01-12,21.72312
2024-01-13,13.65979
2024-01-14,13.84388
2024-01-15,21.24447
2024-01-16,20.98674
2024-01-17,19.10898
2024-01-18,21.17083
2024-01-19,20.36082
2024-01-20,13.58615
2024-01-21,14.35935
2024-01-22,20.94992
2024-01-23,19.10898
2024-01-24,19.40353
2024-01-25,28.16642
2024-01-26,23.15905
2024-01-27,14.39617
2024-01-28,15.64801
2024-01-29,25.84683
2024-01-30,22.60677
2024-01-31,24.85272
2024-02-01,23.78497
2024-02-02,18.59351
2024-02-03,12.22385
2024-02-04,13.54933
2024-02-05,20.76583
2024-02-06,18.00441
2024-02-07,18.88807
2024-02-08,17.52577
2024-02-09,8.72606
2024-02-10,10.34609
2024-02-11,10.89837
2024-02-12,13.73343
2024-02-13,24.70544
2024-02-14,19.58762
2024-02-15,21.20765
2024-02-16,18.07805
2024-02-17,11.67157
2024-02-18,14.54344
2024-02-19,18.29896
2024-02-20,20.54491
2024-02-21,27.65095
2024-02-22,31.29602
2024-02-23,36.15611
2024-02-24,18.11487
2024-02-25,17.37849
2024-02-26,34.53608
2024-02-27,24.63181
2024-02-28,25.44182
2024-02-29,23.74815
2024-03-01,14.17525
2024-03-02,10.93519
2024-03-03,13.32842
2024-03-04,23.15905
2024-03-05,20.17673
2024-03-06,16.6053
2024-03-07,18.04123
2024-03-08,16.71575
2024-03-09,8.87334
2024-03-10,12.44477
2024-03-11,18.51988
2024-03-12,17.37849
2024-03-13,15.72164
2024-03-14,15.13254
2024-03-15,14.69072
2024-03-16,8.46833
2024-03-17,8.39469
2024-03-18,15.94256
2024-03-19,15.31664
2024-03-20,17.0103
