date,INDEX
2023-05-30,11.83533
2023-05-31,11.47512
2023-06-01,10.75471
2023-06-02,10.3602
2023-06-03,5.90051
2023-06-04,7.1012
2023-06-05,10.10291
2023-06-06,8.52487
2023-06-07,11.3036
2023-06-08,11.40651
2023-06-09,11.26929
2023-06-10,6.53516
2023-06-11,6.99828
2023-06-12,11.54373
2023-06-13,12.57289
2023-06-14,11.74957
2023-06-15,11.012
2023-06-16,9.07375
2023-06-17,6.50085
2023-06-18,6.68953
2023-06-19,10.29159
2023-06-20,10.27444
2023-06-21,9.96569
2023-06-22,8.64493
2023-06-23,8.13036
2023-06-24,4.99142
2023-06-25,5.2144
2023-06-26,9.02229
2023-06-27,9.39965
2023-06-28,9.77701
2023-06-29,9.00514
2023-06-30,8.25042
2023-07-01,4.64837
2023-07-02,4.92281
2023-07-03,8.38765
2023-07-04,10.6861
2023-07-05,10.24013
2023-07-06,10.89193
2023-07-07,11.52658
2023-07-08,5.52315
2023-07-09,5.38593
2023-07-10,10.18867
2023-07-11,10.82332
2023-07-12,10.99485
2023-07-13,11.61234
2023-07-14,8.66209
2023-07-15,4.83704
2023-07-16,5.48885
2023-07-17,9.72555
2023-07-18,9.94854
2023-07-19,10.80617
2023-07-20,9.93138
2023-07-21,8.61063
2023-07-22,5.30017
2023-07-23,5.76329
2023-07-24,10.48027
2023-07-25,10.70325
2023-07-26,10.44596
2023-07-27,10.6518
2023-07-28,8.83361
2023-07-29,5.16295
2023-07-30,5.04288
2023-07-31,8.16466
2023-08-01,8.37049
2023-08-02,9.33104
2023-08-03,9.27958
2023-08-04,8.71355
2023-08-05,4.44253
2023-08-06,4.32246
2023-08-07,9.58833
2023-08-08,9.24528
2023-08-09,10.72041
2023-08-10,10.6861
2023-08-11,9.03945
2023-08-12,4.75128
2023-08-13,5.59176
2023-08-14,8.21612
2023-08-15,8.09605
2023-08-16,9.69125
2023-08-17,9.84562
2023-08-18,8.78216
2023-08-19,5.90051
2023-08-20,5.60891
2023-08-21,9.31389
2023-08-22,11.26929
2023-08-23,9.39965
2023-08-24,9.96569
2023-08-25,7.27272
2023-08-26,5.16295
2023-08-27,5.45454
2023-08-28,9.39965
2023-08-29,10.05145
2023-08-30,9.15951
2023-08-31,9.4168
2023-09-01,8.13036
2023-09-02,5.26586
2023-09-03,4.8885
2023-09-04,9.36535
2023-09-05,10.22298
2023-09-06,9.93138
2023-09-07,9.63979
2023-09-08,8.95368
2023-09-09,5.40308
2023-09-10,6.27787
2023-09-11,11.37221
2023-09-12,10.77186
2023-09-13,10.51457
2023-09-14,10.13722
2023-09-15,8.66209
2023-09-16,6.68953
2023-09-17,6.05488
2023-09-18,10.6861
2023-09-19,10.13722
2023-09-20,11.57804
2023-09-21,9.86277
2023-09-22,8.69639
2023-09-23,5.31732
2023-09-24,5.74614
2023-09-25,8.83361
2023-09-26,9.07375
2023-09-27,6.53516
2023-09-28,4.5626
2023-09-29,3.5506
2023-09-30,3.73927
2023-10-01,4.13379
2023-10-02,5.90051
2023-10-03,6.8096
2023-10-04,11.25214
2023-10-05,9.69125
2023-10-06,9.00514
2023-10-07,5.48885
2023-10-08,5.12864
2023-10-09,6.94682
2023-10-10,10.89193
2023-10-11,11.012
2023-10-12,10.44596
2023-10-13,9.15951
2023-10-14,6.22641
2023-10-15,7.35849
2023-10-16,10.89193
2023-10-17,10.99485
2023-10-18,10.49742
2023-10-19,10.87478
2023-10-20,9.36535
2023-10-21,5.98627
2023-10-22,7.23842
2023-10-23,11.45797
2023-10-24,10.99485
2023-10-25,11.52658
2023-10-26,9.63979
2023-10-27,9.0909
2023-10-28,4.8885
2023-10-29,6.34648
2023-10-30,9.7084
2023-10-31,10.85763
2023-11-01,9.67409
2023-11-02,9.53687
2023-11-03,8.97084
2023-11-04,5.42024
2023-11-05,5.91766
2023-11-06,10.3259
2023-11-07,10.80617
2023-11-08,10.72041
2023-11-09,11.04631
2023-11-10,8.4048
2023-11-11,5.69468
2023-11-12,7.70154
2023-11-13,11.69811
2023-11-14,10.3602
2023-11-15,9.93138
2023-11-16,10.75471
2023-11-17,8.64493
2023-11-18,5.30017
2023-11-19,6.05488
2023-11-20,10.18867
2023-11-21,10.85763
2023-11-22,9.74271
2023-11-23,10.70325
2023-11-24,8.1132
2023-11-25,6.08919
2023-11-26,6.02058
2023-11-27,10.34305
2023-11-28,10.96054
2023-11-29,11.14922
2023-11-30,10.30874
2023-12-01,9.15951
2023-12-02,6.32933
2023-12-03,6.26072
2023-12-04,11.04631
2023-12-05,11.37221
2023-12-06,11.6295
2023-12-07,10.80617
2023-12-08,8.57632
2023-12-09,6.32933
2023-12-10,6.14065
2023-12-11,10.41166
2023-12-12,11.9554
2023-12-13,11.012
2023-12-14,9.53687
2023-12-15,8.31903
2023-12-16,5.66037
2023-12-17,5.36878
2023-12-18,9.91423
2023-12-19,9.36535
2023-12-20,10.13722
2023-12-21,9.00514
2023-12-22,6.84391
2023-12-23,3.53344
2023-12-24,3.77358
2023-12-25,3.94511
2023-12-26,7.4614
2023-12-27,8.71355
2023-12-28,7.40994
2023-12-29,6.58662
2023-12-30,4.59691
2023-12-31,3.36192
2024-01-01,4.09948
2024-01-02,8.78216
2024-01-03,10.66895
2024-01-04,10.13722
2024-01-05,8.86792
2024-01-06,6.05488
2024-01-07,5.00857
2024-01-08,9.67409
2024-01-09,10.99485
2024-01-10,11.23499
2024-01-11,13.00171
2024-01-12,9.98284
2024-01-13,5.91766
2024-01-14,5.76329
2024-01-15,10.53173
2024-01-16,11.26929
2024-01-17,11.32075
2024-01-18,11.09777
2024-01-19,9.50257
2024-01-20,5.33447
2024-01-21,5.78044
2024-01-22,10.60034
2024-01-23,11.3036
2024-01-24,11.04631
2024-01-25,11.02915
2024-01-26,9.0566
2024-01-27,6.14065
2024-01-28,5.8319
2024-01-29,10.89193
2024-01-30,11.59519
2024-01-31,10.42881
2024-02-01,10.53173
2024-02-02,9.81132
2024-02-03,5.84905
2024-02-04,6.24356
2024-02-05,10.30874
2024-02-06,10.10291
2024-02-07,8.85077
2024-02-08,6.94682
2024-02-09,3.92795
2024-02-10,3.03602
2024-02-11,4.47684
2024-02-12,4.92281
2024-02-13,10.05145
2024-02-14,11.11492
2024-02-15,11.35506
2024-02-16,9.51972
2024-02-17,5.45454
2024-02-18,5.69468
2024-02-19,10.17152
2024-02-20,10.27444
2024-02-21,11.47512
2024-02-22,10.15437
2024-02-23,9.60548
2024-02-24,5.60891
2024-02-25,5.47169
2024-02-26,10.15437
2024-02-27,9.4168
2024-02-28,9.84562
2024-02-29,8.59348
2024-03-01,5.04288
2024-03-02,5.45454
2024-03-03,5.55746
2024-03-04,9.50257
2024-03-05,10.05145
2024-03-06,11.74957
2024-03-07,12.2813
2024-03-08,8.45626
2024-03-09,6.51801
2024-03-10,7.49571
2024-03-11,11.49228
2024-03-12,11.50943
2024-03-13,12.21269
2024-03-14,11.49228
2024-03-15,8.81646
2024-03-16,6.34648
2024-03-17,6.44939
2024-03-18,11.25214
2024-03-19,11.26929
2024-03-20,12.59005
