date,실버보험
2023-06-04,14.28571
2023-06-05,23.80952
2023-06-06,22.61904
2023-06-07,19.04761
2023-06-08,13.09523
2023-06-09,26.19047
2023-06-10,15.47619
2023-06-11,17.85714
2023-06-12,36.90476
2023-06-13,14.28571
2023-06-14,27.38095
2023-06-15,38.09523
2023-06-16,32.14285
2023-06-17,15.47619
2023-06-18,17.85714
2023-06-19,44.04761
2023-06-20,36.90476
2023-06-21,45.23809
2023-06-22,25.0
2023-06-23,22.61904
2023-06-24,16.66666
2023-06-25,20.23809
2023-06-26,16.66666
2023-06-27,32.14285
2023-06-28,20.23809
2023-06-29,19.04761
2023-06-30,22.61904
2023-07-01,34.5238
2023-07-02,15.47619
2023-07-03,25.0
2023-07-04,20.23809
2023-07-05,21.42857
2023-07-06,29.7619
2023-07-07,22.61904
2023-07-08,13.09523
2023-07-09,16.66666
2023-07-10,28.57142
2023-07-11,38.09523
2023-07-12,21.42857
2023-07-13,34.5238
2023-07-14,22.61904
2023-07-15,29.7619
2023-07-17,16.66666
2023-07-18,34.5238
2023-07-19,17.85714
2023-07-20,17.85714
2023-07-21,32.14285
2023-07-22,10.71428
2023-07-23,10.71428
2023-07-24,25.0
2023-07-25,23.80952
2023-07-26,16.66666
2023-07-27,15.47619
2023-07-28,22.61904
2023-07-29,22.61904
2023-07-30,13.09523
2023-07-31,29.7619
2023-08-01,21.42857
2023-08-02,27.38095
2023-08-03,23.80952
2023-08-04,16.66666
2023-08-05,11.90476
2023-08-06,23.80952
2023-08-07,21.42857
2023-08-08,15.47619
2023-08-09,29.7619
2023-08-10,28.57142
2023-08-11,10.71428
2023-08-12,11.90476
2023-08-13,14.28571
2023-08-14,27.38095
2023-08-15,15.47619
2023-08-16,28.57142
2023-08-17,53.57142
2023-08-18,54.7619
2023-08-19,16.66666
2023-08-20,34.5238
2023-08-21,28.57142
2023-08-22,39.28571
2023-08-23,19.04761
2023-08-24,14.28571
2023-08-25,11.90476
2023-08-26,13.09523
2023-08-27,21.42857
2023-08-28,30.95238
2023-08-29,25.0
2023-08-30,29.7619
2023-08-31,25.0
2023-09-01,10.71428
2023-09-02,16.66666
2023-09-03,11.90476
2023-09-04,28.57142
2023-09-05,26.19047
2023-09-06,28.57142
2023-09-07,29.7619
2023-09-08,20.23809
2023-09-09,8.33333
2023-09-10,21.42857
2023-09-11,20.23809
2023-09-12,15.47619
2023-09-13,23.80952
2023-09-14,32.14285
2023-09-15,13.09523
2023-09-16,16.66666
2023-09-17,10.71428
2023-09-18,32.14285
2023-09-19,19.04761
2023-09-20,15.47619
2023-09-21,23.80952
2023-09-22,21.42857
2023-09-23,16.66666
2023-09-24,21.42857
2023-09-25,15.47619
2023-09-26,23.80952
2023-09-27,11.90476
2023-09-28,13.09523
2023-09-29,13.09523
2023-09-30,16.66666
2023-10-01,26.19047
2023-10-02,13.09523
2023-10-03,21.42857
2023-10-04,25.0
2023-10-05,38.09523
2023-10-06,28.57142
2023-10-07,11.90476
2023-10-08,7.14285
2023-10-09,5.95238
2023-10-10,11.90476
2023-10-11,30.95238
2023-10-12,42.85714
2023-10-13,28.57142
2023-10-14,25.0
2023-10-15,19.04761
2023-10-16,29.7619
2023-10-17,40.47619
2023-10-18,20.23809
2023-10-19,22.61904
2023-10-20,33.33333
2023-10-21,9.5238
2023-10-22,25.0
2023-10-23,26.19047
2023-10-24,26.19047
2023-10-25,32.14285
2023-10-26,14.28571
2023-10-27,9.5238
2023-10-28,11.90476
2023-10-29,17.85714
2023-10-30,30.95238
2023-10-31,23.80952
2023-11-01,33.33333
2023-11-02,15.47619
2023-11-03,16.66666
2023-11-04,16.66666
2023-11-05,20.23809
2023-11-06,22.61904
2023-11-07,20.23809
2023-11-08,35.71428
2023-11-09,8.33333
2023-11-10,26.19047
2023-11-11,10.71428
2023-11-12,7.14285
2023-11-13,35.71428
2023-11-14,19.04761
2023-11-15,41.66666
2023-11-16,10.71428
2023-11-17,20.23809
2023-11-18,20.23809
2023-11-19,15.47619
2023-11-20,25.0
2023-11-21,23.80952
2023-11-22,22.61904
2023-11-23,32.14285
2023-11-24,15.47619
2023-11-25,9.5238
2023-11-26,17.85714
2023-11-27,10.71428
2023-11-28,27.38095
2023-11-29,28.57142
2023-11-30,21.42857
2023-12-01,35.71428
2023-12-02,10.71428
2023-12-03,17.85714
2023-12-04,35.71428
2023-12-05,47.61904
2023-12-06,36.90476
2023-12-07,15.47619
2023-12-08,29.7619
2023-12-09,13.09523
2023-12-10,26.19047
2023-12-11,36.90476
2023-12-12,39.28571
2023-12-13,29.7619
2023-12-14,32.14285
2023-12-15,21.42857
2023-12-16,8.33333
2023-12-17,7.14285
2023-12-18,19.04761
2023-12-19,36.90476
2023-12-20,19.04761
2023-12-21,27.38095
2023-12-22,25.0
2023-12-23,11.90476
2023-12-24,20.23809
2023-12-25,7.14285
2023-12-26,29.7619
2023-12-27,25.0
2023-12-28,26.19047
2023-12-29,21.42857
2023-12-30,13.09523
2023-12-31,17.85714
2024-01-01,17.85714
2024-01-02,32.14285
2024-01-03,26.19047
2024-01-04,14.28571
2024-01-05,23.80952
2024-01-06,17.85714
2024-01-07,5.95238
2024-01-08,23.80952
2024-01-09,14.28571
2024-01-10,10.71428
2024-01-11,19.04761
2024-01-12,32.14285
2024-01-13,30.95238
2024-01-14,22.61904
2024-01-15,13.09523
2024-01-16,21.42857
2024-01-17,28.57142
2024-01-18,22.61904
2024-01-19,17.85714
2024-01-20,8.33333
2024-01-21,13.09523
2024-01-22,27.38095
2024-01-23,27.38095
2024-01-24,23.80952
2024-01-25,30.95238
2024-01-26,20.23809
2024-01-27,9.5238
2024-01-28,16.66666
2024-01-29,35.71428
2024-01-30,28.57142
2024-01-31,15.47619
2024-02-01,34.5238
2024-02-02,27.38095
2024-02-03,21.42857
2024-02-04,19.04761
2024-02-05,33.33333
2024-02-06,23.80952
2024-02-07,10.71428
2024-02-08,15.47619
2024-02-09,33.33333
2024-02-10,13.09523
2024-02-11,11.90476
2024-02-12,14.28571
2024-02-13,27.38095
2024-02-14,25.0
2024-02-15,26.19047
2024-02-16,27.38095
2024-02-17,7.14285
2024-02-18,23.80952
2024-02-19,42.85714
2024-02-20,21.42857
2024-02-21,39.28571
2024-02-22,21.42857
2024-02-23,29.7619
2024-02-24,28.57142
2024-02-25,17.85714
2024-02-26,17.85714
2024-02-27,34.5238
2024-02-28,10.71428
2024-02-29,28.57142
2024-03-01,15.47619
2024-03-02,13.09523
2024-03-03,17.85714
2024-03-04,16.66666
2024-03-05,29.7619
2024-03-06,30.95238
2024-03-07,53.57142
2024-03-08,28.57142
2024-03-09,26.19047
2024-03-10,27.38095
2024-03-11,47.61904
2024-03-12,25.0
2024-03-13,14.28571
2024-03-14,29.7619
2024-03-15,26.19047
2024-03-16,8.33333
2024-03-17,23.80952
2024-03-18,33.33333
2024-03-19,22.61904
2024-03-20,32.14285
