date,당뇨보험
2023-05-30,35.77235
2023-05-31,35.36585
2023-06-01,28.86178
2023-06-02,23.17073
2023-06-03,21.13821
2023-06-04,21.95121
2023-06-05,25.20325
2023-06-06,13.41463
2023-06-07,28.45528
2023-06-08,33.73983
2023-06-09,29.26829
2023-06-10,17.07317
2023-06-11,17.07317
2023-06-12,32.92682
2023-06-13,38.61788
2023-06-14,31.30081
2023-06-15,34.14634
2023-06-16,32.92682
2023-06-17,15.85365
2023-06-18,17.47967
2023-06-19,31.30081
2023-06-20,26.42276
2023-06-21,30.8943
2023-06-22,26.82926
2023-06-23,23.17073
2023-06-24,14.22764
2023-06-25,13.00813
2023-06-26,26.82926
2023-06-27,32.52032
2023-06-28,33.73983
2023-06-29,30.8943
2023-06-30,23.17073
2023-07-01,19.10569
2023-07-02,15.44715
2023-07-03,28.86178
2023-07-04,34.55284
2023-07-05,30.8943
2023-07-06,36.58536
2023-07-07,20.3252
2023-07-08,18.69918
2023-07-09,19.10569
2023-07-10,33.33333
2023-07-11,38.21138
2023-07-12,35.36585
2023-07-13,30.0813
2023-07-14,22.76422
2023-07-15,16.26016
2023-07-16,12.60162
2023-07-17,27.23577
2023-07-18,26.82926
2023-07-19,34.14634
2023-07-20,25.20325
2023-07-21,27.64227
2023-07-22,14.22764
2023-07-23,17.47967
2023-07-24,30.0813
2023-07-25,28.45528
2023-07-26,29.67479
2023-07-27,23.98373
2023-07-28,24.79674
2023-07-29,11.78861
2023-07-30,15.04065
2023-07-31,28.45528
2023-08-01,30.0813
2023-08-02,20.3252
2023-08-03,24.79674
2023-08-04,23.57723
2023-08-05,12.60162
2023-08-06,16.66666
2023-08-07,23.98373
2023-08-08,31.30081
2023-08-09,25.60975
2023-08-10,21.95121
2023-08-11,30.8943
2023-08-12,14.22764
2023-08-13,16.66666
2023-08-14,31.30081
2023-08-15,26.82926
2023-08-16,32.52032
2023-08-17,38.61788
2023-08-18,26.82926
2023-08-19,23.57723
2023-08-20,16.66666
2023-08-21,46.34146
2023-08-22,39.43089
2023-08-23,27.64227
2023-08-24,36.17886
2023-08-25,35.77235
2023-08-26,21.95121
2023-08-27,14.22764
2023-08-28,38.21138
2023-08-29,33.33333
2023-08-30,55.28455
2023-08-31,44.71544
2023-09-01,29.26829
2023-09-02,22.35772
2023-09-03,14.63414
2023-09-04,32.92682
2023-09-05,37.80487
2023-09-06,26.42276
2023-09-07,32.11382
2023-09-08,28.86178
2023-09-09,12.19512
2023-09-10,18.69918
2023-09-11,26.42276
2023-09-12,33.33333
2023-09-13,24.39024
2023-09-14,34.14634
2023-09-15,26.42276
2023-09-16,24.79674
2023-09-17,20.3252
2023-09-18,34.95934
2023-09-19,39.83739
2023-09-20,41.86991
2023-09-21,34.95934
2023-09-22,23.98373
2023-09-23,16.66666
2023-09-24,13.82113
2023-09-25,27.64227
2023-09-26,32.92682
2023-09-27,24.79674
2023-09-28,13.41463
2023-09-29,17.47967
2023-09-30,15.85365
2023-10-01,13.82113
2023-10-02,11.38211
2023-10-03,23.17073
2023-10-04,41.05691
2023-10-05,39.02439
2023-10-06,29.67479
2023-10-07,20.3252
2023-10-08,20.7317
2023-10-09,17.07317
2023-10-10,30.0813
2023-10-11,39.43089
2023-10-12,41.05691
2023-10-13,31.70731
2023-10-14,17.47967
2023-10-15,15.85365
2023-10-16,33.73983
2023-10-17,28.86178
2023-10-18,32.52032
2023-10-19,37.39837
2023-10-20,34.95934
2023-10-21,20.3252
2023-10-22,17.47967
2023-10-23,32.11382
2023-10-24,43.08943
2023-10-25,38.61788
2023-10-26,42.27642
2023-10-27,29.26829
2023-10-28,19.10569
2023-10-29,20.7317
2023-10-30,39.43089
2023-10-31,36.99186
2023-11-01,36.17886
2023-11-02,30.0813
2023-11-03,30.4878
2023-11-04,15.85365
2023-11-05,17.88617
2023-11-06,40.2439
2023-11-07,33.33333
2023-11-08,30.0813
2023-11-09,33.73983
2023-11-10,23.57723
2023-11-11,12.60162
2023-11-12,15.85365
2023-11-13,32.52032
2023-11-14,42.27642
2023-11-15,41.46341
2023-11-16,32.52032
2023-11-17,26.01626
2023-11-18,18.69918
2023-11-19,21.54471
2023-11-20,34.14634
2023-11-21,40.2439
2023-11-22,39.02439
2023-11-23,29.67479
2023-11-24,42.27642
2023-11-25,25.60975
2023-11-26,23.98373
2023-11-27,40.2439
2023-11-28,35.77235
2023-11-29,34.14634
2023-11-30,28.04878
2023-12-01,29.67479
2023-12-02,20.3252
2023-12-03,21.54471
2023-12-04,34.55284
2023-12-05,41.86991
2023-12-06,42.68292
2023-12-07,43.08943
2023-12-08,35.36585
2023-12-09,23.17073
2023-12-10,23.57723
2023-12-11,33.73983
2023-12-12,38.21138
2023-12-13,35.77235
2023-12-14,40.6504
2023-12-15,26.82926
2023-12-16,26.82926
2023-12-17,19.91869
2023-12-18,34.55284
2023-12-19,37.80487
2023-12-20,35.36585
2023-12-21,39.02439
2023-12-22,29.26829
2023-12-23,27.23577
2023-12-24,13.41463
2023-12-25,20.7317
2023-12-26,34.14634
2023-12-27,46.34146
2023-12-28,39.02439
2023-12-29,31.70731
2023-12-30,22.76422
2023-12-31,13.00813
2024-01-01,17.88617
2024-01-02,36.58536
2024-01-03,36.17886
2024-01-04,39.02439
2024-01-05,30.8943
2024-01-06,26.01626
2024-01-07,21.54471
2024-01-08,44.30894
2024-01-09,37.39837
2024-01-10,41.05691
2024-01-11,36.58536
2024-01-12,39.43089
2024-01-13,22.35772
2024-01-14,24.39024
2024-01-15,42.68292
2024-01-16,42.27642
2024-01-17,38.21138
2024-01-18,41.46341
2024-01-19,26.01626
2024-01-20,22.35772
2024-01-21,26.42276
2024-01-22,42.27642
2024-01-23,40.6504
2024-01-24,41.86991
2024-01-25,50.0
2024-01-26,44.71544
2024-01-27,34.95934
2024-01-28,21.13821
2024-01-29,54.87804
2024-01-30,68.69918
2024-01-31,57.31707
2024-02-01,31.70731
2024-02-02,40.2439
2024-02-03,36.58536
2024-02-04,23.17073
2024-02-05,42.27642
2024-02-06,41.05691
2024-02-07,35.36585
2024-02-08,32.11382
2024-02-09,17.07317
2024-02-10,23.17073
2024-02-11,20.7317
2024-02-12,21.54471
2024-02-13,47.15447
2024-02-14,41.46341
2024-02-15,39.43089
2024-02-16,39.43089
2024-02-17,28.86178
2024-02-18,24.79674
2024-02-19,36.58536
2024-02-20,39.83739
2024-02-21,41.46341
2024-02-22,34.95934
2024-02-23,35.36585
2024-02-24,30.8943
2024-02-25,23.17073
2024-02-26,39.02439
2024-02-27,45.12195
2024-02-28,47.56097
2024-02-29,28.04878
2024-03-01,19.91869
2024-03-02,20.3252
2024-03-03,15.04065
2024-03-04,32.92682
2024-03-05,37.80487
2024-03-06,35.36585
2024-03-07,37.39837
2024-03-08,32.52032
2024-03-09,21.54471
2024-03-10,26.82926
2024-03-11,38.21138
2024-03-12,41.46341
2024-03-13,35.36585
2024-03-14,33.73983
2024-03-15,26.42276
2024-03-16,17.88617
2024-03-17,19.51219
2024-03-18,32.92682
2024-03-19,41.46341
2024-03-20,39.02439
