date,부동산시세조회
2023-05-30,50.0
2023-05-31,47.93814
2023-06-01,45.36082
2023-06-02,46.64948
2023-06-03,32.47422
2023-06-04,39.17525
2023-06-05,55.92783
2023-06-06,37.62886
2023-06-07,54.8969
2023-06-08,53.35051
2023-06-09,47.16494
2023-06-10,34.53608
2023-06-11,35.56701
2023-06-12,52.57731
2023-06-13,53.60824
2023-06-14,52.06185
2023-06-15,51.03092
2023-06-16,36.3402
2023-06-17,28.60824
2023-06-18,36.59793
2023-06-19,47.16494
2023-06-20,46.64948
2023-06-21,57.21649
2023-06-22,38.91752
2023-06-23,46.13402
2023-06-24,25.77319
2023-06-25,30.6701
2023-06-26,45.36082
2023-06-27,39.43298
2023-06-28,42.52577
2023-06-29,39.17525
2023-06-30,45.10309
2023-07-01,27.06185
2023-07-02,36.59793
2023-07-03,41.75257
2023-07-04,39.69072
2023-07-05,47.68041
2023-07-06,47.42268
2023-07-07,38.91752
2023-07-08,27.31958
2023-07-09,24.48453
2023-07-10,43.81443
2023-07-11,34.79381
2023-07-12,46.90721
2023-07-13,52.06185
2023-07-14,43.29896
2023-07-15,35.05154
2023-07-16,21.64948
2023-07-17,46.90721
2023-07-18,45.61855
2023-07-19,42.7835
2023-07-20,39.43298
2023-07-21,37.1134
2023-07-22,29.63917
2023-07-23,34.53608
2023-07-24,52.06185
2023-07-25,39.69072
2023-07-26,45.36082
2023-07-27,48.96907
2023-07-28,50.51546
2023-07-29,38.91752
2023-07-30,33.76288
2023-07-31,48.96907
2023-08-01,38.65979
2023-08-02,43.5567
2023-08-03,36.3402
2023-08-04,34.79381
2023-08-05,25.51546
2023-08-06,25.0
2023-08-07,36.08247
2023-08-08,41.23711
2023-08-09,35.56701
2023-08-10,37.1134
2023-08-11,32.47422
2023-08-12,25.0
2023-08-13,34.53608
2023-08-14,37.88659
2023-08-15,33.24742
2023-08-16,39.43298
2023-08-17,45.61855
2023-08-18,42.26804
2023-08-19,28.86597
2023-08-20,28.35051
2023-08-21,43.04123
2023-08-22,37.62886
2023-08-23,39.43298
2023-08-24,38.91752
2023-08-25,31.95876
2023-08-26,31.95876
2023-08-27,25.0
2023-08-28,44.84536
2023-08-29,44.84536
2023-08-30,40.46391
2023-08-31,43.5567
2023-09-01,56.95876
2023-09-02,37.37113
2023-09-03,46.90721
2023-09-04,53.35051
2023-09-05,58.50515
2023-09-06,59.79381
2023-09-07,55.15463
2023-09-08,57.47422
2023-09-09,43.5567
2023-09-10,45.87628
2023-09-11,68.04123
2023-09-12,59.02061
2023-09-13,55.6701
2023-09-14,56.44329
2023-09-15,49.74226
2023-09-16,41.75257
2023-09-17,42.7835
2023-09-18,64.94845
2023-09-19,57.47422
2023-09-20,52.06185
2023-09-21,47.68041
2023-09-22,42.52577
2023-09-23,28.86597
2023-09-24,34.27835
2023-09-25,47.16494
2023-09-26,40.72164
2023-09-27,32.21649
2023-09-28,31.95876
2023-09-29,41.75257
2023-09-30,35.82474
2023-10-01,30.15463
2023-10-02,31.44329
2023-10-03,34.53608
2023-10-04,53.86597
2023-10-05,44.84536
2023-10-06,43.29896
2023-10-07,24.48453
2023-10-08,26.80412
2023-10-09,39.43298
2023-10-10,49.74226
2023-10-11,56.95876
2023-10-12,50.51546
2023-10-13,52.06185
2023-10-14,32.73195
2023-10-15,35.82474
2023-10-16,61.3402
2023-10-17,62.62886
2023-10-18,50.25773
2023-10-19,54.8969
2023-10-20,43.29896
2023-10-21,25.0
2023-10-22,36.59793
2023-10-23,54.38144
2023-10-24,58.50515
2023-10-25,50.51546
2023-10-26,51.54639
2023-10-27,44.58762
2023-10-28,34.02061
2023-10-29,36.08247
2023-10-30,51.28865
2023-10-31,50.51546
2023-11-01,42.26804
2023-11-02,41.23711
2023-11-03,42.7835
2023-11-04,37.62886
2023-11-05,32.21649
2023-11-06,48.71134
2023-11-07,45.36082
2023-11-08,44.32989
2023-11-09,43.5567
2023-11-10,38.40206
2023-11-11,26.54639
2023-11-12,32.73195
2023-11-13,46.39175
2023-11-14,46.90721
2023-11-15,50.25773
2023-11-16,38.91752
2023-11-17,36.59793
2023-11-18,31.44329
2023-11-19,31.44329
2023-11-20,46.39175
2023-11-21,42.26804
2023-11-22,48.4536
2023-11-23,38.65979
2023-11-24,33.24742
2023-11-25,33.76288
2023-11-26,29.8969
2023-11-27,43.81443
2023-11-28,43.81443
2023-11-29,41.23711
2023-11-30,35.56701
2023-12-01,36.85567
2023-12-02,25.0
2023-12-03,29.12371
2023-12-04,49.74226
2023-12-05,51.54639
2023-12-06,44.07216
2023-12-07,41.23711
2023-12-08,39.43298
2023-12-09,35.56701
2023-12-10,28.86597
2023-12-11,52.31958
2023-12-12,46.64948
2023-12-13,45.87628
2023-12-14,45.87628
2023-12-15,40.46391
2023-12-16,32.73195
2023-12-17,30.6701
2023-12-18,50.77319
2023-12-19,43.81443
2023-12-20,37.1134
2023-12-21,42.0103
2023-12-22,45.36082
2023-12-23,30.15463
2023-12-24,28.35051
2023-12-25,29.63917
2023-12-26,46.13402
2023-12-27,42.52577
2023-12-28,38.65979
2023-12-29,40.72164
2023-12-30,31.18556
2023-12-31,28.60824
2024-01-01,27.83505
2024-01-02,43.29896
2024-01-03,50.0
2024-01-04,53.86597
2024-01-05,46.39175
2024-01-06,40.72164
2024-01-07,38.14432
2024-01-08,45.87628
2024-01-09,45.36082
2024-01-10,48.71134
2024-01-11,56.44329
2024-01-12,44.84536
2024-01-13,38.40206
2024-01-14,40.72164
2024-01-15,55.15463
2024-01-16,48.71134
2024-01-17,50.77319
2024-01-18,47.16494
2024-01-19,48.4536
2024-01-20,43.04123
2024-01-21,43.04123
2024-01-22,51.28865
2024-01-23,53.60824
2024-01-24,56.18556
2024-01-25,44.58762
2024-01-26,47.16494
2024-01-27,34.79381
2024-01-28,46.90721
2024-01-29,50.25773
2024-01-30,50.0
2024-01-31,47.68041
2024-02-01,46.64948
2024-02-02,45.10309
2024-02-03,34.02061
2024-02-04,42.0103
2024-02-05,51.54639
2024-02-06,46.64948
2024-02-07,38.91752
2024-02-08,37.62886
2024-02-09,32.47422
2024-02-10,36.08247
2024-02-11,40.72164
2024-02-12,43.5567
2024-02-13,65.97938
2024-02-14,67.26804
2024-02-15,57.47422
2024-02-16,52.31958
2024-02-17,41.23711
2024-02-18,39.43298
2024-02-19,61.3402
2024-02-20,61.3402
2024-02-21,53.60824
2024-02-22,56.95876
2024-02-23,42.7835
2024-02-24,32.21649
2024-02-25,37.88659
2024-02-26,67.0103
2024-02-27,50.0
2024-02-28,55.6701
2024-02-29,52.83505
2024-03-01,47.16494
2024-03-02,42.52577
2024-03-03,42.52577
2024-03-04,55.6701
2024-03-05,55.6701
2024-03-06,55.15463
2024-03-07,52.31958
2024-03-08,53.09278
2024-03-09,44.32989
2024-03-10,44.58762
2024-03-11,54.63917
2024-03-12,58.76288
2024-03-13,55.41237
2024-03-14,55.15463
2024-03-15,49.2268
2024-03-16,28.60824
2024-03-17,41.75257
2024-03-18,54.12371
2024-03-19,51.80412
2024-03-20,39.94845
