date,증시전망
2023-05-30,12.04379
2023-05-31,6.08272
2023-06-01,5.23114
2023-06-02,6.08272
2023-06-03,9.42822
2023-06-04,12.04379
2023-06-05,8.2725
2023-06-06,8.39416
2023-06-07,7.96836
2023-06-08,7.96836
2023-06-09,7.11678
2023-06-10,6.9343
2023-06-11,12.16545
2023-06-12,9.67153
2023-06-13,7.05596
2023-06-14,9.85401
2023-06-15,7.66423
2023-06-16,6.56934
2023-06-17,6.63017
2023-06-18,11.07055
2023-06-19,9.06326
2023-06-20,6.81265
2023-06-21,7.78588
2023-06-22,6.75182
2023-06-23,6.87347
2023-06-24,9.42822
2023-06-25,13.86861
2023-06-26,10.21897
2023-06-27,8.02919
2023-06-28,8.09002
2023-06-29,7.42092
2023-06-30,6.99513
2023-07-01,8.81995
2023-07-02,11.19221
2023-07-03,10.58394
2023-07-04,7.11678
2023-07-05,6.38686
2023-07-06,10.40145
2023-07-07,10.76642
2023-07-08,10.15815
2023-07-09,12.83454
2023-07-10,10.2798
2023-07-11,5.17031
2023-07-12,4.50121
2023-07-13,5.35279
2023-07-14,6.02189
2023-07-15,8.15085
2023-07-16,11.25304
2023-07-17,7.05596
2023-07-18,6.08272
2023-07-19,5.5961
2023-07-20,4.44038
2023-07-21,5.23114
2023-07-22,5.35279
2023-07-23,10.46228
2023-07-24,9.67153
2023-07-25,7.11678
2023-07-26,23.6618
2023-07-27,10.76642
2023-07-28,5.83941
2023-07-29,7.36009
2023-07-30,9.18491
2023-07-31,7.54257
2023-08-01,6.81265
2023-08-02,15.02433
2023-08-03,11.31386
2023-08-04,6.81265
2023-08-05,9.00243
2023-08-06,11.00973
2023-08-07,9.18491
2023-08-08,8.57664
2023-08-09,5.29197
2023-08-10,5.65693
2023-08-11,4.86618
2023-08-12,7.72506
2023-08-13,9.30656
2023-08-14,9.18491
2023-08-15,4.98783
2023-08-16,14.23357
2023-08-17,12.9562
2023-08-18,12.83454
2023-08-19,9.91484
2023-08-20,15.87591
2023-08-21,12.16545
2023-08-22,7.29927
2023-08-23,7.72506
2023-08-24,6.69099
2023-08-25,6.9343
2023-08-26,8.09002
2023-08-27,11.80048
2023-08-28,8.45498
2023-08-29,4.927
2023-08-30,5.23114
2023-08-31,4.62287
2023-09-01,4.62287
2023-09-02,6.02189
2023-09-03,10.15815
2023-09-04,8.63746
2023-09-05,5.53527
2023-09-06,4.74452
2023-09-07,8.09002
2023-09-08,5.29197
2023-09-09,4.74452
2023-09-10,10.2798
2023-09-11,6.87347
2023-09-12,6.75182
2023-09-13,7.36009
2023-09-14,4.19708
2023-09-15,5.04866
2023-09-16,6.99513
2023-09-17,10.21897
2023-09-18,7.6034
2023-09-19,5.17031
2023-09-20,4.50121
2023-09-21,13.01703
2023-09-22,10.88807
2023-09-23,7.17761
2023-09-24,11.49635
2023-09-25,13.19951
2023-09-26,14.35523
2023-09-27,8.21167
2023-09-28,3.77128
2023-09-29,2.06812
2023-09-30,5.41362
2023-10-01,6.81265
2023-10-02,6.38686
2023-10-03,7.78588
2023-10-04,28.83211
2023-10-05,13.07785
2023-10-06,8.88077
2023-10-07,7.23844
2023-10-08,14.9635
2023-10-09,20.01216
2023-10-10,14.72019
2023-10-11,8.15085
2023-10-12,6.02189
2023-10-13,5.71776
2023-10-14,9.00243
2023-10-15,15.08515
2023-10-16,13.32116
2023-10-17,5.23114
2023-10-18,6.02189
2023-10-19,15.99756
2023-10-20,19.16058
2023-10-21,17.21411
2023-10-22,22.68856
2023-10-23,19.82968
2023-10-24,11.37469
2023-10-25,9.85401
2023-10-26,34.24574
2023-10-27,14.90267
2023-10-28,14.35523
2023-10-29,19.03892
2023-10-30,12.71289
2023-10-31,17.82238
2023-11-01,9.67153
2023-11-02,8.75912
2023-11-03,5.96107
2023-11-04,10.15815
2023-11-05,15.93673
2023-11-06,24.14841
2023-11-07,18.85644
2023-11-08,9.48905
2023-11-09,8.15085
2023-11-10,7.42092
2023-11-11,9.12408
2023-11-12,13.32116
2023-11-13,11.98296
2023-11-14,5.90024
2023-11-15,10.46228
2023-11-16,10.9489
2023-11-17,5.53527
2023-11-18,6.75182
2023-11-19,9.18491
2023-11-20,10.40145
2023-11-21,6.14355
2023-11-22,5.23114
2023-11-23,5.41362
2023-11-24,5.47445
2023-11-25,6.56934
2023-11-26,9.36739
2023-11-27,7.48175
2023-11-28,5.17031
2023-11-29,4.56204
2023-11-30,4.56204
2023-12-01,4.68369
2023-12-02,6.56934
2023-12-03,9.67153
2023-12-04,8.45498
2023-12-05,5.29197
2023-12-06,5.04866
2023-12-07,4.19708
2023-12-08,3.40632
2023-12-09,5.17031
2023-12-10,9.54987
2023-12-11,7.90754
2023-12-12,4.44038
2023-12-13,6.87347
2023-12-14,7.78588
2023-12-15,6.08272
2023-12-16,6.56934
2023-12-17,9.79318
2023-12-18,9.12408
2023-12-19,6.32603
2023-12-20,9.48905
2023-12-21,6.32603
2023-12-22,5.04866
2023-12-23,5.90024
2023-12-24,6.75182
2023-12-25,8.39416
2023-12-26,8.57664
2023-12-27,6.38686
2023-12-28,7.29927
2023-12-29,9.67153
2023-12-30,7.05596
2023-12-31,9.91484
2024-01-01,16.36253
2024-01-02,19.52554
2024-01-03,8.69829
2024-01-04,5.65693
2024-01-05,4.37956
2024-01-06,4.86618
2024-01-07,9.48905
2024-01-08,7.05596
2024-01-09,3.89294
2024-01-10,6.2652
2024-01-11,2.79805
2024-01-12,5.23114
2024-01-13,6.44768
2024-01-14,10.76642
2024-01-15,8.09002
2024-01-16,7.72506
2024-01-17,24.69586
2024-01-18,11.19221
2024-01-19,3.71046
2024-01-20,7.66423
2024-01-21,11.25304
2024-01-22,8.57664
2024-01-23,4.98783
2024-01-24,5.5961
2024-01-25,4.19708
2024-01-26,4.01459
2024-01-27,5.53527
2024-01-28,10.2798
2024-01-29,9.30656
2024-01-30,5.10948
2024-01-31,6.56934
2024-02-01,6.99513
2024-02-02,5.83941
2024-02-03,7.48175
2024-02-04,14.11192
2024-02-05,7.84671
2024-02-06,4.50121
2024-02-07,3.16301
2024-02-08,3.34549
2024-02-09,3.10218
2024-02-10,6.32603
2024-02-11,6.20437
2024-02-12,7.05596
2024-02-13,8.09002
2024-02-14,5.29197
2024-02-15,3.04136
2024-02-16,2.61557
2024-02-17,6.2652
2024-02-18,8.63746
2024-02-19,10.52311
2024-02-20,5.65693
2024-02-21,4.98783
2024-02-22,4.19708
2024-02-23,5.47445
2024-02-24,6.69099
2024-02-25,10.03649
2024-02-26,8.33333
2024-02-27,6.20437
2024-02-28,4.56204
2024-02-29,2.9197
2024-03-01,3.77128
2024-03-02,5.29197
2024-03-03,9.42822
2024-03-04,8.33333
2024-03-05,4.50121
2024-03-06,4.927
2024-03-07,3.64963
2024-03-08,3.46715
2024-03-09,5.35279
2024-03-10,7.78588
2024-03-11,7.23844
2024-03-12,3.77128
2024-03-13,5.35279
2024-03-14,7.36009
2024-03-15,6.38686
2024-03-16,7.36009
2024-03-17,11.00973
2024-03-18,7.29927
2024-03-19,6.69099
2024-03-20,4.2579
