date,주식양도소득세
2023-05-29,0.09087
2023-05-30,0.18174
2023-05-31,0.16349
2023-06-01,0.12698
2023-06-02,0.13095
2023-06-03,0.0742
2023-06-04,0.07579
2023-06-05,0.10872
2023-06-06,0.09047
2023-06-07,0.15198
2023-06-08,0.12936
2023-06-09,0.17698
2023-06-10,0.08055
2023-06-11,0.0742
2023-06-12,0.11507
2023-06-13,0.17341
2023-06-14,0.15634
2023-06-15,0.13412
2023-06-16,0.13015
2023-06-17,0.07738
2023-06-18,0.05952
2023-06-19,0.11071
2023-06-20,0.1123
2023-06-21,0.12341
2023-06-22,0.09404
2023-06-23,0.08571
2023-06-24,0.05714
2023-06-25,0.05595
2023-06-26,0.08452
2023-06-27,0.08293
2023-06-28,0.10515
2023-06-29,0.10793
2023-06-30,0.10396
2023-07-01,0.06507
2023-07-02,0.04801
2023-07-03,0.12579
2023-07-04,0.16666
2023-07-05,0.13729
2023-07-06,0.1111
2023-07-07,0.1242
2023-07-08,0.0615
2023-07-09,0.06111
2023-07-10,0.11944
2023-07-11,0.12896
2023-07-12,0.12261
2023-07-13,0.12341
2023-07-14,0.13174
2023-07-15,0.08491
2023-07-16,0.07857
2023-07-17,0.13015
2023-07-18,0.1738
2023-07-19,0.18968
2023-07-20,0.13412
2023-07-21,0.13293
2023-07-22,0.0865
2023-07-23,0.09126
2023-07-24,0.1861
2023-07-25,0.20714
2023-07-26,0.24245
2023-07-27,0.1619
2023-07-28,0.13968
2023-07-29,0.10198
2023-07-30,0.08968
2023-07-31,0.16468
2023-08-01,0.14166
2023-08-02,0.11031
2023-08-03,0.10872
2023-08-04,0.12777
2023-08-05,0.1123
2023-08-06,0.08491
2023-08-07,0.10952
2023-08-08,0.27063
2023-08-09,0.1996
2023-08-10,0.14682
2023-08-11,0.13333
2023-08-12,0.09126
2023-08-13,0.10317
2023-08-14,0.14523
2023-08-15,0.10872
2023-08-16,0.14761
2023-08-17,0.14007
2023-08-18,0.10476
2023-08-19,0.05833
2023-08-20,0.06904
2023-08-21,0.1242
2023-08-22,0.13968
2023-08-23,0.10436
2023-08-24,0.1246
2023-08-25,0.13968
2023-08-26,0.09364
2023-08-27,0.06785
2023-08-28,0.14364
2023-08-29,0.11825
2023-08-30,0.14206
2023-08-31,0.16825
2023-09-01,0.10753
2023-09-02,0.07182
2023-09-03,0.06388
2023-09-04,0.09682
2023-09-05,0.1246
2023-09-06,0.10118
2023-09-07,0.09047
2023-09-08,0.08293
2023-09-09,0.07738
2023-09-10,0.0619
2023-09-11,0.10872
2023-09-12,0.11468
2023-09-13,0.10555
2023-09-14,0.09047
2023-09-15,0.11388
2023-09-16,0.08531
2023-09-17,0.06547
2023-09-18,0.10277
2023-09-19,0.08769
2023-09-20,0.11706
2023-09-21,0.09404
2023-09-22,0.06468
2023-09-23,0.05833
2023-09-24,0.05158
2023-09-25,0.08452
2023-09-26,0.09047
2023-09-27,0.06269
2023-09-28,0.04166
2023-09-29,0.03452
2023-09-30,0.0373
2023-10-01,0.04365
2023-10-02,0.04682
2023-10-03,0.05238
2023-10-04,0.09642
2023-10-05,0.09047
2023-10-06,0.10991
2023-10-07,0.07618
2023-10-08,0.04841
2023-10-09,0.05118
2023-10-10,0.09563
2023-10-11,0.10555
2023-10-12,0.09523
2023-10-13,0.07896
2023-10-14,0.04325
2023-10-15,0.0496
2023-10-16,0.07857
2023-10-17,0.09999
2023-10-18,0.08571
2023-10-19,0.08095
2023-10-20,0.08809
2023-10-21,0.05158
2023-10-22,0.04166
2023-10-23,0.07222
2023-10-24,0.08769
2023-10-25,0.08968
2023-10-26,0.08372
2023-10-27,0.05793
2023-10-28,0.03095
2023-10-29,0.03849
2023-10-30,0.08333
2023-10-31,0.08333
2023-11-01,0.06745
2023-11-02,0.06864
2023-11-03,0.07817
2023-11-04,0.06666
2023-11-05,0.05753
2023-11-06,0.88887
2023-11-07,0.27301
2023-11-08,0.17499
2023-11-09,0.20079
2023-11-10,0.18293
2023-11-11,0.17341
2023-11-12,0.15833
2023-11-13,0.21825
2023-11-14,0.21071
2023-11-15,0.25277
2023-11-16,0.19007
2023-11-17,0.13888
2023-11-18,0.07618
2023-11-19,0.09404
2023-11-20,0.14126
2023-11-21,0.18412
2023-11-22,0.13214
2023-11-23,0.13293
2023-11-24,0.12182
2023-11-25,0.07023
2023-11-26,0.07698
2023-11-27,0.12976
2023-11-28,0.11269
2023-11-29,0.1619
2023-11-30,0.15317
2023-12-01,0.1492
2023-12-02,0.10634
2023-12-03,0.12737
2023-12-04,0.1869
2023-12-05,0.22737
2023-12-06,0.28253
2023-12-07,0.26864
2023-12-08,0.44047
2023-12-09,0.26626
2023-12-10,0.23571
2023-12-11,0.36348
2023-12-12,0.51427
2023-12-13,0.50673
2023-12-14,0.42618
2023-12-15,0.43134
2023-12-16,0.22658
2023-12-17,0.46705
2023-12-18,0.89721
2023-12-19,0.77459
2023-12-20,1.15673
2023-12-21,1.03411
2023-12-22,0.30475
2023-12-23,0.12777
2023-12-24,0.11983
2023-12-25,0.1246
2023-12-26,0.29206
2023-12-27,0.23531
2023-12-28,0.20555
2023-12-29,0.14761
2023-12-30,0.0869
2023-12-31,0.07857
2024-01-01,0.07658
2024-01-02,0.22182
2024-01-03,0.16825
2024-01-04,0.11031
2024-01-05,0.09761
2024-01-06,0.0492
2024-01-07,0.05714
2024-01-08,0.0992
2024-01-09,0.13174
2024-01-10,0.09245
2024-01-11,0.10396
2024-01-12,0.09285
2024-01-13,0.0738
2024-01-14,0.08571
2024-01-15,0.07261
2024-01-16,0.07222
2024-01-17,0.13293
2024-01-18,0.0996
2024-01-19,0.08095
2024-01-20,0.0623
2024-01-21,0.05396
2024-01-22,0.10317
2024-01-23,0.10753
2024-01-24,0.09563
2024-01-25,0.10357
2024-01-26,0.09404
2024-01-27,0.07261
2024-01-28,0.05238
2024-01-29,0.10198
2024-01-30,0.10595
2024-01-31,0.09841
2024-02-01,0.09801
2024-02-02,0.12222
2024-02-03,0.05952
2024-02-04,0.07698
2024-02-05,0.1111
2024-02-06,0.1615
2024-02-07,0.11547
2024-02-08,0.10198
2024-02-09,0.0738
2024-02-10,0.08888
2024-02-11,0.0615
2024-02-12,0.08174
2024-02-13,0.19087
2024-02-14,0.13293
2024-02-15,0.1238
2024-02-16,0.13769
2024-02-17,0.07738
2024-02-18,0.07976
2024-02-19,0.15317
2024-02-20,0.15555
2024-02-21,0.14603
2024-02-22,0.14444
2024-02-23,0.17301
2024-02-24,0.0742
2024-02-25,0.08333
2024-02-26,0.1119
2024-02-27,0.13452
2024-02-28,0.12142
2024-02-29,0.11864
2024-03-01,0.08134
2024-03-02,0.09126
2024-03-03,0.07341
2024-03-04,0.13333
2024-03-05,0.13214
2024-03-06,0.12579
2024-03-07,0.13174
2024-03-08,0.16428
2024-03-09,0.07341
2024-03-10,0.0742
2024-03-11,0.12063
2024-03-12,0.10912
2024-03-13,0.13928
2024-03-14,0.12579
2024-03-15,0.08253
2024-03-16,0.06428
2024-03-17,0.0496
2024-03-18,0.10476
2024-03-19,0.10991
2024-03-20,0.11547
