date,리플전망
2023-05-30,7.75287
2023-05-31,8.67151
2023-06-01,3.92354
2023-06-02,3.39188
2023-06-03,3.27074
2023-06-04,2.93424
2023-06-05,7.20102
2023-06-06,4.70085
2023-06-07,4.2634
2023-06-08,2.98808
2023-06-09,3.24719
2023-06-10,5.75745
2023-06-11,2.79292
2023-06-12,3.24719
2023-06-13,5.84494
2023-06-14,5.20896
2023-06-15,5.67669
2023-06-16,4.0043
2023-06-17,2.96789
2023-06-18,2.6886
2023-06-19,3.20681
2023-06-20,3.25055
2023-06-21,3.49619
2023-06-22,4.30378
2023-06-23,2.97799
2023-06-24,2.98472
2023-06-25,2.51699
2023-06-26,3.02173
2023-06-27,2.70206
2023-06-28,2.66168
2023-06-29,3.19335
2023-06-30,2.8804
2023-07-01,2.38912
2023-07-02,2.60784
2023-07-03,2.31173
2023-07-04,2.54391
2023-07-05,2.47661
2023-07-06,2.57419
2023-07-07,2.38912
2023-07-08,1.82044
2023-07-09,1.73295
2023-07-10,2.46651
2023-07-11,2.33864
2023-07-12,2.47661
2023-07-13,2.65495
2023-07-14,53.56013
2023-07-15,19.01541
2023-07-16,13.35217
2023-07-17,13.55071
2023-07-18,10.84864
2023-07-19,18.04293
2023-07-20,18.16071
2023-07-21,10.84191
2023-07-22,7.25822
2023-07-23,9.36805
2023-07-24,12.98876
2023-07-25,12.39652
2023-07-26,8.12302
2023-07-27,7.51059
2023-07-28,6.61215
2023-07-29,5.0609
2023-07-30,6.24537
2023-07-31,6.72319
2023-08-01,7.42984
2023-08-02,5.78437
2023-08-03,8.03889
2023-08-04,6.34632
2023-08-05,9.74493
2023-08-06,5.29981
2023-08-07,7.43993
2023-08-08,6.07376
2023-08-09,7.1741
2023-08-10,6.30594
2023-08-11,4.63692
2023-08-12,3.76202
2023-08-13,3.68127
2023-08-14,4.33407
2023-08-15,4.57635
2023-08-16,7.11016
2023-08-17,7.80335
2023-08-18,12.53785
2023-08-19,5.28299
2023-08-20,6.50784
2023-08-21,6.17807
2023-08-22,5.36375
2023-08-23,5.01379
2023-08-24,4.60327
2023-08-25,5.25943
2023-08-26,3.89326
2023-08-27,3.13278
2023-08-28,4.38791
2023-08-29,4.41483
2023-08-30,4.68066
2023-08-31,3.58032
2023-09-01,4.32061
2023-09-02,4.16582
2023-09-03,3.62406
2023-09-04,4.06151
2023-09-05,3.86297
2023-09-06,3.71155
2023-09-07,4.02449
2023-09-08,3.61733
2023-09-09,3.25392
2023-09-10,3.17989
2023-09-11,6.6458
2023-09-12,5.02725
2023-09-13,4.09516
2023-09-14,3.69809
2023-09-15,4.18938
2023-09-16,3.01164
2023-09-17,2.60784
2023-09-18,3.07894
2023-09-19,3.48273
2023-09-20,4.41819
2023-09-21,3.56013
2023-09-22,2.69533
2023-09-23,2.52372
2023-09-24,2.4194
2023-09-25,3.17989
2023-09-26,2.62467
2023-09-27,2.39248
2023-09-28,2.01561
2023-09-29,5.20223
2023-09-30,4.74459
2023-10-01,3.20008
2023-10-02,3.58032
2023-10-03,3.24382
2023-10-04,8.34511
2023-10-05,5.00033
2023-10-06,3.84615
2023-10-07,3.16979
2023-10-08,2.82656
2023-10-09,3.71155
2023-10-10,4.23312
2023-10-11,4.04805
2023-10-12,4.00094
2023-10-13,3.02846
2023-10-14,2.44969
2023-10-15,2.27471
2023-10-16,3.08567
2023-10-17,3.09913
2023-10-18,3.29429
2023-10-19,3.60387
2023-10-20,7.01931
2023-10-21,4.03795
2023-10-22,3.46591
2023-10-23,5.61275
2023-10-24,10.12854
2023-10-25,6.9722
2023-10-26,5.71034
2023-10-27,4.21629
2023-10-28,3.13614
2023-10-29,3.93027
2023-10-30,6.242
2023-10-31,11.05054
2023-11-01,9.10222
2023-11-02,8.44942
2023-11-03,6.14442
2023-11-04,5.07436
2023-11-05,8.73544
2023-11-06,22.8582
2023-11-07,15.87926
2023-11-08,13.25122
2023-11-09,12.3023
2023-11-10,13.0325
2023-11-11,7.30197
2023-11-12,5.92906
2023-11-13,7.19429
2023-11-14,10.07133
2023-11-15,8.37203
2023-11-16,6.31603
2023-11-17,6.53139
2023-11-18,5.10801
2023-11-19,4.37445
2023-11-20,5.10801
2023-11-21,5.00706
2023-11-22,6.42708
2023-11-23,4.83881
2023-11-24,4.81526
2023-11-25,3.45581
2023-11-26,4.24321
2023-11-27,5.08782
2023-11-28,4.53597
2023-11-29,4.26004
2023-11-30,4.96668
2023-12-01,4.51578
2023-12-02,4.4754
2023-12-03,5.08109
2023-12-04,8.60757
2023-12-05,6.80732
2023-12-06,8.83639
2023-12-07,9.57332
2023-12-08,6.93855
2023-12-09,12.80368
2023-12-10,6.87462
2023-12-11,7.15391
2023-12-12,5.48152
2023-12-13,5.22242
2023-12-14,5.4647
2023-12-15,4.77488
2023-12-16,3.51975
2023-12-17,3.50292
2023-12-18,5.36711
2023-12-19,4.41146
2023-12-20,3.82596
2023-12-21,3.96392
2023-12-22,4.14563
2023-12-23,3.06884
2023-12-24,3.34477
2023-12-25,4.89938
2023-12-26,4.53597
2023-12-27,4.14563
2023-12-28,5.10128
2023-12-29,4.25331
2023-12-30,3.59378
2023-12-31,3.19335
2024-01-01,3.97402
2024-01-02,5.67332
2024-01-03,8.25089
2024-01-04,7.0294
2024-01-05,6.06366
2024-01-06,5.28635
2024-01-07,4.80853
2024-01-08,7.07651
2024-01-09,6.76694
2024-01-10,6.22181
2024-01-11,11.80092
2024-01-12,6.99576
2024-01-13,4.5326
2024-01-14,3.85288
2024-01-15,5.11138
2024-01-16,4.12544
2024-01-17,3.88653
2024-01-18,4.11871
2024-01-19,4.03459
2024-01-20,3.11595
2024-01-21,2.78282
2024-01-22,4.12208
2024-01-23,5.80456
2024-01-24,4.32734
2024-01-25,4.02449
2024-01-26,3.50965
2024-01-27,2.98808
2024-01-28,2.54727
2024-01-29,3.36496
2024-01-30,3.87307
2024-01-31,7.77306
2024-02-01,6.87125
2024-02-02,5.52527
2024-02-03,4.87919
2024-02-04,3.64762
2024-02-05,4.26677
2024-02-06,4.26677
2024-02-07,3.80577
2024-02-08,3.72165
2024-02-09,3.46254
2024-02-10,3.40197
2024-02-11,4.04468
2024-02-12,4.48549
2024-02-13,6.47755
2024-02-14,6.16797
2024-02-15,8.71862
2024-02-16,8.97435
2024-02-17,5.19213
2024-02-18,4.09852
2024-02-19,6.16124
2024-02-20,7.14045
2024-02-21,6.59196
2024-02-22,5.05081
2024-02-23,4.69748
2024-02-24,3.78221
2024-02-25,3.93027
2024-02-26,5.64977
2024-02-27,8.28454
2024-02-28,12.40662
2024-02-29,13.77952
2024-03-01,8.10619
2024-03-02,13.10653
2024-03-03,8.68833
2024-03-04,11.79083
2024-03-05,15.44518
2024-03-06,9.51611
2024-03-07,8.35184
2024-03-08,7.94804
2024-03-09,7.39282
2024-03-10,6.81741
2024-03-11,10.11171
2024-03-12,29.71263
2024-03-13,13.24113
2024-03-14,11.63604
2024-03-15,9.51611
2024-03-16,6.94865
2024-03-17,6.34968
2024-03-18,7.19429
2024-03-19,9.58005
2024-03-20,6.19489
