date,연말정산간소화
2023-05-29,0.12051
2023-05-30,0.2613
2023-05-31,0.2013
2023-06-01,0.06665
2023-06-02,0.05785
2023-06-03,0.02399
2023-06-04,0.01786
2023-06-05,0.05252
2023-06-06,0.02826
2023-06-07,0.07092
2023-06-08,0.08345
2023-06-09,0.07199
2023-06-10,0.02053
2023-06-11,0.01866
2023-06-12,0.07385
2023-06-13,0.08532
2023-06-14,0.06265
2023-06-15,0.07865
2023-06-16,0.07145
2023-06-17,0.01999
2023-06-18,0.01519
2023-06-19,0.06639
2023-06-20,0.06345
2023-06-21,0.06692
2023-06-22,0.06399
2023-06-23,0.05385
2023-06-24,0.01333
2023-06-25,0.01466
2023-06-26,0.04826
2023-06-27,0.05199
2023-06-28,0.03866
2023-06-29,0.03626
2023-06-30,0.02639
2023-07-01,0.01413
2023-07-02,0.01066
2023-07-03,0.02186
2023-07-04,0.02053
2023-07-05,0.02106
2023-07-06,0.01786
2023-07-07,0.02106
2023-07-08,0.00799
2023-07-09,0.01066
2023-07-10,0.02026
2023-07-11,0.01413
2023-07-12,0.01893
2023-07-13,0.01306
2023-07-14,0.01413
2023-07-15,0.00533
2023-07-16,0.00666
2023-07-17,0.01333
2023-07-18,0.01626
2023-07-19,0.01439
2023-07-20,0.01359
2023-07-21,0.00906
2023-07-22,0.00239
2023-07-23,0.00479
2023-07-24,0.01359
2023-07-25,0.01466
2023-07-26,0.01173
2023-07-27,0.01999
2023-07-28,0.01119
2023-07-29,0.00666
2023-07-30,0.00373
2023-07-31,0.01306
2023-08-01,0.01386
2023-08-02,0.01386
2023-08-03,0.01519
2023-08-04,0.01093
2023-08-05,0.00426
2023-08-06,0.00346
2023-08-07,0.01519
2023-08-08,0.01413
2023-08-09,0.01173
2023-08-10,0.01253
2023-08-11,0.01039
2023-08-12,0.00719
2023-08-13,0.00453
2023-08-14,0.01466
2023-08-15,0.00719
2023-08-16,0.01306
2023-08-17,0.01599
2023-08-18,0.01439
2023-08-19,0.00506
2023-08-20,0.00373
2023-08-21,0.01919
2023-08-22,0.01519
2023-08-23,0.01306
2023-08-24,0.01519
2023-08-25,0.01386
2023-08-26,0.00853
2023-08-27,0.00879
2023-08-28,0.02159
2023-08-29,0.02213
2023-08-30,0.01733
2023-08-31,0.01306
2023-09-01,0.01359
2023-09-02,0.00533
2023-09-03,0.00399
2023-09-04,0.01493
2023-09-05,0.01679
2023-09-06,0.01813
2023-09-07,0.01306
2023-09-08,0.01386
2023-09-09,0.00479
2023-09-10,0.00666
2023-09-11,0.01573
2023-09-12,0.01813
2023-09-13,0.01813
2023-09-14,0.01439
2023-09-15,0.01279
2023-09-16,0.00506
2023-09-17,0.00666
2023-09-18,0.01866
2023-09-19,0.01866
2023-09-20,0.01733
2023-09-21,0.02053
2023-09-22,0.01573
2023-09-23,0.00613
2023-09-24,0.00719
2023-09-25,0.01359
2023-09-26,0.04426
2023-09-27,0.02453
2023-09-28,0.00479
2023-09-29,0.00479
2023-09-30,0.00506
2023-10-01,0.00773
2023-10-02,0.00853
2023-10-03,0.01119
2023-10-04,0.03572
2023-10-05,0.03306
2023-10-06,0.02719
2023-10-07,0.00799
2023-10-08,0.00986
2023-10-09,0.01066
2023-10-10,0.03439
2023-10-11,0.03172
2023-10-12,0.03172
2023-10-13,0.02879
2023-10-14,0.01226
2023-10-15,0.00959
2023-10-16,0.03199
2023-10-17,0.02373
2023-10-18,0.02586
2023-10-19,0.02399
2023-10-20,0.01813
2023-10-21,0.00639
2023-10-22,0.01119
2023-10-23,0.03039
2023-10-24,0.03306
2023-10-25,0.03519
2023-10-26,0.02613
2023-10-27,0.03119
2023-10-28,0.01066
2023-10-29,0.01413
2023-10-30,0.03679
2023-10-31,0.07839
2023-11-01,0.06452
2023-11-02,0.04346
2023-11-03,0.04559
2023-11-04,0.01759
2023-11-05,0.01786
2023-11-06,0.05839
2023-11-07,0.05465
2023-11-08,0.04692
2023-11-09,0.04532
2023-11-10,0.04026
2023-11-11,0.01359
2023-11-12,0.01839
2023-11-13,0.04826
2023-11-14,0.04799
2023-11-15,0.05092
2023-11-16,0.04186
2023-11-17,0.04239
2023-11-18,0.02239
2023-11-19,0.02186
2023-11-20,0.06159
2023-11-21,0.05732
2023-11-22,0.07199
2023-11-23,0.07279
2023-11-24,0.06132
2023-11-25,0.02159
2023-11-26,0.02746
2023-11-27,0.07545
2023-11-28,0.07785
2023-11-29,0.08238
2023-11-30,0.07519
2023-12-01,0.08212
2023-12-02,0.03359
2023-12-03,0.04319
2023-12-04,0.11705
2023-12-05,0.10372
2023-12-06,0.10691
2023-12-07,0.12531
2023-12-08,0.10052
2023-12-09,0.05039
2023-12-10,0.04639
2023-12-11,0.13784
2023-12-12,0.13971
2023-12-13,0.12825
2023-12-14,0.13651
2023-12-15,0.12478
2023-12-16,0.05785
2023-12-17,0.05359
2023-12-18,0.18397
2023-12-19,0.18637
2023-12-20,0.2005
2023-12-21,0.24743
2023-12-22,0.20397
2023-12-23,0.08345
2023-12-24,0.06585
2023-12-25,0.10532
2023-12-26,0.35835
2023-12-27,0.34768
2023-12-28,0.33649
2023-12-29,0.29969
2023-12-30,0.11118
2023-12-31,0.14344
2024-01-01,0.25516
2024-01-02,1.30703
2024-01-03,1.62139
2024-01-04,1.72778
2024-01-05,1.74564
2024-01-06,0.7231
2024-01-07,0.85695
2024-01-08,3.40837
2024-01-09,3.98296
2024-01-10,4.67808
2024-01-11,5.85633
2024-01-12,6.57437
2024-01-13,3.03961
2024-01-14,5.3156
2024-01-15,77.23858
2024-01-16,58.00899
2024-01-17,48.84321
2024-01-18,52.45822
2024-01-19,42.7445
2024-01-20,16.39847
2024-01-21,18.42222
2024-01-22,100.0
2024-01-23,68.3261
2024-01-24,51.53007
2024-01-25,38.11175
2024-01-26,46.70161
2024-01-27,11.98383
2024-01-28,12.14647
2024-01-29,46.44324
2024-01-30,33.19237
2024-01-31,26.07086
2024-02-01,18.30383
2024-02-02,11.84918
2024-02-03,3.67713
2024-02-04,4.29706
2024-02-05,14.0489
2024-02-06,9.41135
2024-02-07,8.42267
2024-02-08,5.93845
2024-02-09,1.22304
2024-02-10,1.00387
2024-02-11,0.89295
2024-02-12,1.53314
2024-02-13,8.44534
2024-02-14,8.40614
2024-02-15,7.33428
2024-02-16,5.23161
2024-02-17,1.08599
2024-02-18,1.0276
2024-02-19,5.24014
2024-02-20,4.22853
2024-02-21,3.28145
2024-02-22,2.6066
2024-02-23,1.76404
2024-02-24,0.48927
2024-02-25,0.44474
2024-02-26,1.55233
2024-02-27,1.30623
2024-02-28,0.94014
2024-02-29,0.71857
2024-03-01,0.2397
2024-03-02,0.19944
2024-03-03,0.17144
2024-03-04,0.58685
2024-03-05,0.60179
2024-03-06,0.52366
2024-03-07,0.43914
2024-03-08,0.40314
2024-03-09,0.12185
2024-03-10,0.14158
2024-03-11,0.36982
2024-03-12,0.1941
2024-03-13,0.15704
2024-03-14,0.12265
2024-03-15,0.14024
2024-03-16,0.06185
2024-03-17,0.05785
2024-03-18,0.08958
2024-03-19,0.10478
2024-03-20,0.09785
