date,에코프로비엠주가
2023-05-29,2.30538
2023-05-30,15.35706
2023-05-31,17.75388
2023-06-01,15.52131
2023-06-02,16.38995
2023-06-03,2.44676
2023-06-04,1.81094
2023-06-05,14.91681
2023-06-06,2.65334
2023-06-07,22.69991
2023-06-08,18.73767
2023-06-09,16.77179
2023-06-10,2.16737
2023-06-11,1.77538
2023-06-12,15.86927
2023-06-13,22.15213
2023-06-14,25.31431
2023-06-15,20.44702
2023-06-16,17.1206
2023-06-17,2.66604
2023-06-18,2.38157
2023-06-19,18.12132
2023-06-20,15.70841
2023-06-21,15.29018
2023-06-22,15.09884
2023-06-23,12.92215
2023-06-24,1.63738
2023-06-25,1.39355
2023-06-26,12.45142
2023-06-27,13.40049
2023-06-28,13.68496
2023-06-29,13.15412
2023-06-30,13.53596
2023-07-01,2.25712
2023-07-02,1.91338
2023-07-03,25.6936
2023-07-04,34.91004
2023-07-05,25.54798
2023-07-06,20.63666
2023-07-07,19.6588
2023-07-08,3.32387
2023-07-09,2.73885
2023-07-10,30.36532
2023-07-11,26.25661
2023-07-12,23.77936
2023-07-13,21.44604
2023-07-14,18.11116
2023-07-15,2.46031
2023-07-16,1.9481
2023-07-17,19.33962
2023-07-18,52.93061
2023-07-19,58.07221
2023-07-20,39.7968
2023-07-21,41.75591
2023-07-22,6.90344
2023-07-23,6.05765
2023-07-24,48.49765
2023-07-25,60.60195
2023-07-26,100.0
2023-07-27,67.5655
2023-07-28,55.16403
2023-07-29,6.24137
2023-07-30,4.49815
2023-07-31,40.42331
2023-08-01,41.27926
2023-08-02,33.1719
2023-08-03,32.01117
2023-08-04,26.34635
2023-08-05,3.23159
2023-08-06,2.71938
2023-08-07,31.76057
2023-08-08,28.38589
2023-08-09,25.7571
2023-08-10,22.33501
2023-08-11,22.56952
2023-08-12,2.72784
2023-08-13,2.17584
2023-08-14,20.51475
2023-08-15,3.40176
2023-08-16,20.40384
2023-08-17,24.57774
2023-08-18,20.18964
2023-08-19,2.6017
2023-08-20,1.74998
2023-08-21,24.64208
2023-08-22,23.417
2023-08-23,19.12542
2023-08-24,19.63679
2023-08-25,21.54679
2023-08-26,2.76002
2023-08-27,2.15637
2023-08-28,19.05007
2023-08-29,17.80722
2023-08-30,17.04271
2023-08-31,16.79464
2023-09-01,16.58045
2023-09-02,2.4874
2023-09-03,1.74406
2023-09-04,18.20344
2023-09-05,18.21953
2023-09-06,16.57113
2023-09-07,19.64187
2023-09-08,19.04161
2023-09-09,2.4747
2023-09-10,2.02514
2023-09-11,16.05638
2023-09-12,18.63014
2023-09-13,17.10621
2023-09-14,17.3585
2023-09-15,16.19777
2023-09-16,2.29606
2023-09-17,1.92947
2023-09-18,16.79126
2023-09-19,13.54781
2023-09-20,15.95648
2023-09-21,13.98298
2023-09-22,12.91791
2023-09-23,1.93794
2023-09-24,1.54256
2023-09-25,18.87482
2023-09-26,14.00245
2023-09-27,13.1482
2023-09-28,1.67633
2023-09-29,1.2547
2023-09-30,1.25724
2023-10-01,1.15057
2023-10-02,1.71273
2023-10-03,1.45874
2023-10-04,15.30965
2023-10-05,12.34644
2023-10-06,10.42966
2023-10-07,1.52647
2023-10-08,1.04559
2023-10-09,1.60606
2023-10-10,13.37764
2023-10-11,17.67853
2023-10-12,16.1385
2023-10-13,13.69766
2023-10-14,2.09541
2023-10-15,1.46128
2023-10-16,12.30072
2023-10-17,13.20408
2023-10-18,11.3
2023-10-19,10.74969
2023-10-20,11.87571
2023-10-21,2.0861
2023-10-22,1.5815
2023-10-23,11.79359
2023-10-24,13.25826
2023-10-25,16.77517
2023-10-26,18.74529
2023-10-27,14.76696
2023-10-28,2.09202
2023-10-29,1.64331
2023-10-30,12.77822
2023-10-31,15.29018
2023-11-01,15.26986
2023-11-02,25.01968
2023-11-03,22.65419
2023-11-04,3.71079
2023-11-05,3.41277
2023-11-06,51.3889
2023-11-07,40.7408
2023-11-08,24.02997
2023-11-09,20.73318
2023-11-10,16.38911
2023-11-11,2.28844
2023-11-12,1.92354
2023-11-13,15.61529
2023-11-14,22.55852
2023-11-15,20.32087
2023-11-16,16.20369
2023-11-17,14.3411
2023-11-18,1.77369
2023-11-19,1.47906
2023-11-20,16.45514
2023-11-21,14.48926
2023-11-22,11.84777
2023-11-23,11.65051
2023-11-24,10.49654
2023-11-25,1.54425
2023-11-26,1.37747
2023-11-27,11.16115
2023-11-28,11.98746
2023-11-29,22.06662
2023-11-30,19.45222
2023-12-01,23.62782
2023-12-02,6.47335
2023-12-03,5.50819
2023-12-04,54.16585
2023-12-05,30.6701
2023-12-06,25.23134
2023-12-07,21.5578
2023-12-08,19.90179
2023-12-09,3.62866
2023-12-10,3.01316
2023-12-11,23.32303
2023-12-12,21.27926
2023-12-13,18.26355
2023-12-14,19.43783
2023-12-15,18.23561
2023-12-16,2.37226
2023-12-17,2.60424
2023-12-18,21.645
2023-12-19,15.53486
2023-12-20,14.48249
2023-12-21,14.97015
2023-12-22,13.54696
2023-12-23,1.87105
2023-12-24,1.29365
2023-12-25,1.57981
2023-12-26,14.60441
2023-12-27,15.21821
2023-12-28,12.98564
2023-12-29,4.92655
2023-12-30,1.82703
2023-12-31,1.44604
2024-01-01,1.40964
2024-01-02,11.6649
2024-01-03,11.73094
2024-01-04,12.16864
2024-01-05,37.33141
2024-01-06,6.7612
2024-01-07,5.41506
2024-01-08,20.04995
2024-01-09,15.44511
2024-01-10,14.47656
2024-01-11,18.97388
2024-01-12,13.98467
2024-01-13,1.74236
2024-01-14,1.54087
2024-01-15,14.41053
2024-01-16,13.46907
2024-01-17,12.29479
2024-01-18,19.52588
2024-01-19,14.34534
2024-01-20,2.02683
2024-01-21,1.64246
2024-01-22,23.87334
2024-01-23,18.76222
2024-01-24,13.45553
2024-01-25,16.13088
2024-01-26,17.05795
2024-01-27,2.25627
2024-01-28,1.95402
2024-01-29,18.53955
2024-01-30,17.46179
2024-01-31,14.01854
2024-02-01,15.84218
2024-02-02,13.91948
2024-02-03,2.02429
2024-02-04,1.57896
2024-02-05,10.70482
2024-02-06,12.21352
2024-02-07,23.49828
2024-02-08,16.45938
2024-02-09,2.18346
2024-02-10,1.73898
2024-02-11,1.55526
2024-02-12,1.79062
2024-02-13,13.7019
2024-02-14,12.84341
2024-02-15,14.53583
2024-02-16,13.85514
2024-02-17,1.75845
2024-02-18,1.4706
2024-02-19,10.97743
2024-02-20,14.26829
2024-02-21,11.32455
2024-02-22,10.67434
2024-02-23,9.33327
2024-02-24,1.43758
2024-02-25,1.23185
2024-02-26,9.65415
2024-02-27,11.61749
2024-02-28,28.44854
2024-02-29,17.33988
2024-03-01,3.56262
2024-03-02,2.60762
2024-03-03,2.51365
2024-03-04,14.11167
2024-03-05,12.382
2024-03-06,10.40088
2024-03-07,10.22732
2024-03-08,9.90983
2024-03-09,1.58066
2024-03-10,1.49345
2024-03-11,8.85746
2024-03-12,15.76514
2024-03-13,12.37184
2024-03-14,11.33725
2024-03-15,8.8871
2024-03-16,1.63654
2024-03-17,1.22846
2024-03-18,14.03462
2024-03-19,14.71701
2024-03-20,10.97066
