date,정기적금금리비교
2023-05-29,9.02348
2023-05-30,15.63658
2023-05-31,16.22373
2023-06-01,14.27688
2023-06-02,11.80469
2023-06-03,6.33498
2023-06-04,7.44746
2023-06-05,14.02966
2023-06-06,9.17799
2023-06-07,13.96786
2023-06-08,13.1644
2023-06-09,12.51545
2023-06-10,7.60197
2023-06-11,8.12731
2023-06-12,14.18417
2023-06-13,13.288
2023-06-14,13.78244
2023-06-15,14.21508
2023-06-16,13.2262
2023-06-17,6.21137
2023-06-18,6.73671
2023-06-19,11.46477
2023-06-20,13.288
2023-06-21,15.51297
2023-06-22,13.81334
2023-06-23,15.29666
2023-06-24,7.57107
2023-06-25,7.54017
2023-06-26,14.24598
2023-06-27,13.10259
2023-06-28,13.93695
2023-06-29,12.70086
2023-06-30,13.59703
2023-07-01,7.32385
2023-07-02,8.46724
2023-07-03,14.43139
2023-07-04,13.65883
2023-07-05,15.51297
2023-07-06,14.12237
2023-07-07,13.13349
2023-07-08,7.41656
2023-07-09,7.41656
2023-07-10,14.06056
2023-07-11,13.41161
2023-07-12,11.83559
2023-07-13,12.54635
2023-07-14,9.08529
2023-07-15,6.98393
2023-07-16,6.82941
2023-07-17,11.74289
2023-07-18,12.23733
2023-07-19,10.66131
2023-07-20,12.02101
2023-07-21,10.75401
2023-07-22,5.3152
2023-07-23,8.55995
2023-07-24,14.80222
2023-07-25,16.50185
2023-07-26,13.93695
2023-07-27,13.38071
2023-07-28,12.70086
2023-07-29,7.44746
2023-07-30,8.68355
2023-07-31,16.68726
2023-08-01,17.1199
2023-08-02,17.64524
2023-08-03,15.66749
2023-08-04,14.12237
2023-08-05,7.9419
2023-08-06,9.2707
2023-08-07,16.68726
2023-08-08,15.66749
2023-08-09,13.87515
2023-08-10,18.17058
2023-08-11,13.2571
2023-08-12,7.81829
2023-08-13,8.65265
2023-08-14,16.00741
2023-08-15,9.82694
2023-08-16,16.47095
2023-08-17,14.77132
2023-08-18,15.35846
2023-08-19,7.88009
2023-08-20,8.74536
2023-08-21,15.94561
2023-08-22,15.60568
2023-08-23,13.2262
2023-08-24,14.27688
2023-08-25,15.57478
2023-08-26,9.67243
2023-08-27,9.2398
2023-08-28,16.56365
2023-08-29,16.34734
2023-08-30,13.75154
2023-08-31,15.35846
2023-09-01,13.96786
2023-09-02,7.41656
2023-09-03,8.15822
2023-09-04,14.46229
2023-09-05,18.29419
2023-09-06,13.68974
2023-09-07,14.89493
2023-09-08,14.80222
2023-09-09,8.31273
2023-09-10,8.59085
2023-09-11,15.9147
2023-09-12,12.26823
2023-09-13,12.97898
2023-09-14,13.04079
2023-09-15,11.83559
2023-09-16,6.82941
2023-09-17,8.31273
2023-09-18,11.61928
2023-09-19,12.63906
2023-09-20,10.97033
2023-09-21,10.01236
2023-09-22,9.36341
2023-09-23,7.04573
2023-09-24,8.49814
2023-09-25,14.80222
2023-09-26,13.62793
2023-09-27,12.20642
2023-09-28,7.07663
2023-09-29,6.6749
2023-09-30,8.59085
2023-10-01,7.81829
2023-10-02,11.12484
2023-10-03,12.33003
2023-10-04,19.53028
2023-10-05,16.77997
2023-10-06,14.74042
2023-10-07,8.09641
2023-10-08,8.59085
2023-10-09,9.67243
2023-10-10,18.01606
2023-10-11,18.32509
2023-10-12,16.06922
2023-10-13,13.93695
2023-10-14,8.86897
2023-10-15,8.46724
2023-10-16,16.99629
2023-10-17,17.89245
2023-10-18,19.03584
2023-10-19,21.87886
2023-10-20,27.31767
2023-10-21,10.25957
2023-10-22,11.71199
2023-10-23,20.24103
2023-10-24,19.96291
2023-10-25,24.19653
2023-10-26,20.11742
2023-10-27,17.83065
2023-10-28,9.54882
2023-10-29,16.06922
2023-10-30,35.16687
2023-10-31,25.1236
2023-11-01,26.29789
2023-11-02,20.92088
2023-11-03,21.69344
2023-11-04,14.64771
2023-11-05,17.05809
2023-11-06,22.12608
2023-11-07,18.88133
2023-11-08,19.19035
2023-11-09,17.42892
2023-11-10,19.7775
2023-11-11,9.67243
2023-11-12,9.91965
2023-11-13,18.85043
2023-11-14,18.41779
2023-11-15,18.4487
2023-11-16,15.51297
2023-11-17,14.92583
2023-11-18,8.86897
2023-11-19,10.10506
2023-11-20,18.72682
2023-11-21,19.68479
2023-11-22,18.17058
2023-11-23,16.10012
2023-11-24,18.63411
2023-11-25,9.79604
2023-11-26,11.74289
2023-11-27,20.21013
2023-11-28,19.19035
2023-11-29,16.59456
2023-11-30,18.60321
2023-12-01,17.08899
2023-12-02,10.50679
2023-12-03,11.55747
2023-12-04,17.83065
2023-12-05,19.8084
2023-12-06,17.52163
2023-12-07,17.89245
2023-12-08,17.58343
2023-12-09,10.07416
2023-12-10,11.03213
2023-12-11,17.33621
2023-12-12,17.1508
2023-12-13,17.1817
2023-12-14,16.90358
2023-12-15,16.03831
2023-12-16,9.42521
2023-12-17,9.14709
2023-12-18,16.59456
2023-12-19,16.44004
2023-12-20,16.37824
2023-12-21,16.53275
2023-12-22,16.84177
2023-12-23,10.87762
2023-12-24,9.3016
2023-12-25,10.69221
2023-12-26,21.78615
2023-12-27,19.12855
2023-12-28,17.79975
2023-12-29,17.79975
2023-12-30,10.81582
2023-12-31,10.16687
2024-01-01,15.35846
2024-01-02,26.20519
2024-01-03,24.66007
2024-01-04,25.33992
2024-01-05,24.87639
2024-01-06,13.04079
2024-01-07,16.56365
2024-01-08,23.51668
2024-01-09,22.24969
2024-01-10,24.59826
2024-01-11,27.47218
2024-01-12,19.71569
2024-01-13,13.34981
2024-01-14,14.40049
2024-01-15,23.14585
2024-01-16,22.74412
2024-01-17,18.94313
2024-01-18,21.84796
2024-01-19,24.93819
2024-01-20,16.65636
2024-01-21,15.60568
2024-01-22,25.0
2024-01-23,23.57849
2024-01-24,23.85661
2024-01-25,35.22867
2024-01-26,27.90482
2024-01-27,15.69839
2024-01-28,15.94561
2024-01-29,30.22249
2024-01-30,33.34363
2024-01-31,31.36588
2024-02-01,27.90482
2024-02-02,23.7948
2024-02-03,13.84425
2024-02-04,13.90605
2024-02-05,21.81705
2024-02-06,21.41532
2024-02-07,18.04697
2024-02-08,19.15945
2024-02-09,11.34116
2024-02-10,9.88875
2024-02-11,11.34116
2024-02-12,14.92583
2024-02-13,27.25587
2024-02-14,23.7021
2024-02-15,25.74165
2024-02-16,19.71569
2024-02-17,10.35228
2024-02-18,11.49567
2024-02-19,22.4969
2024-02-20,22.96044
2024-02-21,26.60692
2024-02-22,27.44128
2024-02-23,26.05067
2024-02-24,15.14215
2024-02-25,18.07787
2024-02-26,30.46971
2024-02-27,26.91594
2024-02-28,23.67119
2024-02-29,23.45488
2024-03-01,13.99876
2024-03-02,13.2262
2024-03-03,12.60815
2024-03-04,26.11248
2024-03-05,24.78368
2024-03-06,20.11742
2024-03-07,18.57231
2024-03-08,20.51915
2024-03-09,10.07416
2024-03-10,11.8974
2024-03-11,20.08652
2024-03-12,18.23238
2024-03-13,15.04944
2024-03-14,17.49072
2024-03-15,17.02719
2024-03-16,10.35228
2024-03-17,10.78491
2024-03-18,17.52163
2024-03-19,16.96538
2024-03-20,19.37577
