date,왕숙신도시
2023-05-30,9.20696
2023-05-31,12.99806
2023-06-01,17.83365
2023-06-02,11.76015
2023-06-03,8.43326
2023-06-04,10.40618
2023-06-05,11.79883
2023-06-06,10.32882
2023-06-07,20.27079
2023-06-08,17.64023
2023-06-09,14.04255
2023-06-10,9.43907
2023-06-11,12.06963
2023-06-12,18.10444
2023-06-13,14.1586
2023-06-14,12.68858
2023-06-15,11.76015
2023-06-16,10.40618
2023-06-17,8.23984
2023-06-18,8.70406
2023-06-19,10.79303
2023-06-20,11.02514
2023-06-21,13.30754
2023-06-22,10.59961
2023-06-23,11.83752
2023-06-24,8.51063
2023-06-25,9.82591
2023-06-26,18.52998
2023-06-27,14.4294
2023-06-28,12.03094
2023-06-29,8.20116
2023-06-30,8.51063
2023-07-01,5.68665
2023-07-02,7.35009
2023-07-03,9.55512
2023-07-04,8.74274
2023-07-05,7.85299
2023-07-06,8.35589
2023-07-07,8.27852
2023-07-08,5.10638
2023-07-09,6.80851
2023-07-10,7.85299
2023-07-11,7.19535
2023-07-12,8.66537
2023-07-13,12.95938
2023-07-14,8.93617
2023-07-15,6.92456
2023-07-16,7.73694
2023-07-17,8.43326
2023-07-18,7.89168
2023-07-19,7.42746
2023-07-20,7.19535
2023-07-21,7.31141
2023-07-22,6.88588
2023-07-23,6.3056
2023-07-24,7.73694
2023-07-25,8.12379
2023-07-26,6.61508
2023-07-27,6.73114
2023-07-28,7.04061
2023-07-29,5.49323
2023-07-30,7.73694
2023-07-31,7.93036
2023-08-01,8.00773
2023-08-02,8.00773
2023-08-03,6.76982
2023-08-04,5.95744
2023-08-05,5.53191
2023-08-06,9.20696
2023-08-07,8.16247
2023-08-08,8.23984
2023-08-09,7.62088
2023-08-10,5.60928
2023-08-11,5.91876
2023-08-12,5.18375
2023-08-13,6.03481
2023-08-14,7.42746
2023-08-15,7.81431
2023-08-16,8.89748
2023-08-17,8.66537
2023-08-18,7.54352
2023-08-19,6.0735
2023-08-20,7.27272
2023-08-21,8.54932
2023-08-22,8.16247
2023-08-23,7.93036
2023-08-24,7.38878
2023-08-25,7.19535
2023-08-26,6.38297
2023-08-27,7.04061
2023-08-28,8.89748
2023-08-29,7.77562
2023-08-30,8.20116
2023-08-31,7.54352
2023-09-01,6.38297
2023-09-02,6.26692
2023-09-03,8.47195
2023-09-04,7.62088
2023-09-05,8.12379
2023-09-06,7.85299
2023-09-07,7.62088
2023-09-08,6.26692
2023-09-09,6.5764
2023-09-10,8.78143
2023-09-11,9.90328
2023-09-12,7.89168
2023-09-13,8.66537
2023-09-14,7.93036
2023-09-15,6.53771
2023-09-16,6.69245
2023-09-17,8.93617
2023-09-18,10.83172
2023-09-19,8.70406
2023-09-20,6.65377
2023-09-21,7.89168
2023-09-22,8.588
2023-09-23,7.42746
2023-09-24,13.34622
2023-09-25,12.61121
2023-09-26,12.30174
2023-09-27,9.74854
2023-09-28,7.31141
2023-09-29,8.8588
2023-09-30,6.69245
2023-10-01,8.89748
2023-10-02,10.90909
2023-10-03,11.45067
2023-10-04,9.8646
2023-10-05,7.38878
2023-10-06,7.93036
2023-10-07,6.73114
2023-10-08,8.78143
2023-10-09,19.18762
2023-10-10,30.59961
2023-10-11,18.14313
2023-10-12,10.75435
2023-10-13,8.74274
2023-10-14,8.93617
2023-10-15,72.34042
2023-10-16,100.0
2023-10-17,31.8762
2023-10-18,18.76208
2023-10-19,14.39071
2023-10-20,10.63829
2023-10-21,12.99806
2023-10-22,12.147
2023-10-23,12.41779
2023-10-24,13.6557
2023-10-25,10.67698
2023-10-26,10.21276
2023-10-27,9.51644
2023-10-28,7.42746
2023-10-29,8.66537
2023-10-30,10.21276
2023-10-31,9.20696
2023-11-01,10.29013
2023-11-02,9.01353
2023-11-03,9.51644
2023-11-04,7.54352
2023-11-05,9.51644
2023-11-06,12.6499
2023-11-07,9.24564
2023-11-08,12.30174
2023-11-09,9.67117
2023-11-10,7.19535
2023-11-11,7.0793
2023-11-12,8.16247
2023-11-13,8.0851
2023-11-14,9.59381
2023-11-15,12.53384
2023-11-16,9.78723
2023-11-17,6.92456
2023-11-18,7.81431
2023-11-19,9.05222
2023-11-20,8.12379
2023-11-21,8.43326
2023-11-22,6.80851
2023-11-23,8.23984
2023-11-24,6.76982
2023-11-25,7.50483
2023-11-26,7.31141
2023-11-27,8.66537
2023-11-28,8.00773
2023-11-29,7.0793
2023-11-30,6.18955
2023-12-01,7.04061
2023-12-02,5.22243
2023-12-03,6.22823
2023-12-04,9.01353
2023-12-05,10.3675
2023-12-06,8.00773
2023-12-07,7.38878
2023-12-08,7.0793
2023-12-09,6.15087
2023-12-10,6.22823
2023-12-11,7.46615
2023-12-12,8.47195
2023-12-13,8.588
2023-12-14,6.92456
2023-12-15,6.61508
2023-12-16,5.33849
2023-12-17,6.65377
2023-12-18,8.78143
2023-12-19,6.84719
2023-12-20,6.38297
2023-12-21,6.65377
2023-12-22,5.02901
2023-12-23,5.37717
2023-12-24,5.22243
2023-12-25,6.3056
2023-12-26,7.31141
2023-12-27,8.62669
2023-12-28,7.65957
2023-12-29,6.34429
2023-12-30,6.84719
2023-12-31,6.76982
2024-01-01,8.04642
2024-01-02,9.01353
2024-01-03,10.29013
2024-01-04,8.8588
2024-01-05,9.78723
2024-01-06,8.39458
2024-01-07,8.8588
2024-01-08,9.98065
2024-01-09,8.27852
2024-01-10,8.27852
2024-01-11,9.90328
2024-01-12,7.89168
2024-01-13,7.23404
2024-01-14,8.39458
2024-01-15,9.28433
2024-01-16,8.20116
2024-01-17,7.54352
2024-01-18,8.27852
2024-01-19,7.15667
2024-01-20,6.15087
2024-01-21,7.11798
2024-01-22,10.8704
2024-01-23,9.94197
2024-01-24,9.05222
2024-01-25,11.3733
2024-01-26,7.69825
2024-01-27,5.68665
2024-01-28,8.0851
2024-01-29,9.51644
2024-01-30,8.20116
2024-01-31,7.31141
2024-02-01,6.76982
2024-02-02,5.41586
2024-02-03,5.76402
2024-02-04,7.85299
2024-02-05,6.65377
2024-02-06,5.64796
2024-02-07,5.8027
2024-02-08,4.294
2024-02-09,5.68665
2024-02-10,5.10638
2024-02-11,6.0735
2024-02-12,8.16247
2024-02-13,7.62088
2024-02-14,6.84719
2024-02-15,7.19535
2024-02-16,6.46034
2024-02-17,7.65957
2024-02-18,7.93036
2024-02-19,7.5822
2024-02-20,8.27852
2024-02-21,8.43326
2024-02-22,8.82011
2024-02-23,8.588
2024-02-24,9.51644
2024-02-25,8.23984
2024-02-26,8.89748
2024-02-27,8.97485
2024-02-28,7.5822
2024-02-29,8.20116
2024-03-01,7.04061
2024-03-02,9.01353
2024-03-03,9.20696
2024-03-04,8.97485
2024-03-05,8.16247
2024-03-06,7.35009
2024-03-07,8.74274
2024-03-08,6.73114
2024-03-09,7.15667
2024-03-10,8.04642
2024-03-11,7.89168
2024-03-12,7.73694
2024-03-13,7.11798
2024-03-14,6.46034
2024-03-15,7.77562
2024-03-16,7.11798
2024-03-17,9.32301
2024-03-18,8.74274
2024-03-19,8.51063
2024-03-20,15.51257
