date,대체투자
2023-05-30,22.59887
2023-05-31,33.61581
2023-06-01,44.35028
2023-06-02,26.55367
2023-06-03,9.32203
2023-06-04,9.887
2023-06-05,16.38418
2023-06-06,6.21468
2023-06-07,20.62146
2023-06-08,16.94915
2023-06-09,16.38418
2023-06-10,5.36723
2023-06-11,8.75706
2023-06-12,23.72881
2023-06-13,24.57627
2023-06-14,22.88135
2023-06-15,20.62146
2023-06-16,20.90395
2023-06-17,10.45197
2023-06-18,5.9322
2023-06-19,19.49152
2023-06-20,20.62146
2023-06-21,20.62146
2023-06-22,18.07909
2023-06-23,20.05649
2023-06-24,9.03954
2023-06-25,6.21468
2023-06-26,20.62146
2023-06-27,29.66101
2023-06-28,20.90395
2023-06-29,20.62146
2023-06-30,14.97175
2023-07-01,5.9322
2023-07-02,8.19209
2023-07-03,17.79661
2023-07-04,18.64406
2023-07-05,19.49152
2023-07-06,15.53672
2023-07-07,16.94915
2023-07-08,6.77966
2023-07-09,9.60451
2023-07-10,19.20903
2023-07-11,20.62146
2023-07-12,18.64406
2023-07-13,19.77401
2023-07-14,19.49152
2023-07-15,2.54237
2023-07-16,12.14689
2023-07-17,36.15819
2023-07-18,32.48587
2023-07-19,32.20338
2023-07-20,29.09604
2023-07-21,26.55367
2023-07-22,6.77966
2023-07-23,10.45197
2023-07-24,24.29378
2023-07-25,30.22598
2023-07-26,24.57627
2023-07-27,23.72881
2023-07-28,17.23163
2023-07-29,7.9096
2023-07-30,10.45197
2023-07-31,26.27118
2023-08-01,22.03389
2023-08-02,27.68361
2023-08-03,37.28813
2023-08-04,26.27118
2023-08-05,7.34463
2023-08-06,9.03954
2023-08-07,21.18644
2023-08-08,22.03389
2023-08-09,24.85875
2023-08-10,19.20903
2023-08-11,20.05649
2023-08-12,3.67231
2023-08-13,7.34463
2023-08-14,18.36158
2023-08-15,8.19209
2023-08-16,27.11864
2023-08-17,22.31638
2023-08-18,17.23163
2023-08-19,6.21468
2023-08-20,8.75706
2023-08-21,20.90395
2023-08-22,19.20903
2023-08-23,21.75141
2023-08-24,23.16384
2023-08-25,20.05649
2023-08-26,5.08474
2023-08-27,5.9322
2023-08-28,17.23163
2023-08-29,22.88135
2023-08-30,23.72881
2023-08-31,20.05649
2023-09-01,16.94915
2023-09-02,7.62711
2023-09-03,8.75706
2023-09-04,18.92655
2023-09-05,24.29378
2023-09-06,18.92655
2023-09-07,21.46892
2023-09-08,14.40677
2023-09-09,7.9096
2023-09-10,5.36723
2023-09-11,18.64406
2023-09-12,17.79661
2023-09-13,16.94915
2023-09-14,16.38418
2023-09-15,14.12429
2023-09-16,6.49717
2023-09-17,10.16949
2023-09-18,18.64406
2023-09-19,17.23163
2023-09-20,10.73446
2023-09-21,18.92655
2023-09-22,20.62146
2023-09-23,7.62711
2023-09-24,12.42937
2023-09-25,17.79661
2023-09-26,16.66666
2023-09-27,13.8418
2023-09-28,9.32203
2023-09-29,4.51977
2023-09-30,5.08474
2023-10-01,3.10734
2023-10-02,7.06214
2023-10-03,11.01694
2023-10-04,22.31638
2023-10-05,22.03389
2023-10-06,13.8418
2023-10-07,8.19209
2023-10-08,3.67231
2023-10-09,9.32203
2023-10-10,19.49152
2023-10-11,16.66666
2023-10-12,24.01129
2023-10-13,23.44632
2023-10-14,10.73446
2023-10-15,7.62711
2023-10-16,18.92655
2023-10-17,20.05649
2023-10-18,18.36158
2023-10-19,15.53672
2023-10-20,17.23163
2023-10-21,7.06214
2023-10-22,7.62711
2023-10-23,14.68926
2023-10-24,22.31638
2023-10-25,25.9887
2023-10-26,22.88135
2023-10-27,18.36158
2023-10-28,8.19209
2023-10-29,5.08474
2023-10-30,14.12429
2023-10-31,17.51412
2023-11-01,16.10169
2023-11-02,18.92655
2023-11-03,17.23163
2023-11-04,10.45197
2023-11-05,5.08474
2023-11-06,17.79661
2023-11-07,26.83615
2023-11-08,39.26553
2023-11-09,27.40112
2023-11-10,20.05649
2023-11-11,5.64971
2023-11-12,8.47457
2023-11-13,20.90395
2023-11-14,24.57627
2023-11-15,29.66101
2023-11-16,18.92655
2023-11-17,21.46892
2023-11-18,11.01694
2023-11-19,10.45197
2023-11-20,24.57627
2023-11-21,16.38418
2023-11-22,16.94915
2023-11-23,15.8192
2023-11-24,16.38418
2023-11-25,8.75706
2023-11-26,7.62711
2023-11-27,17.79661
2023-11-28,19.49152
2023-11-29,25.70621
2023-11-30,20.90395
2023-12-01,16.66666
2023-12-02,9.03954
2023-12-03,5.36723
2023-12-04,20.62146
2023-12-05,20.90395
2023-12-06,21.18644
2023-12-07,13.27683
2023-12-08,21.18644
2023-12-09,8.75706
2023-12-10,8.19209
2023-12-11,25.9887
2023-12-12,22.59887
2023-12-13,14.68926
2023-12-14,14.68926
2023-12-15,17.23163
2023-12-16,8.47457
2023-12-17,9.03954
2023-12-18,20.90395
2023-12-19,22.31638
2023-12-20,16.94915
2023-12-21,16.10169
2023-12-22,10.16949
2023-12-23,5.36723
2023-12-24,1.9774
2023-12-25,7.62711
2023-12-26,12.14689
2023-12-27,14.12429
2023-12-28,12.71186
2023-12-29,9.03954
2023-12-30,7.34463
2023-12-31,3.67231
2024-01-01,1.9774
2024-01-02,16.94915
2024-01-03,22.59887
2024-01-04,18.64406
2024-01-05,18.92655
2024-01-06,11.29943
2024-01-07,9.60451
2024-01-08,20.90395
2024-01-09,22.59887
2024-01-10,19.20903
2024-01-11,26.83615
2024-01-12,22.88135
2024-01-13,10.73446
2024-01-14,8.47457
2024-01-15,15.25423
2024-01-16,24.01129
2024-01-17,22.31638
2024-01-18,17.23163
2024-01-19,18.07909
2024-01-20,6.77966
2024-01-21,6.77966
2024-01-22,25.70621
2024-01-23,29.66101
2024-01-24,28.81355
2024-01-25,34.46327
2024-01-26,16.66666
2024-01-27,4.23728
2024-01-28,8.19209
2024-01-29,20.62146
2024-01-30,23.16384
2024-01-31,19.20903
2024-02-01,12.99435
2024-02-02,17.23163
2024-02-03,8.47457
2024-02-04,8.75706
2024-02-05,21.75141
2024-02-06,23.44632
2024-02-07,20.33898
2024-02-08,25.9887
2024-02-09,3.67231
2024-02-10,4.23728
2024-02-11,3.38983
2024-02-12,7.06214
2024-02-13,18.07909
2024-02-14,26.27118
2024-02-15,23.16384
2024-02-16,22.03389
2024-02-17,10.45197
2024-02-18,12.99435
2024-02-19,28.81355
2024-02-20,31.07344
2024-02-21,28.81355
2024-02-22,28.53107
2024-02-23,20.33898
2024-02-24,9.32203
2024-02-25,9.03954
2024-02-26,20.62146
2024-02-27,18.64406
2024-02-28,16.94915
2024-02-29,17.51412
2024-03-01,5.64971
2024-03-02,5.08474
2024-03-03,9.32203
2024-03-04,20.05649
2024-03-05,29.9435
2024-03-06,32.20338
2024-03-07,20.33898
2024-03-08,19.77401
2024-03-09,8.47457
2024-03-10,7.62711
2024-03-11,26.55367
2024-03-12,24.57627
2024-03-13,20.33898
2024-03-14,57.9096
2024-03-15,27.9661
2024-03-16,8.19209
2024-03-17,9.03954
2024-03-18,30.22598
2024-03-19,22.88135
2024-03-20,25.14124
