date,비트코인사는법
2023-06-11,1.60965
2023-06-12,1.35096
2023-06-13,1.14975
2023-06-14,1.20724
2023-06-15,0.89106
2023-06-16,0.74734
2023-06-17,0.94854
2023-06-18,1.12101
2023-06-19,1.55217
2023-06-20,1.29347
2023-06-21,1.52342
2023-06-22,2.64443
2023-06-23,1.66714
2023-06-24,1.89709
2023-06-25,1.12101
2023-06-26,1.92584
2023-06-27,1.89709
2023-06-28,1.09226
2023-06-29,1.55217
2023-06-30,1.43719
2023-07-01,1.43719
2023-07-02,1.06352
2023-07-03,1.89709
2023-07-04,1.32221
2023-07-05,1.75337
2023-07-06,1.20724
2023-07-07,1.23598
2023-07-08,1.00603
2023-07-09,1.29347
2023-07-10,1.92584
2023-07-11,2.18453
2023-07-12,1.89709
2023-07-13,1.40845
2023-07-14,2.04081
2023-07-15,2.27076
2023-07-16,1.43719
2023-07-17,1.52342
2023-07-18,1.35096
2023-07-19,1.49468
2023-07-20,1.06352
2023-07-21,1.17849
2023-07-22,0.4599
2023-07-23,0.83357
2023-07-24,1.58091
2023-07-25,0.97729
2023-07-26,0.77608
2023-07-27,0.97729
2023-07-28,0.34492
2023-07-29,0.25869
2023-07-30,0.63236
2023-07-31,0.6611
2023-08-01,0.86231
2023-08-02,0.80482
2023-08-03,0.94854
2023-08-04,0.94854
2023-08-05,0.63236
2023-08-06,0.74734
2023-08-07,1.03478
2023-08-08,0.71859
2023-08-09,0.9198
2023-08-10,0.77608
2023-08-11,0.83357
2023-08-12,1.26473
2023-08-13,1.35096
2023-08-14,1.26473
2023-08-15,1.17849
2023-08-16,1.81086
2023-08-17,1.23598
2023-08-18,0.97729
2023-08-19,0.94854
2023-08-20,0.4599
2023-08-21,0.57487
2023-08-22,0.54613
2023-08-23,0.40241
2023-08-24,0.89106
2023-08-25,0.48864
2023-08-26,0.51739
2023-08-27,0.48864
2023-08-28,1.00603
2023-08-29,0.68985
2023-08-30,0.94854
2023-08-31,0.57487
2023-09-01,0.71859
2023-09-02,0.63236
2023-09-03,1.14975
2023-09-04,1.17849
2023-09-05,0.94854
2023-09-06,0.83357
2023-09-07,0.86231
2023-09-08,0.57487
2023-09-09,0.31618
2023-09-10,0.80482
2023-09-11,0.9198
2023-09-12,1.6384
2023-09-13,1.09226
2023-09-14,1.32221
2023-09-15,1.09226
2023-09-16,1.20724
2023-09-17,1.09226
2023-09-18,1.00603
2023-09-19,0.94854
2023-09-20,0.60362
2023-09-21,0.77608
2023-09-22,0.71859
2023-09-23,0.48864
2023-09-24,0.77608
2023-09-25,0.48864
2023-09-26,0.6611
2023-09-27,0.48864
2023-09-28,0.54613
2023-09-29,0.4599
2023-09-30,0.48864
2023-10-01,0.74734
2023-10-02,0.77608
2023-10-03,1.14975
2023-10-04,1.06352
2023-10-05,0.71859
2023-10-06,0.34492
2023-10-07,0.57487
2023-10-08,0.63236
2023-10-09,0.80482
2023-10-10,0.83357
2023-10-11,0.97729
2023-10-12,0.83357
2023-10-13,0.4599
2023-10-14,0.83357
2023-10-15,0.40241
2023-10-16,0.89106
2023-10-17,1.26473
2023-10-18,1.29347
2023-10-19,0.6611
2023-10-20,1.32221
2023-10-21,1.35096
2023-10-22,0.68985
2023-10-23,2.52946
2023-10-24,5.26013
2023-10-25,2.12704
2023-10-26,2.5582
2023-10-27,1.20724
2023-10-28,1.35096
2023-10-29,0.86231
2023-10-30,1.55217
2023-10-31,1.75337
2023-11-01,3.0181
2023-11-02,1.55217
2023-11-03,1.6384
2023-11-04,0.94854
2023-11-05,1.23598
2023-11-06,1.49468
2023-11-07,0.89106
2023-11-08,1.12101
2023-11-09,1.06352
2023-11-10,1.17849
2023-11-11,0.89106
2023-11-12,0.77608
2023-11-13,1.72463
2023-11-14,0.94854
2023-11-15,1.00603
2023-11-16,1.32221
2023-11-17,1.52342
2023-11-18,1.14975
2023-11-19,1.12101
2023-11-20,1.46593
2023-11-21,1.26473
2023-11-22,1.00603
2023-11-23,1.00603
2023-11-24,0.6611
2023-11-25,0.86231
2023-11-26,0.71859
2023-11-27,0.89106
2023-11-28,0.63236
2023-11-29,1.17849
2023-11-30,0.80482
2023-12-01,0.86231
2023-12-02,1.95458
2023-12-03,2.52946
2023-12-04,7.32969
2023-12-05,5.28887
2023-12-06,7.18597
2023-12-07,5.49008
2023-12-08,1.89709
2023-12-09,2.52946
2023-12-10,2.12704
2023-12-11,2.0983
2023-12-12,2.15579
2023-12-13,2.04081
2023-12-14,1.98332
2023-12-15,1.55217
2023-12-16,1.17849
2023-12-17,1.32221
2023-12-18,1.23598
2023-12-19,1.29347
2023-12-20,1.12101
2023-12-21,1.09226
2023-12-22,1.29347
2023-12-23,0.9198
2023-12-24,1.23598
2023-12-25,0.22995
2023-12-26,0.60362
2023-12-27,0.4599
2023-12-28,0.63236
2023-12-29,0.77608
2023-12-30,0.57487
2023-12-31,0.34492
2024-01-01,0.34492
2024-01-02,1.49468
2024-01-03,0.80482
2024-01-04,0.48864
2024-01-05,1.12101
2024-01-06,1.55217
2024-01-07,1.14975
2024-01-08,1.72463
2024-01-09,4.59902
2024-01-10,3.33429
2024-01-11,10.46277
2024-01-12,6.78355
2024-01-13,4.08163
2024-01-14,2.8169
2024-01-15,3.13308
2024-01-16,2.67318
2024-01-17,2.61569
2024-01-18,2.27076
2024-01-19,1.86835
2024-01-20,1.98332
2024-01-21,1.89709
2024-01-22,1.81086
2024-01-23,2.50071
2024-01-24,2.04081
2024-01-25,2.12704
2024-01-26,2.12704
2024-01-27,1.81086
2024-01-28,2.58695
2024-01-29,1.78212
2024-01-30,1.86835
2024-01-31,1.89709
2024-02-01,1.89709
2024-02-02,2.29951
2024-02-03,1.52342
2024-02-04,1.6384
2024-02-05,1.23598
2024-02-06,1.72463
2024-02-07,0.9198
2024-02-08,1.98332
2024-02-09,2.06956
2024-02-10,2.18453
2024-02-11,1.75337
2024-02-12,1.8396
2024-02-13,3.76544
2024-02-14,5.40385
2024-02-15,8.47944
2024-02-16,6.72607
2024-02-17,4.74274
2024-02-18,4.94394
2024-02-19,6.89853
2024-02-20,5.57631
2024-02-21,4.62776
2024-02-22,3.90916
2024-02-23,2.64443
2024-02-24,3.19057
2024-02-25,3.50675
2024-02-26,4.11037
2024-02-27,11.46881
2024-02-28,16.7002
2024-02-29,21.21299
2024-03-01,11.78499
2024-03-02,10.14659
2024-03-03,8.62316
2024-03-04,12.24489
2024-03-05,25.89824
2024-03-06,15.89537
2024-03-07,18.51106
2024-03-08,11.18137
2024-03-09,9.60045
2024-03-10,12.7048
2024-03-11,25.89824
2024-03-12,33.37165
2024-03-13,29.31876
2024-03-14,23.16757
2024-03-15,14.57315
2024-03-16,10.63524
2024-03-17,10.57775
2024-03-18,9.22678
2024-03-19,8.39321
2024-03-20,7.35843
