date,국세
2023-06-01,4.01019
2023-06-02,3.67408
2023-06-03,1.22855
2023-06-04,1.25173
2023-06-05,2.96708
2023-06-06,1.63421
2023-06-07,3.61613
2023-06-08,3.74362
2023-06-09,3.16411
2023-06-10,1.51831
2023-06-11,1.91237
2023-06-12,3.94065
2023-06-13,3.74362
2023-06-14,4.11451
2023-06-15,3.77839
2023-06-16,3.0598
2023-06-17,1.20537
2023-06-18,1.47195
2023-06-19,3.66249
2023-06-20,3.81316
2023-06-21,3.47705
2023-06-22,3.30319
2023-06-23,3.07139
2023-06-24,1.37923
2023-06-25,1.08947
2023-06-26,3.47705
2023-06-27,3.96383
2023-06-28,3.84793
2023-06-29,3.36114
2023-06-30,3.81316
2023-07-01,1.50672
2023-07-02,1.40241
2023-07-03,3.94065
2023-07-04,3.75521
2023-07-05,3.25683
2023-07-06,3.535
2023-07-07,3.1757
2023-07-08,1.12424
2023-07-09,0.99675
2023-07-10,4.74038
2023-07-11,3.38433
2023-07-12,3.48864
2023-07-13,4.31154
2023-07-14,3.56977
2023-07-15,1.7617
2023-07-16,1.5299
2023-07-17,4.31154
2023-07-18,4.02178
2023-07-19,4.4738
2023-07-20,4.17246
2023-07-21,3.81316
2023-07-22,1.59944
2023-07-23,1.44877
2023-07-24,5.25034
2023-07-25,5.79508
2023-07-26,3.68567
2023-07-27,3.94065
2023-07-28,3.39592
2023-07-29,1.57626
2023-07-30,1.49513
2023-07-31,5.11126
2023-08-01,3.37273
2023-08-02,3.58136
2023-08-03,2.92072
2023-08-04,2.59619
2023-08-05,1.00834
2023-08-06,0.73018
2023-08-07,3.09457
2023-08-08,3.40751
2023-08-09,3.10616
2023-08-10,3.30319
2023-08-11,2.51506
2023-08-12,1.25173
2023-08-13,1.0547
2023-08-14,2.36439
2023-08-15,1.32127
2023-08-16,3.61613
2023-08-17,3.52341
2023-08-18,3.31478
2023-08-19,1.27491
2023-08-20,1.24014
2023-08-21,3.43069
2023-08-22,3.0598
2023-08-23,4.38108
2023-08-24,3.67408
2023-08-25,3.12934
2023-08-26,1.43718
2023-08-27,1.00834
2023-08-28,4.242
2023-08-29,4.97218
2023-08-30,3.70885
2023-08-31,3.95224
2023-09-01,3.00185
2023-09-02,1.414
2023-09-03,1.26332
2023-09-04,3.9986
2023-09-05,3.48864
2023-09-06,3.34955
2023-09-07,3.54659
2023-09-08,3.1757
2023-09-09,1.0547
2023-09-10,1.59944
2023-09-11,3.52341
2023-09-12,3.37273
2023-09-13,3.7668
2023-09-14,3.94065
2023-09-15,3.4191
2023-09-16,1.59944
2023-09-17,1.46036
2023-09-18,4.43903
2023-09-19,4.45062
2023-09-20,3.94065
2023-09-21,4.10292
2023-09-22,3.69726
2023-09-23,1.36764
2023-09-24,1.66898
2023-09-25,3.70885
2023-09-26,4.25359
2023-09-27,3.32637
2023-09-28,0.83449
2023-09-29,0.83449
2023-09-30,1.0547
2023-10-01,1.11265
2023-10-02,2.57301
2023-10-03,2.05146
2023-10-04,4.85628
2023-10-05,6.57162
2023-10-06,4.53175
2023-10-07,1.57626
2023-10-08,1.33286
2023-10-09,2.38757
2023-10-10,5.04172
2023-10-11,4.32313
2023-10-12,3.39592
2023-10-13,2.96708
2023-10-14,1.47195
2023-10-15,1.51831
2023-10-16,3.91747
2023-10-17,4.18405
2023-10-18,3.6509
2023-10-19,3.40751
2023-10-20,3.6509
2023-10-21,1.46036
2023-10-22,1.46036
2023-10-23,3.84793
2023-10-24,3.75521
2023-10-25,4.33472
2023-10-26,3.62772
2023-10-27,3.32637
2023-10-28,1.29809
2023-10-29,1.19378
2023-10-30,3.92906
2023-10-31,4.28836
2023-11-01,3.6509
2023-11-02,4.06815
2023-11-03,3.33796
2023-11-04,1.414
2023-11-05,1.36764
2023-11-06,3.36114
2023-11-07,3.54659
2023-11-08,3.46546
2023-11-09,3.75521
2023-11-10,3.82475
2023-11-11,0.99675
2023-11-12,1.01993
2023-11-13,3.39592
2023-11-14,3.38433
2023-11-15,3.25683
2023-11-16,3.23365
2023-11-17,2.96708
2023-11-18,1.03152
2023-11-19,0.98516
2023-11-20,3.26842
2023-11-21,3.36114
2023-11-22,3.46546
2023-11-23,3.46546
2023-11-24,3.14093
2023-11-25,1.37923
2023-11-26,1.04311
2023-11-27,3.6509
2023-11-28,3.66249
2023-11-29,4.09133
2023-11-30,4.39267
2023-12-01,3.47705
2023-12-02,1.18219
2023-12-03,1.01993
2023-12-04,4.03337
2023-12-05,3.16411
2023-12-06,3.37273
2023-12-07,3.37273
2023-12-08,3.23365
2023-12-09,1.19378
2023-12-10,1.40241
2023-12-11,3.55818
2023-12-12,3.62772
2023-12-13,3.82475
2023-12-14,4.13769
2023-12-15,3.1757
2023-12-16,1.08947
2023-12-17,1.07788
2023-12-18,3.45387
2023-12-19,2.90913
2023-12-20,2.80482
2023-12-21,2.7005
2023-12-22,2.49188
2023-12-23,0.96198
2023-12-24,0.79972
2023-12-25,1.01993
2023-12-26,3.39592
2023-12-27,2.88595
2023-12-28,2.83959
2023-12-29,2.83959
2023-12-30,1.04311
2023-12-31,1.04311
2024-01-01,1.36764
2024-01-02,3.48864
2024-01-03,3.535
2024-01-04,3.12934
2024-01-05,3.31478
2024-01-06,1.39082
2024-01-07,1.36764
2024-01-08,3.8827
2024-01-09,3.83634
2024-01-10,4.40426
2024-01-11,3.48864
2024-01-12,3.39592
2024-01-13,1.34445
2024-01-14,1.19378
2024-01-15,4.65924
2024-01-16,4.82151
2024-01-17,4.54334
2024-01-18,4.84469
2024-01-19,3.83634
2024-01-20,2.14418
2024-01-21,1.72693
2024-01-22,5.14603
2024-01-23,5.04172
2024-01-24,5.87621
2024-01-25,5.74872
2024-01-26,3.43069
2024-01-27,1.6458
2024-01-28,1.46036
2024-01-29,3.70885
2024-01-30,3.43069
2024-01-31,4.34631
2024-02-01,3.67408
2024-02-02,2.80482
2024-02-03,1.06629
2024-02-04,1.42559
2024-02-05,3.73203
2024-02-06,3.22206
2024-02-07,2.90913
2024-02-08,2.30644
2024-02-09,0.97357
2024-02-10,1.10106
2024-02-11,0.77654
2024-02-12,1.11265
2024-02-13,3.50023
2024-02-14,3.23365
2024-02-15,3.38433
2024-02-16,71.52294
2024-02-17,100.0
2024-02-18,51.12424
2024-02-19,25.90403
2024-02-20,17.69819
2024-02-21,10.33843
2024-02-22,9.87482
2024-02-23,6.60639
2024-02-24,5.8878
2024-02-25,6.35141
2024-02-26,6.79184
2024-02-27,6.02688
2024-02-28,6.15438
2024-02-29,5.21557
2024-03-01,3.77839
2024-03-02,3.54659
2024-03-03,3.59295
2024-03-04,6.58321
2024-03-05,5.28511
2024-03-06,4.86787
2024-03-07,4.92582
2024-03-08,4.38108
2024-03-09,2.9439
2024-03-10,4.16087
2024-03-11,4.92582
2024-03-12,5.36624
2024-03-13,4.79833
2024-03-14,4.36949
2024-03-15,4.10292
2024-03-16,2.59619
2024-03-17,2.45711
2024-03-18,4.45062
2024-03-19,3.85952
2024-03-20,4.09133
