date,삼성바이오로직스주가
2023-05-29,1.3055
2023-05-30,7.78454
2023-05-31,8.04469
2023-06-01,8.30367
2023-06-02,8.2138
2023-06-03,1.34571
2023-06-04,1.16123
2023-06-05,8.40655
2023-06-06,1.88021
2023-06-07,9.32182
2023-06-08,8.28475
2023-06-09,11.5828
2023-06-10,1.58221
2023-06-11,1.42612
2023-06-12,9.34665
2023-06-13,9.54768
2023-06-14,8.4775
2023-06-15,8.04706
2023-06-16,8.05297
2023-06-17,1.02879
2023-06-18,0.90935
2023-06-19,7.62845
2023-06-20,7.2122
2023-06-21,7.54685
2023-06-22,7.67693
2023-06-23,7.62017
2023-06-24,1.08437
2023-06-25,0.87624
2023-06-26,8.27765
2023-06-27,8.23981
2023-06-28,7.62963
2023-06-29,7.71122
2023-06-30,7.50783
2023-07-01,1.09146
2023-07-02,0.82894
2023-07-03,10.22527
2023-07-04,10.95252
2023-07-05,10.58239
2023-07-06,8.35097
2023-07-07,10.24182
2023-07-08,1.8128
2023-07-09,1.30668
2023-07-10,11.36285
2023-07-11,11.69632
2023-07-12,10.11529
2023-07-13,11.64074
2023-07-14,9.85987
2023-07-15,2.12972
2023-07-16,1.20972
2023-07-17,8.84763
2023-07-18,8.87719
2023-07-19,9.00963
2023-07-20,8.75776
2023-07-21,10.20398
2023-07-22,1.6035
2023-07-23,1.30313
2023-07-24,10.70773
2023-07-25,9.64228
2023-07-26,12.03098
2023-07-27,22.21486
2023-07-28,14.18199
2023-07-29,1.79979
2023-07-30,1.31614
2023-07-31,11.61709
2023-08-01,18.14817
2023-08-02,13.2679
2023-08-03,14.87967
2023-08-04,12.42712
2023-08-05,1.74067
2023-08-06,1.37763
2023-08-07,11.64193
2023-08-08,10.11647
2023-08-09,11.39478
2023-08-10,10.79761
2023-08-11,9.9592
2023-08-12,1.31732
2023-08-13,1.19198
2023-08-14,8.80979
2023-08-15,1.51244
2023-08-16,8.92567
2023-08-17,8.68207
2023-08-18,8.66079
2023-08-19,1.20144
2023-08-20,0.92236
2023-08-21,8.49878
2023-08-22,7.90279
2023-08-23,7.34109
2023-08-24,8.07899
2023-08-25,6.94377
2023-08-26,0.98031
2023-08-27,0.77928
2023-08-28,7.6521
2023-08-29,7.26068
2023-08-30,6.99698
2023-08-31,7.20156
2023-09-01,7.64737
2023-09-02,1.09146
2023-09-03,0.86442
2023-09-04,7.66037
2023-09-05,6.91893
2023-09-06,6.9142
2023-09-07,6.72263
2023-09-08,6.93785
2023-09-09,1.13758
2023-09-10,0.85259
2023-09-11,7.52202
2023-09-12,7.2051
2023-09-13,7.18855
2023-09-14,7.39076
2023-09-15,9.14799
2023-09-16,1.39655
2023-09-17,1.16123
2023-09-18,8.82871
2023-09-19,7.15544
2023-09-20,6.92839
2023-09-21,7.0159
2023-09-22,6.71909
2023-09-23,0.9874
2023-09-24,0.86324
2023-09-25,7.27724
2023-09-26,8.17714
2023-09-27,7.11996
2023-09-28,0.94247
2023-09-29,0.80766
2023-09-30,0.79465
2023-10-01,0.78874
2023-10-02,0.97085
2023-10-03,0.86915
2023-10-04,9.55005
2023-10-05,11.63838
2023-10-06,9.6612
2023-10-07,1.32442
2023-10-08,0.88689
2023-10-09,1.12221
2023-10-10,8.28948
2023-10-11,7.85904
2023-10-12,7.47472
2023-10-13,6.00603
2023-10-14,0.95547
2023-10-15,0.74617
2023-10-16,6.2579
2023-10-17,6.76757
2023-10-18,6.98042
2023-10-19,7.68048
2023-10-20,6.76639
2023-10-21,1.15059
2023-10-22,0.81121
2023-10-23,6.8397
2023-10-24,9.23786
2023-10-25,8.58629
2023-10-26,10.38964
2023-10-27,7.9158
2023-10-28,1.08082
2023-10-29,0.82658
2023-10-30,6.79832
2023-10-31,6.76048
2023-11-01,6.84089
2023-11-02,7.05019
2023-11-03,6.63749
2023-11-04,0.95547
2023-11-05,0.89398
2023-11-06,10.84136
2023-11-07,8.79205
2023-11-08,7.84958
2023-11-09,7.23467
2023-11-10,6.51096
2023-11-11,1.17069
2023-11-12,0.78519
2023-11-13,6.0415
2023-11-14,6.2106
2023-11-15,7.71714
2023-11-16,7.10459
2023-11-17,6.27446
2023-11-18,1.02169
2023-11-19,0.76154
2023-11-20,6.80305
2023-11-21,6.66351
2023-11-22,6.13492
2023-11-23,6.0486
2023-11-24,5.93389
2023-11-25,0.89043
2023-11-26,0.72606
2023-11-27,6.51451
2023-11-28,9.11606
2023-11-29,7.9087
2023-11-30,6.6706
2023-12-01,6.57009
2023-12-02,1.05362
2023-12-03,1.12694
2023-12-04,6.91539
2023-12-05,6.5015
2023-12-06,6.66587
2023-12-07,6.39744
2023-12-08,6.51924
2023-12-09,0.98504
2023-12-10,0.93419
2023-12-11,6.97569
2023-12-12,7.0833
2023-12-13,6.09472
2023-12-14,7.89806
2023-12-15,7.89215
2023-12-16,1.48288
2023-12-17,1.18133
2023-12-18,7.2323
2023-12-19,6.80896
2023-12-20,8.64896
2023-12-21,7.28433
2023-12-22,7.49246
2023-12-23,1.38828
2023-12-24,0.92709
2023-12-25,1.1766
2023-12-26,7.91698
2023-12-27,8.80269
2023-12-28,12.66126
2023-12-29,5.27404
2023-12-30,1.62833
2023-12-31,1.24046
2024-01-01,1.75959
2024-01-02,15.67196
2024-01-03,12.61987
2024-01-04,11.00691
2024-01-05,9.25678
2024-01-06,1.90267
2024-01-07,1.59877
2024-01-08,8.75894
2024-01-09,8.80387
2024-01-10,9.68958
2024-01-11,9.28043
2024-01-12,8.3285
2024-01-13,1.39182
2024-01-14,1.02169
2024-01-15,9.72624
2024-01-16,9.19292
2024-01-17,8.60284
2024-01-18,7.95364
2024-01-19,9.85277
2024-01-20,1.31141
2024-01-21,1.3729
2024-01-22,10.9064
2024-01-23,11.35812
2024-01-24,12.74404
2024-01-25,12.36445
2024-01-26,9.28753
2024-01-27,1.5491
2024-01-28,1.56092
2024-01-29,16.24903
2024-01-30,16.24549
2024-01-31,15.59155
2024-02-01,13.91828
2024-02-02,15.56435
2024-02-03,2.55424
2024-02-04,1.99018
2024-02-05,14.16779
2024-02-06,13.62738
2024-02-07,12.0499
2024-02-08,10.35889
2024-02-09,1.43203
2024-02-10,1.17424
2024-02-11,1.00514
2024-02-12,1.21681
2024-02-13,11.76373
2024-02-14,9.96275
2024-02-15,9.16336
2024-02-16,10.10347
2024-02-17,2.46792
2024-02-18,1.2109
2024-02-19,9.24968
2024-02-20,8.72464
2024-02-21,8.4231
2024-02-22,8.27883
2024-02-23,8.31549
2024-02-24,1.6236
2024-02-25,1.12812
2024-02-26,8.36279
2024-02-27,7.64145
2024-02-28,8.01158
2024-02-29,8.99308
2024-03-01,1.52072
2024-03-02,1.07373
2024-03-03,0.94128
2024-03-04,8.8086
2024-03-05,8.5177
2024-03-06,7.97966
2024-03-07,9.54886
2024-03-08,13.25607
2024-03-09,2.62638
2024-03-10,1.76787
2024-03-11,9.93555
2024-03-12,9.80547
2024-03-13,9.18701
2024-03-14,9.23904
2024-03-15,9.02974
2024-03-16,1.3327
2024-03-17,1.24164
2024-03-18,14.29787
2024-03-19,10.26665
2024-03-20,10.68172
