date,주식거래세
2023-05-30,5.54187
2023-05-31,5.7266
2023-06-01,5.9729
2023-06-02,6.40394
2023-06-03,1.10837
2023-06-04,1.35467
2023-06-05,5.11083
2023-06-06,2.3399
2023-06-07,6.03448
2023-06-08,5.35714
2023-06-09,7.63546
2023-06-10,3.26354
2023-06-11,1.5394
2023-06-12,5.41871
2023-06-13,6.65024
2023-06-14,5.23399
2023-06-15,5.35714
2023-06-16,5.66502
2023-06-17,1.47783
2023-06-18,2.21674
2023-06-19,5.29556
2023-06-20,5.11083
2023-06-21,5.23399
2023-06-22,5.35714
2023-06-23,4.18719
2023-06-24,1.84729
2023-06-25,1.35467
2023-06-26,4.80295
2023-06-27,4.80295
2023-06-28,5.54187
2023-06-29,5.23399
2023-06-30,4.9261
2023-07-01,1.5394
2023-07-02,2.03201
2023-07-03,5.84975
2023-07-04,6.09605
2023-07-05,7.20443
2023-07-06,4.74137
2023-07-07,4.37192
2023-07-08,1.72413
2023-07-09,2.03201
2023-07-10,4.6798
2023-07-11,5.84975
2023-07-12,6.34236
2023-07-13,6.34236
2023-07-14,6.09605
2023-07-15,3.07881
2023-07-16,3.07881
2023-07-17,4.9261
2023-07-18,5.91133
2023-07-19,6.46551
2023-07-20,5.48029
2023-07-21,5.9729
2023-07-22,1.47783
2023-07-23,1.66256
2023-07-24,6.52709
2023-07-25,8.62068
2023-07-26,7.57389
2023-07-27,6.28078
2023-07-28,6.40394
2023-07-29,2.70935
2023-07-30,1.60098
2023-07-31,6.09605
2023-08-01,5.66502
2023-08-02,4.98768
2023-08-03,6.09605
2023-08-04,4.55665
2023-08-05,1.78571
2023-08-06,1.35467
2023-08-07,4.06403
2023-08-08,4.74137
2023-08-09,5.84975
2023-08-10,4.98768
2023-08-11,5.7266
2023-08-12,2.5862
2023-08-13,2.03201
2023-08-14,4.61822
2023-08-15,1.5394
2023-08-16,3.633
2023-08-17,3.75615
2023-08-18,3.01724
2023-08-19,1.60098
2023-08-20,1.47783
2023-08-21,3.94088
2023-08-22,4.06403
2023-08-23,4.00246
2023-08-24,4.12561
2023-08-25,3.87931
2023-08-26,1.90886
2023-08-27,1.97044
2023-08-28,6.65024
2023-08-29,4.37192
2023-08-30,5.9729
2023-08-31,4.37192
2023-09-01,5.48029
2023-09-02,2.15517
2023-09-03,1.23152
2023-09-04,4.12561
2023-09-05,4.37192
2023-09-06,4.98768
2023-09-07,4.86453
2023-09-08,4.6798
2023-09-09,2.03201
2023-09-10,1.60098
2023-09-11,4.18719
2023-09-12,4.49507
2023-09-13,3.75615
2023-09-14,4.86453
2023-09-15,5.17241
2023-09-16,1.66256
2023-09-17,1.47783
2023-09-18,4.43349
2023-09-19,3.07881
2023-09-20,4.55665
2023-09-21,3.50985
2023-09-22,2.77093
2023-09-23,1.72413
2023-09-24,0.49261
2023-09-25,2.77093
2023-09-26,4.37192
2023-09-27,2.70935
2023-09-28,0.67733
2023-09-29,0.92364
2023-09-30,0.73891
2023-10-01,1.41625
2023-10-02,0.92364
2023-10-03,1.60098
2023-10-04,2.89408
2023-10-05,4.00246
2023-10-06,2.77093
2023-10-07,0.86206
2023-10-08,0.67733
2023-10-09,0.92364
2023-10-10,3.38669
2023-10-11,4.43349
2023-10-12,3.633
2023-10-13,3.32512
2023-10-14,1.47783
2023-10-15,0.98522
2023-10-16,2.27832
2023-10-17,3.44827
2023-10-18,4.37192
2023-10-19,3.87931
2023-10-20,3.94088
2023-10-21,0.98522
2023-10-22,1.16995
2023-10-23,2.27832
2023-10-24,3.44827
2023-10-25,3.07881
2023-10-26,3.633
2023-10-27,4.06403
2023-10-28,0.92364
2023-10-29,0.98522
2023-10-30,4.00246
2023-10-31,3.07881
2023-11-01,3.87931
2023-11-02,3.94088
2023-11-03,4.6798
2023-11-04,2.21674
2023-11-05,2.52463
2023-11-06,5.91133
2023-11-07,4.55665
2023-11-08,5.60344
2023-11-09,4.9261
2023-11-10,4.80295
2023-11-11,2.3399
2023-11-12,1.84729
2023-11-13,4.49507
2023-11-14,5.41871
2023-11-15,7.57389
2023-11-16,5.29556
2023-11-17,6.40394
2023-11-18,2.21674
2023-11-19,1.60098
2023-11-20,4.24876
2023-11-21,4.80295
2023-11-22,4.24876
2023-11-23,4.24876
2023-11-24,5.78817
2023-11-25,1.78571
2023-11-26,1.72413
2023-11-27,3.75615
2023-11-28,4.24876
2023-11-29,4.9261
2023-11-30,6.21921
2023-12-01,4.61822
2023-12-02,2.09359
2023-12-03,2.46305
2023-12-04,4.9261
2023-12-05,4.49507
2023-12-06,5.60344
2023-12-07,6.03448
2023-12-08,5.66502
2023-12-09,2.27832
2023-12-10,1.60098
2023-12-11,4.55665
2023-12-12,6.83497
2023-12-13,5.54187
2023-12-14,6.21921
2023-12-15,4.74137
2023-12-16,3.01724
2023-12-17,2.83251
2023-12-18,6.65024
2023-12-19,8.37438
2023-12-20,8.99014
2023-12-21,9.42118
2023-12-22,9.1133
2023-12-23,3.75615
2023-12-24,2.70935
2023-12-25,3.50985
2023-12-26,10.03694
2023-12-27,10.59113
2023-12-28,10.89901
2023-12-29,7.45073
2023-12-30,3.38669
2023-12-31,2.83251
2024-01-01,2.77093
2024-01-02,19.64285
2024-01-03,16.68719
2024-01-04,12.06896
2024-01-05,9.54433
2024-01-06,4.6798
2024-01-07,4.31034
2024-01-08,8.25123
2024-01-09,9.54433
2024-01-10,9.3596
2024-01-11,9.48275
2024-01-12,7.266
2024-01-13,3.50985
2024-01-14,2.89408
2024-01-15,6.65024
2024-01-16,5.91133
2024-01-17,15.0862
2024-01-18,12.93103
2024-01-19,7.08128
2024-01-20,3.26354
2024-01-21,3.87931
2024-01-22,7.88177
2024-01-23,6.95812
2024-01-24,8.00492
2024-01-25,6.21921
2024-01-26,7.82019
2024-01-27,3.26354
2024-01-28,3.633
2024-01-29,7.94334
2024-01-30,6.09605
2024-01-31,6.46551
2024-02-01,8.62068
2024-02-02,9.17487
2024-02-03,2.46305
2024-02-04,4.18719
2024-02-05,8.80541
2024-02-06,7.32758
2024-02-07,8.00492
2024-02-08,6.46551
2024-02-09,2.40147
2024-02-10,3.20197
2024-02-11,2.64778
2024-02-12,2.95566
2024-02-13,9.29802
2024-02-14,9.72906
2024-02-15,7.69704
2024-02-16,7.75862
2024-02-17,3.57142
2024-02-18,2.46305
2024-02-19,8.62068
2024-02-20,7.75862
2024-02-21,6.95812
2024-02-22,8.99014
2024-02-23,7.32758
2024-02-24,3.14039
2024-02-25,3.26354
2024-02-26,7.08128
2024-02-27,7.14285
2024-02-28,8.80541
2024-02-29,7.57389
2024-03-01,3.38669
2024-03-02,3.20197
2024-03-03,2.27832
2024-03-04,5.78817
2024-03-05,6.65024
2024-03-06,8.74384
2024-03-07,7.0197
2024-03-08,8.55911
2024-03-09,3.38669
2024-03-10,2.46305
2024-03-11,5.78817
2024-03-12,8.3128
2024-03-13,8.12807
2024-03-14,8.62068
2024-03-15,6.95812
2024-03-16,2.77093
2024-03-17,2.15517
2024-03-18,7.20443
2024-03-19,6.52709
2024-03-20,8.0665
