date,CPA광고
2023-08-02,56.66666
2023-08-03,50.0
2023-08-04,43.33333
2023-08-05,23.33333
2023-08-06,14.44444
2023-08-07,46.66666
2023-08-08,56.66666
2023-08-09,46.66666
2023-08-10,44.44444
2023-08-11,31.11111
2023-08-12,8.88888
2023-08-14,38.88888
2023-08-15,14.44444
2023-08-16,36.66666
2023-08-17,26.66666
2023-08-18,38.88888
2023-08-19,5.55555
2023-08-20,8.88888
2023-08-21,61.11111
2023-08-22,55.55555
2023-08-23,65.55555
2023-08-24,41.11111
2023-08-25,25.55555
2023-08-26,16.66666
2023-08-27,6.66666
2023-08-28,41.11111
2023-08-29,53.33333
2023-08-30,46.66666
2023-08-31,56.66666
2023-09-01,45.55555
2023-09-02,20.0
2023-09-03,13.33333
2023-09-04,61.11111
2023-09-05,52.22222
2023-09-06,38.88888
2023-09-07,42.22222
2023-09-08,31.11111
2023-09-09,12.22222
2023-09-10,8.88888
2023-09-11,66.66666
2023-09-12,42.22222
2023-09-13,36.66666
2023-09-14,53.33333
2023-09-15,57.77777
2023-09-16,13.33333
2023-09-17,6.66666
2023-09-18,58.88888
2023-09-19,50.0
2023-09-20,53.33333
2023-09-21,42.22222
2023-09-22,50.0
2023-09-23,5.55555
2023-09-24,6.66666
2023-09-25,36.66666
2023-09-26,40.0
2023-09-27,11.11111
2023-09-30,28.88888
2023-10-02,10.0
2023-10-03,13.33333
2023-10-04,32.22222
2023-10-05,44.44444
2023-10-06,37.77777
2023-10-07,13.33333
2023-10-08,7.77777
2023-10-09,20.0
2023-10-10,51.11111
2023-10-11,65.55555
2023-10-12,58.88888
2023-10-13,44.44444
2023-10-14,5.55555
2023-10-15,5.55555
2023-10-16,52.22222
2023-10-17,55.55555
2023-10-18,63.33333
2023-10-19,45.55555
2023-10-20,75.55555
2023-10-21,50.0
2023-10-22,40.0
2023-10-23,84.44444
2023-10-24,60.0
2023-10-25,57.77777
2023-10-26,48.88888
2023-10-27,38.88888
2023-10-28,20.0
2023-10-29,12.22222
2023-10-30,38.88888
2023-10-31,70.0
2023-11-01,61.11111
2023-11-02,47.77777
2023-11-03,48.88888
2023-11-04,14.44444
2023-11-05,22.22222
2023-11-06,48.88888
2023-11-07,41.11111
2023-11-08,65.55555
2023-11-09,52.22222
2023-11-10,34.44444
2023-11-11,15.55555
2023-11-12,21.11111
2023-11-13,43.33333
2023-11-14,68.88888
2023-11-15,40.0
2023-11-16,46.66666
2023-11-17,41.11111
2023-11-18,5.55555
2023-11-19,12.22222
2023-11-20,53.33333
2023-11-21,56.66666
2023-11-22,67.77777
2023-11-23,67.77777
2023-11-24,48.88888
2023-11-25,6.66666
2023-11-26,13.33333
2023-11-27,43.33333
2023-11-28,42.22222
2023-11-29,78.88888
2023-11-30,54.44444
2023-12-01,56.66666
2023-12-02,13.33333
2023-12-03,7.77777
2023-12-04,54.44444
2023-12-05,64.44444
2023-12-06,61.11111
2023-12-07,54.44444
2023-12-08,31.11111
2023-12-09,14.44444
2023-12-10,17.77777
2023-12-11,46.66666
2023-12-12,56.66666
2023-12-13,65.55555
2023-12-14,60.0
2023-12-15,34.44444
2023-12-16,14.44444
2023-12-17,17.77777
2023-12-18,43.33333
2023-12-19,46.66666
2023-12-20,68.88888
2023-12-21,42.22222
2023-12-22,47.77777
2023-12-23,10.0
2023-12-24,5.55555
2023-12-25,5.55555
2023-12-26,32.22222
2023-12-27,46.66666
2023-12-28,38.88888
2023-12-29,22.22222
2023-12-31,7.77777
2024-01-02,45.55555
2024-01-03,46.66666
2024-01-04,56.66666
2024-01-05,51.11111
2024-01-06,6.66666
2024-01-07,8.88888
2024-01-08,48.88888
2024-01-09,50.0
2024-01-10,56.66666
2024-01-11,45.55555
2024-01-12,41.11111
2024-01-13,12.22222
2024-01-14,21.11111
2024-01-15,45.55555
2024-01-16,48.88888
2024-01-17,58.88888
2024-01-18,50.0
2024-01-19,40.0
2024-01-20,8.88888
2024-01-21,13.33333
2024-01-22,38.88888
2024-01-23,50.0
2024-01-24,67.77777
2024-01-25,36.66666
2024-01-26,55.55555
2024-01-27,8.88888
2024-01-28,7.77777
2024-01-29,45.55555
2024-01-30,42.22222
2024-01-31,36.66666
2024-02-01,71.11111
2024-02-02,41.11111
2024-02-03,5.55555
2024-02-04,13.33333
2024-02-05,36.66666
2024-02-06,52.22222
2024-02-07,42.22222
2024-02-08,26.66666
2024-02-09,8.88888
2024-02-10,7.77777
2024-02-11,5.55555
2024-02-12,14.44444
2024-02-13,70.0
2024-02-14,48.88888
2024-02-15,48.88888
2024-02-16,41.11111
2024-02-17,12.22222
2024-02-18,15.55555
2024-02-19,50.0
2024-02-20,60.0
2024-02-21,54.44444
2024-02-22,28.88888
2024-02-23,26.66666
2024-02-24,22.22222
2024-02-25,12.22222
2024-02-26,48.88888
2024-02-27,30.0
2024-02-28,43.33333
2024-02-29,43.33333
2024-03-01,16.66666
2024-03-02,7.77777
2024-03-03,8.88888
2024-03-04,54.44444
2024-03-05,18.88888
2024-03-06,33.33333
2024-03-07,43.33333
2024-03-08,28.88888
2024-03-09,17.77777
2024-03-11,35.55555
2024-03-12,56.66666
2024-03-13,54.44444
2024-03-14,46.66666
2024-03-15,43.33333
2024-03-16,10.0
2024-03-17,17.77777
2024-03-18,42.22222
2024-03-19,44.44444
2024-03-20,56.66666
