date,배당주순위
2023-07-20,8.69473
2023-07-21,7.84852
2023-07-22,4.90797
2023-07-23,6.11381
2023-07-24,7.99661
2023-07-25,9.64671
2023-07-26,17.17791
2023-07-27,12.24878
2023-07-28,10.23905
2023-07-29,6.74846
2023-07-30,6.28305
2023-07-31,8.54664
2023-08-01,9.43515
2023-08-02,11.7199
2023-08-03,8.94859
2023-08-04,9.71017
2023-08-05,6.02919
2023-08-06,6.66384
2023-08-07,9.09667
2023-08-08,9.49862
2023-08-09,9.56209
2023-08-10,10.49291
2023-08-11,10.49291
2023-08-12,6.79077
2023-08-13,7.48889
2023-08-14,11.08525
2023-08-15,10.00634
2023-08-16,12.03723
2023-08-17,10.6833
2023-08-18,8.20816
2023-08-19,6.24074
2023-08-20,5.62724
2023-08-21,8.92743
2023-08-22,10.11212
2023-08-23,9.56209
2023-08-24,8.52549
2023-08-25,8.44087
2023-08-26,5.94457
2023-08-27,6.38883
2023-08-28,11.67759
2023-08-29,11.21218
2023-08-30,9.58324
2023-08-31,9.35053
2023-09-01,9.2236
2023-09-02,8.52549
2023-09-03,6.38883
2023-09-04,9.26591
2023-09-05,10.34482
2023-09-06,10.40829
2023-09-07,9.71017
2023-09-08,9.16014
2023-09-09,6.0715
2023-09-10,6.05034
2023-09-11,9.85826
2023-09-12,10.19674
2023-09-13,11.2968
2023-09-14,11.04294
2023-09-15,13.70848
2023-09-16,8.39856
2023-09-17,6.96001
2023-09-18,11.14872
2023-09-19,10.34482
2023-09-20,10.78908
2023-09-21,8.5678
2023-09-22,8.27163
2023-09-23,5.39454
2023-09-24,5.24645
2023-09-25,9.32938
2023-09-26,9.51977
2023-09-27,7.59466
2023-09-28,4.99259
2023-09-29,4.59064
2023-09-30,4.99259
2023-10-01,5.05606
2023-10-02,6.24074
2023-10-03,7.82737
2023-10-04,10.34482
2023-10-05,9.8371
2023-10-06,8.44087
2023-10-07,5.37338
2023-10-08,4.99259
2023-10-09,6.34651
2023-10-10,8.94859
2023-10-11,9.51977
2023-10-12,10.06981
2023-10-13,8.12354
2023-10-14,4.86566
2023-10-15,6.09265
2023-10-16,9.87941
2023-10-17,11.14872
2023-10-18,11.02178
2023-10-19,9.43515
2023-10-20,9.96403
2023-10-21,4.86566
2023-10-22,4.44256
2023-10-23,8.27163
2023-10-24,8.18701
2023-10-25,9.81595
2023-10-26,10.15443
2023-10-27,9.58324
2023-10-28,5.07721
2023-10-29,4.71757
2023-10-30,8.25047
2023-10-31,8.84281
2023-11-01,8.8005
2023-11-02,8.52549
2023-11-03,10.59868
2023-11-04,7.42542
2023-11-05,7.25618
2023-11-06,12.10069
2023-11-07,13.32769
2023-11-08,13.49693
2023-11-09,12.65072
2023-11-10,10.11212
2023-11-11,6.685
2023-11-12,5.92341
2023-11-13,10.8737
2023-11-14,15.04125
2023-11-15,17.81256
2023-11-16,15.82398
2023-11-17,15.18933
2023-11-18,7.61582
2023-11-19,9.64671
2023-11-20,15.31626
2023-11-21,17.83372
2023-11-22,15.86629
2023-11-23,15.52781
2023-11-24,13.22191
2023-11-25,7.93314
2023-11-26,8.65242
2023-11-27,12.65072
2023-11-28,14.08927
2023-11-29,14.99894
2023-11-30,39.66574
2023-12-01,22.1705
2023-12-02,13.51808
2023-12-03,13.68732
2023-12-04,17.83372
2023-12-05,24.11677
2023-12-06,27.62851
2023-12-07,22.27628
2023-12-08,19.39919
2023-12-09,12.20647
2023-12-10,12.46033
2023-12-11,21.02813
2023-12-12,21.30315
2023-12-13,20.13962
2023-12-14,21.21853
2023-12-15,21.76856
2023-12-16,14.8297
2023-12-17,13.30653
2023-12-18,22.06473
2023-12-19,24.89951
2023-12-20,30.06134
2023-12-21,26.02073
2023-12-22,27.88237
2023-12-23,15.10471
2023-12-24,13.49693
2023-12-25,18.46837
2023-12-26,41.16775
2023-12-27,25.76687
2023-12-28,20.03384
2023-12-29,14.30082
2023-12-30,11.23334
2023-12-31,11.16987
2024-01-01,12.86228
2024-01-02,18.53183
2024-01-03,17.3683
2024-01-04,13.81425
2024-01-05,14.11042
2024-01-06,9.8371
2024-01-07,9.20245
2024-01-08,12.07954
2024-01-09,13.58155
2024-01-10,13.28538
2024-01-11,12.62957
2024-01-12,10.74677
2024-01-13,7.21387
2024-01-14,7.67928
2024-01-15,10.57753
2024-01-16,10.30251
2024-01-17,10.72561
2024-01-18,11.36027
2024-01-19,10.97947
2024-01-20,8.86397
2024-01-21,8.18701
2024-01-22,10.64099
2024-01-23,11.57182
2024-01-24,12.18531
2024-01-25,13.32769
2024-01-26,15.35857
2024-01-27,10.32367
2024-01-28,9.20245
2024-01-29,13.56039
2024-01-30,12.58726
2024-01-31,13.32769
2024-02-01,14.13158
2024-02-02,16.56441
2024-02-03,11.36027
2024-02-04,12.12185
2024-02-05,16.31055
2024-02-06,17.1356
2024-02-07,15.73936
2024-02-08,15.46435
2024-02-09,11.4872
2024-02-10,12.37571
2024-02-11,12.73535
2024-02-12,15.42204
2024-02-13,19.22995
2024-02-14,18.34144
2024-02-15,16.7125
2024-02-16,15.97207
2024-02-17,11.19103
2024-02-18,12.62957
2024-02-19,16.96636
2024-02-20,19.54728
2024-02-21,19.94922
2024-02-22,18.06642
2024-02-23,17.96065
2024-02-24,13.28538
2024-02-25,17.17791
2024-02-26,18.12989
2024-02-27,16.50095
2024-02-28,16.88174
2024-02-29,16.47979
2024-03-01,11.93145
2024-03-02,10.66215
2024-03-03,10.49291
2024-03-04,15.37973
2024-03-05,16.31055
2024-03-06,14.4066
2024-03-07,14.27966
2024-03-08,15.6759
2024-03-09,11.38142
2024-03-10,13.34884
2024-03-11,16.56441
2024-03-12,16.79712
2024-03-13,17.87603
2024-03-14,17.70679
2024-03-15,14.8297
2024-03-16,10.78908
2024-03-17,11.55066
2024-03-18,14.61815
2024-03-19,13.98349
2024-03-20,15.12587
