date,현대차주가
2023-05-30,4.2144
2023-05-31,3.56858
2023-06-01,3.39704
2023-06-02,3.37785
2023-06-03,0.48459
2023-06-04,0.35014
2023-06-05,3.15112
2023-06-06,0.51119
2023-06-07,3.84146
2023-06-08,3.20233
2023-06-09,3.11384
2023-06-10,0.42976
2023-06-11,0.33005
2023-06-12,3.05865
2023-06-13,3.28738
2023-06-14,3.47503
2023-06-15,2.9727
2023-06-16,2.75176
2023-06-17,0.32535
2023-06-18,0.25731
2023-06-19,2.5813
2023-06-20,2.57261
2023-06-21,4.20192
2023-06-22,3.17084
2023-06-23,2.63975
2023-06-24,0.31395
2023-06-25,0.266
2023-06-26,2.93018
2023-06-27,3.54144
2023-06-28,3.20034
2023-06-29,2.81038
2023-06-30,3.27145
2023-07-01,0.40515
2023-07-02,0.31793
2023-07-03,3.48172
2023-07-04,3.25119
2023-07-05,2.86539
2023-07-06,2.93506
2023-07-07,2.60337
2023-07-08,0.31793
2023-07-09,0.26057
2023-07-10,2.82957
2023-07-11,2.86178
2023-07-12,2.76623
2023-07-13,2.77437
2023-07-14,3.47702
2023-07-15,0.43121
2023-07-16,0.34616
2023-07-17,2.91534
2023-07-18,2.90303
2023-07-19,2.79428
2023-07-20,2.56972
2023-07-21,2.68896
2023-07-22,0.40551
2023-07-23,0.4408
2023-07-24,3.09068
2023-07-25,3.01649
2023-07-26,4.28751
2023-07-27,4.2895
2023-07-28,3.33479
2023-07-29,0.46848
2023-07-30,0.37204
2023-07-31,2.98102
2023-08-01,3.21083
2023-08-02,3.1551
2023-08-03,2.89037
2023-08-04,2.64155
2023-08-05,0.33331
2023-08-06,0.28102
2023-08-07,3.15999
2023-08-08,2.74777
2023-08-09,2.681
2023-08-10,2.43418
2023-08-11,2.65893
2023-08-12,0.32861
2023-08-13,0.28065
2023-08-14,2.2887
2023-08-15,0.43374
2023-08-16,2.47942
2023-08-17,2.55289
2023-08-18,2.35149
2023-08-19,0.34887
2023-08-20,0.27305
2023-08-21,2.2212
2023-08-22,2.15696
2023-08-23,1.99664
2023-08-24,2.2621
2023-08-25,1.95574
2023-08-26,0.27903
2023-08-27,0.247
2023-08-28,2.15769
2023-08-29,2.22916
2023-08-30,2.396
2023-08-31,2.14194
2023-09-01,2.19369
2023-09-02,0.31504
2023-09-03,0.24356
2023-09-04,2.25811
2023-09-05,2.02233
2023-09-06,1.902
2023-09-07,1.80881
2023-09-08,1.75959
2023-09-09,0.25134
2023-09-10,0.21822
2023-09-11,1.84898
2023-09-12,2.18229
2023-09-13,2.66291
2023-09-14,2.47399
2023-09-15,2.41156
2023-09-16,0.3306
2023-09-17,0.24591
2023-09-18,2.08132
2023-09-19,2.05798
2023-09-20,2.83318
2023-09-21,2.14303
2023-09-22,1.94941
2023-09-23,0.25641
2023-09-24,0.20502
2023-09-25,2.06341
2023-09-26,1.86165
2023-09-27,1.70964
2023-09-28,0.24464
2023-09-29,0.16086
2023-09-30,0.15308
2023-10-01,0.15851
2023-10-02,0.26346
2023-10-03,0.27088
2023-10-04,2.22952
2023-10-05,1.98397
2023-10-06,1.86074
2023-10-07,0.26111
2023-10-08,0.19651
2023-10-09,0.30309
2023-10-10,2.15949
2023-10-11,2.11172
2023-10-12,1.9856
2023-10-13,1.60035
2023-10-14,0.22112
2023-10-15,0.18837
2023-10-16,1.70729
2023-10-17,1.91901
2023-10-18,2.33647
2023-10-19,1.94796
2023-10-20,1.94326
2023-10-21,0.30707
2023-10-22,0.21732
2023-10-23,2.08422
2023-10-24,2.07173
2023-10-25,1.94488
2023-10-26,2.624
2023-10-27,2.72208
2023-10-28,0.4303
2023-10-29,0.29839
2023-10-30,2.47273
2023-10-31,2.396
2023-11-01,2.21324
2023-11-02,2.3609
2023-11-03,2.19659
2023-11-04,0.34851
2023-11-05,0.27866
2023-11-06,3.33823
2023-11-07,2.44775
2023-11-08,2.04622
2023-11-09,1.93638
2023-11-10,1.67942
2023-11-11,0.24645
2023-11-12,0.20158
2023-11-13,1.83251
2023-11-14,2.01618
2023-11-15,2.97759
2023-11-16,2.85019
2023-11-17,2.24798
2023-11-18,0.32879
2023-11-19,0.24121
2023-11-20,2.25721
2023-11-21,2.2639
2023-11-22,1.90869
2023-11-23,2.01817
2023-11-24,1.74783
2023-11-25,0.25767
2023-11-26,0.22058
2023-11-27,1.91593
2023-11-28,1.91666
2023-11-29,1.94235
2023-11-30,1.91376
2023-12-01,1.74547
2023-12-02,0.28554
2023-12-03,0.22944
2023-12-04,1.90743
2023-12-05,1.81442
2023-12-06,1.89856
2023-12-07,1.73823
2023-12-08,1.92914
2023-12-09,0.3049
2023-12-10,0.25858
2023-12-11,1.93801
2023-12-12,1.94995
2023-12-13,1.83885
2023-12-14,2.30715
2023-12-15,3.6891
2023-12-16,0.4902
2023-12-17,0.36932
2023-12-18,2.39311
2023-12-19,2.24219
2023-12-20,4.25837
2023-12-21,3.12018
2023-12-22,2.84531
2023-12-23,0.37403
2023-12-24,0.29296
2023-12-25,0.34761
2023-12-26,2.67901
2023-12-27,2.65368
2023-12-28,3.89357
2023-12-29,1.5162
2023-12-30,0.40985
2023-12-31,0.34743
2024-01-01,0.37837
2024-01-02,3.20378
2024-01-03,2.73674
2024-01-04,2.65549
2024-01-05,2.48937
2024-01-06,0.40298
2024-01-07,0.31431
2024-01-08,2.32271
2024-01-09,2.51235
2024-01-10,2.32507
2024-01-11,2.50548
2024-01-12,2.06178
2024-01-13,0.32481
2024-01-14,0.25767
2024-01-15,2.24979
2024-01-16,2.00641
2024-01-17,2.2896
2024-01-18,2.3048
2024-01-19,2.29467
2024-01-20,0.34924
2024-01-21,0.27396
2024-01-22,2.23188
2024-01-23,2.62436
2024-01-24,2.18555
2024-01-25,4.19233
2024-01-26,3.24721
2024-01-27,0.43573
2024-01-28,0.35991
2024-01-29,4.3626
2024-01-30,3.53673
2024-01-31,3.66268
2024-02-01,8.87812
2024-02-02,14.31885
2024-02-03,2.1613
2024-02-04,1.57972
2024-02-05,14.31378
2024-02-06,9.19768
2024-02-07,10.45748
2024-02-08,8.8669
2024-02-09,1.48164
2024-02-10,1.102
2024-02-11,0.92702
2024-02-12,1.11485
2024-02-13,9.70634
2024-02-14,6.82212
2024-02-15,6.31021
2024-02-16,7.57761
2024-02-17,1.6483
2024-02-18,1.11829
2024-02-19,6.72369
2024-02-20,6.38404
2024-02-21,5.14342
2024-02-22,5.21815
2024-02-23,4.775
2024-02-24,0.71223
2024-02-25,0.65161
2024-02-26,5.00083
2024-02-27,4.67131
2024-02-28,6.30713
2024-02-29,5.66619
2024-03-01,0.94548
2024-03-02,0.64636
2024-03-03,0.59171
2024-03-04,5.87592
2024-03-05,4.52619
2024-03-06,4.58482
2024-03-07,4.24028
2024-03-08,4.45996
2024-03-09,0.60746
2024-03-10,0.46414
2024-03-11,3.94008
2024-03-12,3.72782
2024-03-13,4.09099
2024-03-14,4.49271
2024-03-15,3.71606
2024-03-16,0.52928
2024-03-17,0.3885
2024-03-18,3.52949
2024-03-19,3.37496
