date,정기예금이자
2023-05-31,22.97297
2023-06-01,24.45945
2023-06-02,25.81081
2023-06-03,9.59459
2023-06-04,10.13513
2023-06-05,21.89189
2023-06-06,18.1081
2023-06-07,24.59459
2023-06-08,22.16216
2023-06-09,19.05405
2023-06-10,14.05405
2023-06-11,10.81081
2023-06-12,19.05405
2023-06-13,18.78378
2023-06-14,21.08108
2023-06-15,23.37837
2023-06-16,22.43243
2023-06-17,16.48648
2023-06-18,12.02702
2023-06-19,22.43243
2023-06-20,24.59459
2023-06-21,23.37837
2023-06-22,21.21621
2023-06-23,22.16216
2023-06-24,14.72972
2023-06-25,14.05405
2023-06-26,25.27027
2023-06-27,21.48648
2023-06-28,22.29729
2023-06-29,21.35135
2023-06-30,20.94594
2023-07-01,14.72972
2023-07-02,12.83783
2023-07-03,28.37837
2023-07-04,25.13513
2023-07-05,31.89189
2023-07-06,30.13513
2023-07-07,22.97297
2023-07-08,12.02702
2023-07-09,13.37837
2023-07-10,20.27027
2023-07-11,19.86486
2023-07-12,22.29729
2023-07-13,22.56756
2023-07-14,18.78378
2023-07-15,11.62162
2023-07-16,10.81081
2023-07-17,25.0
2023-07-18,19.45945
2023-07-19,21.08108
2023-07-20,23.64864
2023-07-21,25.27027
2023-07-22,11.08108
2023-07-23,11.08108
2023-07-24,23.24324
2023-07-25,22.7027
2023-07-26,20.13513
2023-07-27,22.7027
2023-07-28,25.13513
2023-07-29,11.62162
2023-07-30,14.18918
2023-07-31,29.32432
2023-08-01,27.56756
2023-08-02,22.43243
2023-08-03,24.45945
2023-08-04,19.05405
2023-08-05,13.37837
2023-08-06,13.91891
2023-08-07,22.97297
2023-08-08,22.16216
2023-08-09,22.97297
2023-08-10,22.43243
2023-08-11,23.64864
2023-08-12,12.29729
2023-08-13,15.13513
2023-08-14,25.67567
2023-08-15,18.64864
2023-08-16,22.29729
2023-08-17,26.35135
2023-08-18,25.13513
2023-08-19,14.72972
2023-08-20,12.7027
2023-08-21,31.75675
2023-08-22,26.75675
2023-08-23,21.89189
2023-08-24,25.81081
2023-08-25,25.81081
2023-08-26,18.64864
2023-08-27,16.89189
2023-08-28,25.13513
2023-08-29,24.72972
2023-08-30,23.1081
2023-08-31,24.45945
2023-09-01,21.08108
2023-09-02,12.83783
2023-09-03,15.13513
2023-09-04,23.91891
2023-09-05,24.59459
2023-09-06,25.54054
2023-09-07,21.89189
2023-09-08,23.51351
2023-09-09,12.7027
2023-09-10,14.45945
2023-09-11,23.64864
2023-09-12,19.45945
2023-09-13,17.97297
2023-09-14,18.78378
2023-09-15,21.62162
2023-09-16,15.0
2023-09-17,10.94594
2023-09-18,23.37837
2023-09-19,21.75675
2023-09-20,22.43243
2023-09-21,21.35135
2023-09-22,21.21621
2023-09-23,14.32432
2023-09-24,15.67567
2023-09-25,30.54054
2023-09-26,25.94594
2023-09-27,20.81081
2023-09-28,12.16216
2023-09-29,11.35135
2023-09-30,11.89189
2023-10-01,12.56756
2023-10-02,15.13513
2023-10-03,17.83783
2023-10-04,34.45945
2023-10-05,29.86486
2023-10-06,27.43243
2023-10-07,14.32432
2023-10-08,13.64864
2023-10-09,16.48648
2023-10-10,36.89189
2023-10-11,30.4054
2023-10-12,31.21621
2023-10-13,27.16216
2023-10-14,16.21621
2023-10-15,18.24324
2023-10-16,33.51351
2023-10-17,33.51351
2023-10-18,36.08108
2023-10-19,35.4054
2023-10-20,32.83783
2023-10-21,18.51351
2023-10-22,16.75675
2023-10-23,34.86486
2023-10-24,35.94594
2023-10-25,36.08108
2023-10-26,35.27027
2023-10-27,30.54054
2023-10-28,18.37837
2023-10-29,22.29729
2023-10-30,42.56756
2023-10-31,40.54054
2023-11-01,40.4054
2023-11-02,35.94594
2023-11-03,31.89189
2023-11-04,17.56756
2023-11-05,17.97297
2023-11-06,33.64864
2023-11-07,33.24324
2023-11-08,31.48648
2023-11-09,31.62162
2023-11-10,28.78378
2023-11-11,15.54054
2023-11-12,13.78378
2023-11-13,32.16216
2023-11-14,35.67567
2023-11-15,28.24324
2023-11-16,35.0
2023-11-17,22.02702
2023-11-18,13.51351
2023-11-19,17.16216
2023-11-20,32.83783
2023-11-21,30.54054
2023-11-22,29.45945
2023-11-23,25.0
2023-11-24,26.48648
2023-11-25,18.78378
2023-11-26,16.62162
2023-11-27,35.13513
2023-11-28,32.7027
2023-11-29,33.91891
2023-11-30,31.62162
2023-12-01,32.29729
2023-12-02,14.45945
2023-12-03,19.05405
2023-12-04,34.72972
2023-12-05,29.45945
2023-12-06,31.35135
2023-12-07,34.18918
2023-12-08,29.05405
2023-12-09,15.13513
2023-12-10,19.72972
2023-12-11,30.81081
2023-12-12,34.72972
2023-12-13,32.43243
2023-12-14,25.54054
2023-12-15,27.02702
2023-12-16,15.13513
2023-12-17,12.43243
2023-12-18,24.59459
2023-12-19,23.91891
2023-12-20,31.75675
2023-12-21,25.13513
2023-12-22,28.64864
2023-12-23,15.13513
2023-12-24,13.64864
2023-12-25,13.51351
2023-12-26,30.54054
2023-12-27,30.0
2023-12-28,27.56756
2023-12-29,27.83783
2023-12-30,14.59459
2023-12-31,14.59459
2024-01-01,17.97297
2024-01-02,35.27027
2024-01-03,32.43243
2024-01-04,30.13513
2024-01-05,25.0
2024-01-06,18.24324
2024-01-07,20.13513
2024-01-08,27.7027
2024-01-09,31.62162
2024-01-10,33.91891
2024-01-11,30.4054
2024-01-12,28.78378
2024-01-13,14.45945
2024-01-14,15.0
2024-01-15,31.89189
2024-01-16,25.67567
2024-01-17,25.67567
2024-01-18,27.7027
2024-01-19,23.64864
2024-01-20,18.91891
2024-01-21,19.72972
2024-01-22,26.35135
2024-01-23,25.4054
2024-01-24,29.59459
2024-01-25,36.75675
2024-01-26,23.64864
2024-01-27,18.24324
2024-01-28,19.18918
2024-01-29,28.51351
2024-01-30,32.29729
2024-01-31,33.78378
2024-02-01,32.56756
2024-02-02,26.62162
2024-02-03,17.97297
2024-02-04,18.91891
2024-02-05,25.13513
2024-02-06,28.64864
2024-02-07,23.78378
2024-02-08,15.0
2024-02-09,12.29729
2024-02-10,15.4054
2024-02-11,12.7027
2024-02-12,18.64864
2024-02-13,31.89189
2024-02-14,28.64864
2024-02-15,25.0
2024-02-16,24.59459
2024-02-17,15.94594
2024-02-18,14.59459
2024-02-19,29.18918
2024-02-20,28.51351
2024-02-21,32.16216
2024-02-22,34.72972
2024-02-23,40.0
2024-02-24,25.94594
2024-02-25,22.43243
2024-02-26,33.64864
2024-02-27,31.48648
2024-02-28,34.18918
2024-02-29,32.43243
2024-03-01,18.24324
2024-03-02,15.4054
2024-03-03,16.75675
2024-03-04,34.32432
2024-03-05,29.72972
2024-03-06,29.32432
2024-03-07,27.56756
2024-03-08,24.45945
2024-03-09,14.72972
2024-03-10,18.24324
2024-03-11,22.02702
2024-03-12,26.08108
2024-03-13,20.67567
2024-03-14,22.29729
2024-03-15,20.27027
2024-03-16,12.7027
2024-03-17,11.08108
2024-03-18,25.4054
2024-03-19,23.64864
2024-03-20,21.62162
