date,후성주가
2023-05-30,23.42785
2023-05-31,16.99308
2023-06-01,14.22471
2023-06-02,18.30417
2023-06-03,1.91209
2023-06-04,1.52457
2023-06-05,14.74683
2023-06-06,2.00491
2023-06-07,15.46386
2023-06-08,12.27084
2023-06-09,13.90448
2023-06-10,1.6638
2023-06-11,1.28324
2023-06-12,15.83747
2023-06-13,15.47315
2023-06-14,13.94857
2023-06-15,13.48447
2023-06-16,12.92523
2023-06-17,1.4712
2023-06-18,1.28324
2023-06-19,11.81835
2023-06-20,11.41458
2023-06-21,10.85069
2023-06-22,10.76483
2023-06-23,10.47709
2023-06-24,1.20898
2023-06-25,0.91428
2023-06-26,11.13844
2023-06-27,9.83895
2023-06-28,10.24968
2023-06-29,9.99443
2023-06-30,10.66505
2023-07-01,1.29252
2023-07-02,1.16953
2023-07-03,13.02733
2023-07-04,11.27071
2023-07-05,11.28927
2023-07-06,9.5048
2023-07-07,9.528
2023-07-08,1.18113
2023-07-09,0.90499
2023-07-10,9.67652
2023-07-11,10.77876
2023-07-12,29.99721
2023-07-13,19.3716
2023-07-14,16.62644
2023-07-15,2.26945
2023-07-16,1.66612
2023-07-17,12.65373
2023-07-18,11.92509
2023-07-19,11.1686
2023-07-20,11.74177
2023-07-21,10.47941
2023-07-22,1.60811
2023-07-23,1.34357
2023-07-24,12.30101
2023-07-25,11.85547
2023-07-26,12.65141
2023-07-27,11.92277
2023-07-28,11.47259
2023-07-29,1.63595
2023-07-30,1.21594
2023-07-31,16.12521
2023-08-01,12.55627
2023-08-02,10.38427
2023-08-03,9.76005
2023-08-04,8.97108
2023-08-05,1.23451
2023-08-06,0.92124
2023-08-07,9.08943
2023-08-08,8.63229
2023-08-09,12.75815
2023-08-10,11.69304
2023-08-11,10.46781
2023-08-12,1.32501
2023-08-13,1.19506
2023-08-14,8.28189
2023-08-15,1.33893
2023-08-16,8.65085
2023-08-17,10.79036
2023-08-18,8.52322
2023-08-19,1.20202
2023-08-20,0.9166
2023-08-21,8.62765
2023-08-22,8.29349
2023-08-23,7.65535
2023-08-24,8.98733
2023-08-25,7.71105
2023-08-26,1.15329
2023-08-27,0.93052
2023-08-28,9.11959
2023-08-29,9.28203
2023-08-30,9.56513
2023-08-31,9.37485
2023-09-01,8.69726
2023-09-02,1.30876
2023-09-03,0.99781
2023-09-04,10.00835
2023-09-05,8.77848
2023-09-06,8.38863
2023-09-07,7.01953
2023-09-08,7.05898
2023-09-09,1.05583
2023-09-10,1.07439
2023-09-11,11.9831
2023-09-12,8.09393
2023-09-13,7.37921
2023-09-14,12.0736
2023-09-15,11.5306
2023-09-16,1.28324
2023-09-17,1.05351
2023-09-18,7.93613
2023-09-19,7.12628
2023-09-20,7.01025
2023-09-21,7.08451
2023-09-22,6.47421
2023-09-23,0.7588
2023-09-24,0.60797
2023-09-25,6.03332
2023-09-26,6.0542
2023-09-27,5.84768
2023-09-28,0.69615
2023-09-29,0.47106
2023-09-30,0.45249
2023-10-01,0.48962
2023-10-02,0.73328
2023-10-03,0.61957
2023-10-04,7.0265
2023-10-05,6.89655
2023-10-06,6.04724
2023-10-07,0.69847
2023-10-08,0.43393
2023-10-09,0.65206
2023-10-10,6.73411
2023-10-11,8.38631
2023-10-12,7.64143
2023-10-13,6.35587
2023-10-14,0.62421
2023-10-15,0.50819
2023-10-16,5.52513
2023-10-17,6.57632
2023-10-18,6.36979
2023-10-19,5.307
2023-10-20,5.06334
2023-10-21,0.68455
2023-10-22,0.3968
2023-10-23,5.55297
2023-10-24,5.61563
2023-10-25,5.34877
2023-10-26,5.08191
2023-10-27,5.6574
2023-10-28,0.58708
2023-10-29,0.3968
2023-10-30,6.12614
2023-10-31,5.4091
2023-11-01,5.68524
2023-11-02,6.87334
2023-11-03,6.5972
2023-11-04,0.7588
2023-11-05,0.87715
2023-11-06,13.32204
2023-11-07,9.45143
2023-11-08,7.56717
2023-11-09,6.83157
2023-11-10,5.76646
2023-11-11,0.64278
2023-11-12,0.49194
2023-11-13,5.96602
2023-11-14,6.98009
2023-11-15,8.16354
2023-11-16,7.94774
2023-11-17,6.6645
2023-11-18,0.81217
2023-11-19,0.71935
2023-11-20,8.16354
2023-11-21,7.7969
2023-11-22,7.49988
2023-11-23,6.85014
2023-11-24,6.393
2023-11-25,0.73096
2023-11-26,0.60101
2023-11-27,6.40692
2023-11-28,6.82925
2023-11-29,8.04984
2023-11-30,7.53237
2023-12-01,6.33962
2023-12-02,1.08135
2023-12-03,0.89571
2023-12-04,8.0452
2023-12-05,6.574
2023-12-06,6.65289
2023-12-07,6.0658
2023-12-08,6.43941
2023-12-09,1.0303
2023-12-10,0.79593
2023-12-11,6.33266
2023-12-12,7.60662
2023-12-13,6.08205
2023-12-14,7.18197
2023-12-15,7.11235
2023-12-16,0.88411
2023-12-17,0.80057
2023-12-18,6.88726
2023-12-19,6.2352
2023-12-20,7.53237
2023-12-21,6.3373
2023-12-22,6.51366
2023-12-23,1.01174
2023-12-24,0.71935
2023-12-25,0.75648
2023-12-26,6.20271
2023-12-27,6.0658
2023-12-28,6.86638
2023-12-29,2.49222
2023-12-30,0.82842
2023-12-31,0.58476
2024-01-01,0.9166
2024-01-02,7.79226
2024-01-03,6.05652
2024-01-04,5.58778
2024-01-05,5.74557
2024-01-06,0.84002
2024-01-07,0.65902
2024-01-08,5.5785
2024-01-09,5.93818
2024-01-10,5.66436
2024-01-11,6.212
2024-01-12,4.98445
2024-01-13,0.6567
2024-01-14,0.4989
2024-01-15,5.69452
2024-01-16,5.14688
2024-01-17,4.95892
2024-01-18,5.54137
2024-01-19,5.48568
2024-01-20,0.79593
2024-01-21,0.59637
2024-01-22,5.53441
2024-01-23,5.59474
2024-01-24,5.1492
2024-01-25,6.24912
2024-01-26,15.0949
2024-01-27,2.32979
2024-01-28,2.00956
2024-01-29,8.99893
2024-01-30,7.18661
2024-01-31,5.96602
2024-02-01,6.43709
2024-02-02,7.54861
2024-02-03,0.91428
2024-02-04,0.7704
2024-02-05,5.74789
2024-02-06,5.86392
2024-02-07,6.25609
2024-02-08,5.68524
2024-02-09,0.76808
2024-02-10,0.55228
2024-02-11,0.61957
2024-02-12,0.81681
2024-02-13,7.84796
2024-02-14,6.5067
2024-02-15,7.09147
2024-02-16,7.11235
2024-02-17,1.23451
2024-02-18,0.98389
2024-02-19,7.07523
2024-02-20,6.04724
2024-02-21,6.40228
2024-02-22,6.09365
2024-02-23,5.92193
2024-02-24,0.90499
2024-02-25,0.68455
2024-02-26,6.15862
2024-02-27,5.64347
2024-02-28,5.70148
2024-02-29,5.15617
2024-03-01,1.10456
2024-03-02,0.90499
2024-03-03,0.81449
2024-03-04,6.58096
2024-03-05,5.45551
2024-03-06,5.5901
2024-03-07,5.1376
2024-03-08,7.15412
2024-03-09,1.08831
2024-03-10,0.80985
2024-03-11,5.74325
2024-03-12,7.97094
2024-03-13,6.92671
2024-03-14,6.71555
2024-03-15,5.39518
2024-03-16,0.75648
2024-03-17,0.68222
2024-03-18,6.91279
2024-03-19,5.7711
2024-03-20,5.59706
